pointer,OQ818321,OQ818329,AF406813,AY064708,NC_033820
161,66.66666666666666,75.60975609756098,31.57894736842105,26.262626262626267,41.46341463414634
162,66.66666666666666,75.60975609756098,32.0,26.262626262626267,41.46341463414634
163,66.66666666666666,75.60975609756098,32.432432432432435,26.262626262626267,41.46341463414634
164,66.66666666666666,75.60975609756098,32.87671232876712,26.262626262626267,41.46341463414634
165,66.66666666666666,75.60975609756098,33.33333333333333,26.262626262626267,41.46341463414634
166,66.66666666666666,75.60975609756098,33.80281690140845,26.262626262626267,41.46341463414634
167,66.66666666666666,75.60975609756098,34.285714285714285,26.262626262626267,41.46341463414634
168,66.66666666666666,75.60975609756098,34.78260869565217,26.262626262626267,41.46341463414634
169,66.66666666666666,75.60975609756098,35.294117647058826,26.262626262626267,41.46341463414634
170,66.66666666666666,75.60975609756098,35.82089552238806,26.262626262626267,41.46341463414634
171,66.66666666666666,75.60975609756098,36.36363636363637,26.262626262626267,41.46341463414634
172,66.66666666666666,75.60975609756098,36.92307692307693,26.262626262626267,41.46341463414634
173,66.66666666666666,75.60975609756098,37.5,26.262626262626267,41.46341463414634
174,66.66666666666666,75.60975609756098,38.095238095238095,26.262626262626267,41.46341463414634
175,68.0,75.60975609756098,38.70967741935484,26.262626262626267,41.46341463414634
176,69.38775510204081,75.60975609756098,39.34426229508197,26.262626262626267,41.46341463414634
177,70.83333333333334,75.60975609756098,40.0,26.262626262626267,41.46341463414634
178,72.3404255319149,75.60975609756098,40.67796610169492,26.262626262626267,41.46341463414634
179,73.91304347826086,75.60975609756098,41.37931034482759,26.262626262626267,41.46341463414634
180,75.55555555555556,75.60975609756098,41.37931034482759,26.262626262626267,41.46341463414634
181,77.27272727272727,75.60975609756098,42.10526315789473,26.262626262626267,41.46341463414634
182,79.06976744186046,75.60975609756098,42.857142857142854,26.262626262626267,41.46341463414634
183,78.57142857142857,75.0,41.81818181818181,26.262626262626267,42.5
184,78.04878048780488,74.35897435897436,42.592592592592595,25.252525252525253,43.58974358974359
185,77.5,73.68421052631578,43.39622641509434,24.242424242424242,44.73684210526316
186,76.92307692307693,72.97297297297297,42.30769230769231,23.232323232323232,45.94594594594595
187,76.31578947368422,72.22222222222221,43.13725490196079,23.232323232323232,47.22222222222222
188,78.37837837837837,74.28571428571429,42.0,22.22222222222222,48.57142857142857
189,77.77777777777779,73.52941176470588,40.816326530612244,21.21212121212121,50.0
190,77.14285714285715,72.72727272727273,39.58333333333333,21.21212121212121,51.515151515151516
191,76.47058823529412,71.875,40.42553191489361,21.21212121212121,53.125
192,75.75757575757575,70.96774193548387,39.130434782608695,20.2020202020202,54.83870967741935
193,75.0,70.0,40.0,20.2020202020202,56.666666666666664
194,74.19354838709677,68.96551724137932,38.63636363636363,19.19191919191919,58.620689655172406
195,76.66666666666667,71.42857142857143,37.2093023255814,19.19191919191919,60.71428571428571
196,75.86206896551724,74.07407407407408,35.714285714285715,18.181818181818183,62.96296296296296
197,78.57142857142857,76.92307692307693,34.146341463414636,17.17171717171717,65.38461538461539
198,78.57142857142857,76.92307692307693,35.0,17.17171717171717,65.38461538461539
199,78.57142857142857,76.92307692307693,35.8974358974359,17.17171717171717,65.38461538461539
200,78.57142857142857,76.92307692307693,36.84210526315789,17.17171717171717,65.38461538461539
201,78.57142857142857,76.92307692307693,37.83783783783784,17.17171717171717,65.38461538461539
202,78.57142857142857,76.92307692307693,38.88888888888889,17.17171717171717,65.38461538461539
203,81.48148148148148,76.0,37.142857142857146,16.161616161616163,68.0
204,80.76923076923077,75.0,35.294117647058826,15.151515151515152,70.83333333333334
205,80.0,73.91304347826086,33.33333333333333,14.14141414141414,69.56521739130434
206,79.16666666666666,72.72727272727273,31.25,13.131313131313133,68.18181818181817
207,82.6086956521739,76.19047619047619,32.25806451612903,13.131313131313133,71.42857142857143
208,86.36363636363636,75.0,33.33333333333333,12.121212121212121,75.0
209,85.71428571428571,73.68421052631578,31.03448275862069,12.121212121212121,78.94736842105263
210,85.0,72.22222222222221,32.142857142857146,12.121212121212121,83.33333333333334
211,84.21052631578947,70.58823529411765,33.33333333333333,12.121212121212121,88.23529411764706
212,88.88888888888889,70.58823529411765,34.61538461538461,12.121212121212121,88.23529411764706
213,88.88888888888889,70.58823529411765,36.0,12.121212121212121,88.23529411764706
214,88.88888888888889,70.58823529411765,37.5,12.121212121212121,88.23529411764706
215,88.88888888888889,70.58823529411765,39.130434782608695,12.121212121212121,88.23529411764706
216,88.88888888888889,70.58823529411765,40.909090909090914,12.121212121212121,88.23529411764706
217,94.11764705882352,75.0,38.095238095238095,11.11111111111111,87.5
218,93.75,80.0,40.0,11.11111111111111,86.66666666666667
219,93.33333333333333,85.71428571428571,42.10526315789473,10.1010101010101,85.71428571428571
220,92.85714285714286,84.61538461538461,38.88888888888889,9.090909090909092,84.61538461538461
221,92.3076923076923,83.33333333333334,35.294117647058826,8.080808080808081,83.33333333333334
222,91.66666666666666,81.81818181818183,31.25,8.080808080808081,81.81818181818183
223,90.9090909090909,80.0,33.33333333333333,7.07070707070707,80.0
224,90.0,77.77777777777779,35.714285714285715,6.0606060606060606,77.77777777777779
225,100.0,77.77777777777779,38.46153846153847,6.0,77.77777777777779
226,100.0,75.0,33.33333333333333,5.0,87.5
227,100.0,71.42857142857143,27.27272727272727,4.0,100.0
228,100.0,71.42857142857143,30.0,4.0,100.0
229,100.0,71.42857142857143,33.33333333333333,4.0,100.0
230,100.0,71.42857142857143,33.33333333333333,4.0,100.0
231,100.0,71.42857142857143,33.33333333333333,4.0,100.0
232,100.0,71.42857142857143,37.5,4.0,100.0
233,100.0,66.66666666666666,28.57142857142857,4.0,100.0
234,100.0,60.0,16.666666666666664,4.0,100.0
235,100.0,50.0,20.0,3.0,100.0
236,100.0,33.33333333333333,25.0,2.0,100.0
237,100.0,0.0,33.33333333333333,1.0,100.0
238,100.0,0.0,0.0,0.0,100.0
239,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0,0.0
246,0.0,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,0.0,0.0
252,0.0,0.0,0.0,0.0,0.0
253,0.0,0.0,0.0,0.0,0.0
254,0.0,0.0,0.0,0.0,0.0
255,0.0,0.0,12.5,0.0,100.0
256,50.0,0.0,11.11111111111111,0.0,100.0
257,66.66666666666666,33.33333333333333,20.0,0.0,100.0
258,75.0,50.0,18.181818181818183,0.0,100.0
259,80.0,60.0,25.0,1.0,100.0
260,83.33333333333334,66.66666666666666,23.076923076923077,1.0,100.0
261,85.71428571428571,71.42857142857143,28.57142857142857,2.0,100.0
262,87.5,75.0,26.666666666666668,2.0,100.0
263,88.88888888888889,77.77777777777779,31.25,3.0,100.0
264,90.0,80.0,35.294117647058826,4.0,100.0
265,90.9090909090909,81.81818181818183,38.88888888888889,5.0,100.0
266,91.66666666666666,83.33333333333334,36.84210526315789,5.0,100.0
267,92.3076923076923,84.61538461538461,40.0,6.0,100.0
268,92.3076923076923,84.61538461538461,38.095238095238095,6.0606060606060606,100.0
269,92.3076923076923,84.61538461538461,36.36363636363637,6.122448979591836,100.0
270,92.3076923076923,84.61538461538461,34.78260869565217,6.185567010309279,100.0
271,92.3076923076923,84.61538461538461,33.33333333333333,6.25,100.0
272,92.3076923076923,84.61538461538461,32.0,6.315789473684211,100.0
273,92.3076923076923,84.61538461538461,30.76923076923077,6.382978723404255,100.0
274,92.3076923076923,84.61538461538461,29.629629629629626,6.451612903225806,100.0
275,92.3076923076923,84.61538461538461,28.57142857142857,6.451612903225806,100.0
276,92.3076923076923,84.61538461538461,27.586206896551722,6.451612903225806,100.0
277,92.3076923076923,84.61538461538461,26.666666666666668,6.451612903225806,100.0
278,92.3076923076923,84.61538461538461,25.806451612903224,6.451612903225806,100.0
279,92.3076923076923,84.61538461538461,25.0,6.451612903225806,100.0
280,92.3076923076923,84.61538461538461,24.242424242424242,6.451612903225806,100.0
281,92.3076923076923,84.61538461538461,23.52941176470588,6.451612903225806,100.0
282,92.3076923076923,84.61538461538461,22.857142857142858,6.451612903225806,100.0
283,92.3076923076923,84.61538461538461,22.22222222222222,6.451612903225806,100.0
284,92.3076923076923,84.61538461538461,21.62162162162162,6.451612903225806,100.0
285,92.3076923076923,84.61538461538461,21.052631578947366,6.451612903225806,100.0
286,92.3076923076923,84.61538461538461,20.51282051282051,6.451612903225806,100.0
287,92.3076923076923,84.61538461538461,20.0,6.451612903225806,100.0
288,92.3076923076923,84.61538461538461,19.51219512195122,6.451612903225806,100.0
289,92.3076923076923,84.61538461538461,19.047619047619047,6.451612903225806,100.0
290,92.85714285714286,85.71428571428571,20.930232558139537,7.526881720430108,100.0
291,93.33333333333333,86.66666666666667,20.454545454545457,8.60215053763441,100.0
292,93.75,87.5,20.0,9.67741935483871,100.0
293,94.11764705882352,88.23529411764706,19.565217391304348,10.75268817204301,100.0
294,94.44444444444444,88.88888888888889,19.148936170212767,10.75268817204301,100.0
295,94.73684210526315,89.47368421052632,20.833333333333336,11.827956989247312,100.0
296,95.0,90.0,20.408163265306122,12.903225806451612,100.0
297,95.23809523809523,90.47619047619048,22.0,12.903225806451612,100.0
298,95.45454545454545,90.9090909090909,21.568627450980394,12.903225806451612,100.0
299,95.65217391304348,91.30434782608695,23.076923076923077,13.978494623655912,100.0
300,95.83333333333334,91.66666666666666,24.528301886792452,15.053763440860216,100.0
301,96.0,92.0,25.925925925925924,16.129032258064516,100.0
302,96.15384615384616,92.3076923076923,27.27272727272727,16.129032258064516,100.0
303,96.29629629629629,92.5925925925926,26.785714285714285,16.129032258064516,100.0
304,96.42857142857143,92.85714285714286,28.07017543859649,17.20430107526882,100.0
305,96.55172413793103,93.10344827586206,29.310344827586203,18.27956989247312,100.0
306,96.66666666666667,93.33333333333333,28.8135593220339,18.27956989247312,100.0
307,96.7741935483871,93.54838709677419,28.333333333333332,19.35483870967742,100.0
308,96.875,93.75,29.508196721311474,20.43010752688172,100.0
309,96.96969696969697,93.93939393939394,30.64516129032258,21.50537634408602,100.0
310,97.05882352941177,94.11764705882352,31.746031746031743,22.58064516129032,100.0
311,97.14285714285714,94.28571428571428,32.8125,23.655913978494624,100.0
312,97.22222222222221,91.66666666666666,32.30769230769231,23.655913978494624,100.0
313,97.2972972972973,91.8918918918919,33.33333333333333,24.731182795698924,100.0
314,97.36842105263158,92.10526315789474,34.32835820895522,25.806451612903224,100.0
315,97.43589743589743,92.3076923076923,35.294117647058826,26.881720430107524,100.0
316,95.0,92.5,36.231884057971016,26.881720430107524,100.0
317,92.6829268292683,90.2439024390244,35.714285714285715,26.881720430107524,100.0
318,92.85714285714286,90.47619047619048,36.61971830985916,27.956989247311824,100.0
319,93.02325581395348,88.37209302325581,37.5,27.956989247311824,100.0
320,90.9090909090909,86.36363636363636,36.986301369863014,27.956989247311824,97.72727272727273
321,91.11111111111111,86.66666666666667,36.486486486486484,27.956989247311824,97.77777777777777
322,89.13043478260869,86.95652173913044,36.0,27.956989247311824,97.82608695652173
323,87.2340425531915,85.1063829787234,35.526315789473685,29.03225806451613,97.87234042553192
324,85.41666666666666,83.33333333333334,35.064935064935064,29.03225806451613,97.91666666666666
325,83.6734693877551,81.63265306122449,34.61538461538461,29.03225806451613,97.95918367346938
326,84.0,82.0,34.177215189873415,29.03225806451613,98.0
327,84.31372549019608,82.35294117647058,35.0,30.107526881720432,98.0392156862745
328,82.6923076923077,80.76923076923077,34.5679012345679,30.107526881720432,96.15384615384616
329,83.01886792452831,81.13207547169812,35.36585365853659,31.182795698924732,96.22641509433963
330,81.48148148148148,79.62962962962963,34.93975903614458,31.182795698924732,94.44444444444444
331,81.81818181818183,78.18181818181819,34.523809523809526,31.182795698924732,94.54545454545455
332,80.35714285714286,78.57142857142857,35.294117647058826,31.182795698924732,94.64285714285714
333,80.35714285714286,78.57142857142857,35.294117647058826,31.182795698924732,94.64285714285714
334,80.35714285714286,78.57142857142857,35.294117647058826,31.182795698924732,94.64285714285714
335,80.35714285714286,78.57142857142857,35.294117647058826,31.182795698924732,94.64285714285714
336,80.35714285714286,78.57142857142857,35.294117647058826,31.182795698924732,94.64285714285714
337,80.35714285714286,78.57142857142857,35.294117647058826,31.182795698924732,94.64285714285714
338,80.35714285714286,78.57142857142857,35.294117647058826,31.182795698924732,94.64285714285714
339,80.35714285714286,78.57142857142857,35.294117647058826,31.182795698924732,94.64285714285714
340,80.35714285714286,78.57142857142857,35.294117647058826,31.182795698924732,94.64285714285714
341,78.94736842105263,77.19298245614034,34.883720930232556,31.182795698924732,94.73684210526315
342,77.58620689655173,75.86206896551724,34.48275862068966,31.182795698924732,94.82758620689656
343,76.27118644067797,76.27118644067797,34.090909090909086,31.182795698924732,94.91525423728814
344,75.0,75.0,33.70786516853933,31.182795698924732,95.0
345,75.40983606557377,73.77049180327869,33.33333333333333,31.182795698924732,95.08196721311475
346,75.80645161290323,72.58064516129032,32.967032967032964,31.182795698924732,95.16129032258065
347,74.60317460317461,73.01587301587301,33.69565217391305,32.25806451612903,95.23809523809523
348,75.0,73.4375,34.78260869565217,33.33333333333333,95.3125
349,75.38461538461539,72.3076923076923,34.78260869565217,34.40860215053764,95.38461538461539
350,75.75757575757575,72.72727272727273,34.78260869565217,34.40860215053764,95.45454545454545
351,76.11940298507463,73.13432835820896,35.869565217391305,35.483870967741936,95.52238805970148
352,76.47058823529412,73.52941176470588,36.95652173913043,36.55913978494624,95.58823529411765
353,76.81159420289855,73.91304347826086,36.95652173913043,36.55913978494624,95.65217391304348
354,77.14285714285715,74.28571428571429,36.95652173913043,36.55913978494624,95.71428571428572
355,78.57142857142857,75.71428571428571,35.869565217391305,36.55913978494624,95.71428571428572
356,78.57142857142857,77.14285714285715,35.869565217391305,37.634408602150536,95.71428571428572
357,78.57142857142857,77.14285714285715,35.869565217391305,38.70967741935484,95.71428571428572
358,78.26086956521739,76.81159420289855,36.26373626373626,38.70967741935484,95.65217391304348
359,77.94117647058823,76.47058823529412,35.55555555555556,37.634408602150536,95.58823529411765
360,77.61194029850746,76.11940298507463,35.95505617977528,37.634408602150536,95.52238805970148
361,77.27272727272727,75.75757575757575,35.22727272727273,36.55913978494624,95.45454545454545
362,76.92307692307693,75.38461538461539,35.63218390804598,36.55913978494624,95.38461538461539
363,76.5625,75.0,34.883720930232556,35.483870967741936,95.3125
364,75.0,73.4375,33.72093023255814,35.483870967741936,95.3125
365,75.0,73.4375,32.55813953488372,34.40860215053764,95.3125
366,75.0,71.875,32.55813953488372,35.483870967741936,95.3125
367,75.0,70.3125,31.3953488372093,34.40860215053764,95.3125
368,75.38461538461539,70.76923076923077,31.3953488372093,35.1063829787234,95.38461538461539
369,74.24242424242425,69.6969696969697,31.3953488372093,35.78947368421053,95.45454545454545
370,74.6268656716418,68.65671641791045,31.3953488372093,35.41666666666667,95.52238805970148
371,75.0,69.11764705882352,31.3953488372093,36.08247422680412,95.58823529411765
372,75.36231884057972,69.56521739130434,31.3953488372093,36.734693877551024,95.65217391304348
373,74.28571428571429,70.0,31.3953488372093,36.36363636363637,95.71428571428572
374,74.64788732394366,70.4225352112676,31.3953488372093,37.0,95.77464788732394
375,75.0,70.83333333333334,32.55813953488372,37.0,95.83333333333334
376,73.97260273972603,69.86301369863014,32.55813953488372,37.0,95.8904109589041
377,74.32432432432432,70.27027027027027,33.72093023255814,38.0,95.94594594594594
378,74.66666666666667,70.66666666666667,34.883720930232556,39.0,96.0
379,75.0,71.05263157894737,34.883720930232556,39.0,96.05263157894737
380,75.0,71.05263157894737,35.294117647058826,39.0,96.05263157894737
381,75.0,71.05263157894737,35.714285714285715,39.0,96.05263157894737
382,75.0,71.05263157894737,36.144578313253014,39.0,96.05263157894737
383,75.0,71.05263157894737,36.58536585365854,39.0,96.05263157894737
384,75.0,71.05263157894737,37.03703703703704,39.0,96.05263157894737
385,75.0,71.05263157894737,37.5,39.0,96.05263157894737
386,75.0,71.05263157894737,37.9746835443038,39.0,96.05263157894737
387,75.0,71.05263157894737,38.46153846153847,39.0,96.05263157894737
388,75.0,71.05263157894737,38.961038961038966,39.0,96.05263157894737
389,75.0,71.05263157894737,39.473684210526315,39.0,96.05263157894737
390,74.66666666666667,70.66666666666667,38.666666666666664,38.0,96.0
391,74.32432432432432,70.27027027027027,39.189189189189186,37.0,95.94594594594594
392,73.97260273972603,69.86301369863014,39.726027397260275,36.0,95.8904109589041
393,73.61111111111111,69.44444444444444,40.27777777777778,35.0,95.83333333333334
394,73.23943661971832,69.01408450704226,40.845070422535215,35.0,95.77464788732394
395,72.85714285714285,68.57142857142857,40.0,34.0,95.71428571428572
396,72.46376811594203,68.11594202898551,40.57971014492754,33.0,95.65217391304348
397,72.05882352941177,67.64705882352942,39.705882352941174,33.0,95.58823529411765
398,71.64179104477611,67.16417910447761,40.298507462686565,33.0,95.52238805970148
399,71.21212121212122,66.66666666666666,39.39393939393939,32.0,95.45454545454545
400,71.21212121212122,66.66666666666666,37.878787878787875,31.0,95.45454545454545
401,71.21212121212122,66.66666666666666,36.36363636363637,31.0,95.45454545454545
402,71.21212121212122,66.66666666666666,34.84848484848485,32.0,95.45454545454545
403,71.21212121212122,66.66666666666666,34.84848484848485,32.0,95.45454545454545
404,71.21212121212122,66.66666666666666,33.33333333333333,32.0,95.45454545454545
405,71.21212121212122,66.66666666666666,31.818181818181817,32.0,95.45454545454545
406,70.76923076923077,65.15151515151516,32.30769230769231,32.323232323232325,95.38461538461539
407,70.76923076923077,65.15151515151516,32.30769230769231,32.323232323232325,95.38461538461539
408,70.76923076923077,65.15151515151516,30.76923076923077,32.323232323232325,95.38461538461539
409,69.23076923076923,63.63636363636363,29.230769230769234,32.323232323232325,95.38461538461539
410,67.6923076923077,62.121212121212125,27.692307692307693,32.323232323232325,95.38461538461539
411,66.15384615384615,60.60606060606061,26.153846153846157,31.313131313131315,95.38461538461539
412,65.625,61.53846153846154,26.5625,31.313131313131315,95.3125
413,65.07936507936508,60.9375,25.396825396825395,30.303030303030305,95.23809523809523
414,64.51612903225806,60.317460317460316,24.193548387096776,29.292929292929294,95.16129032258065
415,63.934426229508205,59.67741935483871,22.950819672131146,28.28282828282828,95.08196721311475
416,65.57377049180327,58.06451612903226,22.950819672131146,28.28282828282828,95.08196721311475
417,65.57377049180327,59.67741935483871,24.59016393442623,29.292929292929294,95.08196721311475
418,63.934426229508205,59.67741935483871,22.950819672131146,28.28282828282828,95.08196721311475
419,63.934426229508205,61.29032258064516,22.950819672131146,29.292929292929294,95.08196721311475
420,63.934426229508205,61.29032258064516,22.950819672131146,29.292929292929294,96.72131147540983
421,63.934426229508205,61.29032258064516,22.950819672131146,29.292929292929294,96.72131147540983
422,63.934426229508205,59.67741935483871,24.59016393442623,29.292929292929294,96.72131147540983
423,63.934426229508205,61.29032258064516,24.59016393442623,28.28282828282828,96.72131147540983
424,63.934426229508205,61.29032258064516,24.59016393442623,28.28282828282828,96.72131147540983
425,63.934426229508205,61.29032258064516,24.59016393442623,28.28282828282828,96.72131147540983
426,63.934426229508205,59.67741935483871,24.59016393442623,28.28282828282828,96.72131147540983
427,62.295081967213115,59.67741935483871,24.59016393442623,28.28282828282828,96.72131147540983
428,62.295081967213115,59.67741935483871,24.59016393442623,28.28282828282828,98.36065573770492
429,62.295081967213115,58.06451612903226,22.950819672131146,27.27272727272727,98.36065573770492
430,63.33333333333333,59.01639344262295,23.333333333333332,27.27272727272727,100.0
431,62.71186440677966,60.0,23.728813559322035,27.27272727272727,100.0
432,63.793103448275865,59.32203389830508,22.413793103448278,27.27272727272727,100.0
433,63.793103448275865,59.32203389830508,22.413793103448278,27.27272727272727,100.0
434,63.793103448275865,59.32203389830508,22.413793103448278,27.27272727272727,100.0
435,63.793103448275865,59.32203389830508,22.413793103448278,27.27272727272727,100.0
436,62.71186440677966,58.333333333333336,22.033898305084744,28.28282828282828,100.0
437,61.66666666666667,59.01639344262295,23.333333333333332,28.28282828282828,100.0
438,62.295081967213115,59.67741935483871,24.59016393442623,28.28282828282828,100.0
