pointer,HM002617,KX759623
708,18,67.34693878
709,18,68.36734694
710,17,67.34693878
711,18,67.34693878
712,18,67.34693878
713,18,67.34693878
714,18,68.36734694
715,18,69.3877551
716,18,70.40816327
717,18,70.40816327
718,17,70.40816327
719,17,71.42857143
720,17,72.44897959
721,16,72.44897959
722,16,72.44897959
723,16,71.42857143
724,16,70.40816327
725,16,70.40816327
726,15,69.3877551
727,15,70.40816327
728,15,69.3877551
729,15,69.3877551
730,15,68.36734694
731,16,69.3877551
732,16,69.3877551
733,16,70.40816327
734,15,69.3877551
735,15,68.36734694
736,15,69.3877551
737,15,69.3877551
738,15,70.40816327
739,16,70.40816327
740,16,70.40816327
741,16,70.40816327
742,16,71.42857143
743,16,72.44897959
744,17,71.42857143
745,17,71.42857143
746,17,70.40816327
747,17,71.42857143
748,17,71.42857143
749,18,71.42857143
750,18,71.42857143
751,18,72.44897959
752,19,72.44897959
753,19,72.44897959
754,19,72.44897959
755,19,72.44897959
756,19,72.44897959
757,20,72.44897959
758,21,72.44897959
759,22,72.44897959
760,22,72.44897959
761,22,72.72727273
762,22,72
763,22,72
764,21,72
765,21,71
766,21,71
767,22,71
768,22,70
769,22,71
770,21,71
771,21,72
772,21,71
773,21,71
774,21,71
775,21,71
776,21,71
777,21,71
778,21,71
779,22,71
780,22,71
781,22,72
782,22,71
783,22,70
784,22,70
785,22,70
786,23,69
787,24,69
788,24,68
789,23,68
790,24,68
791,25,68
792,26,68
793,27,68
794,27,68
795,27,68
796,28,69
797,29,69
798,30,69
799,31,70
800,30,70
801,30,70
802,31,70
803,32,69
804,32,69
805,32,70
806,33,70
807,33,70
808,32,71
809,33,71
810,33,72
811,32,72
812,32,71
813,32,71
814,33,71
815,33,71
816,34,71
817,35,71
818,35,71
819,34,70
820,34,70
821,35,70
822,34,70
823,35,71
824,35,72
825,35,72
826,35,73
827,35,72
828,35,73
829,36,74
830,36,74
831,35,74
832,35,74
833,36,74
834,36,74
835,36,75
836,36,75
837,36,74.74747475
838,37,74.74747475
839,36,74.74747475
840,36,74.74747475
841,36,73.73737374
842,37,73.73737374
843,37,73.73737374
844,36,74.74747475
845,36,75.75757576
846,36,76.76767677
847,36,75.75757576
848,36,75.75757576
849,35,74.74747475
850,35,73.73737374
851,36,73.73737374
852,35,73.73737374
853,34,73.73737374
854,34,72.72727273
855,34,71.71717172
856,34,70.70707071
857,33,69.6969697
858,33,69.6969697
859,32,69.6969697
860,31,69.6969697
861,31,68.68686869
862,32,69.6969697
863,31,70.70707071
864,31,69.6969697
865,32,69.6969697
866,32,69.6969697
867,31,69.6969697
868,31,69.6969697
869,32,69.6969697
870,32,70.70707071
871,32,69.6969697
872,33,70.70707071
873,34,70.70707071
874,34,69.6969697
875,34,68.68686869
876,34,68.68686869
877,34,67.67676768
878,34,67.67676768
879,34,68.68686869
880,34,69.6969697
881,34,68.68686869
882,35,69.6969697
883,36,70.70707071
884,37,71.71717172
885,38,71.71717172
886,38,72.72727273
887,38,72.72727273
888,39,73.73737374
889,39,72.72727273
890,39,72.72727273
891,39,72.72727273
892,39,72.72727273
893,38,72.72727273
894,37,71.71717172
895,38,71.71717172
896,37,71.42857143
897,36,71.13402062
898,35,70.83333333
899,34,70.52631579
900,34,70.21276596
901,34,69.89247312
902,33,69.89247312
903,33,70.96774194
904,33,70.96774194
905,34,70.96774194
906,34,70.96774194
907,34,70.96774194
908,35,70.96774194
909,34,70.96774194
910,35,70.96774194
911,35,70.96774194
912,36,72.04301075
913,37,72.04301075
914,37,70.96774194
915,37,70.96774194
916,37,69.89247312
917,37,69.89247312
918,38,70.96774194
919,39,72.04301075
920,39,72.04301075
921,38,72.04301075
922,38,70.96774194
923,37,70.96774194
924,38,70.96774194
925,38,69.89247312
926,38,69.89247312
927,39,70.96774194
928,40,70.96774194
929,39,70.96774194
930,40,70.96774194
931,41,70.96774194
932,41,69.89247312
933,40,69.89247312
934,40,70.96774194
935,41,69.89247312
936,41,69.89247312
937,42,70.21276596
938,41,69.14893617
939,41,69.14893617
940,42,69.14893617
941,42,69.14893617
942,41,68.08510638
943,41,68.08510638
944,41,68.08510638
945,42,68.08510638
946,43,68.08510638
947,44,69.14893617
948,45,69.14893617
949,46,70.21276596
950,47,71.27659574
951,46,70.21276596
952,46,70.21276596
953,47,70.21276596
954,47,71.27659574
955,47,72.34042553
956,48,73.40425532
957,48,74.46808511
958,48,74.46808511
959,48,74.46808511
960,49,74.46808511
961,50,75.53191489
962,50,75.53191489
963,50,75.53191489
964,50,75.53191489
965,49,76.59574468
966,49,76.59574468
967,49,75.53191489
968,50,76.59574468
969,49,75.53191489
970,50,75.53191489
971,51,76.59574468
972,50,76.59574468
973,50,75.53191489
974,51,76.59574468
975,52,77.65957447
976,52,77.65957447
977,52,77.65957447
978,52,78.72340426
979,51,77.65957447
980,52,76.59574468
981,53,77.65957447
982,52,76.59574468
983,51,76.59574468
984,50,76.59574468
985,49,75.53191489
986,49,74.46808511
987,49,74.46808511
988,49,74.46808511
989,49,75.53191489
990,48,75.53191489
991,47,75.53191489
992,46,75.53191489
993,46,74.46808511
994,46,74.46808511
995,45,74.46808511
996,45,74.73684211
997,46,75
998,47,75.25773196
999,47,75.51020408
1000,47,75.75757576
1001,47,75
1002,47,74
1003,46,74
1004,46,74
1005,45,74
1006,44,74
1007,44,74
1008,44,74
1009,45,74
1010,44,73
1011,44,72
1012,44,71
1013,43,70
1014,43,71
1015,44,71
1016,44,72
1017,43,72
1018,43,72
1019,43,71
1020,44,71
1021,45,70
1022,46,71
1023,46,71
1024,46,71
1025,46,71
1026,47,70
1027,46,70
1028,46,70
1029,46,70
1030,46,71
1031,46,71
1032,47,72
1033,47,71
1034,47,70
1035,46,70
1036,46,70
1037,46,69
1038,46,69
1039,46,68
1040,45,68
1041,46,69
1042,46,69
1043,46,68
1044,47,68
1045,46,67
1046,46,66
1047,46,65
1048,45,64
1049,44,63
1050,43,62
1051,43,62
1052,43,62
1053,42,61
1054,42,60
1055,42,60
1056,41,59
1057,41,59
1058,40,59
1059,40,58
1060,39,57
1061,38,57
1062,37,57
1063,37,56.56565657
1064,38,57.57575758
1065,38,57.57575758
1066,38,58.58585859
1067,39,59.5959596
1068,38,59.5959596
1069,39,60.60606061
1070,38,59.5959596
1071,37,58.58585859
1072,37,58.58585859
1073,37,59.5959596
1074,36,58.58585859
1075,36,58.58585859
1076,36,58.58585859
1077,36,59.5959596
1078,36,59.5959596
1079,36,60.60606061
1080,36,60.60606061
1081,35,59.5959596
1082,36,59.5959596
1083,37,58.58585859
1084,37,58.58585859
1085,37,58.58585859
1086,36,59.5959596
1087,35,59.5959596
1088,34,58.58585859
1089,35,58.58585859
1090,35,57.57575758
1091,36,57.57575758
1092,36,57.57575758
1093,37,58.58585859
1094,38,59.5959596
1095,38,58.58585859
1096,38,58.58585859
1097,38,58.58585859
1098,37,57.57575758
1099,37,56.56565657
1100,38,56.56565657
1101,38,57.57575758
1102,38,58.58585859
1103,39,57.57575758
1104,39,57.57575758
1105,40,57.57575758
1106,40,56.56565657
1107,39,55.55555556
1108,38,55.55555556
1109,37,54.54545455
1110,38,54.54545455
1111,39,55.55555556
1112,39,55.55555556
1113,40,56.56565657
1114,40,56.56565657
1115,40,56.56565657
1116,40,56.56565657
1117,41,56.56565657
1118,41,56.56565657
1119,41,57.57575758
1120,41,57.57575758
1121,40,58.58585859
1122,39,58.58585859
1123,39,57.57575758
1124,38,56.56565657
1125,38,56.56565657
1126,37,56.56565657
1127,38,56.56565657
1128,38,56.56565657
1129,38,56.56565657
1130,38,56.56565657
1131,38,56.56565657
1132,37,56.56565657
1133,38,57.57575758
1134,38,58.58585859
1135,38,59.5959596
1136,38,58.58585859
1137,38,59.5959596
1138,39,60.60606061
1139,39,60.60606061
1140,39,60.60606061
1141,39,60.60606061
1142,39,61.61616162
1143,39,62.62626263
1144,38,62.62626263
1145,38,62.62626263
1146,37,62.62626263
1147,36,63.63636364
1148,37,64.64646465
1149,37,64.64646465
1150,37,65.65656566
1151,38,66.66666667
1152,38,66.66666667
1153,38,66.66666667
1154,38,66.66666667
1155,38,65.65656566
1156,38,65.65656566
1157,39,65.65656566
1158,39,65.65656566
1159,40,66.66666667
1160,41,67.67676768
1161,42,67.67676768
1162,43,67.67676768
1163,43,67
1164,43,67
1165,43,66
1166,43,66
1167,42,65.65656566
1168,43,65.65656566
1169,42,64.64646465
1170,42,64.64646465
1171,43,64.64646465
1172,44,64.64646465
1173,44,64.64646465
1174,45,65.65656566
1175,45,65.65656566
1176,45,65.65656566
1177,46,65.65656566
1178,47,65.65656566
1179,48,65.65656566
1180,48,66.66666667
1181,49,67.67676768
1182,49,68.68686869
1183,49,69.6969697
1184,50,69.6969697
1185,51,70.70707071
1186,51,70.70707071
1187,52,70.70707071
1188,52,70.70707071
1189,51,69.6969697
1190,51,69.6969697
1191,51,68.68686869
1192,51,68.68686869
1193,51,68.68686869
1194,51,68.68686869
1195,52,69.6969697
1196,52,68.68686869
1197,52,68.68686869
1198,53,69.6969697
1199,54,70.70707071
1200,54,70.70707071
1201,55,70.70707071
1202,55,70.70707071
1203,55,71.71717172
1204,56,71.71717172
1205,55,70.70707071
1206,56,71.71717172
1207,57,72.72727273
1208,58,71.71717172
1209,59,71.71717172
1210,59,71.71717172
1211,59,71.71717172
1212,58,72.72727273
1213,58,72.72727273
1214,58,72.72727273
1215,58,72.72727273
1216,58,72.72727273
1217,58,72.72727273
1218,58,72.72727273
1219,58,72.72727273
1220,58,72.72727273
1221,59,72.72727273
1222,60,72.72727273
1223,60,73.73737374
1224,60,74.74747475
1225,60,75.75757576
1226,61,76.76767677
1227,60,75.75757576
1228,59,75.75757576
1229,59,74.74747475
1230,58,74.74747475
1231,57,74.74747475
1232,58,73.73737374
1233,57,73.73737374
1234,58,73.73737374
1235,59,73.73737374
1236,59,74.74747475
1237,59,74.74747475
1238,59,74.74747475
1239,60,75.75757576
1240,60,74.74747475
1241,60,74.74747475
1242,60,74.74747475
1243,61,74.74747475
1244,61,73.73737374
1245,61,73.73737374
1246,61,74.74747475
1247,61,73.73737374
1248,60,72.72727273
1249,60,73.73737374
1250,61,73.73737374
1251,61,73.73737374
1252,62,73.73737374
1253,63,74.74747475
1254,63,74.74747475
1255,64,75.75757576
1256,64,76.76767677
1257,63,76.76767677
1258,64,76.76767677
1259,64,76.76767677
1260,63,76.76767677
1261,62,75.75757576
1262,61,75.75757576
1263,62,75.75757576
1264,61,74.74747475
1265,61,74.74747475
1266,61,73.73737374
1267,62,74
1268,62,74
1269,63,75
1270,63,76
1271,63,77
1272,63,77
1273,62,76
1274,62,76
1275,62,76
1276,62,76
1277,62,76
1278,61,76
1279,61,76
1280,61,75
1281,61,75
1282,61,74
1283,61,74
1284,61,74
1285,61,74
1286,62,74
1287,62,74
1288,63,75
1289,63,75
1290,63,75
1291,62,75
1292,63,74
1293,62,73
1294,62,73
1295,61,72
1296,62,73
1297,61,72
1298,60,71
1299,60,71
1300,59,70
1301,58,69
1302,58,68
1303,57,67
1304,57,67
1305,58,68
1306,57,67
1307,57,66
1308,56,66
1309,55,67
1310,55,68
1311,54,68
1312,54,68
1313,54,68
1314,53,67
1315,53,67
1316,53,67
1317,53,67
1318,53,67
1319,53,67
1320,53,67
1321,53,67
1322,53,67
1323,54,67
1324,55,67
1325,56,67
1326,56,67
1327,57,68
1328,58,68
1329,59,69
1330,60,69
1331,61,69
1332,60,69
1333,60,68
1334,60,68
1335,60,68
1336,61,68
1337,61,68
1338,61,68
1339,61,68
1340,62,69
1341,62,69
1342,62,69
1343,62,69
1344,63,70
1345,63,71
1346,63,71
1347,64,72
1348,64,72
1349,64,71
1350,64,70
1351,63,69
1352,63,69
1353,62,68
1354,63,68
1355,63,68
1356,63,67
1357,64,67
1358,63,67
1359,62,67
1360,63,67
1361,64,68
1362,64,68
1363,63,69
1364,63,69
1365,63,70
1366,64,71
1367,63,70
1368,62,69
1369,62,69
1370,62,69
1371,62,69
1372,62,69
1373,63,70
1374,62,70
1375,62,70
1376,62,70
1377,62,70
1378,63,70
1379,62,69
1380,62,70
1381,61,70
1382,60,71
1383,59,71
1384,59,71
1385,59,71
1386,58,70
1387,57,70
1388,57,70
1389,57,70
1390,57,71
1391,57,72
1392,57,72
1393,57,72
1394,57,72
1395,57,72
1396,57,71
1397,58,72
1398,59,73
1399,59,73
1400,60,74
1401,61,75
1402,62,76
1403,63,77
1404,63,77
1405,62,77
1406,62,78
1407,62,79
1408,62,79
1409,62,79
1410,61,79
1411,61,78
1412,61,77
1413,60,77
1414,60,77
1415,59,76
1416,58,76
1417,58,76
1418,57,75
1419,56,75
1420,55,75
1421,55,74
1422,55,74
1423,55,74
1424,54,74
1425,53,74
1426,52,73
1427,51,73
1428,51,73
1429,50,72
1430,50,72
1431,49,71
1432,49,71
1433,49,71
1434,49,71
1435,49,70
1436,49,70
1437,48,69
1438,48,69
1439,47,68
1440,47,68
1441,47,67
1442,47,67
1443,46,67
1444,46,67
1445,46,67
1446,46,66
1447,46,66
1448,46,67
1449,47,67
1450,47,67
1451,47,68
1452,47,68
1453,48,69
1454,48,70
1455,48,70
1456,49,71
1457,49,71
1458,50,71
1459,51,71
1460,51,71
1461,51,71
1462,52,71
1463,52,71
1464,53,72
1465,54,72
1466,54,71
1467,54,72
1468,55,73
1469,55,73
1470,56,73
1471,55,73
1472,54,73
1473,54,73
1474,54,73
1475,54,73
1476,54,73
1477,54,73
1478,53,72
1479,53,72
1480,53,72
1481,53,71
1482,53,70
1483,53,69
1484,52,69
1485,52,69
1486,53,70
1487,54,70
1488,54,70
1489,55,71
1490,56,70
1491,57,70
1492,57,71
1493,57,71
1494,56,71
1495,57,72
1496,56,73
1497,55,73
1498,54,73
1499,54,73
1500,54,73
1501,54,73
1502,54,73
1503,54,73
1504,53,73
1505,53,73
1506,54,73
1507,53,73
1508,53,73
1509,53,73
1510,53,72
1511,54,73
1512,55,74
1513,56,73
1514,57,74
1515,57,75
1516,57,75
1517,56,74
1518,57,74
1519,57,74
1520,57,73
1521,56,73
1522,55,72
1523,55,72
1524,55,71
1525,56,70
1526,57,70
1527,58,70
1528,58,70
1529,58,71
1530,58,71
1531,59,72
1532,60,73
1533,61,73
1534,61,73
1535,61,74
1536,61,74
1537,61,74
1538,60,73
1539,61,74
1540,60,73
1541,60,74
1542,61,74
1543,61,74
1544,61,73
1545,62,73
1546,62,73
1547,62,73
1548,63,73
1549,63,74
1550,63,75
1551,64,75
1552,64,75
1553,63,75
1554,62,74
1555,62,74
1556,62,74
1557,62,73
1558,62,73
1559,62,73
1560,62,73
1561,62,73
1562,61,73
1563,62,73
1564,62,73
1565,61,73
1566,61,74
1567,62,74
1568,62,74
1569,61,73
1570,61,73
1571,62,73
1572,63,73
1573,63,73
1574,64,73
1575,63,72
1576,63,72
1577,63,72
1578,63,73
1579,64,74
1580,64,73
1581,65,74
1582,66,75
1583,66,75
1584,66,75
1585,66,75
1586,66,75
1587,66,75
1588,65,74
1589,65,73
1590,65,74
1591,64,73
1592,64,72
1593,64,72.72727273
1594,64,72.72727273
1595,64,72.72727273
1596,64,71.71717172
1597,64,71.71717172
1598,65,71.71717172
1599,65,71.71717172
1600,64,70.70707071
1601,63,70.70707071
1602,63,70.70707071
1603,63,70.70707071
1604,64,70.70707071
1605,64,70.70707071
1606,64,70.70707071
1607,65,69.6969697
1608,65,70.70707071
1609,66,70.70707071
1610,67,71.71717172
1611,66,70.70707071
1612,65,70.70707071
1613,64,71.71717172
1614,63,71.71717172
1615,63,70.70707071
1616,63,69.6969697
1617,63,69.6969697
1618,62,69.6969697
1619,62,68.68686869
1620,62,68.68686869
1621,63,69.6969697
1622,63,69.6969697
1623,63,69.6969697
1624,63,70.70707071
1625,62,70.70707071
1626,61,70.70707071
1627,60,70.70707071
1628,60,70.70707071
1629,61,70.70707071
1630,60,69.6969697
1631,59,68.68686869
1632,59,68.68686869
1633,58,69.3877551
1634,57,68.36734694
1635,56,67.34693878
1636,55,66.32653061
1637,56,67.34693878
1638,56,67.34693878
1639,55,67.34693878
1640,55,68.36734694
1641,54,67.34693878
1642,53,66.32653061
1643,53,65.30612245
1644,53,66.32653061
1645,52,65.30612245
1646,52,65.30612245
1647,52,65.30612245
1648,51,65.30612245
1649,50,64.28571429
1650,50,64.28571429
1651,49,63.26530612
1652,48,62.24489796
1653,49,61.2244898
1654,49,61.2244898
1655,48,60.20408163
1656,47,59.18367347
1657,46,59.18367347
1658,45,58.16326531
1659,44,57.14285714
1660,44,57.14285714
1661,44,57.14285714
1662,44,57.14285714
1663,43,57.14285714
1664,42,56.12244898
1665,43,56.12244898
1666,42,56.12244898
1667,42,56.12244898
1668,42,56.12244898
1669,43,57.14285714
1670,43,57.14285714
1671,43,57.14285714
1672,43,57.14285714
1673,42,56.12244898
1674,41,55.67010309
1675,41,56.25
1676,40,55.78947368
1677,39,55.31914894
1678,39,54.83870968
1679,38,54.34782609
1680,37,54.94505495
1681,36,54.44444444
1682,35,53.93258427
1683,35,53.93258427
1684,35,53.93258427
1685,35,52.80898876
1686,34,51.68539326
1687,33,51.68539326
1688,33.33333333,51.68539326
1689,33.33333333,51.68539326
1690,32.32323232,51.68539326
1691,33.33333333,52.80898876
1692,32.32323232,52.80898876
1693,33.33333333,53.33333333
1694,33.33333333,53.33333333
1695,32.32323232,52.22222222
1696,32.32323232,53.33333333
1697,32.32323232,53.33333333
1698,32.32323232,52.22222222
1699,32.32323232,52.22222222
1700,32.32323232,53.33333333
1701,32.32323232,53.33333333
1702,31.31313131,53.33333333
1703,31.31313131,53.33333333
1704,30.3030303,53.33333333
1705,30.3030303,53.33333333
1706,29.29292929,53.33333333
1707,28.28282828,54.44444444
1708,28.28282828,54.44444444
1709,27.27272727,53.33333333
1710,26.26262626,53.33333333
1711,26.26262626,54.44444444
1712,26.26262626,54.44444444
1713,26.26262626,54.44444444
1714,26.26262626,54.44444444
1715,27.27272727,55.55555556
1716,27.27272727,55.55555556
1717,27.27272727,56.66666667
1718,27.27272727,57.77777778
1719,27.27272727,58.88888889
1720,28.28282828,60
1721,27.27272727,60
1722,27.27272727,60
1723,27.27272727,60
1724,28.28282828,60
1725,28.28282828,60
1726,28.28282828,61.11111111
1727,28.28282828,61.11111111
1728,27.27272727,61.11111111
1729,26.26262626,60
1730,26.26262626,60
1731,27.27272727,61.11111111
1732,26.26262626,61.11111111
1733,26.26262626,61.53846154
1734,26.26262626,62.63736264
1735,26.26262626,62.63736264
1736,26.26262626,62.63736264
1737,25.25252525,62.63736264
1738,26.26262626,63.73626374
1739,27.27272727,63.73626374
1740,28.28282828,63.73626374
1741,28.28282828,64.83516484
1742,28.28282828,65.93406593
1743,28.28282828,67.03296703
1744,27.27272727,67.03296703
1745,27.27272727,68.13186813
1746,28.28282828,69.23076923
1747,27.27272727,69.23076923
1748,27.27272727,69.23076923
1749,28.28282828,70.32967033
1750,27.27272727,70.32967033
1751,27.27272727,70.32967033
1752,27.27272727,71.42857143
1753,26.26262626,71.42857143
1754,27.27272727,72.52747253
1755,27.27272727,73.62637363
1756,27.27272727,73.62637363
1757,28.28282828,74.72527473
1758,28.28282828,74.72527473
1759,28.28282828,74.72527473
1760,27.27272727,74.72527473
1761,27.27272727,74.72527473
1762,27.27272727,74.72527473
1763,28.28282828,74.72527473
1764,29.29292929,74.72527473
1765,29.29292929,73.62637363
1766,30.3030303,73.62637363
1767,30.3030303,73.62637363
1768,30.3030303,73.62637363
1769,30.3030303,72.52747253
1770,29.29292929,72.52747253
1771,29.29292929,72.52747253
1772,29.29292929,72.52747253
1773,30.3030303,73.62637363
1774,30.3030303,73.91304348
1775,31.31313131,74.19354839
1776,32.32323232,74.46808511
1777,32.32323232,74.73684211
1778,32.32323232,75
1779,33.33333333,75.25773196
1780,34.34343434,75.51020408
1781,35.35353535,75.75757576
1782,35.35353535,76
1783,35.35353535,76
1784,35.35353535,75
1785,34.34343434,76
1786,35.35353535,77
1787,35.35353535,76
1788,35,77
1789,35,77
1790,36,77
1791,36,77
1792,37,78
1793,37,78
1794,37,78
1795,38,79
1796,39,79
1797,40,79
1798,39,80
1799,38,80
1800,38,80
1801,39,79
1802,39,79
1803,39,78
1804,39,78
1805,40,78
1806,41,78
1807,42,78
1808,43,77
1809,43,77
1810,43,76
1811,43,75
1812,43,74
1813,43,74
1814,43,74
1815,42,73
1816,43,74
1817,44,74
1818,44,73
1819,45,73
1820,45,73
1821,46,73
1822,47,74
1823,46,73
1824,45,73
1825,46,74
1826,47,74
1827,48,74
1828,48,74
1829,49,75
1830,50,75
1831,50,75
1832,50,74
1833,50,74
1834,51,74
1835,51,74
1836,51,75
1837,52,75
1838,52,75
1839,52,75
1840,52,75
1841,52,74
1842,52,74
1843,52,73
1844,52,72
1845,53,72
1846,52,72
1847,53,72
1848,53,72
1849,52,72
1850,52,71
1851,52,71
1852,52,70
1853,53,70
1854,52,70
1855,52,69
1856,53,69
1857,53,69
1858,53,70
1859,54,71
1860,55,71
1861,54,71
1862,54,71
1863,54,70
1864,54,71
1865,53,72
1866,53,72
1867,53,72
1868,53,72
1869,53,73
1870,53,72
1871,52,71
1872,51,71
1873,50,70
1874,50,70
1875,50,69
1876,49,69
1877,50,69
1878,50,69
1879,49,68
1880,48,68
1881,48,67
1882,49,67
1883,49,67
1884,49,68
1885,50,68
1886,49,67
1887,49,68
1888,50,67
1889,50,68
1890,49,67
1891,49,67
1892,48,67
1893,47,67
1894,48,67
1895,47,67
1896,47,67
1897,47,67
1898,47,67
1899,47,67
1900,47,67
1901,46,68
1902,46,68
1903,45,68
1904,45,67
1905,44,67
1906,43,66
1907,43,66
1908,42,66
1909,43,66
1910,44,67
1911,45,68
1912,46,69
1913,47,69
1914,48,69
1915,49,70
1916,48,69
1917,48,68
1918,49,69
1919,49,69
1920,49,69
1921,49,69
1922,49,69
1923,49,69
1924,50,69
1925,50,69
1926,49,68
1927,49,67
1928,49,66
1929,49,66
1930,48,66
1931,47,65
1932,47,66
1933,48,66
1934,48,66
1935,48,66
1936,48,65
1937,47,64
1938,47,64
1939,46,63
1940,46,63
1941,46,64
1942,47,64
1943,47,65
1944,47,65
1945,46,65
1946,47,64
1947,46,64
1948,46,64
1949,47,64
1950,48,65
1951,49,66
1952,50,67
1953,50,68
1954,50,67
1955,50,68
1956,50,69
1957,49,69
1958,49,69
1959,48,68
1960,47,68
1961,47,67
1962,47,67
1963,46,68
1964,45,68
1965,45,68
1966,44,68
1967,44,67
1968,44,66
1969,43,66
1970,43,66
1971,43,66
1972,43.43434343,65
1973,43.43434343,65
1974,43.43434343,64
1975,43.43434343,65
1976,43.43434343,64
1977,42.42424242,64
1978,42.42424242,63
1979,42.42424242,63.63636364
1980,42.42424242,63.26530612
1981,41.41414141,63.91752577
1982,40.4040404,63.54166667
1983,40.4040404,64.21052632
1984,40.4040404,64.21052632
1985,39.39393939,63.15789474
1986,39.39393939,64.21052632
1987,39.39393939,63.15789474
1988,39.39393939,64.21052632
1989,39.39393939,63.15789474
1990,39.39393939,63.15789474
1991,38.38383838,62.10526316
1992,38.38383838,62.10526316
1993,39.39393939,61.05263158
1994,38.38383838,61.05263158
1995,39.39393939,61.05263158
1996,39.39393939,61.05263158
1997,38.38383838,61.05263158
