pointer,KC935379,KX644936,KY670597
183,31.506849315068493,23.28767123287671,44.0
184,31.944444444444443,23.61111111111111,44.0
185,31.944444444444443,25.0,44.0
186,30.555555555555557,26.38888888888889,44.0
187,29.166666666666668,27.77777777777778,44.0
188,27.77777777777778,29.166666666666668,43.0
189,26.38888888888889,30.555555555555557,42.0
190,25.0,31.944444444444443,42.0
191,23.61111111111111,33.33333333333333,42.0
192,22.22222222222222,34.72222222222222,42.0
193,20.833333333333336,36.11111111111111,42.0
194,19.718309859154928,36.61971830985916,41.0
195,21.12676056338028,38.028169014084504,40.0
196,22.535211267605636,39.436619718309856,41.0
197,22.535211267605636,40.845070422535215,41.0
198,23.61111111111111,41.66666666666667,42.0
199,24.65753424657534,42.465753424657535,43.0
200,24.324324324324326,43.24324324324324,44.0
201,25.333333333333336,44.0,45.0
202,25.0,44.73684210526316,46.0
203,24.675324675324674,45.45454545454545,47.0
204,24.358974358974358,46.15384615384615,48.0
205,24.050632911392405,46.835443037974684,49.0
206,24.050632911392405,46.835443037974684,49.0
207,24.050632911392405,46.835443037974684,49.0
208,24.050632911392405,46.835443037974684,49.0
209,24.050632911392405,46.835443037974684,49.0
210,24.050632911392405,46.835443037974684,49.0
211,24.358974358974358,47.43589743589743,48.0
212,24.675324675324674,48.05194805194805,48.0
213,25.0,48.68421052631579,47.0
214,26.31578947368421,50.0,47.0
215,26.31578947368421,51.31578947368421,48.0
216,27.631578947368425,52.63157894736842,49.0
217,28.947368421052634,53.94736842105263,48.0
218,28.947368421052634,55.26315789473685,47.0
219,30.263157894736842,56.57894736842105,46.0
220,30.263157894736842,57.89473684210527,47.0
221,30.263157894736842,59.210526315789465,47.0
222,30.263157894736842,60.526315789473685,47.0
223,29.87012987012987,59.74025974025974,47.0
224,29.48717948717949,60.256410256410255,47.0
225,29.11392405063291,60.75949367088608,47.0
226,28.749999999999996,61.25000000000001,47.0
227,29.629629629629626,61.72839506172839,48.0
228,30.864197530864196,62.96296296296296,49.0
229,30.864197530864196,62.96296296296296,48.0
230,29.629629629629626,62.96296296296296,48.0
231,30.864197530864196,64.19753086419753,48.0
232,29.629629629629626,65.4320987654321,47.0
233,28.39506172839506,66.66666666666666,46.0
234,27.160493827160494,67.90123456790124,45.0
235,28.39506172839506,69.1358024691358,45.0
236,29.629629629629626,69.1358024691358,44.0
237,30.864197530864196,70.37037037037037,44.0
238,30.864197530864196,71.60493827160494,44.0
239,30.864197530864196,72.8395061728395,43.0
240,32.098765432098766,74.07407407407408,42.0
241,31.70731707317073,74.39024390243902,43.0
242,31.32530120481928,73.49397590361446,43.0
243,30.952380952380953,72.61904761904762,44.0
244,30.58823529411765,72.94117647058823,44.0
245,31.3953488372093,73.25581395348837,45.0
246,31.03448275862069,72.41379310344827,45.0
247,31.03448275862069,72.41379310344827,44.0
248,31.03448275862069,73.5632183908046,44.0
249,32.18390804597701,74.71264367816092,44.0
250,33.33333333333333,75.86206896551724,45.0
251,33.33333333333333,77.01149425287356,45.0
252,33.33333333333333,78.16091954022988,44.0
253,34.48275862068966,78.16091954022988,44.0
254,35.63218390804598,78.16091954022988,45.0
255,36.7816091954023,78.16091954022988,45.0
256,37.93103448275862,78.16091954022988,46.0
257,37.93103448275862,77.01149425287356,47.0
258,39.08045977011494,78.16091954022988,48.0
259,40.229885057471265,79.3103448275862,49.0
260,41.37931034482759,79.3103448275862,49.0
261,41.37931034482759,79.3103448275862,49.0
262,41.37931034482759,80.45977011494253,48.0
263,41.37931034482759,81.60919540229885,49.0
264,40.229885057471265,82.75862068965517,49.0
265,40.229885057471265,82.75862068965517,49.0
266,41.37931034482759,83.9080459770115,50.0
267,40.229885057471265,83.9080459770115,50.0
268,41.37931034482759,83.9080459770115,51.0
269,41.37931034482759,83.9080459770115,52.0
270,41.37931034482759,85.0574712643678,52.0
271,41.37931034482759,86.20689655172413,53.0
272,40.229885057471265,86.20689655172413,53.0
273,40.229885057471265,85.0574712643678,52.0
274,39.08045977011494,85.0574712643678,52.0
275,37.93103448275862,85.0574712643678,51.0
276,37.93103448275862,85.0574712643678,50.0
277,39.08045977011494,86.20689655172413,51.0
278,40.229885057471265,87.35632183908046,52.0
279,41.37931034482759,88.50574712643679,53.0
280,41.37931034482759,88.50574712643679,53.0
281,42.04545454545455,88.63636363636364,54.0
282,41.57303370786517,88.76404494382022,54.0
283,42.22222222222222,88.88888888888889,55.00000000000001
284,42.857142857142854,89.01098901098901,55.00000000000001
285,42.857142857142854,87.91208791208791,54.0
286,43.956043956043956,87.91208791208791,54.0
287,43.956043956043956,86.81318681318682,53.0
288,43.956043956043956,86.81318681318682,54.0
289,45.05494505494506,86.81318681318682,54.0
290,45.05494505494506,86.81318681318682,53.0
291,45.05494505494506,86.81318681318682,53.0
292,45.05494505494506,86.81318681318682,53.0
293,45.05494505494506,86.81318681318682,53.0
294,44.565217391304344,86.95652173913044,54.0
295,43.47826086956522,86.95652173913044,55.00000000000001
296,42.391304347826086,86.95652173913044,55.00000000000001
297,41.30434782608695,86.95652173913044,54.0
298,40.21739130434783,85.86956521739131,54.0
299,40.21739130434783,85.86956521739131,53.0
300,41.30434782608695,85.86956521739131,53.0
301,41.30434782608695,85.86956521739131,53.0
302,42.391304347826086,85.86956521739131,53.0
303,43.47826086956522,85.86956521739131,53.0
304,44.565217391304344,85.86956521739131,53.0
305,45.65217391304348,85.86956521739131,53.0
306,45.16129032258064,86.02150537634408,53.0
307,45.744680851063826,86.17021276595744,54.0
308,46.31578947368421,86.31578947368422,55.00000000000001
309,45.83333333333333,85.41666666666666,56.00000000000001
310,45.36082474226804,85.56701030927834,56.00000000000001
311,44.89795918367347,84.6938775510204,56.00000000000001
312,44.44444444444444,83.83838383838383,56.00000000000001
313,44.0,84.0,56.00000000000001
314,43.0,83.0,55.00000000000001
315,43.0,82.0,54.0
316,42.0,82.0,54.0
317,42.0,82.0,55.00000000000001
318,43.0,82.0,56.00000000000001
319,42.0,81.0,56.99999999999999
320,43.0,80.0,56.99999999999999
321,43.0,79.0,56.99999999999999
322,43.0,78.0,56.00000000000001
323,43.0,79.0,56.00000000000001
324,43.0,78.0,56.00000000000001
325,43.0,78.0,56.00000000000001
326,43.0,78.0,56.00000000000001
327,42.0,77.0,55.00000000000001
328,41.0,76.0,54.0
329,40.0,77.0,54.0
330,41.0,78.0,53.0
331,40.0,78.0,52.0
332,41.0,78.0,53.0
333,42.0,78.0,54.0
334,42.0,77.0,54.0
335,42.0,77.0,55.00000000000001
336,41.0,78.0,56.00000000000001
337,41.0,78.0,56.99999999999999
338,42.0,78.0,56.99999999999999
339,42.0,78.0,56.99999999999999
340,42.0,78.0,57.99999999999999
341,42.0,78.0,56.99999999999999
342,42.0,79.0,56.99999999999999
343,42.0,80.0,56.00000000000001
344,43.0,80.0,56.99999999999999
345,42.0,80.0,56.00000000000001
346,43.0,81.0,56.00000000000001
347,44.0,82.0,56.00000000000001
348,44.0,82.0,56.00000000000001
349,43.0,82.0,55.00000000000001
350,42.0,82.0,55.00000000000001
351,43.0,82.0,56.00000000000001
352,44.0,82.0,56.99999999999999
353,44.0,82.0,56.00000000000001
354,43.0,82.0,55.00000000000001
355,42.0,82.0,55.00000000000001
356,41.0,81.81818181818183,54.54545454545454
357,41.0,82.6530612244898,53.535353535353536
358,40.0,82.6530612244898,53.535353535353536
359,39.0,82.6530612244898,52.52525252525253
360,39.0,82.6530612244898,53.535353535353536
361,39.0,81.63265306122449,52.52525252525253
362,40.0,81.63265306122449,53.535353535353536
363,41.0,81.63265306122449,53.535353535353536
364,41.0,81.63265306122449,52.52525252525253
365,42.0,81.63265306122449,51.515151515151516
366,42.0,81.63265306122449,51.515151515151516
367,43.0,81.63265306122449,51.515151515151516
368,42.0,81.63265306122449,50.505050505050505
369,41.0,80.61224489795919,50.505050505050505
370,41.0,79.59183673469387,50.505050505050505
371,41.0,79.59183673469387,49.494949494949495
372,41.0,79.59183673469387,49.494949494949495
373,41.0,80.61224489795919,49.494949494949495
374,41.0,80.61224489795919,48.484848484848484
375,42.0,80.61224489795919,48.484848484848484
376,42.0,80.61224489795919,48.484848484848484
377,42.0,80.61224489795919,47.474747474747474
378,41.0,80.61224489795919,47.474747474747474
379,40.0,80.61224489795919,46.464646464646464
380,40.0,80.61224489795919,46.464646464646464
381,40.0,80.61224489795919,46.464646464646464
382,41.0,80.61224489795919,46.464646464646464
383,41.0,80.61224489795919,46.464646464646464
384,40.0,80.61224489795919,47.474747474747474
385,40.0,81.63265306122449,47.474747474747474
386,39.0,81.63265306122449,46.464646464646464
387,39.0,82.6530612244898,46.464646464646464
388,40.0,82.6530612244898,45.45454545454545
389,40.0,82.6530612244898,45.45454545454545
390,41.0,82.6530612244898,45.45454545454545
391,42.0,82.6530612244898,44.44444444444444
392,42.0,82.6530612244898,43.43434343434344
393,42.0,82.6530612244898,42.42424242424242
394,42.0,82.6530612244898,41.41414141414141
395,42.0,82.6530612244898,40.4040404040404
396,42.0,82.6530612244898,40.4040404040404
397,42.0,82.6530612244898,40.4040404040404
398,43.0,83.6734693877551,40.4040404040404
399,43.0,83.6734693877551,41.41414141414141
400,43.0,83.6734693877551,41.41414141414141
401,43.0,83.6734693877551,41.41414141414141
402,43.0,83.6734693877551,41.41414141414141
403,42.0,83.6734693877551,40.4040404040404
404,41.0,83.6734693877551,39.39393939393939
405,40.0,82.6530612244898,38.38383838383838
406,41.0,82.6530612244898,38.38383838383838
407,40.0,82.6530612244898,38.38383838383838
408,39.0,82.6530612244898,38.38383838383838
409,39.0,82.6530612244898,37.37373737373738
410,39.0,82.6530612244898,37.37373737373738
411,39.0,83.6734693877551,38.38383838383838
412,40.0,84.6938775510204,39.39393939393939
413,41.0,84.6938775510204,40.4040404040404
414,42.0,85.71428571428571,41.41414141414141
415,43.0,86.73469387755102,42.42424242424242
416,43.0,86.73469387755102,42.42424242424242
417,42.0,86.73469387755102,41.41414141414141
418,41.0,86.73469387755102,41.41414141414141
419,42.0,87.75510204081633,40.4040404040404
420,42.0,88.77551020408163,40.4040404040404
421,43.0,89.79591836734694,40.4040404040404
422,43.0,90.81632653061224,40.4040404040404
423,43.0,90.81632653061224,40.4040404040404
424,44.0,90.81632653061224,41.41414141414141
425,45.0,90.81632653061224,41.41414141414141
426,45.0,90.81632653061224,41.41414141414141
427,45.0,91.83673469387756,42.42424242424242
428,45.0,92.85714285714286,43.43434343434344
429,46.0,92.85714285714286,43.43434343434344
430,46.0,92.85714285714286,43.43434343434344
431,46.464646464646464,92.78350515463917,43.43434343434344
432,45.45454545454545,92.70833333333334,42.42424242424242
433,44.44444444444444,92.70833333333334,41.41414141414141
434,44.44444444444444,93.75,42.42424242424242
435,43.43434343434344,93.75,41.41414141414141
436,44.44444444444444,93.75,41.41414141414141
437,44.44444444444444,93.75,41.41414141414141
438,44.44444444444444,93.75,42.42424242424242
439,45.45454545454545,93.75,43.43434343434344
440,44.44444444444444,93.75,42.42424242424242
441,45.45454545454545,93.75,43.43434343434344
442,45.45454545454545,93.75,44.44444444444444
443,46.464646464646464,93.75,45.45454545454545
444,46.464646464646464,93.75,45.45454545454545
445,47.474747474747474,93.75,46.464646464646464
446,46.464646464646464,93.75,47.474747474747474
447,46.464646464646464,93.75,48.484848484848484
448,46.464646464646464,93.75,47.474747474747474
449,47.474747474747474,93.75,48.484848484848484
450,48.484848484848484,93.75,48.484848484848484
451,48.484848484848484,93.75,48.484848484848484
452,48.484848484848484,93.75,48.484848484848484
453,48.484848484848484,93.75,49.494949494949495
454,48.484848484848484,93.75,49.494949494949495
455,48.484848484848484,93.75,48.484848484848484
456,49.494949494949495,93.81443298969072,48.0
457,49.494949494949495,93.87755102040816,49.0
458,50.505050505050505,93.87755102040816,49.0
459,51.515151515151516,93.87755102040816,50.0
460,50.505050505050505,93.87755102040816,49.0
461,51.515151515151516,94.89795918367348,50.0
462,51.515151515151516,94.89795918367348,50.0
463,50.505050505050505,94.89795918367348,50.0
464,51.515151515151516,94.89795918367348,51.0
465,51.515151515151516,94.89795918367348,51.0
466,51.515151515151516,94.89795918367348,50.0
467,50.505050505050505,94.89795918367348,49.0
468,51.515151515151516,94.89795918367348,49.0
469,52.52525252525253,95.91836734693877,48.0
470,52.52525252525253,96.93877551020408,49.0
471,52.52525252525253,96.93877551020408,50.0
472,52.52525252525253,96.93877551020408,50.0
473,53.535353535353536,96.93877551020408,50.0
474,54.54545454545454,96.93877551020408,51.0
475,53.535353535353536,96.93877551020408,52.0
476,52.52525252525253,96.93877551020408,53.0
477,52.52525252525253,96.93877551020408,53.0
478,53.535353535353536,96.93877551020408,53.0
479,54.54545454545454,96.93877551020408,54.0
480,53.535353535353536,96.93877551020408,53.0
481,53.535353535353536,96.93877551020408,53.0
482,53.535353535353536,96.93877551020408,53.0
483,52.52525252525253,96.93877551020408,53.0
484,53.535353535353536,96.93877551020408,52.0
485,54.54545454545454,96.93877551020408,53.0
486,55.55555555555556,96.93877551020408,54.0
487,56.56565656565656,96.93877551020408,55.00000000000001
488,56.56565656565656,96.93877551020408,56.00000000000001
489,56.56565656565656,96.93877551020408,56.99999999999999
490,56.56565656565656,96.93877551020408,57.99999999999999
491,56.56565656565656,96.93877551020408,59.0
492,57.57575757575758,96.93877551020408,60.0
493,57.57575757575758,96.90721649484536,60.60606060606061
494,57.57575757575758,96.90721649484536,61.61616161616161
495,58.58585858585859,96.90721649484536,62.62626262626263
496,59.59595959595959,96.90721649484536,61.61616161616161
497,59.59595959595959,96.90721649484536,62.62626262626263
498,58.58585858585859,96.90721649484536,61.61616161616161
499,58.58585858585859,96.90721649484536,61.61616161616161
500,57.57575757575758,96.90721649484536,60.60606060606061
501,57.57575757575758,96.90721649484536,60.60606060606061
502,57.57575757575758,96.90721649484536,60.60606060606061
503,58.58585858585859,96.90721649484536,61.61616161616161
504,59.59595959595959,96.90721649484536,62.62626262626263
505,60.60606060606061,97.9381443298969,62.62626262626263
506,59.59595959595959,97.9381443298969,63.63636363636363
507,59.59595959595959,97.9381443298969,62.62626262626263
508,59.59595959595959,97.9381443298969,61.61616161616161
509,60.60606060606061,98.96907216494846,62.62626262626263
510,61.61616161616161,98.96907216494846,63.63636363636363
511,61.61616161616161,98.96907216494846,62.62626262626263
512,61.61616161616161,98.96907216494846,62.62626262626263
513,60.60606060606061,98.96907216494846,62.62626262626263
514,60.60606060606061,98.96907216494846,62.62626262626263
515,60.60606060606061,98.96907216494846,62.62626262626263
516,61.61616161616161,98.96907216494846,62.62626262626263
517,62.62626262626263,98.96907216494846,63.63636363636363
518,63.63636363636363,98.96907216494846,63.63636363636363
519,63.63636363636363,98.96907216494846,64.64646464646465
520,62.62626262626263,98.96907216494846,63.63636363636363
521,62.62626262626263,98.96907216494846,64.64646464646465
522,63.63636363636363,98.96907216494846,65.65656565656566
523,64.64646464646465,98.96907216494846,66.66666666666666
524,64.64646464646465,100.0,66.66666666666666
525,64.64646464646465,100.0,66.66666666666666
526,65.65656565656566,100.0,66.66666666666666
527,65.65656565656566,100.0,65.65656565656566
528,65.65656565656566,100.0,64.64646464646465
529,64.64646464646465,100.0,65.65656565656566
530,63.63636363636363,100.0,66.66666666666666
531,64.0,100.0,67.67676767676768
532,65.0,100.0,67.67676767676768
533,65.0,100.0,68.68686868686868
534,66.0,100.0,67.67676767676768
535,66.0,100.0,67.67676767676768
536,66.0,100.0,66.66666666666666
537,65.0,100.0,66.66666666666666
538,64.0,100.0,65.65656565656566
539,63.0,100.0,65.65656565656566
540,63.0,100.0,66.66666666666666
541,63.0,100.0,65.65656565656566
542,63.0,98.96907216494846,64.64646464646465
543,62.0,98.96907216494846,63.63636363636363
544,61.0,98.96907216494846,62.62626262626263
545,61.0,98.96907216494846,62.62626262626263
546,62.0,98.96907216494846,62.62626262626263
547,62.0,98.96907216494846,62.62626262626263
548,63.0,98.96907216494846,63.63636363636363
549,63.0,98.96907216494846,63.63636363636363
550,62.0,98.96907216494846,63.63636363636363
551,62.0,98.96907216494846,63.63636363636363
552,62.0,98.96907216494846,62.62626262626263
553,61.0,98.96907216494846,61.61616161616161
554,61.0,98.96907216494846,61.61616161616161
555,61.0,98.96907216494846,62.62626262626263
556,60.0,98.96907216494846,62.62626262626263
557,61.0,98.96907216494846,61.61616161616161
558,60.0,97.9381443298969,60.60606060606061
559,59.0,96.90721649484536,59.59595959595959
560,60.0,96.90721649484536,59.59595959595959
561,59.0,96.875,59.183673469387756
562,57.99999999999999,96.84210526315789,58.76288659793815
563,57.99999999999999,96.80851063829788,58.333333333333336
564,57.99999999999999,96.80851063829788,58.333333333333336
565,57.99999999999999,96.80851063829788,59.375
566,57.99999999999999,96.80851063829788,60.416666666666664
567,59.0,96.80851063829788,61.458333333333336
568,59.0,96.80851063829788,61.458333333333336
569,59.0,96.80851063829788,62.5
570,60.0,96.80851063829788,62.5
571,61.0,96.80851063829788,62.5
572,62.0,96.80851063829788,63.541666666666664
573,62.0,96.80851063829788,64.58333333333334
574,62.0,96.80851063829788,64.58333333333334
575,63.0,96.80851063829788,64.58333333333334
576,64.0,96.80851063829788,64.58333333333334
577,64.0,96.80851063829788,65.625
578,63.0,96.80851063829788,65.625
579,63.0,96.80851063829788,65.625
580,64.0,95.74468085106383,66.66666666666666
581,64.0,95.74468085106383,66.66666666666666
582,64.0,95.74468085106383,67.70833333333334
583,65.0,95.74468085106383,67.70833333333334
584,64.0,95.74468085106383,67.70833333333334
585,64.0,95.74468085106383,67.70833333333334
586,64.0,95.74468085106383,66.66666666666666
587,63.0,95.74468085106383,66.66666666666666
588,63.0,95.74468085106383,65.625
589,63.0,95.74468085106383,65.625
590,62.0,95.74468085106383,65.625
591,62.0,95.74468085106383,65.625
592,62.0,95.74468085106383,65.625
593,62.0,95.74468085106383,64.94845360824742
594,62.0,95.6989247311828,63.91752577319587
595,61.0,95.65217391304348,62.88659793814433
596,60.0,95.6043956043956,62.88659793814433
597,60.0,95.55555555555556,61.855670103092784
598,60.0,95.50561797752809,61.855670103092784
599,59.0,95.50561797752809,60.824742268041234
600,60.0,95.50561797752809,60.824742268041234
601,60.0,95.50561797752809,60.824742268041234
602,60.0,95.50561797752809,59.79381443298969
603,59.0,95.50561797752809,58.76288659793815
604,59.0,94.3820224719101,58.76288659793815
605,59.0,94.3820224719101,59.79381443298969
606,59.0,94.3820224719101,59.79381443298969
607,59.0,93.25842696629213,60.824742268041234
608,60.0,93.25842696629213,60.824742268041234
609,59.0,93.25842696629213,59.79381443298969
610,57.99999999999999,93.25842696629213,58.76288659793815
611,58.58585858585859,93.18181818181817,58.76288659793815
612,58.16326530612245,93.10344827586206,57.73195876288659
613,58.76288659793815,93.02325581395348,56.70103092783505
614,58.333333333333336,92.94117647058823,55.670103092783506
615,57.89473684210527,92.85714285714286,54.63917525773196
616,57.446808510638306,92.7710843373494,53.608247422680414
617,56.38297872340425,92.7710843373494,53.608247422680414
618,55.319148936170215,92.7710843373494,53.608247422680414
619,55.319148936170215,92.7710843373494,53.608247422680414
620,56.38297872340425,92.7710843373494,54.63917525773196
621,56.38297872340425,92.7710843373494,53.608247422680414
622,55.319148936170215,92.7710843373494,53.608247422680414
623,55.319148936170215,91.56626506024097,53.608247422680414
624,55.319148936170215,91.56626506024097,53.608247422680414
625,54.25531914893617,91.56626506024097,53.608247422680414
626,53.191489361702125,91.56626506024097,53.608247422680414
627,53.191489361702125,91.66666666666666,54.63917525773196
628,53.191489361702125,91.76470588235294,54.63917525773196
629,54.25531914893617,91.76470588235294,53.608247422680414
630,54.25531914893617,91.76470588235294,52.57731958762887
631,53.191489361702125,91.76470588235294,51.546391752577314
632,53.191489361702125,91.76470588235294,52.57731958762887
633,53.191489361702125,91.76470588235294,52.57731958762887
634,53.191489361702125,90.58823529411765,52.57731958762887
635,53.191489361702125,90.58823529411765,53.608247422680414
636,53.191489361702125,90.58823529411765,54.63917525773196
637,53.191489361702125,90.47619047619048,54.166666666666664
638,53.191489361702125,90.36144578313254,54.736842105263165
639,53.191489361702125,90.2439024390244,53.68421052631579
640,53.191489361702125,90.12345679012346,52.63157894736842
641,52.12765957446809,90.0,52.63157894736842
642,53.191489361702125,91.25,53.68421052631579
643,53.191489361702125,91.25,54.736842105263165
644,53.191489361702125,91.25,55.78947368421052
645,53.191489361702125,91.25,55.78947368421052
646,52.12765957446809,91.25,54.736842105263165
647,52.12765957446809,91.25,54.736842105263165
648,51.06382978723404,91.25,53.68421052631579
649,51.06382978723404,91.25,53.68421052631579
650,51.06382978723404,91.25,52.63157894736842
651,50.0,91.25,51.578947368421055
652,50.0,91.25,51.578947368421055
653,50.0,91.25,51.578947368421055
654,51.06382978723404,91.25,52.63157894736842
655,52.12765957446809,91.25,52.63157894736842
656,52.12765957446809,91.25,52.63157894736842
657,51.06382978723404,91.25,52.63157894736842
658,51.06382978723404,92.5,52.63157894736842
659,52.12765957446809,93.75,53.68421052631579
660,52.12765957446809,92.5,53.68421052631579
661,53.191489361702125,92.5925925925926,54.166666666666664
662,53.191489361702125,92.6829268292683,53.608247422680414
663,54.25531914893617,91.56626506024097,54.08163265306123
664,54.25531914893617,91.56626506024097,54.08163265306123
665,53.191489361702125,91.46341463414635,53.608247422680414
666,52.12765957446809,91.35802469135803,53.125
667,52.12765957446809,91.35802469135803,52.083333333333336
668,51.06382978723404,91.35802469135803,52.083333333333336
669,50.0,90.12345679012346,51.041666666666664
670,50.0,90.12345679012346,51.041666666666664
671,48.93617021276596,90.12345679012346,50.0
672,48.93617021276596,90.12345679012346,50.0
673,47.87234042553192,88.88888888888889,48.95833333333333
674,47.87234042553192,88.88888888888889,48.95833333333333
675,47.87234042553192,88.88888888888889,47.91666666666667
676,46.808510638297875,88.88888888888889,47.91666666666667
677,46.808510638297875,88.88888888888889,46.875
678,47.87234042553192,88.88888888888889,46.875
679,47.87234042553192,88.88888888888889,45.83333333333333
680,46.808510638297875,90.12345679012346,45.83333333333333
681,46.808510638297875,88.88888888888889,44.79166666666667
682,45.744680851063826,88.88888888888889,43.75
