pointer,HM002617,KX759623
317,1.0309278350515463,7.291666666666667
318,2.0618556701030926,8.333333333333332
319,3.0927835051546393,9.375
320,3.0927835051546393,10.416666666666668
321,3.0927835051546393,10.416666666666668
322,3.0927835051546393,10.526315789473683
323,3.0927835051546393,11.578947368421053
324,3.0927835051546393,12.631578947368421
325,3.0927835051546393,12.631578947368421
326,3.0927835051546393,12.631578947368421
327,3.0927835051546393,13.684210526315791
328,4.123711340206185,14.736842105263156
329,5.154639175257731,15.789473684210526
330,5.154639175257731,15.789473684210526
331,5.154639175257731,16.842105263157894
332,5.154639175257731,16.842105263157894
333,5.154639175257731,16.842105263157894
334,5.154639175257731,17.894736842105264
335,5.154639175257731,18.947368421052634
336,5.154639175257731,20.0
337,5.154639175257731,21.052631578947366
338,5.154639175257731,21.052631578947366
339,6.185567010309279,22.105263157894736
340,7.216494845360824,23.157894736842106
341,7.216494845360824,23.157894736842106
342,7.216494845360824,24.210526315789473
343,7.216494845360824,25.263157894736842
344,7.216494845360824,25.263157894736842
345,7.216494845360824,26.31578947368421
346,8.24742268041237,26.31578947368421
347,9.278350515463918,27.368421052631582
348,9.278350515463918,28.421052631578945
349,9.278350515463918,29.47368421052631
350,9.278350515463918,30.526315789473685
351,9.278350515463918,30.526315789473685
352,9.278350515463918,31.25
353,9.278350515463918,30.927835051546392
354,9.278350515463918,31.63265306122449
355,9.278350515463918,32.323232323232325
356,9.278350515463918,32.323232323232325
357,9.278350515463918,33.33333333333333
358,9.278350515463918,33.33333333333333
359,9.278350515463918,34.34343434343434
360,9.278350515463918,34.34343434343434
361,9.278350515463918,35.35353535353536
362,9.278350515463918,36.36363636363637
363,9.278350515463918,37.37373737373738
364,9.278350515463918,37.37373737373738
365,10.309278350515463,38.38383838383838
366,11.34020618556701,39.39393939393939
367,11.34020618556701,40.4040404040404
368,12.371134020618557,41.41414141414141
369,13.402061855670103,42.42424242424242
370,14.432989690721648,43.43434343434344
371,14.432989690721648,43.43434343434344
372,15.463917525773196,44.44444444444444
373,15.463917525773196,45.45454545454545
374,15.463917525773196,45.45454545454545
375,15.463917525773196,46.464646464646464
376,15.463917525773196,47.474747474747474
377,15.463917525773196,47.474747474747474
378,16.49484536082474,47.474747474747474
379,16.49484536082474,48.484848484848484
380,16.49484536082474,49.494949494949495
381,17.525773195876287,50.505050505050505
382,17.525773195876287,51.515151515151516
383,17.525773195876287,51.515151515151516
384,18.556701030927837,52.52525252525253
385,18.556701030927837,53.535353535353536
386,18.556701030927837,53.535353535353536
387,19.587628865979383,54.54545454545454
388,20.618556701030926,55.55555555555556
389,20.618556701030926,55.55555555555556
390,20.618556701030926,55.55555555555556
391,21.649484536082475,56.56565656565656
392,21.649484536082475,57.57575757575758
393,21.649484536082475,57.57575757575758
394,21.649484536082475,57.57575757575758
395,22.68041237113402,58.58585858585859
396,23.711340206185564,58.58585858585859
397,23.711340206185564,59.59595959595959
398,24.742268041237114,60.60606060606061
399,25.773195876288657,61.61616161616161
400,26.804123711340207,62.62626262626263
401,26.804123711340207,63.63636363636363
402,27.835051546391753,64.64646464646465
403,28.865979381443296,65.65656565656566
404,28.865979381443296,65.65656565656566
405,28.865979381443296,66.66666666666666
406,28.57142857142857,67.67676767676768
407,28.28282828282828,68.68686868686868
408,28.999999999999996,69.6969696969697
409,30.0,70.70707070707071
410,30.0,69.6969696969697
411,30.0,68.68686868686868
412,30.0,67.67676767676768
413,31.0,67.67676767676768
414,32.0,67.67676767676768
415,32.0,67.67676767676768
416,33.0,67.67676767676768
417,33.0,67.67676767676768
418,32.0,66.66666666666666
419,32.0,66.66666666666666
420,33.0,65.65656565656566
421,33.0,65.65656565656566
422,33.0,66.0
423,34.0,66.0
424,34.0,66.0
425,34.0,67.0
426,34.0,68.0
427,35.0,67.0
428,34.0,66.0
429,33.0,66.0
430,33.0,66.0
431,33.0,66.0
432,33.0,67.0
433,34.0,68.0
434,35.0,68.0
435,35.0,68.0
436,36.0,68.0
437,36.0,68.0
438,37.0,69.0
439,37.0,69.0
440,36.0,68.0
441,37.0,69.0
442,38.0,69.0
443,38.0,69.0
444,38.0,70.0
445,38.0,70.0
446,38.0,70.0
447,37.0,70.0
448,37.0,70.0
449,38.0,70.0
450,38.0,70.0
451,39.0,71.0
452,40.0,71.0
453,41.0,72.0
454,42.0,72.0
455,43.0,72.0
456,44.0,73.0
457,44.0,72.0
458,45.0,73.0
459,45.0,72.0
460,46.0,73.0
461,47.0,72.0
462,47.0,71.0
463,47.0,71.0
464,48.0,71.0
465,47.0,70.0
466,46.0,70.0
467,47.0,70.0
468,46.0,69.0
469,46.0,68.0
470,46.0,68.0
471,47.0,69.0
472,47.0,68.0
473,48.0,68.0
474,49.0,69.0
475,49.0,69.0
476,49.0,68.0
477,50.0,69.0
478,50.0,70.0
479,51.0,70.0
480,52.0,70.0
481,51.0,70.0
482,51.0,70.0
483,52.0,71.0
484,52.0,71.0
485,53.0,71.0
486,54.0,72.0
487,53.0,72.0
488,52.0,71.0
489,52.0,72.0
490,52.0,72.0
491,52.0,72.0
492,53.0,72.0
493,54.0,73.0
494,55.00000000000001,74.0
495,55.00000000000001,74.0
496,55.00000000000001,75.0
497,56.00000000000001,75.0
498,55.00000000000001,75.0
499,54.0,74.0
500,54.0,74.0
501,55.00000000000001,73.0
502,55.00000000000001,73.0
503,54.0,72.0
504,55.00000000000001,73.0
505,56.00000000000001,73.0
506,56.00000000000001,72.0
507,56.99999999999999,71.0
508,56.00000000000001,70.0
509,55.00000000000001,69.0
510,55.00000000000001,69.0
511,56.00000000000001,70.0
512,55.00000000000001,71.0
513,55.00000000000001,70.0
514,55.00000000000001,70.0
515,56.00000000000001,69.0
516,56.00000000000001,69.0
517,56.99999999999999,70.0
518,57.99999999999999,71.0
519,57.99999999999999,71.0
520,57.99999999999999,72.0
521,59.0,73.0
522,59.0,73.0
523,59.0,73.0
524,60.0,73.0
525,61.0,73.0
526,62.0,73.0
527,62.0,74.0
528,62.0,75.0
529,63.0,75.0
530,63.0,75.0
531,64.0,75.0
532,64.0,74.0
533,64.0,74.0
534,63.0,73.0
535,63.0,72.0
536,62.0,72.0
537,63.0,72.0
538,62.0,72.0
539,62.0,72.0
540,62.0,73.0
541,62.0,73.0
542,62.0,73.0
543,62.0,73.0
544,63.0,73.0
545,63.0,72.0
546,63.0,73.0
547,63.0,72.0
548,63.0,72.0
549,63.0,72.0
550,64.0,72.0
551,64.0,72.0
552,63.0,71.0
553,63.0,71.0
554,63.0,71.0
555,62.0,71.0
556,62.0,71.0
557,63.0,72.0
558,63.0,72.0
559,63.0,72.0
560,62.0,72.0
561,62.0,73.0
562,63.0,74.0
563,64.0,74.0
564,63.0,74.0
565,64.0,74.0
566,65.0,74.0
567,64.0,73.0
568,64.0,74.0
569,63.0,74.0
570,62.0,74.0
571,61.0,74.0
572,60.0,74.0
573,60.0,74.0
574,60.0,74.0
575,61.0,73.0
576,62.0,74.0
577,62.0,74.0
578,62.0,73.0
579,62.0,72.0
580,61.0,72.0
581,61.0,72.0
582,61.0,72.0
583,60.0,71.0
584,60.0,71.0
585,59.0,70.0
586,57.99999999999999,70.0
587,57.99999999999999,69.0
588,59.0,70.0
589,59.0,69.0
590,60.0,70.0
591,60.0,70.0
592,60.0,70.0
593,59.0,70.0
594,59.0,70.0
595,57.99999999999999,70.0
596,57.99999999999999,70.0
597,57.99999999999999,70.0
598,59.0,70.0
599,59.0,70.0
600,59.0,70.0
601,59.0,71.0
602,57.99999999999999,70.0
603,57.99999999999999,70.0
604,57.99999999999999,70.0
605,56.99999999999999,69.0
606,57.99999999999999,70.0
607,56.99999999999999,70.0
608,56.99999999999999,71.0
609,56.99999999999999,72.0
610,56.99999999999999,73.0
611,56.99999999999999,73.0
612,56.99999999999999,73.0
613,56.99999999999999,74.0
614,56.00000000000001,74.0
615,56.00000000000001,75.0
616,55.00000000000001,74.0
617,54.0,74.0
618,53.0,74.0
619,52.0,73.0
620,51.0,73.0
621,50.0,73.0
622,50.0,72.0
623,49.0,72.0
624,49.0,71.0
625,48.0,70.0
626,47.0,69.0
627,47.0,69.0
628,48.0,69.0
629,47.0,69.0
630,47.0,70.0
631,46.0,69.0
632,46.0,69.0
633,45.0,69.0
634,45.0,70.0
635,46.0,71.0
636,47.0,71.0
637,47.0,70.0
638,47.0,69.0
639,46.0,69.0
640,46.0,69.0
641,45.0,69.0
642,45.0,69.0
643,46.0,69.0
644,45.0,69.0
645,45.0,70.0
646,44.0,69.0
647,45.0,70.0
648,45.0,70.0
649,44.0,70.0
650,43.0,70.0
651,42.0,69.0
652,42.0,69.0
653,41.0,68.0
654,40.0,68.0
655,41.0,67.0
656,41.0,66.0
657,40.0,65.0
658,40.0,65.0
659,41.0,66.0
660,41.0,66.0
661,40.0,66.0
662,39.0,66.0
663,39.0,66.0
664,39.0,66.0
665,38.0,67.0
666,37.0,66.0
667,37.0,67.0
668,37.0,66.0
669,37.0,67.0
670,37.0,66.0
671,38.0,66.0
672,38.0,67.0
673,37.0,66.0
674,36.0,66.0
675,35.0,66.0
676,34.0,66.0
677,33.0,66.0
678,32.0,67.0
679,31.0,67.0
680,31.0,66.0
681,31.0,66.0
682,31.0,65.0
683,31.0,66.0
684,30.0,65.0
685,30.0,66.0
686,30.0,66.0
687,30.0,67.0
688,28.999999999999996,66.0
689,28.999999999999996,67.0
690,28.999999999999996,67.0
691,28.000000000000004,67.0
692,27.0,67.0
693,27.0,67.0
694,26.0,67.0
695,26.0,67.0
696,25.0,67.0
697,25.0,67.0
698,24.0,66.66666666666666
699,24.0,67.3469387755102
700,24.0,66.3265306122449
701,24.0,66.3265306122449
702,24.0,67.3469387755102
703,24.0,67.3469387755102
704,23.0,67.3469387755102
705,23.0,68.36734693877551
706,22.0,67.3469387755102
707,23.0,67.3469387755102
708,23.0,66.3265306122449
709,23.0,66.3265306122449
710,23.0,66.3265306122449
711,22.0,66.3265306122449
712,22.0,66.3265306122449
713,22.0,66.3265306122449
714,22.0,66.3265306122449
715,21.0,65.3061224489796
716,21.0,65.3061224489796
717,21.0,64.28571428571429
718,21.0,63.26530612244898
719,21.0,64.28571428571429
720,21.0,64.28571428571429
721,21.0,63.26530612244898
722,21.0,64.28571428571429
723,21.0,64.28571428571429
724,20.0,65.3061224489796
725,20.0,66.3265306122449
726,21.0,67.3469387755102
727,20.0,67.3469387755102
728,19.0,67.3469387755102
729,19.0,67.3469387755102
730,19.0,67.3469387755102
731,20.0,68.36734693877551
732,20.0,69.38775510204081
733,20.0,68.36734693877551
734,20.0,68.36734693877551
735,19.0,68.36734693877551
736,18.0,67.3469387755102
737,18.0,68.36734693877551
738,18.0,69.38775510204081
739,18.0,69.38775510204081
740,18.0,69.38775510204081
741,18.0,69.38775510204081
742,17.0,68.36734693877551
743,16.0,68.36734693877551
744,17.0,68.36734693877551
745,18.0,67.3469387755102
746,18.0,68.36734693877551
747,17.0,67.3469387755102
748,18.0,67.3469387755102
749,18.0,67.3469387755102
750,18.0,67.3469387755102
751,18.0,68.36734693877551
752,18.0,69.38775510204081
753,18.0,70.40816326530613
754,18.0,70.40816326530613
755,17.0,70.40816326530613
756,17.0,71.42857142857143
757,17.0,72.44897959183673
758,16.0,72.44897959183673
759,16.0,72.44897959183673
760,16.0,71.42857142857143
761,16.0,70.40816326530613
762,16.0,70.40816326530613
763,15.0,69.38775510204081
764,15.0,70.40816326530613
765,15.0,69.38775510204081
766,15.0,69.38775510204081
767,15.0,68.36734693877551
768,16.0,69.38775510204081
769,16.0,69.38775510204081
770,16.0,70.40816326530613
771,15.0,69.38775510204081
772,15.0,68.36734693877551
773,15.0,69.38775510204081
774,15.0,69.38775510204081
775,15.0,70.40816326530613
776,16.0,70.40816326530613
777,16.0,70.40816326530613
778,16.0,70.40816326530613
779,16.0,71.42857142857143
780,16.0,72.44897959183673
781,17.0,71.42857142857143
782,17.0,71.42857142857143
783,17.0,70.40816326530613
784,17.0,71.42857142857143
785,17.0,71.42857142857143
786,18.0,71.42857142857143
787,18.0,71.42857142857143
788,18.0,72.44897959183673
789,19.0,72.44897959183673
790,19.0,72.44897959183673
791,19.0,72.44897959183673
792,19.0,72.44897959183673
793,19.0,72.44897959183673
794,20.0,72.44897959183673
795,21.0,72.44897959183673
796,22.0,72.44897959183673
797,22.0,72.44897959183673
798,22.0,72.72727272727273
799,22.0,72.0
800,22.0,72.0
801,21.0,72.0
802,21.0,71.0
803,21.0,71.0
804,22.0,71.0
805,22.0,70.0
806,22.0,71.0
807,21.0,71.0
808,21.0,72.0
809,21.0,71.0
810,21.0,71.0
811,21.0,71.0
812,21.0,71.0
813,21.0,71.0
814,21.0,71.0
815,21.0,71.0
816,22.0,71.0
817,22.0,71.0
818,22.0,72.0
819,22.0,71.0
820,22.0,70.0
821,22.0,70.0
822,22.0,70.0
823,23.0,69.0
824,24.0,69.0
825,24.0,68.0
826,23.0,68.0
827,24.0,68.0
828,25.0,68.0
829,26.0,68.0
830,27.0,68.0
831,27.0,68.0
832,27.0,68.0
833,28.000000000000004,69.0
834,28.999999999999996,69.0
835,30.0,69.0
836,31.0,70.0
837,30.0,70.0
838,30.0,70.0
839,31.0,70.0
840,32.0,69.0
841,32.0,69.0
842,32.0,70.0
843,33.0,70.0
844,33.0,70.0
845,32.0,71.0
846,33.0,71.0
847,33.0,72.0
848,32.0,72.0
849,32.0,71.0
850,32.0,71.0
851,33.0,71.0
852,33.0,71.0
853,34.0,71.0
854,35.0,71.0
855,35.0,71.0
856,34.0,70.0
857,34.0,70.0
858,35.0,70.0
859,34.0,70.0
860,35.0,71.0
861,35.0,72.0
862,35.0,72.0
863,35.0,73.0
864,35.0,72.0
865,35.0,73.0
866,36.0,74.0
867,36.0,74.0
868,35.0,74.0
869,35.0,74.0
870,36.0,74.0
871,36.0,74.0
872,36.0,75.0
873,36.0,75.0
874,36.0,74.74747474747475
875,37.0,74.74747474747475
876,36.0,74.74747474747475
877,36.0,74.74747474747475
878,36.0,73.73737373737373
879,37.0,73.73737373737373
880,37.0,73.73737373737373
881,36.0,74.74747474747475
882,36.0,75.75757575757575
883,36.0,76.76767676767676
884,36.0,75.75757575757575
885,36.0,75.75757575757575
886,35.0,74.74747474747475
887,35.0,73.73737373737373
888,36.0,73.73737373737373
889,35.0,73.73737373737373
890,34.0,73.73737373737373
891,34.0,72.72727272727273
892,34.0,71.71717171717171
893,34.0,70.70707070707071
894,33.0,69.6969696969697
895,33.0,69.6969696969697
896,32.0,69.6969696969697
897,31.0,69.6969696969697
898,31.0,68.68686868686868
899,32.0,69.6969696969697
900,31.0,70.70707070707071
901,31.0,69.6969696969697
902,32.0,69.6969696969697
903,32.0,69.6969696969697
904,31.0,69.6969696969697
905,31.0,69.6969696969697
906,32.0,69.6969696969697
907,32.0,70.70707070707071
908,32.0,69.6969696969697
909,33.0,70.70707070707071
910,34.0,70.70707070707071
911,34.0,69.6969696969697
912,34.0,68.68686868686868
913,34.0,68.68686868686868
914,34.0,67.67676767676768
915,34.0,67.67676767676768
916,34.0,68.68686868686868
917,34.0,69.6969696969697
918,34.0,68.68686868686868
919,35.0,69.6969696969697
920,36.0,70.70707070707071
921,37.0,71.71717171717171
922,38.0,71.71717171717171
923,38.0,72.72727272727273
924,38.0,72.72727272727273
925,39.0,73.73737373737373
926,39.0,72.72727272727273
927,39.0,72.72727272727273
928,39.0,72.72727272727273
929,39.0,72.72727272727273
930,38.0,72.72727272727273
931,37.0,71.71717171717171
932,38.0,71.71717171717171
933,37.0,71.42857142857143
934,36.0,71.1340206185567
935,35.0,70.83333333333334
936,34.0,70.52631578947368
937,34.0,70.2127659574468
938,34.0,69.89247311827957
939,33.0,69.89247311827957
940,33.0,70.96774193548387
941,33.0,70.96774193548387
942,34.0,70.96774193548387
943,34.0,70.96774193548387
944,34.0,70.96774193548387
945,35.0,70.96774193548387
946,34.0,70.96774193548387
947,35.0,70.96774193548387
948,35.0,70.96774193548387
949,36.0,72.04301075268818
950,37.0,72.04301075268818
951,37.0,70.96774193548387
952,37.0,70.96774193548387
953,37.0,69.89247311827957
954,37.0,69.89247311827957
955,38.0,70.96774193548387
956,39.0,72.04301075268818
957,39.0,72.04301075268818
958,38.0,72.04301075268818
959,38.0,70.96774193548387
960,37.0,70.96774193548387
961,38.0,70.96774193548387
962,38.0,69.89247311827957
963,38.0,69.89247311827957
964,39.0,70.96774193548387
965,40.0,70.96774193548387
966,39.0,70.96774193548387
967,40.0,70.96774193548387
968,41.0,70.96774193548387
969,41.0,69.89247311827957
970,40.0,69.89247311827957
971,40.0,70.96774193548387
972,41.0,69.89247311827957
973,41.0,69.89247311827957
974,42.0,70.2127659574468
975,41.0,69.14893617021278
976,41.0,69.14893617021278
977,42.0,69.14893617021278
978,42.0,69.14893617021278
979,41.0,68.08510638297872
980,41.0,68.08510638297872
981,41.0,68.08510638297872
982,42.0,68.08510638297872
983,43.0,68.08510638297872
984,44.0,69.14893617021278
985,45.0,69.14893617021278
986,46.0,70.2127659574468
987,47.0,71.27659574468085
988,46.0,70.2127659574468
989,46.0,70.2127659574468
990,47.0,70.2127659574468
991,47.0,71.27659574468085
992,47.0,72.3404255319149
993,48.0,73.40425531914893
994,48.0,74.46808510638297
995,48.0,74.46808510638297
996,48.0,74.46808510638297
997,49.0,74.46808510638297
998,50.0,75.53191489361703
999,50.0,75.53191489361703
1000,50.0,75.53191489361703
1001,50.0,75.53191489361703
1002,49.0,76.59574468085107
1003,49.0,76.59574468085107
1004,49.0,75.53191489361703
1005,50.0,76.59574468085107
1006,49.0,75.53191489361703
1007,50.0,75.53191489361703
1008,51.0,76.59574468085107
1009,50.0,76.59574468085107
1010,50.0,75.53191489361703
1011,51.0,76.59574468085107
1012,52.0,77.6595744680851
1013,52.0,77.6595744680851
1014,52.0,77.6595744680851
1015,52.0,78.72340425531915
1016,51.0,77.6595744680851
1017,52.0,76.59574468085107
1018,53.0,77.6595744680851
1019,52.0,76.59574468085107
1020,51.0,76.59574468085107
1021,50.0,76.59574468085107
1022,49.0,75.53191489361703
1023,49.0,74.46808510638297
1024,49.0,74.46808510638297
1025,49.0,74.46808510638297
1026,49.0,75.53191489361703
1027,48.0,75.53191489361703
1028,47.0,75.53191489361703
1029,46.0,75.53191489361703
1030,46.0,74.46808510638297
1031,46.0,74.46808510638297
1032,45.0,74.46808510638297
1033,45.0,74.73684210526315
1034,46.0,75.0
1035,47.0,75.25773195876289
1036,47.0,75.51020408163265
1037,47.0,75.75757575757575
1038,47.0,75.0
1039,47.0,74.0
1040,46.0,74.0
1041,46.0,74.0
1042,45.0,74.0
1043,44.0,74.0
1044,44.0,74.0
1045,44.0,74.0
1046,45.0,74.0
1047,44.0,73.0
1048,44.0,72.0
1049,44.0,71.0
1050,43.0,70.0
1051,43.0,71.0
1052,44.0,71.0
1053,44.0,72.0
1054,43.0,72.0
1055,43.0,72.0
1056,43.0,71.0
1057,44.0,71.0
1058,45.0,70.0
1059,46.0,71.0
1060,46.0,71.0
1061,46.0,71.0
1062,46.0,71.0
1063,47.0,70.0
1064,46.0,70.0
1065,46.0,70.0
1066,46.0,70.0
1067,46.0,71.0
1068,46.0,71.0
1069,47.0,72.0
1070,47.0,71.0
1071,47.0,70.0
1072,46.0,70.0
1073,46.0,70.0
1074,46.0,69.0
1075,46.0,69.0
1076,46.0,68.0
1077,45.0,68.0
1078,46.0,69.0
1079,46.0,69.0
1080,46.0,68.0
1081,47.0,68.0
1082,46.0,67.0
1083,46.0,66.0
1084,46.0,65.0
1085,45.0,64.0
1086,44.0,63.0
1087,43.0,62.0
1088,43.0,62.0
1089,43.0,62.0
1090,42.0,61.0
1091,42.0,60.0
1092,42.0,60.0
1093,41.0,59.0
1094,41.0,59.0
1095,40.0,59.0
1096,40.0,57.99999999999999
1097,39.0,56.99999999999999
1098,38.0,56.99999999999999
1099,37.0,56.99999999999999
1100,37.0,56.56565656565656
1101,38.0,57.57575757575758
1102,38.0,57.57575757575758
1103,38.0,58.58585858585859
1104,39.0,59.59595959595959
1105,38.0,59.59595959595959
1106,39.0,60.60606060606061
1107,38.0,59.59595959595959
1108,37.0,58.58585858585859
1109,37.0,58.58585858585859
1110,37.0,59.59595959595959
1111,36.0,58.58585858585859
1112,36.0,58.58585858585859
1113,36.0,58.58585858585859
1114,36.0,59.59595959595959
1115,36.0,59.59595959595959
1116,36.0,60.60606060606061
1117,36.0,60.60606060606061
1118,35.0,59.59595959595959
1119,36.0,59.59595959595959
1120,37.0,58.58585858585859
1121,37.0,58.58585858585859
1122,37.0,58.58585858585859
1123,36.0,59.59595959595959
1124,35.0,59.59595959595959
1125,34.0,58.58585858585859
1126,35.0,58.58585858585859
1127,35.0,57.57575757575758
1128,36.0,57.57575757575758
1129,36.0,57.57575757575758
1130,37.0,58.58585858585859
1131,38.0,59.59595959595959
1132,38.0,58.58585858585859
1133,38.0,58.58585858585859
1134,38.0,58.58585858585859
1135,37.0,57.57575757575758
1136,37.0,56.56565656565656
1137,38.0,56.56565656565656
1138,38.0,57.57575757575758
1139,38.0,58.58585858585859
1140,39.0,57.57575757575758
1141,39.0,57.57575757575758
1142,40.0,57.57575757575758
1143,40.0,56.56565656565656
1144,39.0,55.55555555555556
1145,38.0,55.55555555555556
1146,37.0,54.54545454545454
1147,38.0,54.54545454545454
1148,39.0,55.55555555555556
1149,39.0,55.55555555555556
1150,40.0,56.56565656565656
1151,40.0,56.56565656565656
1152,40.0,56.56565656565656
1153,40.0,56.56565656565656
1154,41.0,56.56565656565656
1155,41.0,56.56565656565656
1156,41.0,57.57575757575758
1157,41.0,57.57575757575758
1158,40.0,58.58585858585859
1159,39.0,58.58585858585859
1160,39.0,57.57575757575758
1161,38.0,56.56565656565656
1162,38.0,56.56565656565656
1163,37.0,56.56565656565656
1164,38.0,56.56565656565656
1165,38.0,56.56565656565656
1166,38.0,56.56565656565656
1167,38.0,56.56565656565656
1168,38.0,56.56565656565656
1169,37.0,56.56565656565656
1170,38.0,57.57575757575758
1171,38.0,58.58585858585859
1172,38.0,59.59595959595959
1173,38.0,58.58585858585859
1174,38.0,59.59595959595959
1175,39.0,60.60606060606061
1176,39.0,60.60606060606061
1177,39.0,60.60606060606061
1178,39.0,60.60606060606061
1179,39.0,61.61616161616161
1180,39.0,62.62626262626263
1181,38.0,62.62626262626263
1182,38.0,62.62626262626263
