pointer,HM002617,KX759623
1278,42,64.77272727
1279,42,63.63636364
1280,42,63.63636364
1281,43,64.77272727
1282,43,64.77272727
1283,42,65.90909091
1284,42,64.77272727
1285,42,64.04494382
1286,43,64.44444444
1287,44,64.83516484
1288,44,65.2173913
1289,45,65.59139785
1290,45,65.95744681
1291,46,66.31578947
1292,46,66.66666667
1293,46,67.01030928
1294,46,66.32653061
1295,46,65.65656566
1296,47,66
1297,47,65
1298,46,66
1299,47,66
1300,48,65
1301,49,65
1302,49,65
1303,50,65
1304,51,66
1305,51,67
1306,50,67
1307,50,67
1308,50,67
1309,49,66
1310,50,67
1311,51,68
1312,51,68
1313,52,69
1314,53,69
1315,53,69
1316,52,69
1317,51,69
1318,50,68
1319,50,69
1320,50,69
1321,49,68
1322,49,69
1323,50,69
1324,49,69
1325,49,68
1326,49,69
1327,48,68
1328,48,69
1329,48,69
1330,48,69
1331,47,69
1332,47,69
1333,47,68
1334,47,68
1335,46,69
1336,46,68
1337,47,69
1338,47,69
1339,48,68
1340,48,68
1341,48,68
1342,48,68
1343,48,67
1344,49,68
1345,48,69
1346,48,70
1347,47,70
1348,46,71
1349,47,71
1350,47,70
1351,47,70
1352,48,70
1353,49,70
1354,48,69
1355,48,69
1356,48,69
1357,47,68
1358,46,67
1359,46,67
1360,46,67
1361,46,67
1362,46,68
1363,46,68
1364,46,68
1365,46,68
1366,45,67
1367,46,66
1368,46,66
1369,46,65
1370,46,65
1371,47,66
1372,46,66
1373,47,66
1374,47,66
1375,46,65
1376,46,65
1377,46,66
1378,46,65
1379,46,66
1380,47,67
1381,47,67
1382,48,68
1383,49,68
1384,48,68
1385,48,69
1386,47,69
1387,46,68
1388,47,68
1389,46,67.67676768
1390,46,67.34693878
1391,46,67.34693878
1392,46,66.32653061
1393,47,66.32653061
1394,48,67.34693878
1395,49,67.34693878
1396,48,66.32653061
1397,48,66.32653061
1398,48,66.32653061
1399,48,66.32653061
1400,47,66.32653061
1401,46,66.32653061
1402,45,66.32653061
1403,44,66.32653061
1404,44,65.30612245
1405,44,64.28571429
1406,44,64.28571429
1407,43,63.26530612
1408,43,63.26530612
1409,43,64.28571429
1410,42,63.26530612
1411,42,63.26530612
1412,41,63.26530612
1413,40,63.26530612
1414,40,63.26530612
1415,41,63.26530612
1416,42,63.26530612
1417,43,63.26530612
1418,44,64.28571429
1419,44,63.26530612
1420,43,63.26530612
1421,44,64.28571429
1422,43,64.28571429
1423,43,64.28571429
1424,44,64.28571429
1425,45,65.30612245
1426,46,65.30612245
1427,46,66.32653061
1428,46,65.30612245
1429,46,65.30612245
1430,46,65.30612245
1431,46,64.28571429
1432,46,64.28571429
1433,46,65.30612245
1434,46,65.30612245
1435,47,64.28571429
1436,47,65.30612245
1437,46,65.30612245
1438,46,65.30612245
1439,46,66.32653061
1440,46,65.30612245
1441,47,65.30612245
1442,48,65.30612245
1443,48,66.32653061
1444,47,66.32653061
1445,47,66.32653061
1446,47,66.32653061
1447,47,67.34693878
1448,48,67.34693878
1449,47,68.36734694
1450,46,69.3877551
1451,46,69.3877551
1452,46,68.36734694
1453,46,67.34693878
1454,47,68.36734694
1455,47,67.34693878
1456,46,67.34693878
1457,47,68.36734694
1458,48,69.3877551
1459,47,69.3877551
1460,47,69.3877551
1461,46,69.3877551
1462,46,69.3877551
1463,47,70.40816327
1464,47,71.42857143
1465,46,71.42857143
1466,47,72.44897959
1467,47,72.44897959
1468,48,72.44897959
1469,49,73.46938776
1470,48,73.46938776
1471,48,73.46938776
1472,49,73.46938776
1473,48,73.46938776
1474,48,73.46938776
1475,49,74.48979592
1476,50,75.51020408
1477,51,75.51020408
1478,51,76.53061224
1479,52,75.51020408
1480,52,75.51020408
1481,52,75.51020408
1482,51,74.48979592
1483,51,74.48979592
1484,52,75.51020408
1485,52,74.48979592
1486,53,73.46938776
1487,53,73.46938776
1488,53,72.44897959
1489,53,71.71717172
1490,54,72
1491,54,71
1492,54,71
1493,54,70
1494,53,70
1495,53,71
1496,54,72
1497,53,73
1498,54,72
1499,54,72
1500,55,73
1501,55,73
1502,56,73
1503,57,73
1504,57,74
1505,57,75
1506,57,75
1507,58,75
1508,58,75
1509,58,74
1510,58,74
1511,57,73
1512,57,73
1513,58,72
1514,58,72
1515,57,71
1516,57,71
1517,57,71
1518,56,70
1519,56,70
1520,56,70
1521,55,69
1522,56,68
1523,56,67
1524,56,66
1525,56,66
1526,56,66
1527,56,65
1528,57,66
1529,57,66
1530,56,66
1531,57,67
1532,58,66
1533,58,65
1534,59,65
1535,59,66
1536,59,65
1537,60,65
1538,60,65
1539,59,64
1540,59,64
1541,59,64
1542,59,63
1543,59,62
1544,59,61
1545,60,60
1546,61,60
1547,62,60
1548,62,59
1549,63,59
1550,64,59
1551,65,58
1552,65,59
1553,65,60
1554,64,59
1555,65,60
1556,66,60
1557,66,60
1558,66,60
1559,66,60
1560,66,59
1561,67,60
1562,66,60
1563,66,59
1564,67,59
1565,68,59
1566,68,59
1567,68,60
1568,68,60
1569,67,59
1570,68,59
1571,68,59
1572,67,58
1573,68,59
1574,68,59
1575,68,59
1576,67,59
1577,67,59
1578,66,58
1579,65,59
1580,65,58
1581,65,58
1582,65,59
1583,64,59
1584,63,58
1585,64,59
1586,64,60
1587,64,60
1588,64,61
1589,65,62
1590,65,62
1591,65,63
1592,66,64
1593,66,65
1594,67,65
1595,67,65
1596,67,64
1597,68,64
1598,68,65
1599,68,65
1600,68,65
1601,69,66
1602,69,66
1603,69,66
1604,69,66
1605,69,66
1606,70,66
1607,70,67
1608,69,67
1609,69,68
1610,69,69
1611,69,69
1612,69,68
1613,69,69
1614,68,68
1615,69,69
1616,69,69
1617,69,68
1618,70,68
1619,71,68
1620,71,67
1621,72,68
1622,72,69
1623,72,70
1624,71,70
1625,71,70
1626,70,70
1627,71,71
1628,71,71
1629,70,71
1630,71,71
1631,71,71
1632,70,71
1633,70,71
1634,69,70
1635,68,69
1636,69,69
1637,69,69
1638,69,69
1639,70,69
1640,70,70
1641,69,70
1642,69,71
1643,70,72
1644,70,72
1645,70,72
1646,69,72
1647,69,71
1648,69,72
1649,69,72
1650,69,71
1651,68,72
1652,68,72
1653,67,72
1654,68,72
1655,68,72
1656,67,72
1657,67,72
1658,67,72
1659,67,71
1660,68,72
1661,68,71
1662,69,71
1663,69,72
1664,69,72
1665,68,71
1666,68,71
1667,68,71
1668,68,71
1669,69,72
1670,69,72
1671,68,72
1672,69,73
1673,69,73
1674,69,73
1675,69,73
1676,70,73
1677,69,73
1678,69,74
1679,70,74
1680,70,74
1681,69,74
1682,69,74
1683,69,73
1684,70,74
1685,70,74
1686,69,73
1687,70,74
1688,70,74
1689,69,73
1690,69,73
1691,69,73
1692,68,73
1693,68,73
1694,68,73
1695,67,73
1696,67,74
1697,67,74
1698,66,73
1699,65,73
1700,65,73
1701,65,73
1702,65,73
1703,65,73
1704,65,73
1705,65,72
1706,65,72
1707,64,72
1708,65,72
1709,66,72
1710,66,72
1711,66,72
1712,67,73
1713,66,73
1714,67,74
1715,67,74
1716,66,73
1717,65,73
1718,65,74
1719,64,74
1720,64,74
1721,64,74
1722,63,73
1723,62,73
1724,62,74
1725,62,73
1726,63,73
1727,63,73
1728,62,72
1729,62,72
1730,62,72
1731,61,71
1732,62,72
1733,62,73
1734,62,74
1735,63,75
1736,62,76
1737,61,76
1738,61,76
1739,61,77
1740,62,77
1741,63,77
1742,63,77
1743,63,76
1744,63,77
1745,63,78
1746,64,77
1747,64,78
1748,64,78
1749,64,78
1750,63,78
1751,64,78
1752,63,77
1753,64,77
1754,64,78
1755,63,77
1756,63,76
1757,62,75
1758,61,75
1759,61,76
1760,61,76
1761,60,77
1762,60,77
1763,60,77
1764,60,76
1765,60,77
1766,60,77
1767,59,76
1768,59,76
1769,59,76
1770,58,75
1771,58,74
1772,57,74
1773,56,73
1774,56,73
1775,56,73
1776,55,72
1777,56,72
1778,57,72
1779,57,72
1780,57,73
1781,57,73
1782,57,73
1783,58,74
1784,58,74
1785,57,73
1786,57,74
1787,57,74
1788,57,73
1789,58,74
1790,58,74
1791,57,73
1792,58,72
1793,57,72
1794,56,72
1795,56,72
1796,55,72
1797,55,72
1798,56,73
1799,57,73
1800,57,73
1801,57,73
1802,57,73
1803,56,73
1804,56,73
1805,57,74
1806,56,74
1807,57,74
1808,56,73
1809,55,73
1810,56,72
1811,57,73
1812,56,72
1813,57,72
1814,57,72
1815,56,71
1816,57,72
1817,58,73
1818,57,72
1819,57,73
1820,58,74
1821,57,73
1822,58,74
1823,59,74
1824,59,73
1825,58,74
1826,57,74
1827,56,73
1828,57,74
1829,57,74
1830,56,74
1831,56,74
1832,55,74
1833,54,73
1834,55,73
1835,55,73
1836,55,72
1837,55,71
1838,55,71
1839,54,70
1840,54,69
1841,54,69
1842,54,69
1843,54,70
1844,55,70
1845,54,69
1846,54,70
1847,54,70
1848,53,70
1849,53,69
1850,54,69
1851,53,68
1852,54,68
1853,54,67
1854,53,66
1855,53,67
1856,53,68
1857,53,68
1858,53,68
1859,54,68
1860,53,67
1861,53,67
1862,52,67
1863,52,66
1864,52,66
1865,52,65
1866,51,65
1867,51,66
1868,51,66
1869,50,65
1870,51,66
1871,51,66
1872,51,65
1873,51,66
1874,51,66
1875,51,66
1876,51,66
1877,51,66
1878,50,65
1879,50,65
1880,50,65
1881,51,65
1882,52,65
1883,51,64
1884,50,64
1885,51,65
1886,52,65
1887,52,65
1888,52,66
1889,52,66
1890,52,65
1891,53,65
1892,53,66
1893,53,65
1894,53,65
1895,54,65
1896,54,65
1897,53,65
1898,53,65
1899,53,64
1900,52,63
1901,51,63
1902,50,62
1903,50,61
1904,50,61
1905,49,60
1906,49,60
1907,49,60
1908,49,60
1909,50,60
1910,50,61
1911,50,60
1912,50,60
1913,50,60
1914,49,59
1915,50,59
1916,50,59
1917,50,58
1918,51,59
1919,52,59
1920,52,58
1921,52,58
1922,51,58
1923,50,57
1924,50,57
1925,51,56
1926,52,55
1927,53,56
1928,53,56
1929,54,55
1930,55,55
1931,56,56
1932,56,55
1933,57,56
1934,57,56
1935,56,55
1936,56,55
1937,57,55
1938,56,55
1939,56,56
1940,55,57
1941,55,57
1942,54,57
1943,54,57
1944,54,57
1945,55,58
1946,55,58
1947,54,57
1948,55,57
1949,55,58
1950,54,58
1951,55,59
1952,54,60
1953,53,60
1954,53,61
1955,54,61
1956,54,61
1957,55,62
1958,55,62
1959,55,61
1960,56,62
1961,57,62
1962,58,61
1963,57,61
1964,56,62
1965,56,63
1966,56,63
1967,57,63
1968,56,62
1969,57,63
1970,56,63
1971,56,64
1972,56,64
1973,57,64
1974,57,63
1975,57,63
1976,57,64
1977,56,63
1978,56,64
1979,55,64
1980,54,63
1981,54,63
1982,53,63
1983,54,63
1984,55,63
1985,54,63
1986,53,62
1987,53,61
1988,53,61
1989,53,60
1990,52,61
1991,52,61
1992,51,60
1993,51,61
1994,51,60
1995,50,59
1996,50,59
1997,51,59
1998,51,58
1999,51,59
2000,52,60
2001,53,60
2002,53,61
2003,54,62
2004,53,61
2005,54,62
2006,54,62
2007,54,61
2008,54,61
2009,53,61
2010,52,61
2011,52,62
2012,52,62
2013,52,62
2014,52,63
2015,52,64
2016,51,63
2017,51,64
2018,50,64
2019,49,63
2020,49,64
2021,50,65
2022,51,65
2023,52,66
2024,53,67
2025,52,67
2026,52,67
2027,52,67
2028,51,66
2029,50,67
2030,49,66
2031,48,65
2032,49,66
2033,48,66
2034,47,66
2035,48,67
2036,49,68
2037,48,69
2038,48,69
2039,48,69
2040,48,69
2041,48,69
2042,49,69
2043,48,68
2044,48,68
2045,48,68
2046,48,68
2047,48,69
2048,48,69
2049,47,68
2050,47,69
2051,47,69
2052,48,68
2053,48,69
2054,49,68
2055,48,67
2056,49,67
2057,49,67
2058,50,67
2059,50,68
2060,49,68
2061,48,68
2062,48,69
2063,48,70
2064,49,70
2065,49,70
2066,50,70
2067,49,70
2068,49,70
2069,49,70
2070,49,69
2071,49,68
2072,49,69
2073,49,68
2074,49,69
2075,48,68
2076,48,67
2077,48,68
2078,49,68
2079,49,67
2080,49.49494949,67
2081,49.49494949,67
2082,50.50505051,67
2083,50.50505051,68
2084,50.50505051,68
2085,51.51515152,68
2086,51.51515152,69
2087,50.50505051,69
2088,50.50505051,69
2089,49.49494949,69
2090,50.50505051,69
2091,50.50505051,70
2092,50.50505051,71
2093,51.51515152,71
2094,52.52525253,72
2095,52.52525253,72
2096,53.53535354,72
2097,52.52525253,72
2098,51.51515152,72
2099,50.50505051,72
2100,49.49494949,72
2101,48.48484848,72
2102,48.48484848,72
2103,47.47474747,72
2104,47.47474747,72
2105,46.46464646,72
2106,47.47474747,72
2107,47.47474747,73
2108,47.47474747,73
2109,47.47474747,73
2110,47.47474747,72
2111,47.47474747,72
2112,47.47474747,73
2113,46.46464646,72
2114,47.47474747,71
2115,47.47474747,70
2116,48.48484848,70
2117,47.47474747,70
2118,48.48484848,70
2119,49.49494949,71
2120,49.49494949,70
2121,48.48484848,70
2122,47.47474747,70
2123,47.47474747,70
2124,47.47474747,70
2125,47.47474747,70
2126,46.46464646,70
2127,46.46464646,70
2128,46.46464646,70
2129,46.46464646,70
2130,46.46464646,71
2131,47.47474747,72
2132,47.47474747,72
2133,48.48484848,72
2134,48.48484848,71
2135,48.48484848,71
2136,47.47474747,70.70707071
2137,47.47474747,70.40816327
2138,47.47474747,70.10309278
2139,47.47474747,69.79166667
2140,47.47474747,69.47368421
2141,46.46464646,69.14893617
2142,45.45454545,68.8172043
2143,45.45454545,69.56521739
2144,44.44444444,69.23076923
2145,43.43434343,68.13186813
2146,42.42424242,67.03296703
2147,43.43434343,67.03296703
2148,43.43434343,67.03296703
2149,43.43434343,67.03296703
2150,43.43434343,65.93406593
2151,43.43434343,65.93406593
2152,42.42424242,65.93406593
2153,42.42424242,65.93406593
2154,42.42424242,67.03296703
2155,43.43434343,67.03296703
2156,42.42424242,67.03296703
2157,42.42424242,67.03296703
2158,41.41414141,67.03296703
2159,41.41414141,67.03296703
2160,41.41414141,67.03296703
2161,42.42424242,67.03296703
2162,41.41414141,65.93406593
2163,41.41414141,65.93406593
2164,41.41414141,64.83516484
2165,41.41414141,64.83516484
2166,40.4040404,63.73626374
2167,40.4040404,62.63736264
2168,40.4040404,63.73626374
2169,39.39393939,63.73626374
2170,40.4040404,64.83516484
2171,40.4040404,64.83516484
2172,40.4040404,64.83516484
2173,39.39393939,64.83516484
2174,39.39393939,64.83516484
2175,40.4040404,65.93406593
2176,40.4040404,65.93406593
2177,40.4040404,64.83516484
2178,40.4040404,64.83516484
2179,41.41414141,65.93406593
2180,41,67.03296703
2181,41,67.03296703
2182,40,65.93406593
2183,40,65.93406593
2184,39,65.93406593
2185,39,65.93406593
2186,39,65.93406593
2187,39,67.03296703
2188,38,65.93406593
2189,38,67.03296703
2190,37,65.93406593
2191,36,64.83516484
2192,37,64.83516484
2193,37,64.83516484
2194,36,64.83516484
2195,36,65.93406593
2196,36,65.93406593
2197,37,64.83516484
2198,38,65.93406593
2199,39,65.93406593
2200,40,65.93406593
2201,40,65.93406593
2202,41,65.93406593
2203,42,65.93406593
2204,43,67.03296703
2205,43,67.03296703
2206,42,65.93406593
2207,42,65.93406593
2208,43,67.03296703
2209,43,65.93406593
2210,43,67.03296703
2211,42,67.03296703
2212,42,67.03296703
2213,42,68.13186813
2214,42,69.23076923
2215,42,69.23076923
2216,41,70.32967033
2217,42,70.32967033
2218,41,69.23076923
2219,40,68.13186813
2220,39,68.13186813
2221,39,67.03296703
2222,39,67.03296703
2223,38,67.03296703
2224,37,65.93406593
2225,37,67.03296703
2226,37,68.13186813
2227,36,67.03296703
2228,36,67.03296703
2229,36,65.93406593
2230,36,64.83516484
2231,35,64.83516484
2232,34,64.83516484
2233,33,64.83516484
2234,33,65.93406593
2235,32,65.93406593
2236,32,65.2173913
2237,32,65.59139785
2238,32,65.95744681
2239,32,65.26315789
2240,32,65.625
2241,32,64.94845361
2242,32,64.28571429
2243,32,64.64646465
2244,32,64
2245,32,65
2246,32,66
2247,31,66
2248,31,66
2249,32,67
2250,33,68
2251,32,67
2252,33,68
2253,34,68
2254,34,68
2255,33,69
2256,33,69
2257,33,69
2258,34,69
2259,33,69
2260,33,69
2261,33,69
2262,33,69.6969697
2263,33,69.3877551
2264,32,70.10309278
2265,33,70.10309278
2266,34,71.13402062
2267,35,71.13402062
2268,36,70.10309278
2269,36,69.07216495
2270,36,68.04123711
2271,37,68.04123711
2272,37,67.01030928
2273,37,67.01030928
2274,36,67.01030928
2275,35,65.97938144
2276,35,65.97938144
2277,35,65.97938144
2278,34,64.94845361
2279,34,64.94845361
2280,35,64.94845361
2281,34,63.91752577
2282,34,64.94845361
2283,33,64.94845361
2284,33,64.94845361
2285,33,64.94845361
2286,34,64.94845361
2287,34,63.91752577
2288,34,64.94845361
2289,35,64.94845361
2290,35,65.97938144
2291,35,67.01030928
2292,34,67.01030928
2293,33,65.97938144
2294,33,65.97938144
2295,33,65.97938144
2296,33,65.97938144
2297,33,67.01030928
2298,32,67.01030928
2299,31,67.01030928
2300,31,67.01030928
2301,32,67.01030928
2302,31,65.97938144
2303,31,65.97938144
2304,31,65.97938144
2305,31,65.97938144
2306,31,67.01030928
2307,30,67.01030928
2308,30,67.01030928
2309,30,68.04123711
2310,31,68.04123711
2311,31,68.04123711
2312,32,68.04123711
2313,32,68.04123711
2314,31,67.01030928
2315,31,68.04123711
2316,31,67.70833333
2317,30,67.36842105
2318,30,68.08510638
2319,30,68.8172043
2320,30,69.56521739
2321,31,70.65217391
2322,31,70.65217391
2323,31,70.65217391
2324,32,71.73913043
2325,32,70.65217391
2326,33,69.56521739
2327,34,70.65217391
2328,34,70.65217391
2329,35,71.73913043
2330,36,72.82608696
2331,36,72.82608696
2332,36,72.82608696
2333,37,72.82608696
2334,38,71.73913043
2335,39,70.65217391
2336,40,70.65217391
2337,40,69.56521739
2338,41,69.56521739
2339,41,70.65217391
2340,41,69.56521739
2341,41,70.65217391
2342,41,71.73913043
2343,42,70.65217391
2344,42,71.73913043
2345,43,71.73913043
2346,43,70.65217391
2347,44,70.65217391
2348,43,70.65217391
2349,42,70.65217391
2350,41,70.65217391
2351,41,71.73913043
2352,41,71.73913043
2353,40,71.42857143
2354,39,71.11111111
2355,39,70.78651685
2356,39,70.45454545
2357,39,69.31818182
2358,38,69.31818182
2359,39,69.31818182
2360,39,69.31818182
2361,38,69.31818182
2362,39,69.66292135
2363,40,68.88888889
2364,41,69.23076923
2365,41,68.13186813
2366,41,67.03296703
2367,41,68.13186813
2368,40,68.13186813
2369,40,69.23076923
2370,39,70.32967033
2371,38,70.32967033
2372,38,70.32967033
2373,39,71.42857143
2374,39,70.32967033
2375,40,71.42857143
2376,41,72.52747253
2377,42,72.52747253
2378,42,73.62637363
2379,41,73.62637363
2380,40,73.62637363
2381,40,74.72527473
2382,41,74.72527473
2383,41,74.44444444
2384,42,74.44444444
2385,42,74.44444444
2386,41,74.44444444
2387,42,74.44444444
2388,43,74.44444444
2389,42,74.44444444
2390,42,73.33333333
2391,43,73.33333333
2392,44,73.33333333
2393,45,73.33333333
2394,45,73.33333333
2395,45,73.33333333
2396,44,73.33333333
2397,43,72.22222222
2398,44,71.11111111
2399,44,70
2400,44,70
2401,44,70
2402,45,70
2403,44,70
2404,44,70
2405,44,68.88888889
2406,45,68.88888889
2407,46,68.88888889
2408,45,68.88888889
2409,46,68.88888889
2410,46,68.88888889
2411,46,67.77777778
2412,46,66.66666667
2413,46,65.55555556
2414,47,65.55555556
2415,47,64.44444444
2416,47,63.73626374
2417,48,63.04347826
2418,48,63.44086022
2419,49,63.82978723
2420,50,63.15789474
2421,49,62.10526316
2422,49,61.05263158
2423,49,60
2424,49,60
2425,49,61.05263158
2426,48,62.10526316
2427,48,61.05263158
2428,49,61.05263158
2429,48,60
2430,47,58.94736842
2431,48,58.94736842
2432,48,57.89473684
2433,47,56.84210526
2434,47,57.89473684
2435,46,57.89473684
2436,46,58.94736842
2437,47,60
2438,47,60
2439,47,60
2440,47,61.05263158
2441,48,60
2442,48,60
2443,47,61.05263158
2444,47,61.05263158
2445,46,60
2446,46,60
2447,45,58.94736842
2448,45,57.89473684
2449,45,57.89473684
2450,45,56.84210526
2451,45,56.84210526
2452,45,56.84210526
2453,46,57.29166667
2454,46,57.73195876
2455,47,58.16326531
2456,47,58.58585859
2457,46,59.5959596
2458,46,59.5959596
2459,46,59.5959596
2460,47,59.5959596
2461,48,59.5959596
2462,47,59.5959596
2463,46,60.60606061
2464,46,60.60606061
2465,45,61.61616162
2466,44,62.62626263
2467,44,62.62626263
2468,44,63.63636364
2469,45,63.63636364
2470,45,63.63636364
2471,45,63.63636364
2472,46,64.64646465
2473,45,64.64646465
2474,46,64.64646465
2475,46,64.64646465
2476,46,64.64646465
2477,45,64.64646465
2478,45,63.63636364
2479,46,63.63636364
2480,46,63.63636364
2481,46,62.62626263
2482,46,62.62626263
2483,46,63
2484,46,63
2485,45,63
2486,45,63
2487,44,64
2488,43,64
2489,44,63
2490,45,63
2491,45,63
2492,44,62
2493,43,63
2494,44,63
2495,45,63
2496,46,63
2497,46,64
2498,46,65
2499,47,66
2500,47,66
2501,47,66
2502,46,67
2503,47,67
2504,46,67
2505,46,68
2506,45,68
2507,44,67
2508,44,67
2509,44,67
2510,44,66
2511,44,67
2512,44,68
2513,44,68
2514,44,69
2515,44,70
2516,44,70
2517,44,71
2518,45,71
2519,44,71
2520,44,72
2521,45,73
2522,46,74
2523,47,75
2524,47,75
2525,47,74
2526,47,74
2527,47,75
2528,47,75
2529,47,75
2530,47,75
2531,46,75
2532,47,76
2533,48,76
2534,47,76
2535,47,76
2536,46,76
2537,45,75
2538,44,74
2539,45,74
2540,46,73
2541,45,74
2542,45,73
2543,45,73
2544,46,73
2545,47,74
2546,47,74
2547,47,74
2548,48,75
2549,48,74.74747475
2550,48,75.51020408
2551,48,75.25773196
2552,47,75
2553,46,74.73684211
2554,46,74.46808511
2555,45,74.46808511
2556,46,74.46808511
2557,46,74.46808511
2558,47,73.40425532
2559,47,73.40425532
2560,47,72.34042553
2561,46,72.34042553
2562,47,72.34042553
2563,48,72.34042553
2564,47,71.27659574
2565,47,70.21276596
2566,47,70.21276596
2567,46,69.14893617
2568,46,69.14893617
2569,45,69.14893617
2570,45,68.08510638
2571,45,69.14893617
2572,44,69.14893617
2573,44,69.14893617
2574,43,70.21276596
2575,43,70.21276596
2576,43,70.21276596
2577,44,71.27659574
2578,45,72.34042553
2579,44,71.27659574
2580,45,71.27659574
2581,46,72.34042553
2582,45,72.34042553
2583,45,72.34042553
2584,45,72.34042553
2585,45,71.27659574
2586,46,71.27659574
2587,47,70.21276596
2588,47,70.21276596
2589,46,70.21276596
2590,45,71.27659574
2591,45,71.27659574
2592,45,72.34042553
2593,45,72.34042553
2594,44,71.27659574
2595,43,71.27659574
2596,42,70.21276596
2597,42,70.21276596
2598,41,69.14893617
2599,41,68.08510638
2600,40,67.0212766
2601,39,67.0212766
2602,39,65.95744681
2603,38,64.89361702
2604,38,63.82978723
2605,39,63.82978723
2606,39,62.76595745
2607,40,63.82978723
2608,41,62.76595745
2609,40,61.70212766
2610,40,62.76595745
2611,41,62.76595745
2612,40,62.76595745
2613,40,62.76595745
2614,40,61.70212766
2615,39,60.63829787
2616,39,61.70212766
2617,38,61.70212766
2618,37,60.63829787
2619,38,60.63829787
2620,38,60.63829787
2621,37,59.57446809
2622,37,59.57446809
2623,37,59.57446809
2624,36,58.5106383
2625,37,59.57446809
2626,38,59.57446809
2627,38,58.5106383
2628,38,59.57446809
2629,39,60.63829787
2630,40,60.63829787
2631,41,60.63829787
2632,41,60.63829787
2633,40,60.63829787
2634,40,60.63829787
2635,41,61.70212766
2636,41,61.70212766
2637,42,62.76595745
2638,43,63.82978723
2639,42,63.82978723
2640,42,64.89361702
2641,43,64.89361702
2642,44,65.95744681
2643,45,65.95744681
2644,45,65.95744681
2645,44,64.89361702
2646,45,65.95744681
2647,46,67.0212766
2648,46,65.95744681
2649,47,66.31578947
2650,47,66.66666667
2651,48,67.01030928
2652,49,67.34693878
2653,49,67.67676768
2654,49,67
2655,50,67
2656,50,67
2657,50,67
2658,50,67
2659,50,67
2660,50,67
2661,50,67
2662,50,67
2663,49,67
2664,49,67
2665,50,68
2666,51,67
2667,52,68
2668,53,68
2669,53,68
2670,54,69
2671,55,69
2672,56,68
2673,57,68
2674,57,68
2675,56,68
2676,55,68
2677,54,68
2678,54,68
2679,55,69
2680,55,69
2681,54,69
2682,55,69
2683,56,69
2684,55,68
2685,56,69
2686,56,68
2687,56,69
2688,57,69
2689,58,70
2690,58,69.6969697
2691,57,69.3877551
2692,57,69.07216495
2693,57,69.07216495
2694,58,70.10309278
2695,59,70.10309278
2696,60,71.13402062
2697,61,71.13402062
2698,61,72.16494845
2699,60,72.16494845
2700,61,73.19587629
2701,62,73.19587629
2702,62,73.19587629
2703,63,74.22680412
2704,64,75.25773196
2705,63,75.25773196
2706,64,76.28865979
2707,63,75.25773196
2708,62,75.25773196
2709,63,76.28865979
2710,62,75.25773196
