pointer,OQ818340,OQ818347,OQ818348,HM002617,KX759623,OP963671
100,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,0.0,0.0,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0.0,0.0,0.0
183,0.0,0.0,0.0,0.0,0.0,0.0
184,0.0,0.0,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0,0.0,0.0
190,0.0,0.0,0.0,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0,0.0
203,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0.0,0.0
206,0.0,0.0,0.0,0.0,0.0,0.0
207,0.0,0.0,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0
212,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0,0.0,0.0
221,0.0,0.0,0.0,0.0,0.0,0.0
222,0.0,0.0,0.0,0.0,0.0,0.0
223,0.0,0.0,0.0,0.0,0.0,0.0
224,0.0,0.0,0.0,0.0,0.0,0.0
225,0.0,0.0,0.0,0.0,0.0,0.0
226,0.0,0.0,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,0.0,0.0,0.0
228,0.0,0.0,0.0,0.0,0.0,0.0
229,0.0,0.0,0.0,0.0,0.0,0.0
230,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0,0.0,0.0
232,0.0,0.0,0.0,0.0,0.0,0.0
233,0.0,0.0,0.0,0.0,0.0,0.0
234,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,0.0,0.0,0.0,0.0
239,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,0.0,0.0,0.0
243,0.0,0.0,0.0,0.0,0.0,0.0
244,0.0,0.0,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0,0.0,0.0
246,0.0,0.0,0.0,0.0,0.0,0.0
247,0.0,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,0.0,0.0,0.0
252,0.0,0.0,0.0,0.0,0.0,0.0
253,0.0,0.0,0.0,0.0,0.0,0.0
254,0.0,0.0,0.0,0.0,0.0,0.0
255,0.0,0.0,0.0,0.0,0.0,0.0
256,0.0,0.0,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0,0.0,0.0,0.0,0.0,0.0
259,0.0,0.0,0.0,0.0,0.0,0.0
260,0.0,0.0,0.0,0.0,0.0,0.0
261,0.0,0.0,0.0,0.0,0.0,0.0
262,0.0,0.0,0.0,0.0,0.0,0.0
263,0.0,0.0,0.0,0.0,0.0,0.0
264,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,0.0,0.0,0.0,0.0,0.0
266,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0,0.0,0.0,0.0,0.0,0.0
268,0.0,0.0,0.0,0.0,0.0,0.0
269,0.0,0.0,0.0,0.0,0.0,0.0
270,0.0,0.0,0.0,0.0,0.0,0.0
271,0.0,0.0,0.0,0.0,0.0,0.0
272,0.0,0.0,0.0,0.0,0.0,0.0
273,0.0,0.0,0.0,0.0,0.0,0.0
274,0.0,0.0,0.0,0.0,0.0,0.0
275,0.0,0.0,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0,0.0,0.0
277,0.0,0.0,0.0,0.0,0.0,0.0
278,0.0,0.0,0.0,0.0,0.0,0.0
279,0.0,0.0,0.0,0.0,0.0,0.0
280,0.0,0.0,0.0,0.0,0.0,0.0
281,0.0,0.0,0.0,0.0,0.0,0.0
282,0.0,0.0,0.0,0.0,0.0,0.0
283,0.0,0.0,0.0,0.0,0.0,0.0
284,0.0,0.0,0.0,0.0,0.0,0.0
285,0.0,0.0,0.0,0.0,0.0,0.0
286,0.0,0.0,0.0,0.0,0.0,0.0
287,0.0,0.0,0.0,0.0,0.0,0.0
288,0.0,0.0,0.0,0.0,0.0,0.0
289,0.0,0.0,0.0,0.0,0.0,0.0
290,0.0,0.0,0.0,0.0,0.0,0.0
291,0.0,0.0,0.0,0.0,0.0,0.0
292,0.0,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0,0.0,0.0,0.0
295,0.0,0.0,0.0,0.0,0.0,0.0
296,0.0,0.0,0.0,0.0,0.0,0.0
297,0.0,0.0,0.0,0.0,0.0,0.0
298,0.0,0.0,0.0,0.0,0.0,0.0
299,0.0,0.0,0.0,0.0,0.0,0.0
300,0.0,0.0,0.0,0.0,0.0,0.0
301,0.0,0.0,0.0,0.0,0.0,0.0
302,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,0.0,0.0,0.0
304,0.0,0.0,0.0,0.0,0.0,0.0
305,0.0,0.0,0.0,0.0,0.0,0.0
306,0.0,0.0,0.0,0.0,0.0,0.0
307,0.0,0.0,0.0,0.0,0.0,0.0
308,0.0,0.0,0.0,0.0,0.0,0.0
309,1.6129032258064515,0.0,0.0,0.0,0.0,0.0
310,3.1746031746031744,0.0,0.0,0.0,1.0416666666666665,0.0
311,4.6875,0.0,0.0,0.0,2.083333333333333,0.0
312,6.153846153846154,0.0,0.0,1.0309278350515463,3.125,0.0
313,7.575757575757576,0.0,0.0,1.0309278350515463,4.166666666666666,0.0
314,8.955223880597014,0.0,0.0,1.0309278350515463,5.208333333333334,0.0
315,10.294117647058822,0.0,0.0,1.0309278350515463,6.25,0.0
316,11.594202898550725,0.0,0.0,1.0309278350515463,7.291666666666667,0.0
317,12.857142857142856,0.0,0.0,1.0309278350515463,7.291666666666667,0.0
318,14.084507042253522,0.0,0.0,2.0618556701030926,8.333333333333332,0.0
319,15.277777777777779,0.0,0.0,3.0927835051546393,9.375,0.0
320,16.43835616438356,0.0,0.0,3.0927835051546393,10.416666666666668,0.0
321,17.56756756756757,0.0,0.0,3.0927835051546393,10.416666666666668,0.0
322,17.56756756756757,0.0,0.0,3.0927835051546393,10.526315789473683,0.0
323,18.666666666666668,0.0,0.0,3.0927835051546393,11.578947368421053,0.0
324,19.736842105263158,0.0,0.0,3.0927835051546393,12.631578947368421,0.0
325,19.480519480519483,0.0,0.0,3.0927835051546393,12.631578947368421,0.0
326,19.230769230769234,0.0,0.0,3.0927835051546393,12.631578947368421,0.0
327,20.253164556962027,0.0,0.0,3.0927835051546393,13.684210526315791,0.0
328,21.25,0.0,0.0,4.123711340206185,14.736842105263156,0.0
329,22.22222222222222,0.0,0.0,5.154639175257731,15.789473684210526,0.0
330,23.170731707317074,0.0,0.0,5.154639175257731,15.789473684210526,0.0
331,24.096385542168676,0.0,0.0,5.154639175257731,16.842105263157894,0.0
332,23.809523809523807,0.0,0.0,5.154639175257731,16.842105263157894,0.0
333,24.705882352941178,0.0,0.0,5.154639175257731,16.842105263157894,0.0
334,25.581395348837212,0.0,0.0,5.154639175257731,17.894736842105264,0.0
335,25.287356321839084,0.0,0.0,5.154639175257731,18.947368421052634,0.0
336,26.136363636363637,0.0,0.0,5.154639175257731,20.0,0.0
337,25.842696629213485,0.0,0.0,5.154639175257731,21.052631578947366,0.0
338,26.666666666666668,0.0,0.0,5.154639175257731,21.052631578947366,0.0
339,27.472527472527474,0.0,0.0,6.185567010309279,22.105263157894736,0.0
340,28.26086956521739,0.0,0.0,7.216494845360824,23.157894736842106,0.0
341,29.03225806451613,0.0,0.0,7.216494845360824,23.157894736842106,0.0
342,29.78723404255319,0.0,0.0,7.216494845360824,24.210526315789473,0.0
343,30.526315789473685,0.0,0.0,7.216494845360824,25.263157894736842,0.0
344,31.57894736842105,0.0,0.0,7.216494845360824,25.263157894736842,0.0
345,31.57894736842105,0.0,0.0,7.216494845360824,26.31578947368421,0.0
346,32.631578947368425,0.0,0.0,8.24742268041237,26.31578947368421,0.0
347,33.68421052631579,0.0,0.0,9.278350515463918,27.368421052631582,0.0
348,34.73684210526316,0.0,0.0,9.278350515463918,28.421052631578945,0.0
349,34.73684210526316,0.0,0.0,9.278350515463918,29.47368421052631,0.0
350,35.78947368421053,0.0,0.0,9.278350515463918,30.526315789473685,0.0
351,36.84210526315789,0.0,0.0,9.278350515463918,30.526315789473685,0.0
352,37.5,0.0,0.0,9.278350515463918,31.25,0.0
353,37.11340206185567,0.0,0.0,9.278350515463918,30.927835051546392,0.0
354,37.755102040816325,0.0,0.0,9.278350515463918,31.63265306122449,0.0
355,38.38383838383838,0.0,0.0,9.278350515463918,32.323232323232325,0.0
356,39.39393939393939,0.0,0.0,9.278350515463918,32.323232323232325,0.0
357,40.4040404040404,0.0,0.0,9.278350515463918,33.33333333333333,0.0
358,41.41414141414141,0.0,0.0,9.278350515463918,33.33333333333333,0.0
359,42.42424242424242,0.0,0.0,9.278350515463918,34.34343434343434,0.0
360,43.43434343434344,0.0,0.0,9.278350515463918,34.34343434343434,0.0
361,44.44444444444444,0.0,0.0,9.278350515463918,35.35353535353536,0.0
362,45.45454545454545,0.0,0.0,9.278350515463918,36.36363636363637,0.0
363,46.464646464646464,0.0,0.0,9.278350515463918,37.37373737373738,0.0
364,47.474747474747474,0.0,0.0,9.278350515463918,37.37373737373738,0.0
365,48.484848484848484,0.0,0.0,10.309278350515463,38.38383838383838,0.0
366,49.494949494949495,0.0,0.0,11.34020618556701,39.39393939393939,0.0
367,49.494949494949495,0.0,0.0,11.34020618556701,40.4040404040404,0.0
368,50.505050505050505,0.0,0.0,12.371134020618557,41.41414141414141,0.0
369,51.515151515151516,0.0,0.0,13.402061855670103,42.42424242424242,0.0
370,52.52525252525253,0.0,0.0,14.432989690721648,43.43434343434344,0.0
371,53.535353535353536,0.0,0.0,14.432989690721648,43.43434343434344,0.0
372,54.54545454545454,0.0,0.0,15.463917525773196,44.44444444444444,0.0
373,55.55555555555556,0.0,0.0,15.463917525773196,45.45454545454545,0.0
374,55.55555555555556,0.0,0.0,15.463917525773196,45.45454545454545,0.0
375,56.56565656565656,0.0,0.0,15.463917525773196,46.464646464646464,0.0
376,57.57575757575758,0.0,0.0,15.463917525773196,47.474747474747474,0.0
377,58.58585858585859,0.0,0.0,15.463917525773196,47.474747474747474,0.0
378,59.59595959595959,0.0,0.0,16.49484536082474,47.474747474747474,0.0
379,60.60606060606061,0.0,0.0,16.49484536082474,48.484848484848484,0.0
380,61.61616161616161,0.0,0.0,16.49484536082474,49.494949494949495,0.0
381,62.62626262626263,0.0,0.0,17.525773195876287,50.505050505050505,0.0
382,63.63636363636363,0.0,0.0,17.525773195876287,51.515151515151516,0.0
383,63.63636363636363,0.0,0.0,17.525773195876287,51.515151515151516,0.0
384,64.64646464646465,0.0,0.0,18.556701030927837,52.52525252525253,0.0
385,65.65656565656566,0.0,0.0,18.556701030927837,53.535353535353536,0.0
386,65.65656565656566,0.0,0.0,18.556701030927837,53.535353535353536,0.0
387,66.66666666666666,0.0,0.0,19.587628865979383,54.54545454545454,0.0
388,67.67676767676768,0.0,0.0,20.618556701030926,55.55555555555556,0.0
389,68.68686868686868,0.0,0.0,20.618556701030926,55.55555555555556,0.0
390,69.6969696969697,0.0,0.0,20.618556701030926,55.55555555555556,0.0
391,70.70707070707071,0.0,0.0,21.649484536082475,56.56565656565656,0.0
392,71.71717171717171,0.0,0.0,21.649484536082475,57.57575757575758,0.0
393,72.72727272727273,0.0,0.0,21.649484536082475,57.57575757575758,0.0
394,73.73737373737373,0.0,0.0,21.649484536082475,57.57575757575758,0.0
395,74.74747474747475,0.0,0.0,22.68041237113402,58.58585858585859,0.0
396,75.75757575757575,0.0,0.0,23.711340206185564,58.58585858585859,0.0
397,76.76767676767676,0.0,0.0,23.711340206185564,59.59595959595959,0.0
398,77.77777777777779,0.0,0.0,24.742268041237114,60.60606060606061,0.0
399,78.78787878787878,0.0,0.0,25.773195876288657,61.61616161616161,0.0
400,79.7979797979798,0.0,0.0,26.804123711340207,62.62626262626263,0.0
401,80.8080808080808,0.0,0.0,26.53061224489796,63.63636363636363,0.0
402,81.81818181818183,0.0,0.0,27.55102040816326,64.64646464646465,0.0
403,82.82828282828282,0.0,0.0,28.57142857142857,65.65656565656566,0.0
404,83.83838383838383,0.0,0.0,28.57142857142857,65.65656565656566,0.0
405,84.84848484848484,0.0,0.0,28.57142857142857,66.66666666666666,0.0
406,85.85858585858585,0.0,0.0,28.57142857142857,67.67676767676768,0.0
407,86.86868686868688,0.0,0.0,28.28282828282828,68.68686868686868,0.0
408,87.87878787878788,0.0,0.0,28.999999999999996,69.6969696969697,0.0
409,87.87878787878788,0.0,0.0,30.0,70.70707070707071,0.0
410,87.87878787878788,0.0,0.0,30.0,69.6969696969697,0.0
411,87.87878787878788,0.0,0.0,30.0,68.68686868686868,0.0
412,87.87878787878788,0.0,0.0,30.0,67.67676767676768,0.0
413,87.87878787878788,0.0,0.0,31.0,67.67676767676768,0.0
414,87.87878787878788,0.0,0.0,32.0,67.67676767676768,0.0
415,87.87878787878788,0.0,0.0,32.0,67.67676767676768,0.0
416,87.87878787878788,0.0,0.0,33.0,67.67676767676768,0.0
417,87.87878787878788,0.0,0.0,33.0,67.67676767676768,0.0
418,87.87878787878788,0.0,0.0,32.0,66.66666666666666,0.0
419,87.87878787878788,0.0,0.0,32.0,66.66666666666666,0.0
420,86.86868686868688,0.0,0.0,33.0,65.65656565656566,0.0
421,86.86868686868688,0.0,0.0,33.0,65.65656565656566,0.0
422,87.0,0.0,0.0,33.0,66.0,0.0
423,87.0,0.0,0.0,34.0,66.0,0.0
424,87.0,0.0,0.0,34.0,66.0,0.0
425,88.0,0.0,0.0,34.0,67.0,0.0
426,89.0,0.0,0.0,34.0,68.0,0.0
427,88.0,0.0,0.0,35.0,67.0,0.0
428,88.0,0.0,0.0,34.0,66.0,0.0
429,88.0,0.0,0.0,33.0,66.0,0.0
430,88.0,0.0,0.0,33.0,66.0,0.0
431,88.0,0.0,0.0,33.0,66.0,0.0
432,89.0,0.0,0.0,33.0,67.0,0.0
433,88.0,0.0,0.0,34.0,68.0,0.0
434,88.0,0.0,0.0,35.0,68.0,0.0
435,89.0,0.0,0.0,35.0,68.0,0.0
436,89.0,0.0,0.0,36.0,68.0,0.0
437,90.0,0.0,0.0,36.0,68.0,0.0
438,90.0,0.0,0.0,37.0,69.0,0.0
439,90.0,0.0,0.0,37.0,69.0,0.0
440,90.0,0.0,0.0,36.0,68.0,0.0
441,90.0,0.0,0.0,37.0,69.0,0.0
442,90.0,0.0,0.0,38.0,69.0,0.0
443,90.0,0.0,0.0,38.0,69.0,0.0
444,89.0,0.0,0.0,38.0,70.0,0.0
445,90.0,0.0,0.0,38.0,70.0,0.0
446,90.0,0.0,0.0,38.0,70.0,0.0
447,90.0,0.0,0.0,37.0,70.0,0.0
448,90.0,0.0,0.0,37.0,70.0,0.0
449,91.0,0.0,0.0,38.0,70.0,0.0
450,91.0,0.0,0.0,38.0,70.0,0.0
451,91.0,0.0,0.0,39.0,71.0,0.0
452,91.0,0.0,0.0,40.0,71.0,0.0
453,92.0,0.0,0.0,41.0,72.0,0.0
454,92.0,0.0,0.0,42.0,72.0,0.0
455,92.0,0.0,0.0,43.0,72.0,0.0
456,92.0,0.0,0.0,44.0,73.0,0.0
457,91.0,0.0,0.0,44.0,72.0,0.0
458,91.0,0.0,0.0,45.0,73.0,0.0
459,91.0,0.0,0.0,45.0,72.0,0.0
460,91.0,0.0,0.0,46.0,73.0,0.0
461,91.0,0.0,0.0,47.0,72.0,0.0
462,91.0,0.0,0.0,47.0,71.0,0.0
463,91.0,0.0,0.0,47.0,71.0,0.0
464,90.0,0.0,0.0,48.0,71.0,0.0
465,90.0,0.0,0.0,47.0,70.0,0.0
466,90.0,0.0,0.0,46.0,70.0,0.0
467,91.0,0.0,0.0,47.0,70.0,0.0
468,90.0,0.0,0.0,46.0,69.0,0.0
469,89.0,0.0,0.0,46.0,68.0,0.0
470,89.0,0.0,0.0,46.0,68.0,0.0
471,89.0,0.0,0.0,47.0,69.0,0.0
472,89.0,0.0,0.0,47.0,68.0,0.0
473,89.0,0.0,0.0,48.0,68.0,0.0
474,89.0,0.0,0.0,49.0,69.0,0.0
475,89.0,0.0,0.0,49.0,69.0,0.0
476,89.0,0.0,0.0,49.0,68.0,0.0
477,89.0,0.0,0.0,50.0,69.0,0.0
478,89.0,0.0,0.0,50.0,70.0,0.0
479,89.0,0.0,0.0,51.0,70.0,0.0
480,89.0,0.0,0.0,52.0,70.0,0.0
481,89.0,0.0,0.0,51.0,70.0,0.0
482,89.0,0.0,0.0,51.0,70.0,0.0
483,90.0,0.0,0.0,52.0,71.0,0.0
484,90.0,0.0,0.0,52.0,71.0,0.0
485,90.0,0.0,0.0,53.0,71.0,0.0
486,91.0,0.0,0.0,54.0,72.0,0.0
487,91.0,0.0,0.0,53.0,72.0,0.0
488,91.0,0.0,0.0,52.0,71.0,0.0
489,91.0,0.0,0.0,52.0,72.0,0.0
490,90.0,0.0,0.0,52.0,72.0,0.0
491,90.0,0.0,0.0,52.0,72.0,0.0
492,90.0,0.0,0.0,53.0,72.0,0.0
493,90.0,0.0,0.0,54.0,73.0,0.0
494,90.0,0.0,0.0,55.00000000000001,74.0,0.0
495,90.0,0.0,0.0,55.00000000000001,74.0,0.0
496,90.0,0.0,0.0,55.00000000000001,75.0,0.0
497,90.0,0.0,0.0,56.00000000000001,75.0,0.0
498,90.0,0.0,0.0,55.00000000000001,75.0,0.0
499,90.0,0.0,0.0,54.0,74.0,0.0
500,90.0,0.0,0.0,54.0,74.0,0.0
501,89.0,0.0,0.0,55.00000000000001,73.0,0.0
502,89.0,0.0,0.0,55.00000000000001,73.0,0.0
503,88.0,0.0,0.0,54.0,72.0,0.0
504,88.0,0.0,0.0,55.00000000000001,73.0,0.0
505,88.0,0.0,0.0,56.00000000000001,73.0,0.0
506,87.0,0.0,0.0,56.00000000000001,72.0,0.0
507,87.0,0.0,0.0,56.99999999999999,71.0,0.0
508,87.0,0.0,0.0,56.00000000000001,70.0,0.0
509,87.0,0.0,0.0,55.00000000000001,69.0,0.0
510,87.0,0.0,0.0,55.00000000000001,69.0,0.0
511,87.0,0.0,0.0,56.00000000000001,70.0,0.0
512,87.0,0.0,0.0,55.00000000000001,71.0,0.0
513,86.0,0.0,0.0,55.00000000000001,70.0,0.0
514,86.0,0.0,0.0,55.00000000000001,70.0,0.0
515,86.0,0.0,0.0,56.00000000000001,69.0,0.0
516,86.0,0.0,0.0,56.00000000000001,69.0,0.0
517,86.0,0.0,0.0,56.99999999999999,70.0,0.0
518,86.0,0.0,0.0,57.99999999999999,71.0,0.0
519,86.0,0.0,0.0,57.99999999999999,71.0,0.0
520,87.0,0.0,0.0,57.99999999999999,72.0,0.0
521,87.0,0.0,0.0,59.0,73.0,0.0
522,87.0,0.0,0.0,59.0,73.0,0.0
523,87.0,0.0,0.0,59.0,73.0,0.0
524,87.0,0.0,0.0,60.0,73.0,0.0
525,87.0,0.0,0.0,61.0,73.0,0.0
526,87.0,0.0,0.0,62.0,73.0,0.0
527,88.0,0.0,0.0,62.0,74.0,0.0
528,88.0,0.0,0.0,62.0,75.0,0.0
529,88.0,0.0,0.0,63.0,75.0,0.0
530,88.0,0.0,0.0,63.0,75.0,0.0
