pointer,AB030941,AJ621358,KT692953,DQ143875,MK153132,MW582786
82,12.068965517241379,7.8125,10.526315789473683,5.714285714285714,10.869565217391305,10.869565217391305
83,13.559322033898304,9.230769230769232,12.068965517241379,8.333333333333332,11.956521739130435,11.956521739130435
84,13.333333333333334,10.606060606060606,11.864406779661017,8.108108108108109,13.043478260869565,13.043478260869565
85,14.754098360655737,10.44776119402985,11.666666666666666,10.526315789473683,14.130434782608695,14.130434782608695
86,14.516129032258066,10.294117647058822,11.475409836065573,10.256410256410255,15.217391304347828,15.217391304347828
87,15.873015873015872,10.144927536231885,12.903225806451612,10.0,16.304347826086957,16.304347826086957
88,15.625,11.428571428571429,12.698412698412698,9.75609756097561,16.304347826086957,16.304347826086957
89,15.384615384615385,11.267605633802818,12.5,11.904761904761903,17.391304347826086,17.391304347826086
90,16.923076923076923,12.676056338028168,14.0625,11.627906976744185,18.478260869565215,18.478260869565215
91,18.461538461538463,14.084507042253522,14.0625,13.636363636363635,19.565217391304348,19.565217391304348
92,18.461538461538463,14.084507042253522,14.0625,13.636363636363635,19.565217391304348,19.565217391304348
93,18.461538461538463,14.084507042253522,14.0625,13.636363636363635,19.565217391304348,19.565217391304348
94,18.461538461538463,14.084507042253522,14.0625,13.636363636363635,19.565217391304348,19.565217391304348
95,18.461538461538463,14.084507042253522,14.285714285714285,13.636363636363635,19.565217391304348,19.565217391304348
96,18.461538461538463,14.285714285714285,14.516129032258066,13.953488372093023,19.565217391304348,19.565217391304348
97,18.461538461538463,14.285714285714285,14.516129032258066,14.285714285714285,19.565217391304348,19.565217391304348
98,18.461538461538463,14.492753623188406,14.754098360655737,14.634146341463413,19.565217391304348,19.565217391304348
99,18.461538461538463,14.705882352941178,15.0,15.0,19.565217391304348,19.565217391304348
100,18.461538461538463,14.705882352941178,15.0,15.384615384615385,19.565217391304348,19.565217391304348
101,18.461538461538463,14.705882352941178,15.0,15.789473684210526,19.565217391304348,19.565217391304348
102,18.461538461538463,14.705882352941178,15.0,16.216216216216218,19.565217391304348,19.565217391304348
103,18.461538461538463,14.705882352941178,15.0,16.216216216216218,19.565217391304348,19.565217391304348
104,18.461538461538463,14.492753623188406,15.0,15.789473684210526,19.565217391304348,19.565217391304348
105,18.181818181818183,14.285714285714285,14.754098360655737,15.384615384615385,19.565217391304348,19.565217391304348
106,17.91044776119403,14.084507042253522,14.516129032258066,15.0,19.565217391304348,19.565217391304348
107,17.647058823529413,13.88888888888889,14.285714285714285,14.634146341463413,19.565217391304348,19.565217391304348
108,17.391304347826086,13.698630136986301,14.0625,14.634146341463413,19.565217391304348,19.565217391304348
109,17.142857142857142,13.513513513513514,13.846153846153847,14.634146341463413,19.565217391304348,19.565217391304348
110,16.901408450704224,13.333333333333334,13.636363636363635,14.634146341463413,19.565217391304348,19.565217391304348
111,16.666666666666664,13.157894736842104,13.432835820895523,14.634146341463413,19.565217391304348,19.565217391304348
112,16.43835616438356,12.987012987012985,13.23529411764706,14.634146341463413,19.565217391304348,19.565217391304348
113,16.216216216216218,12.82051282051282,13.043478260869565,14.634146341463413,19.565217391304348,19.565217391304348
114,16.0,12.658227848101266,12.857142857142856,14.634146341463413,19.565217391304348,19.565217391304348
115,15.789473684210526,12.5,12.676056338028168,14.634146341463413,19.565217391304348,19.565217391304348
116,15.584415584415584,12.345679012345679,12.5,14.634146341463413,19.565217391304348,19.565217391304348
117,15.384615384615385,12.195121951219512,12.32876712328767,14.634146341463413,19.565217391304348,19.565217391304348
118,15.18987341772152,12.048192771084338,12.162162162162163,14.634146341463413,19.565217391304348,19.565217391304348
119,15.0,11.904761904761903,12.0,14.634146341463413,19.565217391304348,19.565217391304348
120,15.0,11.76470588235294,11.842105263157894,14.634146341463413,19.565217391304348,19.565217391304348
121,15.0,11.76470588235294,11.688311688311687,14.634146341463413,19.78021978021978,19.78021978021978
122,15.0,11.76470588235294,11.538461538461538,14.285714285714285,19.78021978021978,19.78021978021978
123,13.924050632911392,11.76470588235294,11.538461538461538,14.285714285714285,18.681318681318682,18.681318681318682
124,13.924050632911392,11.76470588235294,11.538461538461538,14.285714285714285,18.681318681318682,18.681318681318682
125,12.658227848101266,10.588235294117647,10.256410256410255,14.285714285714285,17.582417582417584,17.582417582417584
126,11.39240506329114,9.411764705882353,8.974358974358974,14.285714285714285,16.483516483516482,16.483516483516482
127,11.39240506329114,9.411764705882353,8.974358974358974,14.285714285714285,15.384615384615385,15.384615384615385
128,11.39240506329114,9.411764705882353,8.974358974358974,14.285714285714285,14.285714285714285,14.285714285714285
129,11.39240506329114,9.411764705882353,8.974358974358974,14.285714285714285,13.186813186813188,13.186813186813188
130,11.25,9.411764705882353,8.860759493670885,13.953488372093023,13.043478260869565,13.043478260869565
131,11.11111111111111,9.411764705882353,8.75,13.636363636363635,12.903225806451612,12.903225806451612
132,10.975609756097562,9.411764705882353,8.641975308641975,13.333333333333334,12.76595744680851,12.76595744680851
133,10.843373493975903,9.411764705882353,8.536585365853659,13.043478260869565,12.631578947368421,12.631578947368421
134,9.63855421686747,8.235294117647058,7.317073170731707,10.869565217391305,11.578947368421053,11.578947368421053
135,8.433734939759036,7.0588235294117645,6.097560975609756,10.869565217391305,10.526315789473683,10.526315789473683
136,7.228915662650602,5.952380952380952,4.938271604938271,8.88888888888889,9.473684210526317,9.473684210526317
137,7.228915662650602,6.024096385542169,5.0,9.090909090909092,9.574468085106384,9.574468085106384
138,7.142857142857142,6.024096385542169,5.0,9.090909090909092,9.67741935483871,9.67741935483871
139,7.0588235294117645,6.024096385542169,5.0,9.090909090909092,9.782608695652174,9.782608695652174
140,6.976744186046512,6.024096385542169,5.0,9.090909090909092,9.89010989010989,9.89010989010989
141,6.896551724137931,6.024096385542169,5.0,9.090909090909092,10.0,10.0
142,6.896551724137931,6.024096385542169,6.25,9.090909090909092,11.11111111111111,11.11111111111111
143,8.045977011494253,7.228915662650602,6.25,9.090909090909092,12.222222222222221,12.222222222222221
144,9.195402298850574,8.433734939759036,7.5,9.090909090909092,13.333333333333334,13.333333333333334
145,10.344827586206897,8.333333333333332,8.641975308641975,9.090909090909092,13.333333333333334,13.333333333333334
146,10.344827586206897,9.411764705882353,8.536585365853659,9.090909090909092,13.333333333333334,13.333333333333334
147,11.494252873563218,10.465116279069768,9.63855421686747,8.88888888888889,14.285714285714285,14.285714285714285
148,11.494252873563218,10.465116279069768,9.63855421686747,8.695652173913043,15.384615384615385,15.384615384615385
149,12.643678160919542,11.627906976744185,10.843373493975903,8.51063829787234,15.384615384615385,15.384615384615385
150,12.643678160919542,11.627906976744185,10.843373493975903,8.333333333333332,15.384615384615385,15.384615384615385
151,13.793103448275861,11.627906976744185,10.843373493975903,8.16326530612245,16.483516483516482,16.483516483516482
152,13.793103448275861,12.790697674418606,12.048192771084338,8.0,17.582417582417584,17.582417582417584
153,14.942528735632186,13.953488372093023,13.253012048192772,7.8431372549019605,18.681318681318682,18.681318681318682
154,16.091954022988507,15.11627906976744,14.457831325301203,7.6923076923076925,19.78021978021978,19.78021978021978
155,17.24137931034483,16.27906976744186,14.457831325301203,7.547169811320755,20.87912087912088,20.87912087912088
156,18.39080459770115,16.27906976744186,15.66265060240964,7.4074074074074066,21.978021978021978,21.978021978021978
157,19.54022988505747,17.441860465116278,16.867469879518072,7.2727272727272725,23.076923076923077,23.076923076923077
158,20.454545454545457,18.39080459770115,17.857142857142858,7.142857142857142,24.175824175824175,24.175824175824175
159,21.34831460674157,19.318181818181817,17.647058823529413,7.017543859649122,25.274725274725274,25.274725274725274
160,21.34831460674157,19.318181818181817,17.647058823529413,7.017543859649122,25.274725274725274,25.274725274725274
161,21.34831460674157,19.318181818181817,17.647058823529413,7.017543859649122,25.274725274725274,25.274725274725274
162,21.34831460674157,19.318181818181817,17.647058823529413,7.017543859649122,25.274725274725274,25.274725274725274
163,21.34831460674157,19.318181818181817,17.647058823529413,7.017543859649122,25.274725274725274,25.274725274725274
164,21.34831460674157,19.318181818181817,17.647058823529413,7.017543859649122,25.274725274725274,25.274725274725274
165,21.11111111111111,19.318181818181817,17.647058823529413,7.017543859649122,25.274725274725274,25.274725274725274
166,20.87912087912088,19.318181818181817,17.647058823529413,7.017543859649122,25.274725274725274,25.274725274725274
167,20.652173913043477,19.318181818181817,17.647058823529413,7.017543859649122,25.274725274725274,25.274725274725274
168,20.43010752688172,19.318181818181817,17.441860465116278,7.017543859649122,25.274725274725274,25.274725274725274
169,20.212765957446805,19.318181818181817,17.24137931034483,7.017543859649122,25.274725274725274,25.274725274725274
170,20.0,19.318181818181817,17.045454545454543,7.017543859649122,25.274725274725274,25.274725274725274
171,19.791666666666664,19.318181818181817,16.853932584269664,7.017543859649122,25.0,25.0
172,19.791666666666664,19.318181818181817,16.853932584269664,7.017543859649122,24.731182795698924,24.731182795698924
173,19.791666666666664,19.318181818181817,16.853932584269664,7.017543859649122,24.46808510638298,24.46808510638298
174,19.791666666666664,19.318181818181817,16.853932584269664,7.017543859649122,24.46808510638298,24.46808510638298
175,19.791666666666664,19.318181818181817,16.853932584269664,7.017543859649122,24.46808510638298,24.46808510638298
176,20.0,19.318181818181817,16.853932584269664,7.142857142857142,24.46808510638298,24.46808510638298
177,20.212765957446805,19.318181818181817,16.853932584269664,7.2727272727272725,24.46808510638298,24.46808510638298
178,20.43010752688172,19.54022988505747,17.045454545454543,7.4074074074074066,24.46808510638298,24.46808510638298
179,20.652173913043477,19.767441860465116,17.24137931034483,7.547169811320755,24.46808510638298,24.46808510638298
180,20.87912087912088,20.0,17.441860465116278,7.6923076923076925,24.46808510638298,24.46808510638298
181,21.11111111111111,20.0,17.441860465116278,7.8431372549019605,24.46808510638298,24.46808510638298
182,20.224719101123593,20.0,16.27906976744186,8.0,23.404255319148938,23.404255319148938
183,19.318181818181817,18.823529411764707,15.11627906976744,6.122448979591836,22.340425531914892,22.340425531914892
184,19.54022988505747,17.647058823529413,15.11627906976744,6.25,21.27659574468085,21.27659574468085
185,18.39080459770115,17.647058823529413,15.11627906976744,4.25531914893617,20.212765957446805,20.212765957446805
186,18.39080459770115,17.647058823529413,15.11627906976744,4.25531914893617,19.148936170212767,19.148936170212767
187,17.24137931034483,17.647058823529413,13.953488372093023,4.25531914893617,18.085106382978726,18.085106382978726
188,17.24137931034483,16.470588235294116,13.953488372093023,4.25531914893617,18.085106382978726,18.085106382978726
189,17.24137931034483,16.470588235294116,13.953488372093023,2.127659574468085,17.02127659574468,17.02127659574468
190,16.091954022988507,15.294117647058824,12.790697674418606,2.127659574468085,15.957446808510639,15.957446808510639
191,14.942528735632186,14.117647058823529,12.790697674418606,0.0,14.893617021276595,14.893617021276595
192,14.942528735632186,14.117647058823529,12.790697674418606,0.0,14.893617021276595,14.893617021276595
193,14.942528735632186,14.117647058823529,12.790697674418606,0.0,14.893617021276595,14.893617021276595
194,14.942528735632186,14.117647058823529,12.790697674418606,0.0,14.893617021276595,14.893617021276595
195,14.942528735632186,14.117647058823529,12.790697674418606,0.0,14.893617021276595,14.893617021276595
196,14.942528735632186,13.953488372093023,12.790697674418606,0.0,14.893617021276595,14.893617021276595
197,14.942528735632186,13.793103448275861,12.790697674418606,0.0,14.893617021276595,14.893617021276595
198,14.942528735632186,13.636363636363635,12.790697674418606,0.0,14.893617021276595,14.893617021276595
199,14.942528735632186,13.48314606741573,12.790697674418606,0.0,14.893617021276595,14.893617021276595
200,14.942528735632186,13.48314606741573,12.790697674418606,0.0,14.893617021276595,14.893617021276595
201,14.942528735632186,13.48314606741573,12.790697674418606,0.0,14.893617021276595,14.893617021276595
202,14.942528735632186,13.48314606741573,12.790697674418606,0.0,14.893617021276595,14.893617021276595
203,14.942528735632186,13.48314606741573,12.790697674418606,0.0,14.893617021276595,14.893617021276595
204,14.942528735632186,13.48314606741573,12.790697674418606,0.0,14.893617021276595,14.893617021276595
205,14.942528735632186,13.48314606741573,12.790697674418606,0.0,14.893617021276595,14.893617021276595
206,14.942528735632186,13.48314606741573,12.790697674418606,0.0,14.893617021276595,14.893617021276595
207,14.942528735632186,13.48314606741573,12.790697674418606,0.0,14.893617021276595,14.893617021276595
208,14.942528735632186,13.48314606741573,12.790697674418606,0.0,14.893617021276595,14.893617021276595
209,14.942528735632186,13.48314606741573,12.790697674418606,0.0,14.893617021276595,14.893617021276595
210,14.942528735632186,13.48314606741573,12.790697674418606,0.0,14.893617021276595,14.893617021276595
211,14.942528735632186,13.48314606741573,12.790697674418606,0.0,14.893617021276595,14.893617021276595
212,14.942528735632186,13.48314606741573,12.790697674418606,0.0,14.893617021276595,14.893617021276595
213,14.942528735632186,13.48314606741573,12.790697674418606,0.0,14.893617021276595,14.893617021276595
214,14.942528735632186,13.48314606741573,12.790697674418606,0.0,14.893617021276595,14.893617021276595
215,14.942528735632186,13.48314606741573,12.790697674418606,0.0,14.893617021276595,14.893617021276595
216,14.942528735632186,13.48314606741573,12.790697674418606,0.0,14.893617021276595,14.893617021276595
217,14.942528735632186,13.48314606741573,12.790697674418606,0.0,14.893617021276595,14.893617021276595
218,14.942528735632186,13.48314606741573,12.790697674418606,0.0,14.893617021276595,14.893617021276595
219,14.942528735632186,13.48314606741573,12.790697674418606,0.0,14.893617021276595,14.893617021276595
220,14.942528735632186,13.48314606741573,12.790697674418606,0.0,14.893617021276595,14.893617021276595
221,14.942528735632186,13.333333333333334,12.790697674418606,0.0,14.736842105263156,14.736842105263156
222,14.942528735632186,13.186813186813188,12.790697674418606,0.0,14.736842105263156,14.736842105263156
223,14.942528735632186,13.186813186813188,12.790697674418606,0.0,14.736842105263156,14.736842105263156
224,15.11627906976744,13.333333333333334,12.790697674418606,0.0,14.893617021276595,14.893617021276595
225,15.294117647058824,13.48314606741573,12.790697674418606,0.0,15.053763440860216,15.053763440860216
226,15.476190476190476,13.636363636363635,12.790697674418606,0.0,15.217391304347828,15.217391304347828
227,15.66265060240964,13.793103448275861,12.790697674418606,0.0,15.384615384615385,15.384615384615385
228,15.853658536585366,13.953488372093023,12.790697674418606,0.0,15.555555555555555,15.555555555555555
229,16.049382716049383,14.117647058823529,12.790697674418606,0.0,15.730337078651685,15.730337078651685
230,16.25,14.285714285714285,12.790697674418606,0.0,15.909090909090908,15.909090909090908
231,16.455696202531644,14.457831325301203,12.790697674418606,0.0,16.091954022988507,16.091954022988507
232,16.666666666666664,14.634146341463413,12.790697674418606,0.0,16.27906976744186,16.27906976744186
233,16.883116883116884,14.814814814814813,12.790697674418606,0.0,16.470588235294116,16.470588235294116
234,17.105263157894736,15.0,12.790697674418606,0.0,16.666666666666664,16.666666666666664
235,17.333333333333336,15.18987341772152,12.790697674418606,0.0,16.867469879518072,16.867469879518072
236,17.56756756756757,15.18987341772152,12.643678160919542,0.0,17.073170731707318,17.073170731707318
237,17.80821917808219,15.18987341772152,12.5,0.0,17.073170731707318,17.073170731707318
238,18.055555555555554,15.18987341772152,12.359550561797752,0.0,17.073170731707318,17.073170731707318
239,18.30985915492958,15.18987341772152,12.222222222222221,0.0,17.073170731707318,17.073170731707318
240,18.571428571428573,15.18987341772152,12.087912087912088,0.0,17.073170731707318,17.073170731707318
241,18.84057971014493,15.18987341772152,11.956521739130435,0.0,16.867469879518072,16.867469879518072
242,19.11764705882353,15.18987341772152,10.869565217391305,0.0,15.66265060240964,15.66265060240964
243,17.647058823529413,13.924050632911392,10.869565217391305,0.0,14.457831325301203,14.457831325301203
244,16.176470588235293,12.658227848101266,9.782608695652174,0.0,13.253012048192772,13.253012048192772
245,14.705882352941178,12.658227848101266,8.695652173913043,0.0,13.253012048192772,13.253012048192772
246,14.705882352941178,11.39240506329114,8.695652173913043,0.0,13.253012048192772,13.253012048192772
247,13.23529411764706,10.126582278481013,7.608695652173914,0.0,12.048192771084338,12.048192771084338
248,13.23529411764706,10.126582278481013,7.608695652173914,0.0,10.843373493975903,10.843373493975903
249,11.76470588235294,8.860759493670885,6.521739130434782,0.0,10.843373493975903,10.843373493975903
250,11.76470588235294,8.860759493670885,6.521739130434782,0.0,10.843373493975903,10.843373493975903
251,10.294117647058822,8.860759493670885,6.521739130434782,0.0,9.63855421686747,9.63855421686747
252,10.294117647058822,7.59493670886076,5.434782608695652,0.0,8.433734939759036,8.433734939759036
253,8.823529411764707,6.329113924050633,4.3478260869565215,0.0,7.228915662650602,7.228915662650602
254,7.352941176470589,5.063291139240507,3.260869565217391,0.0,6.024096385542169,6.024096385542169
255,5.88235294117647,3.79746835443038,3.260869565217391,0.0,4.819277108433735,4.819277108433735
256,4.411764705882353,3.79746835443038,2.1739130434782608,0.0,3.614457831325301,3.614457831325301
257,2.941176470588235,2.5316455696202533,1.0869565217391304,0.0,2.4096385542168677,2.4096385542168677
258,1.4705882352941175,1.2658227848101267,0.0,0.0,1.2048192771084338,1.2048192771084338
259,0.0,0.0,0.0,0.0,0.0,0.0
260,0.0,0.0,0.0,0.0,0.0,0.0
261,0.0,0.0,0.0,0.0,0.0,0.0
262,0.0,0.0,0.0,0.0,0.0,0.0
263,0.0,0.0,0.0,0.0,0.0,0.0
264,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,0.0,0.0,0.0,0.0,0.0
266,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0,0.0,0.0,0.0,0.0,0.0
268,0.0,0.0,0.0,0.0,0.0,0.0
269,0.0,0.0,0.0,0.0,0.0,0.0
270,0.0,0.0,0.0,0.0,0.0,0.0
271,0.0,0.0,0.0,0.0,0.0,0.0
272,0.0,0.0,0.0,0.0,0.0,0.0
273,0.0,0.0,0.0,0.0,0.0,0.0
274,0.0,0.0,0.0,0.0,0.0,0.0
275,0.0,0.0,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0,0.0,0.0
277,0.0,0.0,0.0,0.0,0.0,0.0
278,0.0,0.0,0.0,0.0,0.0,0.0
279,0.0,0.0,0.0,0.0,0.0,0.0
280,0.0,0.0,0.0,0.0,0.0,0.0
281,0.0,0.0,0.0,0.0,0.0,0.0
282,0.0,0.0,0.0,0.0,0.0,0.0
283,0.0,0.0,0.0,0.0,0.0,0.0
284,0.0,0.0,0.0,0.0,0.0,0.0
285,0.0,0.0,0.0,0.0,0.0,0.0
286,0.0,0.0,0.0,0.0,0.0,0.0
287,0.0,0.0,0.0,0.0,0.0,0.0
288,0.0,0.0,0.0,0.0,0.0,0.0
289,0.0,0.0,0.0,0.0,0.0,0.0
290,0.0,0.0,0.0,0.0,0.0,0.0
291,0.0,0.0,0.0,0.0,0.0,0.0
292,0.0,0.0,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.0,0.0,0.0
294,0.0,0.0,0.0,0.0,0.0,0.0
295,0.0,0.0,0.0,0.0,0.0,0.0
296,0.0,0.0,0.0,0.0,0.0,0.0
297,0.0,0.0,0.0,0.0,0.0,0.0
298,0.0,0.0,0.0,0.0,0.0,0.0
299,0.0,0.0,0.0,0.0,0.0,0.0
300,0.0,0.0,0.0,0.0,0.0,0.0
301,0.0,0.0,0.0,0.0,0.0,0.0
302,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,0.0,0.0,0.0,0.0,0.0
304,0.0,0.0,0.0,0.0,0.0,0.0
305,0.0,0.0,0.0,0.0,0.0,0.0
306,0.0,0.0,0.0,0.0,0.0,0.0
307,0.0,0.0,0.0,0.0,0.0,0.0
308,0.0,0.0,0.0,0.0,0.0,0.0
309,0.0,0.0,0.0,0.0,0.0,0.0
310,0.0,0.0,0.0,0.0,0.0,0.0
311,0.0,0.0,0.0,0.0,0.0,0.0
312,0.0,0.0,0.0,0.0,0.0,0.0
313,0.0,0.0,0.0,0.0,0.0,0.0
314,0.0,0.0,0.0,0.0,0.0,0.0
315,0.0,0.0,0.0,0.0,0.0,0.0
316,0.0,0.0,0.0,0.0,0.0,0.0
317,0.0,0.0,0.0,0.0,0.0,0.0
318,0.0,0.0,0.0,0.0,0.0,0.0
319,0.0,0.0,0.0,0.0,0.0,0.0
320,0.0,0.0,0.0,0.0,0.0,0.0
321,0.0,0.0,0.0,0.0,0.0,0.0
322,0.0,0.0,0.0,0.0,0.0,0.0
323,0.0,0.0,0.0,0.0,0.0,0.0
324,0.0,0.0,0.0,0.0,0.0,0.0
325,0.0,0.0,0.0,0.0,0.0,0.0
326,0.0,0.0,0.0,0.0,0.0,0.0
327,0.0,0.0,0.0,0.0,0.0,0.0
328,0.0,0.0,0.0,0.0,0.0,0.0
329,0.0,0.0,0.0,0.0,0.0,0.0
330,0.0,0.0,0.0,0.0,0.0,0.0
331,0.0,0.0,0.0,0.0,0.0,0.0
332,0.0,0.0,0.0,0.0,0.0,0.0
333,0.0,0.0,0.0,0.0,0.0,0.0
334,0.0,0.0,0.0,0.0,0.0,0.0
335,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0,0.0,0.0,0.0,0.0,0.0
337,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0,0.0
339,0.0,0.0,0.0,0.0,0.0,0.0
340,0.0,0.0,0.0,0.0,0.0,0.0
341,0.0,0.0,0.0,0.0,0.0,0.0
342,0.0,0.0,0.0,0.0,0.0,0.0
343,0.0,0.0,0.0,0.0,0.0,0.0
344,0.0,0.0,0.0,0.0,0.0,0.0
345,0.0,0.0,0.0,0.0,0.0,0.0
346,0.0,0.0,0.0,0.0,0.0,0.0
347,0.0,0.0,0.0,0.0,0.0,0.0
348,0.0,0.0,0.0,0.0,0.0,0.0
349,0.0,1.8181818181818181,1.3157894736842104,2.0408163265306123,0.0,0.0
350,0.0,1.8181818181818181,1.3157894736842104,2.0408163265306123,0.0,0.0
351,1.3157894736842104,3.6363636363636362,2.631578947368421,4.081632653061225,0.0,0.0
352,2.631578947368421,5.454545454545454,2.631578947368421,6.122448979591836,1.0204081632653061,1.0204081632653061
353,3.9473684210526314,5.454545454545454,3.9473684210526314,6.122448979591836,2.0408163265306123,2.0408163265306123
354,5.263157894736842,7.2727272727272725,3.9473684210526314,6.122448979591836,3.061224489795918,3.061224489795918
355,5.263157894736842,7.2727272727272725,3.9473684210526314,6.122448979591836,3.061224489795918,3.061224489795918
356,5.263157894736842,7.2727272727272725,3.9473684210526314,6.122448979591836,4.081632653061225,4.081632653061225
357,6.578947368421052,9.090909090909092,5.263157894736842,8.16326530612245,5.1020408163265305,5.1020408163265305
358,6.578947368421052,9.090909090909092,5.333333333333334,8.333333333333332,5.154639175257731,5.154639175257731
359,6.493506493506493,8.928571428571429,5.263157894736842,8.16326530612245,6.185567010309279,6.185567010309279
360,7.6923076923076925,8.771929824561402,5.194805194805195,8.0,7.216494845360824,7.216494845360824
361,7.59493670886076,8.620689655172415,5.128205128205128,7.8431372549019605,7.216494845360824,7.216494845360824
362,7.5,8.47457627118644,5.063291139240507,7.6923076923076925,8.24742268041237,8.24742268041237
363,8.75,10.16949152542373,5.063291139240507,7.6923076923076925,9.278350515463918,9.278350515463918
364,10.0,11.864406779661017,5.063291139240507,7.6923076923076925,10.309278350515463,10.309278350515463
365,11.25,13.559322033898304,5.063291139240507,7.6923076923076925,11.34020618556701,11.34020618556701
366,12.5,13.559322033898304,5.063291139240507,7.6923076923076925,12.371134020618557,12.371134020618557
367,13.750000000000002,15.254237288135593,5.063291139240507,7.6923076923076925,13.402061855670103,13.402061855670103
368,15.0,16.94915254237288,5.063291139240507,7.6923076923076925,13.402061855670103,13.402061855670103
369,15.0,18.64406779661017,5.063291139240507,7.6923076923076925,14.432989690721648,14.432989690721648
370,16.25,18.64406779661017,5.063291139240507,7.6923076923076925,15.463917525773196,15.463917525773196
371,16.25,18.64406779661017,5.063291139240507,7.6923076923076925,16.49484536082474,16.49484536082474
372,16.25,18.64406779661017,5.128205128205128,7.8431372549019605,16.49484536082474,16.49484536082474
373,16.25,18.64406779661017,5.194805194805195,8.0,16.49484536082474,16.49484536082474
374,16.25,18.64406779661017,5.194805194805195,8.0,16.49484536082474,16.49484536082474
375,16.049382716049383,18.333333333333332,5.128205128205128,7.8431372549019605,17.525773195876287,17.525773195876287
376,15.853658536585366,18.0327868852459,5.063291139240507,7.6923076923076925,18.556701030927837,18.556701030927837
377,15.66265060240964,17.741935483870968,5.0,7.547169811320755,19.587628865979383,19.587628865979383
378,15.476190476190476,17.46031746031746,4.938271604938271,7.4074074074074066,20.618556701030926,20.618556701030926
379,15.294117647058824,17.1875,4.878048780487805,7.2727272727272725,20.618556701030926,20.618556701030926
380,16.27906976744186,16.923076923076923,4.819277108433735,7.142857142857142,21.649484536082475,21.649484536082475
