pointer,JQ814851,KP054273,KP100644,KY512802,MF352410
223,28.999999999999996,0.0,31.343283582089555,25.71428571428571,16.417910447761194
224,28.999999999999996,0.0,31.343283582089555,25.71428571428571,16.417910447761194
225,28.999999999999996,0.0,31.343283582089555,25.71428571428571,16.417910447761194
226,28.999999999999996,0.0,31.343283582089555,25.71428571428571,16.417910447761194
227,28.999999999999996,0.0,31.343283582089555,25.71428571428571,16.417910447761194
228,28.999999999999996,0.0,31.343283582089555,25.71428571428571,16.417910447761194
229,30.0,0.0,30.88235294117647,25.352112676056336,16.176470588235293
230,30.0,0.0,30.434782608695656,25.0,15.942028985507244
231,31.0,0.0,30.0,24.65753424657534,15.714285714285714
232,32.0,0.0,29.577464788732392,24.324324324324326,15.492957746478872
233,32.0,0.0,29.166666666666668,24.0,15.277777777777779
234,32.0,0.0,28.767123287671232,23.684210526315788,15.068493150684931
235,32.0,0.0,28.767123287671232,23.684210526315788,15.068493150684931
236,33.0,0.0,28.767123287671232,23.684210526315788,15.068493150684931
237,34.0,1.36986301369863,28.767123287671232,25.0,16.43835616438356
238,34.0,2.73972602739726,28.767123287671232,26.31578947368421,17.80821917808219
239,35.0,4.10958904109589,30.136986301369863,26.31578947368421,19.17808219178082
240,34.0,4.10958904109589,28.767123287671232,27.631578947368425,19.17808219178082
241,35.0,4.10958904109589,27.397260273972602,28.947368421052634,19.17808219178082
242,34.0,4.166666666666666,26.38888888888889,29.333333333333332,19.444444444444446
243,34.0,4.225352112676056,26.76056338028169,29.72972972972973,19.718309859154928
244,34.0,4.285714285714286,25.71428571428571,30.136986301369863,20.0
245,34.0,4.3478260869565215,26.08695652173913,30.555555555555557,20.28985507246377
246,34.0,4.411764705882353,25.0,30.985915492957744,20.588235294117645
247,34.0,4.477611940298507,25.37313432835821,31.428571428571427,20.8955223880597
248,34.0,4.545454545454546,25.757575757575758,31.88405797101449,21.21212121212121
249,34.0,4.615384615384616,24.615384615384617,32.35294117647059,21.53846153846154
250,34.0,4.6875,25.0,32.83582089552239,21.875
251,34.0,4.761904761904762,25.396825396825395,33.33333333333333,22.22222222222222
252,34.0,4.838709677419355,25.806451612903224,33.84615384615385,22.58064516129032
253,34.0,4.918032786885246,26.229508196721312,34.375,22.950819672131146
254,34.0,5.0,25.0,34.92063492063492,23.333333333333332
255,33.0,5.084745762711865,25.423728813559322,35.483870967741936,22.033898305084744
256,33.0,5.172413793103448,24.137931034482758,34.42622950819672,20.689655172413794
257,32.0,5.263157894736842,22.807017543859647,33.33333333333333,19.298245614035086
258,31.0,5.357142857142857,21.428571428571427,33.89830508474576,17.857142857142858
259,31.0,5.454545454545454,21.818181818181817,32.758620689655174,16.363636363636363
260,31.0,5.555555555555555,22.22222222222222,33.33333333333333,16.666666666666664
261,30.0,5.660377358490567,20.754716981132077,33.92857142857143,15.09433962264151
262,28.999999999999996,5.769230769230769,19.230769230769234,32.72727272727273,13.461538461538462
263,28.999999999999996,5.88235294117647,19.607843137254903,31.48148148148148,13.725490196078432
264,28.999999999999996,6.0,20.0,30.18867924528302,12.0
265,28.000000000000004,6.122448979591836,20.408163265306122,28.846153846153843,12.244897959183673
266,27.0,6.122448979591836,20.408163265306122,26.923076923076923,12.244897959183673
267,28.000000000000004,6.122448979591836,20.408163265306122,26.923076923076923,12.244897959183673
268,28.000000000000004,6.122448979591836,20.408163265306122,25.0,12.244897959183673
269,28.999999999999996,6.122448979591836,20.408163265306122,25.0,12.244897959183673
270,30.0,6.122448979591836,18.367346938775512,23.076923076923077,12.244897959183673
271,28.999999999999996,6.122448979591836,16.3265306122449,23.076923076923077,12.244897959183673
272,28.999999999999996,6.122448979591836,14.285714285714285,21.153846153846153,12.244897959183673
273,28.999999999999996,6.122448979591836,12.244897959183673,21.153846153846153,12.244897959183673
274,28.999999999999996,6.122448979591836,12.244897959183673,21.153846153846153,12.244897959183673
275,30.0,6.122448979591836,12.244897959183673,19.230769230769234,12.244897959183673
276,30.0,6.122448979591836,12.244897959183673,19.230769230769234,10.204081632653061
277,28.999999999999996,6.122448979591836,10.204081632653061,17.307692307692307,8.16326530612245
278,28.000000000000004,6.122448979591836,8.16326530612245,15.384615384615385,6.122448979591836
279,27.0,6.122448979591836,8.16326530612245,15.384615384615385,6.122448979591836
280,26.0,6.122448979591836,10.204081632653061,15.384615384615385,6.122448979591836
281,26.0,6.122448979591836,12.244897959183673,15.384615384615385,6.122448979591836
282,25.0,6.25,12.5,15.686274509803921,6.25
283,25.0,6.382978723404255,12.5,16.0,6.382978723404255
284,25.0,6.521739130434782,12.5,16.3265306122449,6.521739130434782
285,25.0,6.666666666666667,12.5,14.583333333333334,6.666666666666667
286,25.0,6.666666666666667,12.244897959183673,14.893617021276595,6.666666666666667
287,25.0,6.666666666666667,12.0,15.217391304347828,6.666666666666667
288,25.0,6.666666666666667,11.76470588235294,15.555555555555555,6.666666666666667
289,24.0,6.8181818181818175,9.803921568627452,13.636363636363635,6.8181818181818175
290,23.0,6.976744186046512,7.8431372549019605,11.627906976744185,6.976744186046512
291,23.0,7.142857142857142,7.8431372549019605,9.523809523809524,7.142857142857142
292,23.0,7.142857142857142,9.803921568627452,9.523809523809524,7.142857142857142
293,23.0,6.976744186046512,11.538461538461538,9.30232558139535,6.976744186046512
294,23.0,6.976744186046512,13.461538461538462,9.30232558139535,6.976744186046512
295,23.0,6.976744186046512,13.461538461538462,11.627906976744185,6.976744186046512
296,23.0,6.976744186046512,15.384615384615385,13.953488372093023,6.976744186046512
297,22.0,6.976744186046512,15.384615384615385,13.953488372093023,6.976744186046512
298,22.0,6.976744186046512,15.384615384615385,13.953488372093023,6.976744186046512
299,23.0,6.976744186046512,17.307692307692307,13.953488372093023,6.976744186046512
300,23.0,6.976744186046512,19.230769230769234,13.953488372093023,6.976744186046512
301,22.0,6.976744186046512,19.230769230769234,13.953488372093023,6.976744186046512
302,22.0,6.976744186046512,19.230769230769234,16.27906976744186,6.976744186046512
303,21.0,6.976744186046512,19.230769230769234,16.27906976744186,6.976744186046512
304,20.0,6.976744186046512,19.230769230769234,16.27906976744186,6.976744186046512
305,19.0,6.976744186046512,21.153846153846153,16.27906976744186,6.976744186046512
306,19.0,6.8181818181818175,20.754716981132077,15.909090909090908,6.8181818181818175
307,20.0,6.666666666666667,22.22222222222222,17.77777777777778,6.666666666666667
308,21.0,6.521739130434782,21.818181818181817,19.565217391304348,8.695652173913043
309,22.0,6.382978723404255,23.214285714285715,21.27659574468085,8.51063829787234
310,22.0,6.25,22.807017543859647,20.833333333333336,8.333333333333332
311,23.0,6.122448979591836,24.137931034482758,20.408163265306122,10.204081632653061
312,23.0,6.0,23.728813559322035,20.0,10.0
313,23.0,5.88235294117647,23.333333333333332,19.607843137254903,9.803921568627452
314,23.0,5.769230769230769,22.950819672131146,19.230769230769234,9.615384615384617
315,24.0,5.660377358490567,24.193548387096776,20.754716981132077,11.320754716981133
316,24.0,5.555555555555555,23.809523809523807,22.22222222222222,11.11111111111111
317,24.0,5.454545454545454,25.0,21.818181818181817,10.909090909090908
318,25.0,5.357142857142857,26.153846153846157,21.428571428571427,10.714285714285714
319,25.0,5.263157894736842,25.757575757575758,22.807017543859647,10.526315789473683
320,26.0,5.172413793103448,25.37313432835821,24.137931034482758,12.068965517241379
321,26.0,5.084745762711865,25.0,25.423728813559322,13.559322033898304
322,27.0,5.0,26.08695652173913,26.666666666666668,15.0
323,28.000000000000004,4.918032786885246,25.71428571428571,27.86885245901639,14.754098360655737
324,28.999999999999996,4.838709677419355,26.76056338028169,27.419354838709676,14.516129032258066
325,30.0,4.761904761904762,27.77777777777778,28.57142857142857,15.873015873015872
326,30.0,4.6875,27.397260273972602,28.125,15.625
327,30.0,4.615384615384616,28.37837837837838,27.692307692307693,15.384615384615385
328,31.0,4.545454545454546,28.000000000000004,27.27272727272727,16.666666666666664
329,31.0,4.545454545454546,28.000000000000004,27.27272727272727,18.181818181818183
330,31.0,4.545454545454546,28.000000000000004,27.27272727272727,18.181818181818183
331,31.0,4.545454545454546,29.333333333333332,28.78787878787879,18.181818181818183
332,30.0,4.545454545454546,29.333333333333332,28.78787878787879,18.181818181818183
333,31.0,4.545454545454546,29.333333333333332,30.303030303030305,18.181818181818183
334,32.0,4.545454545454546,30.666666666666664,31.818181818181817,19.696969696969695
335,32.0,4.545454545454546,30.666666666666664,31.818181818181817,19.696969696969695
336,32.0,4.545454545454546,32.0,31.818181818181817,19.696969696969695
337,31.0,3.0303030303030303,32.0,30.303030303030305,18.181818181818183
338,30.0,1.5151515151515151,30.666666666666664,28.78787878787879,16.666666666666664
339,28.999999999999996,0.0,29.333333333333332,28.78787878787879,15.151515151515152
340,28.999999999999996,0.0,29.333333333333332,27.27272727272727,15.151515151515152
341,28.999999999999996,0.0,30.666666666666664,25.757575757575758,15.151515151515152
342,28.999999999999996,0.0,31.57894736842105,26.865671641791046,14.925373134328357
343,30.0,0.0,31.16883116883117,26.47058823529412,14.705882352941178
344,30.0,0.0,32.05128205128205,26.08695652173913,14.492753623188406
345,31.0,0.0,32.91139240506329,25.71428571428571,14.285714285714285
346,31.0,0.0,32.5,25.71428571428571,14.285714285714285
347,31.0,0.0,32.5,25.71428571428571,14.285714285714285
348,31.0,0.0,32.5,25.71428571428571,14.285714285714285
349,31.0,0.0,32.5,25.71428571428571,14.285714285714285
350,31.0,0.0,32.5,25.71428571428571,14.285714285714285
351,31.0,0.0,32.5,25.71428571428571,14.084507042253522
352,31.0,0.0,32.5,25.71428571428571,13.88888888888889
353,32.0,0.0,33.33333333333333,25.352112676056336,13.698630136986301
354,32.0,0.0,32.926829268292686,25.0,13.513513513513514
355,33.0,0.0,33.734939759036145,24.65753424657534,14.666666666666666
356,33.0,0.0,34.523809523809526,25.675675675675674,14.473684210526317
357,33.0,0.0,35.294117647058826,26.666666666666668,15.584415584415584
358,34.0,0.0,34.883720930232556,26.31578947368421,16.666666666666664
359,34.0,0.0,34.48275862068966,27.27272727272727,16.455696202531644
360,35.0,0.0,35.22727272727273,28.205128205128204,17.5
361,35.0,0.0,34.831460674157306,27.848101265822784,18.51851851851852
362,35.0,0.0,34.44444444444444,27.500000000000004,18.29268292682927
363,36.0,0.0,34.065934065934066,28.39506172839506,18.072289156626507
364,36.0,0.0,34.78260869565217,28.04878048780488,19.047619047619047
365,36.0,0.0,34.40860215053764,27.710843373493976,18.823529411764707
366,36.0,0.0,35.483870967741936,28.915662650602407,20.0
367,36.0,0.0,35.483870967741936,30.120481927710845,21.176470588235293
368,36.0,0.0,35.483870967741936,30.120481927710845,21.176470588235293
369,35.0,0.0,35.483870967741936,30.120481927710845,21.176470588235293
370,35.0,0.0,36.55913978494624,31.32530120481928,22.35294117647059
371,35.0,0.0,36.55913978494624,31.32530120481928,22.35294117647059
372,34.0,0.0,36.55913978494624,31.32530120481928,22.35294117647059
373,35.0,0.0,36.55913978494624,31.32530120481928,23.52941176470588
374,35.0,0.0,36.55913978494624,31.32530120481928,24.705882352941178
375,34.0,0.0,36.55913978494624,31.32530120481928,25.882352941176475
376,33.0,0.0,36.55913978494624,31.32530120481928,25.882352941176475
377,33.0,0.0,36.55913978494624,31.32530120481928,27.058823529411764
378,34.0,0.0,37.634408602150536,31.32530120481928,27.058823529411764
379,34.0,0.0,37.634408602150536,31.32530120481928,28.235294117647058
380,35.0,0.0,37.634408602150536,31.32530120481928,29.411764705882355
381,34.0,0.0,37.634408602150536,31.32530120481928,29.411764705882355
382,35.0,0.0,37.234042553191486,30.952380952380953,29.069767441860467
383,35.0,0.0,37.234042553191486,30.58823529411765,28.735632183908045
384,35.0,0.0,38.297872340425535,30.23255813953488,28.40909090909091
385,36.0,0.0,39.361702127659576,29.88505747126437,28.08988764044944
386,36.0,0.0,40.42553191489361,29.545454545454547,27.77777777777778
387,36.0,0.0,40.42553191489361,29.213483146067414,27.472527472527474
388,36.0,0.0,40.42553191489361,28.888888888888886,27.173913043478258
389,37.0,0.0,41.48936170212766,29.67032967032967,26.881720430107524
390,37.0,0.0,41.48936170212766,29.347826086956523,26.595744680851062
391,38.0,0.0,41.48936170212766,30.107526881720432,26.31578947368421
392,37.0,0.0,40.42553191489361,30.107526881720432,26.31578947368421
393,37.0,0.0,40.42553191489361,30.107526881720432,26.31578947368421
394,36.0,0.0,39.361702127659576,31.182795698924732,26.31578947368421
395,37.0,0.0,40.42553191489361,31.182795698924732,27.368421052631582
396,38.0,0.0,40.42553191489361,31.182795698924732,28.421052631578945
397,39.0,0.0,41.48936170212766,31.182795698924732,29.47368421052631
398,40.0,0.0,42.5531914893617,32.25806451612903,29.47368421052631
399,39.0,0.0,41.48936170212766,32.25806451612903,29.47368421052631
400,38.0,0.0,40.42553191489361,32.25806451612903,29.47368421052631
401,38.0,0.0,40.42553191489361,32.25806451612903,30.526315789473685
402,38.0,0.0,41.48936170212766,31.182795698924732,30.526315789473685
403,38.0,0.0,42.5531914893617,31.182795698924732,31.57894736842105
404,39.0,0.0,43.61702127659575,31.182795698924732,31.57894736842105
405,40.0,0.0,43.61702127659575,32.25806451612903,31.57894736842105
406,41.0,0.0,44.680851063829785,33.33333333333333,32.631578947368425
407,41.0,0.0,44.680851063829785,33.33333333333333,33.68421052631579
408,41.0,0.0,45.744680851063826,32.25806451612903,32.631578947368425
409,41.0,0.0,44.680851063829785,32.25806451612903,32.631578947368425
410,42.0,0.0,45.744680851063826,32.25806451612903,32.631578947368425
411,42.0,0.0,45.744680851063826,32.25806451612903,31.57894736842105
412,43.0,0.0,46.808510638297875,33.33333333333333,32.631578947368425
413,43.0,0.0,47.87234042553192,33.33333333333333,32.631578947368425
414,43.0,0.0,48.93617021276596,33.33333333333333,33.68421052631579
415,43.0,0.0,48.93617021276596,32.25806451612903,32.631578947368425
416,43.0,0.0,48.93617021276596,31.182795698924732,32.631578947368425
417,44.0,0.0,47.87234042553192,31.182795698924732,32.631578947368425
418,44.0,0.0,47.87234042553192,32.25806451612903,33.68421052631579
419,44.0,0.0,47.87234042553192,31.182795698924732,33.68421052631579
420,43.0,0.0,47.87234042553192,30.107526881720432,32.631578947368425
421,43.0,0.0,47.87234042553192,29.03225806451613,32.631578947368425
422,42.0,0.0,46.808510638297875,27.956989247311824,31.57894736842105
423,42.0,0.0,46.808510638297875,26.881720430107524,32.631578947368425
424,42.0,0.0,45.744680851063826,26.881720430107524,32.631578947368425
425,42.0,0.0,45.744680851063826,26.881720430107524,31.57894736842105
426,42.0,0.0,46.808510638297875,26.881720430107524,31.57894736842105
427,42.0,0.0,46.808510638297875,27.956989247311824,31.57894736842105
428,41.0,0.0,47.87234042553192,29.03225806451613,30.526315789473685
429,41.0,0.0,48.93617021276596,29.03225806451613,30.526315789473685
430,42.0,0.0,50.0,30.107526881720432,31.57894736842105
431,42.0,0.0,50.0,30.107526881720432,31.57894736842105
432,43.0,0.0,51.06382978723404,30.107526881720432,32.631578947368425
433,43.0,0.0,52.12765957446809,30.107526881720432,32.631578947368425
434,43.0,0.0,52.12765957446809,30.107526881720432,32.631578947368425
435,44.0,0.0,53.191489361702125,31.182795698924732,33.68421052631579
436,44.0,0.0,53.191489361702125,32.25806451612903,34.73684210526316
437,44.0,0.0,54.25531914893617,32.25806451612903,35.78947368421053
438,44.0,0.0,54.25531914893617,32.25806451612903,35.78947368421053
439,44.0,0.0,54.25531914893617,32.25806451612903,35.78947368421053
440,44.0,0.0,54.25531914893617,32.25806451612903,35.78947368421053
441,43.0,0.0,53.191489361702125,32.25806451612903,35.78947368421053
442,43.0,0.0,52.68817204301075,31.521739130434785,36.17021276595745
443,42.0,0.0,53.2608695652174,31.868131868131865,36.55913978494624
444,42.0,0.0,52.74725274725275,32.22222222222222,36.95652173913043
445,41.0,0.0,52.22222222222223,32.58426966292135,36.95652173913043
446,41.0,0.0,52.80898876404494,32.58426966292135,36.55913978494624
447,41.0,0.0,52.80898876404494,32.58426966292135,36.17021276595745
448,41.0,0.0,52.80898876404494,32.58426966292135,35.78947368421053
449,41.0,0.0,52.80898876404494,32.58426966292135,35.41666666666667
450,41.0,0.0,52.80898876404494,32.58426966292135,35.051546391752574
451,41.0,0.0,52.80898876404494,32.58426966292135,35.41666666666667
452,41.0,0.0,52.80898876404494,32.58426966292135,35.78947368421053
453,40.0,0.0,52.27272727272727,32.95454545454545,36.17021276595745
454,41.0,0.0,52.27272727272727,34.090909090909086,36.17021276595745
455,40.0,0.0,51.13636363636363,34.090909090909086,35.1063829787234
456,41.0,1.1363636363636365,51.13636363636363,34.090909090909086,36.17021276595745
457,41.0,1.1363636363636365,50.0,34.090909090909086,36.17021276595745
458,40.0,1.1363636363636365,50.0,35.22727272727273,36.17021276595745
459,41.0,2.272727272727273,50.0,34.090909090909086,37.234042553191486
460,40.0,2.272727272727273,50.0,32.95454545454545,36.17021276595745
461,40.0,2.272727272727273,50.0,32.95454545454545,35.1063829787234
462,40.0,2.272727272727273,51.13636363636363,32.95454545454545,36.17021276595745
463,39.0,3.4090909090909087,51.13636363636363,32.95454545454545,37.234042553191486
464,39.0,3.4090909090909087,50.0,32.95454545454545,36.17021276595745
465,40.0,4.545454545454546,51.13636363636363,34.090909090909086,37.234042553191486
466,41.0,4.545454545454546,50.0,32.95454545454545,36.17021276595745
467,41.0,4.545454545454546,51.13636363636363,31.818181818181817,35.1063829787234
468,42.0,4.545454545454546,52.27272727272727,32.95454545454545,35.1063829787234
469,42.0,4.545454545454546,52.27272727272727,32.95454545454545,35.1063829787234
470,41.0,4.545454545454546,51.13636363636363,31.818181818181817,34.04255319148936
