pointer,HPA,KR703607,KT452637,KT452658,KT452685,KT452714,KT452730,KT452735,KT452742
96,23.076923076923077,21.62162162162162,12.987012987012985,13.48314606741573,17.105263157894736,38.75,30.76923076923077,8.860759493670885,4.878048780487805
97,21.794871794871796,21.62162162162162,12.987012987012985,13.48314606741573,15.789473684210526,37.5,30.76923076923077,7.59493670886076,4.878048780487805
98,21.794871794871796,21.62162162162162,12.987012987012985,13.48314606741573,15.789473684210526,37.5,30.76923076923077,7.59493670886076,4.878048780487805
99,21.794871794871796,21.62162162162162,12.987012987012985,13.48314606741573,15.789473684210526,37.03703703703704,30.76923076923077,7.59493670886076,4.878048780487805
100,21.794871794871796,22.972972972972975,14.285714285714285,13.48314606741573,15.789473684210526,37.80487804878049,30.76923076923077,7.59493670886076,4.878048780487805
101,21.518987341772153,22.666666666666664,14.102564102564102,13.333333333333334,15.789473684210526,38.55421686746988,30.37974683544304,7.5,4.878048780487805
102,21.25,22.36842105263158,13.924050632911392,13.186813186813188,15.789473684210526,38.095238095238095,30.0,7.4074074074074066,4.878048780487805
103,22.22222222222222,22.07792207792208,13.750000000000002,13.043478260869565,15.584415584415584,37.64705882352941,29.629629629629626,7.317073170731707,4.878048780487805
104,21.951219512195124,23.076923076923077,13.580246913580247,12.903225806451612,16.666666666666664,38.372093023255815,30.48780487804878,8.433734939759036,6.097560975609756
105,21.686746987951807,22.78481012658228,13.414634146341465,12.76595744680851,16.455696202531644,37.93103448275862,30.120481927710845,8.333333333333332,6.097560975609756
106,22.89156626506024,22.5,13.414634146341465,12.76595744680851,17.5,37.5,30.120481927710845,8.333333333333332,6.097560975609756
107,22.89156626506024,22.22222222222222,13.414634146341465,12.76595744680851,17.28395061728395,37.07865168539326,30.120481927710845,8.333333333333332,6.097560975609756
108,22.89156626506024,21.951219512195124,13.414634146341465,12.76595744680851,17.073170731707318,36.666666666666664,30.120481927710845,8.333333333333332,6.097560975609756
109,22.89156626506024,22.89156626506024,14.634146341463413,13.829787234042554,18.072289156626507,36.26373626373626,31.32530120481928,8.333333333333332,6.024096385542169
110,23.809523809523807,22.61904761904762,14.457831325301203,13.829787234042554,19.047619047619047,35.869565217391305,30.952380952380953,8.235294117647058,5.952380952380952
111,23.809523809523807,22.35294117647059,14.285714285714285,13.829787234042554,20.238095238095237,35.483870967741936,30.58823529411765,8.13953488372093,5.88235294117647
112,22.61904761904762,22.35294117647059,14.285714285714285,14.893617021276595,19.047619047619047,35.483870967741936,30.58823529411765,9.30232558139535,5.88235294117647
113,21.428571428571427,22.35294117647059,13.095238095238097,14.893617021276595,19.047619047619047,35.483870967741936,29.411764705882355,8.13953488372093,4.705882352941177
114,20.481927710843372,21.428571428571427,12.048192771084338,14.893617021276595,18.072289156626507,35.869565217391305,28.57142857142857,8.13953488372093,4.705882352941177
115,20.73170731707317,21.686746987951807,12.195121951219512,14.893617021276595,18.29268292682927,36.26373626373626,28.915662650602407,8.13953488372093,4.705882352941177
116,20.73170731707317,21.686746987951807,12.195121951219512,14.893617021276595,19.51219512195122,36.26373626373626,28.915662650602407,8.13953488372093,4.705882352941177
117,19.51219512195122,21.686746987951807,12.195121951219512,14.893617021276595,19.51219512195122,37.362637362637365,27.710843373493976,8.13953488372093,4.705882352941177
118,18.29268292682927,22.89156626506024,12.195121951219512,14.893617021276595,19.51219512195122,37.362637362637365,27.710843373493976,8.13953488372093,4.705882352941177
119,17.073170731707318,21.686746987951807,12.195121951219512,14.893617021276595,18.29268292682927,38.46153846153847,26.506024096385545,8.13953488372093,4.705882352941177
120,15.853658536585366,21.686746987951807,12.195121951219512,14.893617021276595,19.51219512195122,39.56043956043956,26.506024096385545,8.13953488372093,3.5294117647058822
121,15.853658536585366,21.686746987951807,12.195121951219512,14.893617021276595,19.51219512195122,39.56043956043956,26.506024096385545,9.30232558139535,3.5294117647058822
122,15.66265060240964,21.428571428571427,12.048192771084338,14.893617021276595,20.481927710843372,39.130434782608695,26.190476190476193,9.30232558139535,3.5294117647058822
123,14.457831325301203,21.428571428571427,12.048192771084338,14.893617021276595,20.481927710843372,40.21739130434783,26.190476190476193,9.30232558139535,3.5294117647058822
124,13.253012048192772,22.61904761904762,13.253012048192772,13.829787234042554,20.481927710843372,40.21739130434783,26.190476190476193,9.30232558139535,3.5294117647058822
125,13.253012048192772,22.61904761904762,13.253012048192772,13.829787234042554,20.481927710843372,40.21739130434783,25.0,10.465116279069768,3.5294117647058822
126,13.253012048192772,22.61904761904762,13.253012048192772,13.829787234042554,20.481927710843372,40.21739130434783,25.0,10.465116279069768,3.5294117647058822
127,13.253012048192772,22.61904761904762,13.253012048192772,13.829787234042554,20.481927710843372,40.21739130434783,25.0,10.465116279069768,3.5294117647058822
128,13.253012048192772,22.61904761904762,13.253012048192772,13.829787234042554,20.481927710843372,40.21739130434783,25.0,10.465116279069768,3.5294117647058822
129,13.253012048192772,22.61904761904762,13.253012048192772,14.893617021276595,20.481927710843372,40.21739130434783,25.0,10.465116279069768,3.5294117647058822
130,13.253012048192772,22.61904761904762,13.253012048192772,14.893617021276595,20.481927710843372,40.21739130434783,25.0,10.465116279069768,3.5294117647058822
131,13.253012048192772,21.428571428571427,13.253012048192772,14.893617021276595,20.481927710843372,40.21739130434783,23.809523809523807,10.465116279069768,3.5294117647058822
132,13.253012048192772,21.686746987951807,13.414634146341465,14.893617021276595,20.73170731707317,40.65934065934066,24.096385542168676,10.588235294117647,3.571428571428571
133,13.253012048192772,21.951219512195124,13.580246913580247,14.893617021276595,20.98765432098765,41.11111111111111,24.390243902439025,10.714285714285714,3.614457831325301
134,13.253012048192772,22.22222222222222,13.580246913580247,14.893617021276595,20.98765432098765,41.57303370786517,24.691358024691358,10.843373493975903,3.6585365853658534
135,13.253012048192772,22.5,13.580246913580247,14.893617021276595,20.98765432098765,42.04545454545455,25.0,10.975609756097562,3.7037037037037033
136,13.253012048192772,22.78481012658228,13.580246913580247,15.053763440860216,20.98765432098765,42.5287356321839,24.050632911392405,11.11111111111111,3.75
137,13.253012048192772,23.076923076923077,13.750000000000002,15.217391304347828,20.98765432098765,43.02325581395349,24.358974358974358,11.25,3.79746835443038
138,13.253012048192772,21.794871794871796,13.750000000000002,15.217391304347828,20.98765432098765,43.02325581395349,24.358974358974358,10.0,3.79746835443038
139,13.253012048192772,20.51282051282051,13.750000000000002,14.130434782608695,22.22222222222222,41.86046511627907,23.076923076923077,10.0,3.79746835443038
140,13.253012048192772,20.51282051282051,13.750000000000002,14.130434782608695,22.22222222222222,40.69767441860465,21.794871794871796,10.0,3.79746835443038
141,13.253012048192772,20.51282051282051,13.750000000000002,14.130434782608695,22.22222222222222,39.53488372093023,20.51282051282051,10.0,3.79746835443038
142,13.253012048192772,20.51282051282051,13.750000000000002,14.130434782608695,22.22222222222222,38.372093023255815,19.230769230769234,10.0,3.79746835443038
143,14.457831325301203,21.794871794871796,15.0,14.130434782608695,23.456790123456788,37.2093023255814,17.94871794871795,10.0,3.79746835443038
144,14.457831325301203,21.794871794871796,15.0,14.130434782608695,23.456790123456788,36.04651162790697,19.230769230769234,10.0,3.79746835443038
145,14.457831325301203,21.794871794871796,15.0,14.130434782608695,23.456790123456788,36.04651162790697,20.51282051282051,10.0,3.79746835443038
146,14.457831325301203,21.794871794871796,15.0,14.130434782608695,23.456790123456788,34.883720930232556,20.51282051282051,10.0,3.79746835443038
147,14.634146341463413,22.07792207792208,15.18987341772152,14.130434782608695,23.75,34.11764705882353,19.480519480519483,10.126582278481013,3.8461538461538463
148,14.634146341463413,22.36842105263158,15.18987341772152,14.130434782608695,23.75,33.33333333333333,18.421052631578945,10.256410256410255,3.896103896103896
149,13.414634146341465,21.052631578947366,13.924050632911392,14.130434782608695,22.5,32.142857142857146,17.105263157894736,10.256410256410255,3.896103896103896
150,14.634146341463413,21.052631578947366,12.658227848101266,14.130434782608695,22.5,30.952380952380953,17.105263157894736,10.256410256410255,3.896103896103896
151,14.634146341463413,21.052631578947366,12.658227848101266,14.130434782608695,22.5,29.761904761904763,17.105263157894736,10.256410256410255,3.896103896103896
152,14.634146341463413,22.36842105263158,12.658227848101266,14.130434782608695,22.5,28.57142857142857,15.789473684210526,10.256410256410255,3.896103896103896
153,14.634146341463413,22.36842105263158,13.924050632911392,14.130434782608695,22.5,28.57142857142857,17.105263157894736,11.538461538461538,3.896103896103896
154,14.634146341463413,22.36842105263158,15.18987341772152,13.043478260869565,23.75,27.380952380952383,17.105263157894736,11.538461538461538,3.896103896103896
155,14.634146341463413,23.684210526315788,15.18987341772152,14.130434782608695,23.75,26.190476190476193,15.789473684210526,11.538461538461538,3.896103896103896
156,14.634146341463413,22.36842105263158,15.18987341772152,13.043478260869565,23.75,26.190476190476193,14.473684210526317,10.256410256410255,3.896103896103896
157,14.634146341463413,22.36842105263158,15.18987341772152,13.043478260869565,23.75,26.190476190476193,14.473684210526317,10.256410256410255,3.896103896103896
158,15.853658536585366,23.684210526315788,16.455696202531644,14.130434782608695,25.0,26.190476190476193,15.789473684210526,10.256410256410255,3.896103896103896
159,15.853658536585366,23.684210526315788,17.72151898734177,14.130434782608695,26.25,25.0,17.105263157894736,10.256410256410255,3.896103896103896
160,14.634146341463413,22.36842105263158,18.9873417721519,14.130434782608695,26.25,23.809523809523807,18.421052631578945,10.256410256410255,3.896103896103896
161,14.634146341463413,21.052631578947366,17.72151898734177,13.043478260869565,25.0,22.61904761904762,18.421052631578945,8.974358974358974,3.896103896103896
162,14.634146341463413,21.052631578947366,18.9873417721519,11.956521739130435,26.25,21.428571428571427,19.736842105263158,8.974358974358974,3.896103896103896
163,14.634146341463413,21.052631578947366,20.253164556962027,10.869565217391305,26.25,20.238095238095237,21.052631578947366,8.974358974358974,3.896103896103896
164,14.634146341463413,21.052631578947366,20.253164556962027,10.869565217391305,27.500000000000004,20.238095238095237,22.36842105263158,8.974358974358974,3.896103896103896
165,15.853658536585366,21.052631578947366,20.253164556962027,10.869565217391305,27.500000000000004,19.047619047619047,21.052631578947366,8.974358974358974,3.896103896103896
166,16.049382716049383,21.052631578947366,20.51282051282051,10.989010989010989,27.848101265822784,19.27710843373494,21.333333333333336,9.090909090909092,3.9473684210526314
167,16.049382716049383,21.052631578947366,20.51282051282051,10.989010989010989,27.848101265822784,18.072289156626507,21.333333333333336,9.090909090909092,3.9473684210526314
168,16.049382716049383,19.736842105263158,20.51282051282051,10.989010989010989,29.11392405063291,16.867469879518072,22.666666666666664,7.792207792207792,2.631578947368421
169,14.814814814814813,18.421052631578945,20.51282051282051,9.89010989010989,30.37974683544304,16.867469879518072,22.666666666666664,7.792207792207792,2.631578947368421
170,14.634146341463413,18.181818181818183,21.518987341772153,9.89010989010989,31.25,16.867469879518072,23.684210526315788,7.6923076923076925,2.5974025974025974
171,14.457831325301203,17.94871794871795,21.25,9.89010989010989,32.098765432098766,16.867469879518072,24.675324675324674,7.59493670886076,2.564102564102564
172,14.285714285714285,17.72151898734177,20.98765432098765,9.89010989010989,32.926829268292686,16.666666666666664,25.64102564102564,7.5,2.5316455696202533
173,14.117647058823529,18.75,20.73170731707317,9.89010989010989,33.734939759036145,16.470588235294116,26.582278481012654,7.4074074074074066,2.5
174,14.117647058823529,18.75,21.951219512195124,9.89010989010989,34.93975903614458,15.294117647058824,27.848101265822784,8.641975308641975,2.5
175,14.117647058823529,18.75,21.951219512195124,9.89010989010989,36.144578313253014,15.294117647058824,29.11392405063291,8.641975308641975,2.5
176,14.117647058823529,20.0,21.951219512195124,8.791208791208792,37.34939759036144,15.294117647058824,29.11392405063291,8.641975308641975,2.5
177,12.941176470588237,18.75,20.73170731707317,8.791208791208792,37.34939759036144,14.117647058823529,27.848101265822784,8.641975308641975,2.5
178,11.76470588235294,17.5,21.951219512195124,7.6923076923076925,38.55421686746988,12.941176470588237,27.848101265822784,8.641975308641975,2.5
179,11.76470588235294,17.5,21.951219512195124,6.593406593406594,38.55421686746988,11.76470588235294,29.11392405063291,8.641975308641975,2.5
180,10.588235294117647,16.25,20.73170731707317,5.4945054945054945,38.55421686746988,11.76470588235294,29.11392405063291,7.4074074074074066,1.25
181,10.465116279069768,16.049382716049383,20.481927710843372,5.4945054945054945,38.095238095238095,11.627906976744185,30.0,7.317073170731707,1.2345679012345678
182,10.344827586206897,15.853658536585366,20.238095238095237,5.4945054945054945,37.64705882352941,11.494252873563218,29.629629629629626,8.433734939759036,1.2195121951219512
183,10.227272727272728,15.66265060240964,21.176470588235293,5.4945054945054945,38.372093023255815,11.363636363636363,30.48780487804878,8.333333333333332,1.2048192771084338
184,10.112359550561797,15.476190476190476,22.093023255813954,5.4945054945054945,39.08045977011494,11.235955056179774,30.120481927710845,8.235294117647058,1.1904761904761905
185,10.112359550561797,14.285714285714285,22.093023255813954,5.4945054945054945,37.93103448275862,10.112359550561797,30.120481927710845,8.235294117647058,1.1904761904761905
186,10.112359550561797,14.285714285714285,23.25581395348837,5.4945054945054945,39.08045977011494,10.112359550561797,30.120481927710845,8.235294117647058,1.1904761904761905
187,10.112359550561797,14.285714285714285,24.418604651162788,5.4945054945054945,40.229885057471265,10.112359550561797,30.120481927710845,8.235294117647058,1.1904761904761905
188,10.227272727272728,14.457831325301203,24.418604651162788,5.555555555555555,40.69767441860465,10.227272727272728,30.48780487804878,8.333333333333332,1.2048192771084338
189,10.227272727272728,14.457831325301203,24.418604651162788,5.555555555555555,40.69767441860465,10.227272727272728,30.48780487804878,8.333333333333332,1.2048192771084338
190,11.235955056179774,14.285714285714285,24.137931034482758,5.4945054945054945,41.37931034482759,10.227272727272728,30.120481927710845,8.235294117647058,1.1904761904761905
191,12.222222222222221,14.117647058823529,25.0,5.434782608695652,42.04545454545455,10.227272727272728,29.761904761904763,8.13953488372093,2.3529411764705883
192,12.087912087912088,13.953488372093023,25.842696629213485,5.376344086021505,42.69662921348314,10.227272727272728,29.411764705882355,8.045977011494253,2.3255813953488373
193,11.956521739130435,14.942528735632186,26.666666666666668,5.319148936170213,42.22222222222222,10.227272727272728,29.069767441860467,7.954545454545454,2.2988505747126435
194,12.903225806451612,14.772727272727273,27.472527472527474,5.263157894736842,42.857142857142854,10.227272727272728,28.735632183908045,7.865168539325842,2.272727272727273
195,13.829787234042554,14.606741573033707,28.26086956521739,5.208333333333334,43.47826086956522,10.227272727272728,28.40909090909091,7.777777777777778,2.247191011235955
196,14.736842105263156,14.606741573033707,27.956989247311824,5.208333333333334,43.01075268817204,10.227272727272728,28.40909090909091,7.777777777777778,2.2222222222222223
197,14.736842105263156,14.606741573033707,27.956989247311824,5.208333333333334,43.01075268817204,10.227272727272728,28.40909090909091,7.777777777777778,2.2222222222222223
198,15.789473684210526,14.606741573033707,29.03225806451613,5.208333333333334,44.086021505376344,11.363636363636363,28.40909090909091,7.777777777777778,2.2222222222222223
199,15.789473684210526,15.730337078651685,29.03225806451613,5.208333333333334,44.086021505376344,11.363636363636363,29.545454545454547,7.777777777777778,2.2222222222222223
200,15.789473684210526,14.606741573033707,27.956989247311824,5.208333333333334,45.16129032258064,10.227272727272728,29.545454545454547,7.777777777777778,2.2222222222222223
201,16.842105263157894,15.730337078651685,29.03225806451613,5.208333333333334,46.236559139784944,9.090909090909092,30.681818181818183,7.777777777777778,2.2222222222222223
202,17.02127659574468,15.909090909090908,29.347826086956523,5.263157894736842,46.73913043478261,9.195402298850574,31.03448275862069,7.865168539325842,2.2222222222222223
203,15.957446808510639,15.909090909090908,30.434782608695656,5.263157894736842,47.82608695652174,9.195402298850574,31.03448275862069,7.865168539325842,2.2222222222222223
204,15.957446808510639,14.772727272727273,30.434782608695656,5.263157894736842,46.73913043478261,8.045977011494253,29.88505747126437,6.741573033707865,1.1111111111111112
205,15.957446808510639,14.772727272727273,30.434782608695656,5.263157894736842,46.73913043478261,8.045977011494253,29.88505747126437,6.741573033707865,1.1111111111111112
206,15.957446808510639,15.909090909090908,31.521739130434785,5.263157894736842,45.65217391304348,8.045977011494253,31.03448275862069,6.741573033707865,1.1111111111111112
207,16.129032258064516,16.091954022988507,31.521739130434785,5.319148936170213,45.65217391304348,8.13953488372093,31.3953488372093,6.8181818181818175,1.1235955056179776
208,16.304347826086957,16.27906976744186,31.521739130434785,5.376344086021505,45.65217391304348,8.235294117647058,31.76470588235294,6.896551724137931,1.1363636363636365
209,16.483516483516482,15.294117647058824,30.434782608695656,4.3478260869565215,44.565217391304344,8.333333333333332,30.952380952380953,6.976744186046512,1.1494252873563218
210,15.555555555555555,15.476190476190476,30.434782608695656,4.395604395604396,43.47826086956522,8.433734939759036,31.32530120481928,7.0588235294117645,1.1627906976744187
211,15.730337078651685,15.66265060240964,30.434782608695656,4.444444444444445,42.391304347826086,8.536585365853659,31.70731707317073,7.142857142857142,1.1764705882352942
212,15.909090909090908,15.853658536585366,30.434782608695656,3.3707865168539324,42.391304347826086,8.641975308641975,32.098765432098766,6.024096385542169,1.1904761904761905
213,15.909090909090908,16.049382716049383,30.434782608695656,3.4090909090909087,42.391304347826086,8.75,32.5,6.097560975609756,1.2048192771084338
214,15.730337078651685,16.049382716049383,30.107526881720432,3.4482758620689653,41.935483870967744,8.75,32.5,6.172839506172839,1.2048192771084338
215,15.555555555555555,16.049382716049383,29.78723404255319,3.488372093023256,41.48936170212766,8.75,32.5,6.25,1.2048192771084338
216,15.555555555555555,16.25,29.78723404255319,3.5294117647058822,40.42553191489361,8.860759493670885,32.91139240506329,6.329113924050633,1.2048192771084338
217,15.555555555555555,16.455696202531644,29.78723404255319,3.571428571428571,39.361702127659576,7.6923076923076925,33.33333333333333,6.41025641025641,1.2048192771084338
218,15.555555555555555,15.384615384615385,29.78723404255319,3.614457831325301,39.361702127659576,7.792207792207792,33.76623376623377,6.493506493506493,1.2048192771084338
219,15.555555555555555,15.584415584415584,29.78723404255319,3.6585365853658534,39.361702127659576,6.578947368421052,34.21052631578947,6.578947368421052,1.2048192771084338
220,15.555555555555555,15.789473684210526,29.78723404255319,3.7037037037037033,38.297872340425535,5.333333333333334,34.66666666666667,6.666666666666667,1.2048192771084338
221,15.555555555555555,16.0,29.78723404255319,3.75,38.297872340425535,5.405405405405405,35.13513513513514,5.405405405405405,1.2048192771084338
222,15.555555555555555,16.216216216216218,29.78723404255319,3.79746835443038,37.234042553191486,5.47945205479452,35.61643835616438,5.47945205479452,1.2048192771084338
223,15.555555555555555,16.43835616438356,29.78723404255319,3.8461538461538463,37.234042553191486,4.166666666666666,36.11111111111111,5.555555555555555,1.2048192771084338
224,15.555555555555555,15.277777777777779,28.723404255319153,3.896103896103896,37.234042553191486,4.225352112676056,35.2112676056338,5.633802816901409,1.2048192771084338
225,15.555555555555555,15.492957746478872,28.723404255319153,3.9473684210526314,37.234042553191486,4.285714285714286,35.714285714285715,4.285714285714286,1.2048192771084338
226,15.555555555555555,15.714285714285714,28.723404255319153,4.0,37.234042553191486,4.3478260869565215,36.231884057971016,4.3478260869565215,1.2048192771084338
227,15.555555555555555,15.942028985507244,28.723404255319153,4.054054054054054,37.234042553191486,4.411764705882353,36.76470588235294,4.411764705882353,1.2048192771084338
228,15.555555555555555,16.176470588235293,28.723404255319153,4.10958904109589,37.634408602150536,4.477611940298507,37.3134328358209,4.477611940298507,1.2195121951219512
229,15.555555555555555,16.417910447761194,28.723404255319153,2.7777777777777777,38.04347826086957,4.545454545454546,37.878787878787875,4.545454545454546,1.2345679012345678
230,15.555555555555555,16.666666666666664,28.723404255319153,2.8169014084507045,38.46153846153847,4.615384615384616,38.46153846153847,4.615384615384616,1.25
231,15.555555555555555,16.923076923076923,29.03225806451613,2.857142857142857,38.88888888888889,4.6875,39.0625,4.6875,1.2658227848101267
232,15.555555555555555,16.923076923076923,29.03225806451613,2.898550724637681,38.88888888888889,4.6875,39.0625,4.6875,1.2658227848101267
233,15.555555555555555,16.923076923076923,29.03225806451613,2.941176470588235,38.88888888888889,4.6875,39.0625,4.6875,1.2658227848101267
234,15.555555555555555,16.923076923076923,29.347826086956523,2.9850746268656714,39.325842696629216,4.6875,39.0625,4.6875,1.2658227848101267
235,15.555555555555555,16.923076923076923,29.67032967032967,3.0303030303030303,39.77272727272727,4.6875,39.0625,4.6875,1.2658227848101267
236,15.555555555555555,16.923076923076923,30.0,3.0303030303030303,40.229885057471265,4.6875,39.0625,4.6875,1.2658227848101267
237,15.555555555555555,16.923076923076923,30.0,3.0303030303030303,40.69767441860465,4.6875,39.0625,4.6875,1.2658227848101267
238,15.555555555555555,17.1875,30.0,3.076923076923077,41.17647058823529,4.761904761904762,39.682539682539684,4.761904761904762,1.282051282051282
239,15.555555555555555,17.46031746031746,30.337078651685395,3.125,40.476190476190474,4.838709677419355,40.32258064516129,4.838709677419355,1.2987012987012987
240,15.555555555555555,17.741935483870968,30.681818181818183,3.1746031746031744,40.963855421686745,4.918032786885246,40.98360655737705,4.918032786885246,1.3157894736842104
241,15.555555555555555,18.0327868852459,30.681818181818183,3.225806451612903,41.46341463414634,5.0,41.66666666666667,5.0,1.3333333333333335
242,15.555555555555555,18.333333333333332,30.681818181818183,3.278688524590164,41.46341463414634,5.084745762711865,42.3728813559322,5.084745762711865,1.3333333333333335
