pointer,AB040749,AB084788,EU787450,KJ641686,KT325853,LC055961,OP287812
96,13.0,8.0,7.792207792207792,0.0,0.0,5.172413793103448,100.0
97,14.000000000000002,8.0,7.792207792207792,0.0,0.0,5.084745762711865,100.0
98,14.000000000000002,8.0,7.792207792207792,0.0,0.0,5.0,100.0
99,15.0,8.0,9.090909090909092,0.0,0.0,6.557377049180328,100.0
100,15.0,8.0,9.090909090909092,0.0,0.0,6.451612903225806,100.0
101,14.000000000000002,6.666666666666667,7.792207792207792,0.0,0.0,6.451612903225806,100.0
102,14.000000000000002,6.666666666666667,9.090909090909092,0.0,0.0,6.349206349206349,100.0
103,15.0,8.0,10.38961038961039,0.0,0.0,6.25,100.0
104,16.0,8.0,10.38961038961039,0.0,0.0,6.153846153846154,100.0
105,16.0,8.0,10.38961038961039,0.0,0.0,6.0606060606060606,100.0
106,16.0,8.0,10.38961038961039,0.0,0.0,5.970149253731343,100.0
107,16.0,8.0,10.38961038961039,0.0,0.0,5.88235294117647,100.0
108,16.0,7.894736842105263,10.38961038961039,0.0,0.0,5.797101449275362,100.0
109,16.0,7.792207792207792,10.38961038961039,0.0,0.0,5.714285714285714,100.0
110,16.0,7.6923076923076925,10.256410256410255,0.0,0.0,5.633802816901409,100.0
111,16.0,7.59493670886076,10.126582278481013,0.0,0.0,5.555555555555555,100.0
112,17.0,8.75,11.25,0.0,0.0,5.47945205479452,100.0
113,18.0,8.641975308641975,11.11111111111111,0.0,0.0,5.405405405405405,100.0
114,18.0,8.536585365853659,10.975609756097562,0.0,0.0,5.333333333333334,100.0
115,18.0,8.433734939759036,10.843373493975903,0.0,0.0,5.263157894736842,100.0
116,18.0,8.333333333333332,10.714285714285714,0.0,0.0,5.194805194805195,100.0
117,19.0,8.235294117647058,10.588235294117647,0.0,0.0,5.128205128205128,100.0
118,20.0,8.13953488372093,10.465116279069768,0.0,0.0,5.063291139240507,100.0
119,20.0,8.045977011494253,10.465116279069768,0.0,0.0,5.063291139240507,100.0
120,20.0,7.954545454545454,10.465116279069768,0.0,0.0,5.063291139240507,100.0
121,20.0,7.865168539325842,10.465116279069768,0.0,0.0,5.063291139240507,100.0
122,20.0,7.777777777777778,10.465116279069768,0.0,0.0,5.063291139240507,100.0
123,20.0,7.6923076923076925,10.465116279069768,0.0,0.0,5.063291139240507,100.0
124,20.0,7.608695652173914,10.465116279069768,0.0,0.0,5.063291139240507,100.0
125,20.0,7.526881720430108,10.465116279069768,0.0,0.0,5.063291139240507,100.0
126,20.0,7.446808510638298,10.465116279069768,0.0,0.0,5.063291139240507,100.0
127,20.0,7.368421052631578,10.465116279069768,0.0,0.0,5.063291139240507,100.0
128,20.0,7.291666666666667,10.465116279069768,0.0,0.0,5.063291139240507,100.0
129,20.0,7.216494845360824,10.465116279069768,0.0,0.0,5.063291139240507,100.0
130,21.0,7.142857142857142,10.344827586206897,0.0,0.0,5.0,100.0
131,22.0,7.07070707070707,10.227272727272728,0.0,0.0,4.938271604938271,100.0
132,22.0,7.000000000000001,10.112359550561797,0.0,0.0,4.878048780487805,100.0
133,22.0,7.000000000000001,10.112359550561797,0.0,0.0,4.819277108433735,100.0
134,22.0,7.000000000000001,10.112359550561797,0.0,0.0,4.761904761904762,100.0
135,22.0,7.000000000000001,10.112359550561797,0.0,0.0,4.705882352941177,100.0
136,22.0,7.000000000000001,10.112359550561797,0.0,0.0,4.651162790697675,100.0
137,23.0,7.000000000000001,10.112359550561797,0.0,0.0,4.597701149425287,100.0
138,23.0,7.07070707070707,10.227272727272728,0.0,0.0,4.597701149425287,100.0
139,23.0,7.142857142857142,10.344827586206897,0.0,0.0,4.597701149425287,100.0
140,23.0,7.216494845360824,10.465116279069768,0.0,0.0,4.651162790697675,100.0
141,22.0,7.291666666666667,10.588235294117647,0.0,0.0,4.705882352941177,100.0
142,22.0,7.291666666666667,10.714285714285714,0.0,0.0,4.761904761904762,100.0
143,22.0,6.25,10.843373493975903,0.0,0.0,4.819277108433735,100.0
144,22.0,7.291666666666667,10.843373493975903,0.0,0.0,4.819277108433735,100.0
145,22.0,7.291666666666667,10.843373493975903,0.0,0.0,4.819277108433735,100.0
146,22.0,7.291666666666667,10.843373493975903,0.0,0.0,4.819277108433735,100.0
147,23.0,7.291666666666667,10.843373493975903,0.0,0.0,4.819277108433735,100.0
148,24.0,8.333333333333332,10.843373493975903,0.0,0.0,6.024096385542169,100.0
149,24.0,9.375,10.843373493975903,0.0,0.0,7.228915662650602,100.0
150,24.0,9.375,10.843373493975903,0.0,0.0,7.228915662650602,100.0
151,24.0,9.375,10.843373493975903,0.0,0.0,7.228915662650602,100.0
152,23.0,9.375,10.843373493975903,0.0,0.0,7.228915662650602,100.0
153,23.0,9.375,10.843373493975903,0.0,0.0,7.228915662650602,100.0
154,23.0,9.375,10.843373493975903,0.0,0.0,7.228915662650602,100.0
155,23.0,9.375,10.843373493975903,0.0,0.0,7.228915662650602,100.0
156,23.0,9.375,10.843373493975903,0.0,0.0,7.228915662650602,100.0
157,24.0,10.416666666666668,10.843373493975903,0.0,0.0,8.433734939759036,100.0
158,24.0,10.416666666666668,10.843373493975903,0.0,0.0,8.433734939759036,100.0
159,24.0,10.416666666666668,10.843373493975903,0.0,0.0,8.433734939759036,100.0
160,23.0,9.375,10.843373493975903,0.0,0.0,8.433734939759036,100.0
161,22.0,8.333333333333332,9.63855421686747,0.0,0.0,8.433734939759036,100.0
162,22.0,8.333333333333332,9.63855421686747,0.0,0.0,8.433734939759036,100.0
163,23.0,9.375,10.843373493975903,0.0,0.0,9.63855421686747,100.0
164,23.0,9.375,12.048192771084338,0.0,0.0,9.63855421686747,100.0
165,24.0,10.416666666666668,10.843373493975903,0.0,0.0,10.843373493975903,100.0
166,24.0,10.416666666666668,10.843373493975903,0.0,0.0,10.843373493975903,100.0
167,24.0,10.416666666666668,10.843373493975903,0.0,0.0,10.843373493975903,100.0
168,23.0,10.416666666666668,10.843373493975903,0.0,0.0,10.843373493975903,100.0
169,22.0,10.416666666666668,10.843373493975903,0.0,0.0,10.843373493975903,100.0
170,22.0,10.416666666666668,10.843373493975903,0.0,0.0,10.843373493975903,100.0
171,22.0,10.416666666666668,10.843373493975903,0.0,0.0,10.843373493975903,100.0
172,22.0,10.416666666666668,10.843373493975903,0.0,0.0,10.843373493975903,100.0
173,22.0,10.416666666666668,10.843373493975903,0.0,0.0,10.843373493975903,100.0
174,22.0,10.416666666666668,9.63855421686747,0.0,0.0,10.843373493975903,100.0
175,21.0,9.375,8.433734939759036,0.0,0.0,9.63855421686747,100.0
176,21.0,9.375,8.433734939759036,0.0,0.0,9.63855421686747,100.0
177,21.0,9.375,8.433734939759036,0.0,0.0,9.63855421686747,100.0
178,20.0,9.375,8.433734939759036,0.0,0.0,9.63855421686747,100.0
179,20.0,9.375,8.433734939759036,0.0,0.0,9.63855421686747,100.0
180,21.0,10.416666666666668,9.63855421686747,0.0,0.0,10.843373493975903,100.0
181,21.0,10.416666666666668,9.63855421686747,0.0,0.0,10.843373493975903,100.0
182,21.21212121212121,10.416666666666668,9.63855421686747,0.0,0.0,10.843373493975903,100.0
183,21.428571428571427,10.416666666666668,9.63855421686747,0.0,0.0,10.843373493975903,100.0
184,21.649484536082475,10.416666666666668,9.63855421686747,0.0,0.0,10.843373493975903,100.0
185,21.875,10.416666666666668,9.63855421686747,0.0,0.0,10.843373493975903,100.0
186,22.105263157894736,10.416666666666668,9.75609756097561,0.0,0.0,10.843373493975903,100.0
187,22.340425531914892,10.416666666666668,9.876543209876543,0.0,0.0,9.75609756097561,100.0
188,22.340425531914892,10.416666666666668,9.876543209876543,0.0,0.0,9.75609756097561,100.0
189,23.404255319148938,11.458333333333332,9.876543209876543,0.0,0.0,9.75609756097561,100.0
190,23.404255319148938,11.458333333333332,10.0,0.0,0.0,9.75609756097561,100.0
191,22.340425531914892,10.416666666666668,8.75,0.0,0.0,8.536585365853659,100.0
192,21.27659574468085,10.416666666666668,8.75,0.0,0.0,8.536585365853659,100.0
193,21.27659574468085,10.416666666666668,8.75,0.0,0.0,8.536585365853659,98.66666666666667
194,22.340425531914892,10.416666666666668,8.75,0.0,0.0,8.536585365853659,98.66666666666667
195,23.404255319148938,10.416666666666668,8.75,0.0,0.0,8.536585365853659,98.66666666666667
196,23.404255319148938,10.416666666666668,8.75,0.0,0.0,8.536585365853659,98.66666666666667
197,22.340425531914892,10.416666666666668,8.75,0.0,0.0,8.536585365853659,98.66666666666667
198,22.340425531914892,10.416666666666668,8.75,0.0,0.0,8.536585365853659,98.66666666666667
199,22.340425531914892,10.416666666666668,7.5,0.0,0.0,7.317073170731707,98.66666666666667
200,22.340425531914892,10.416666666666668,7.5,0.0,0.0,7.317073170731707,98.66666666666667
201,22.340425531914892,10.416666666666668,7.5,0.0,0.0,7.317073170731707,98.66666666666667
202,23.404255319148938,10.416666666666668,6.25,0.0,0.0,7.317073170731707,98.66666666666667
203,22.340425531914892,9.375,5.0,0.0,0.0,7.317073170731707,98.64864864864865
204,21.27659574468085,9.375,5.0,0.0,0.0,7.317073170731707,98.64864864864865
205,21.27659574468085,9.375,5.0,0.0,0.0,7.317073170731707,98.64864864864865
206,22.340425531914892,9.375,5.0,0.0,0.0,7.317073170731707,98.64864864864865
207,22.340425531914892,10.416666666666668,5.0,0.0,0.0,8.536585365853659,98.64864864864865
208,22.340425531914892,10.416666666666668,5.0,0.0,0.0,8.536585365853659,98.64864864864865
209,22.340425531914892,10.416666666666668,5.0,0.0,0.0,8.536585365853659,98.64864864864865
210,22.340425531914892,10.416666666666668,5.0,0.0,0.0,8.536585365853659,98.64864864864865
211,22.340425531914892,11.458333333333332,5.0,0.0,0.0,8.536585365853659,98.64864864864865
212,21.27659574468085,10.416666666666668,3.75,0.0,0.0,8.536585365853659,98.64864864864865
213,20.212765957446805,10.416666666666668,3.75,0.0,0.0,8.536585365853659,98.64864864864865
214,20.212765957446805,11.458333333333332,3.75,0.0,0.0,9.75609756097561,98.64864864864865
215,20.212765957446805,11.458333333333332,3.75,0.0,0.0,9.75609756097561,98.64864864864865
216,20.212765957446805,11.458333333333332,3.75,0.0,0.0,10.975609756097562,98.64864864864865
217,19.148936170212767,12.5,3.75,0.0,0.0,12.195121951219512,98.64864864864865
218,18.085106382978726,12.5,3.75,0.0,0.0,12.195121951219512,98.64864864864865
219,18.085106382978726,13.541666666666666,3.7037037037037033,0.0,0.0,12.048192771084338,98.66666666666667
220,18.27956989247312,13.541666666666666,3.6585365853658534,0.0,0.0,12.048192771084338,98.66666666666667
221,18.478260869565215,13.684210526315791,3.614457831325301,0.0,0.0,12.048192771084338,98.66666666666667
222,18.681318681318682,13.829787234042554,3.571428571428571,0.0,0.0,12.048192771084338,98.66666666666667
223,18.88888888888889,13.978494623655912,3.5294117647058822,0.0,0.0,12.048192771084338,98.66666666666667
224,19.101123595505616,14.130434782608695,3.488372093023256,0.0,0.0,12.048192771084338,98.66666666666667
225,19.318181818181817,14.285714285714285,3.4482758620689653,0.0,0.0,12.048192771084338,98.66666666666667
226,19.54022988505747,14.444444444444443,3.4090909090909087,0.0,0.0,12.048192771084338,98.66666666666667
227,19.767441860465116,14.444444444444443,3.3707865168539324,0.0,0.0,12.048192771084338,98.66666666666667
228,20.0,14.444444444444443,3.3333333333333335,0.0,0.0,12.048192771084338,98.66666666666667
229,20.238095238095237,14.444444444444443,3.296703296703297,0.0,0.0,12.048192771084338,98.66666666666667
230,19.27710843373494,14.444444444444443,3.296703296703297,0.0,0.0,12.195121951219512,98.64864864864865
231,18.072289156626507,15.555555555555555,4.395604395604396,0.0,0.0,12.195121951219512,98.64864864864865
232,18.072289156626507,15.555555555555555,4.395604395604396,0.0,0.0,12.195121951219512,98.64864864864865
233,18.072289156626507,15.555555555555555,4.395604395604396,0.0,0.0,12.195121951219512,98.64864864864865
234,18.072289156626507,15.555555555555555,4.395604395604396,0.0,0.0,12.195121951219512,98.64864864864865
235,18.072289156626507,15.555555555555555,4.395604395604396,0.0,0.0,12.195121951219512,98.64864864864865
236,18.072289156626507,15.555555555555555,4.395604395604396,0.0,0.0,12.195121951219512,98.64864864864865
237,16.867469879518072,15.555555555555555,4.395604395604396,0.0,0.0,12.195121951219512,98.64864864864865
238,18.072289156626507,15.384615384615385,5.434782608695652,0.0,0.0,12.048192771084338,98.66666666666667
239,18.072289156626507,15.217391304347828,5.376344086021505,0.0,0.0,11.904761904761903,98.68421052631578
240,19.27710843373494,15.053763440860216,5.319148936170213,0.0,0.0,12.941176470588237,98.7012987012987
241,20.481927710843372,15.957446808510639,5.263157894736842,0.0,0.0,12.790697674418606,98.71794871794873
242,20.481927710843372,15.957446808510639,5.208333333333334,0.0,0.0,12.643678160919542,98.73417721518987
243,20.481927710843372,17.02127659574468,6.185567010309279,0.0,0.0,13.636363636363635,98.75
244,19.27710843373494,15.957446808510639,6.185567010309279,0.0,0.0,13.636363636363635,98.75
245,19.27710843373494,15.957446808510639,6.185567010309279,0.0,0.0,13.636363636363635,98.75
246,19.51219512195122,16.129032258064516,6.25,0.0,0.0,13.636363636363635,98.73417721518987
247,18.51851851851852,16.304347826086957,6.315789473684211,0.0,0.0,13.636363636363635,98.71794871794873
248,17.5,15.384615384615385,6.382978723404255,0.0,0.0,12.5,98.7012987012987
249,16.455696202531644,14.444444444444443,6.451612903225806,0.0,0.0,11.363636363636363,98.68421052631578
250,16.666666666666664,14.606741573033707,6.521739130434782,0.0,0.0,11.363636363636363,98.66666666666667
251,16.883116883116884,14.772727272727273,6.593406593406594,0.0,0.0,11.363636363636363,98.64864864864865
252,17.105263157894736,14.942528735632186,6.666666666666667,0.0,0.0,11.363636363636363,98.63013698630137
253,17.333333333333336,15.11627906976744,6.741573033707865,0.0,0.0,11.363636363636363,98.61111111111111
254,17.56756756756757,15.294117647058824,6.8181818181818175,0.0,0.0,11.363636363636363,98.59154929577466
255,17.80821917808219,15.476190476190476,6.896551724137931,0.0,0.0,11.363636363636363,98.57142857142858
256,18.055555555555554,15.476190476190476,6.896551724137931,0.0,0.0,11.363636363636363,98.55072463768117
257,16.901408450704224,14.285714285714285,6.896551724137931,0.0,0.0,10.227272727272728,98.52941176470588
258,17.142857142857142,14.285714285714285,6.896551724137931,0.0,0.0,10.227272727272728,98.50746268656717
259,18.571428571428573,15.476190476190476,8.045977011494253,1.4285714285714286,0.0,11.363636363636363,98.50746268656717
260,18.571428571428573,16.666666666666664,8.045977011494253,2.857142857142857,0.0,12.5,98.50746268656717
261,18.571428571428573,17.857142857142858,9.195402298850574,2.857142857142857,0.0,12.5,98.50746268656717
262,18.571428571428573,19.047619047619047,9.195402298850574,2.857142857142857,0.0,13.636363636363635,98.50746268656717
263,17.391304347826086,18.072289156626507,8.045977011494253,2.898550724637681,0.0,12.643678160919542,98.48484848484848
264,17.647058823529413,18.29268292682927,6.896551724137931,2.941176470588235,0.0,12.790697674418606,98.46153846153847
265,16.417910447761194,17.073170731707318,6.896551724137931,2.9850746268656714,0.0,11.76470588235294,98.4375
266,16.666666666666664,17.073170731707318,6.896551724137931,2.9850746268656714,0.0,11.76470588235294,98.4126984126984
267,16.923076923076923,17.073170731707318,6.896551724137931,2.9850746268656714,0.0,11.76470588235294,98.38709677419355
268,17.1875,17.073170731707318,6.896551724137931,2.9850746268656714,0.0,11.76470588235294,98.36065573770492
269,17.46031746031746,17.073170731707318,6.896551724137931,3.0303030303030303,0.0,11.904761904761903,98.33333333333333
270,17.741935483870968,17.073170731707318,6.896551724137931,3.076923076923077,0.0,12.048192771084338,98.30508474576271
271,18.0327868852459,17.073170731707318,6.896551724137931,3.125,0.0,12.195121951219512,98.27586206896551
272,18.0327868852459,17.073170731707318,6.896551724137931,3.125,0.0,12.195121951219512,98.27586206896551
273,18.0327868852459,17.073170731707318,6.896551724137931,3.125,0.0,12.195121951219512,98.27586206896551
274,18.0327868852459,17.073170731707318,6.896551724137931,3.125,0.0,12.195121951219512,98.27586206896551
275,18.0327868852459,17.073170731707318,6.896551724137931,3.125,0.0,12.195121951219512,98.27586206896551
276,18.0327868852459,18.29268292682927,6.896551724137931,4.6875,0.0,12.195121951219512,98.27586206896551
277,19.672131147540984,19.51219512195122,6.896551724137931,4.6875,0.0,12.195121951219512,98.27586206896551
278,19.672131147540984,19.51219512195122,6.896551724137931,6.25,0.0,12.195121951219512,98.27586206896551
279,19.672131147540984,19.51219512195122,6.896551724137931,6.25,0.0,12.195121951219512,98.27586206896551
280,18.0327868852459,19.51219512195122,5.747126436781609,6.25,0.0,12.195121951219512,98.27586206896551
281,18.0327868852459,20.73170731707317,5.747126436781609,7.8125,0.0,13.414634146341465,98.27586206896551
282,17.741935483870968,20.73170731707317,5.747126436781609,7.6923076923076925,0.0,13.414634146341465,98.30508474576271
283,17.46031746031746,20.73170731707317,5.747126436781609,7.575757575757576,0.0,13.414634146341465,98.33333333333333
284,18.75,20.73170731707317,5.747126436781609,7.462686567164178,0.0,13.414634146341465,98.36065573770492
285,20.0,21.951219512195124,5.747126436781609,7.352941176470589,0.0,13.414634146341465,98.38709677419355
286,19.696969696969695,21.951219512195124,5.681818181818182,8.695652173913043,0.0,14.634146341463413,98.4126984126984
287,20.8955223880597,21.951219512195124,5.617977528089887,8.571428571428571,0.0,14.457831325301203,98.4375
288,20.8955223880597,21.951219512195124,5.617977528089887,8.571428571428571,0.0,14.457831325301203,98.4375
289,19.402985074626866,20.73170731707317,5.617977528089887,8.571428571428571,0.0,14.457831325301203,98.4375
290,19.402985074626866,20.73170731707317,5.555555555555555,8.450704225352112,0.0,14.457831325301203,98.46153846153847
291,19.402985074626866,20.73170731707317,5.555555555555555,8.333333333333332,0.0,14.457831325301203,98.48484848484848
292,19.402985074626866,20.73170731707317,5.555555555555555,8.333333333333332,0.0,14.457831325301203,98.48484848484848
293,19.402985074626866,20.73170731707317,5.555555555555555,8.333333333333332,0.0,14.457831325301203,100.0
294,17.91044776119403,20.73170731707317,5.555555555555555,8.333333333333332,0.0,14.457831325301203,100.0
295,16.417910447761194,20.73170731707317,5.555555555555555,8.333333333333332,0.0,14.457831325301203,100.0
296,16.417910447761194,20.73170731707317,5.555555555555555,8.333333333333332,0.0,14.457831325301203,100.0
297,16.417910447761194,20.73170731707317,5.555555555555555,8.333333333333332,0.0,14.457831325301203,100.0
298,16.417910447761194,20.73170731707317,5.555555555555555,8.333333333333332,0.0,14.457831325301203,100.0
299,14.925373134328357,20.73170731707317,5.555555555555555,8.333333333333332,0.0,14.457831325301203,100.0
300,14.925373134328357,20.73170731707317,5.555555555555555,8.333333333333332,0.0,14.457831325301203,100.0
301,14.925373134328357,20.73170731707317,5.555555555555555,8.333333333333332,0.0,14.457831325301203,100.0
302,13.432835820895523,21.951219512195124,5.555555555555555,8.333333333333332,0.0,14.457831325301203,100.0
303,13.432835820895523,23.170731707317074,5.555555555555555,8.21917808219178,0.0,14.457831325301203,100.0
304,14.925373134328357,23.170731707317074,6.666666666666667,8.21917808219178,0.0,14.457831325301203,100.0
305,14.925373134328357,23.170731707317074,6.666666666666667,8.21917808219178,0.0,14.457831325301203,100.0
306,13.432835820895523,23.170731707317074,7.777777777777778,8.21917808219178,0.0,15.66265060240964,100.0
307,13.432835820895523,21.951219512195124,7.777777777777778,9.58904109589041,0.0,15.66265060240964,100.0
308,13.432835820895523,21.951219512195124,7.777777777777778,9.58904109589041,0.0,15.66265060240964,100.0
309,14.925373134328357,21.951219512195124,7.777777777777778,9.58904109589041,0.0,15.66265060240964,100.0
310,14.925373134328357,23.170731707317074,7.777777777777778,9.58904109589041,0.0,15.66265060240964,100.0
311,16.417910447761194,21.951219512195124,7.777777777777778,9.58904109589041,0.0,15.66265060240964,100.0
312,17.91044776119403,21.951219512195124,7.777777777777778,9.58904109589041,0.0,15.66265060240964,100.0
313,19.402985074626866,21.951219512195124,7.777777777777778,9.58904109589041,0.0,15.66265060240964,100.0
314,19.402985074626866,21.951219512195124,7.777777777777778,9.58904109589041,0.0,15.66265060240964,100.0
315,19.402985074626866,21.951219512195124,7.777777777777778,10.95890410958904,0.0,15.66265060240964,100.0
316,19.402985074626866,23.170731707317074,7.777777777777778,12.32876712328767,0.0,14.457831325301203,100.0
317,19.402985074626866,21.951219512195124,7.777777777777778,12.32876712328767,0.0,13.253012048192772,100.0
318,20.8955223880597,21.951219512195124,7.777777777777778,13.698630136986301,0.0,14.457831325301203,100.0
319,20.8955223880597,20.73170731707317,7.777777777777778,13.698630136986301,0.0,14.457831325301203,100.0
320,20.588235294117645,20.73170731707317,7.777777777777778,13.513513513513514,0.0,14.285714285714285,100.0
321,20.28985507246377,20.481927710843372,7.777777777777778,13.333333333333334,0.0,14.117647058823529,98.55072463768117
322,21.428571428571427,20.238095238095237,7.777777777777778,13.157894736842104,0.0,13.953488372093023,98.57142857142858
323,22.535211267605636,20.0,7.777777777777778,12.987012987012985,0.0,13.793103448275861,98.59154929577466
324,22.22222222222222,19.767441860465116,7.777777777777778,12.82051282051282,0.0,13.636363636363635,98.61111111111111
325,21.91780821917808,19.54022988505747,7.777777777777778,12.658227848101266,0.0,13.48314606741573,98.63013698630137
326,21.62162162162162,19.318181818181817,7.777777777777778,12.5,0.0,13.333333333333334,98.64864864864865
327,21.333333333333336,19.318181818181817,7.777777777777778,12.345679012345679,0.0,13.186813186813188,98.66666666666667
328,21.052631578947366,20.454545454545457,7.777777777777778,12.195121951219512,0.0,13.043478260869565,98.68421052631578
329,20.77922077922078,20.454545454545457,7.777777777777778,12.048192771084338,0.0,12.903225806451612,98.7012987012987
330,20.51282051282051,20.454545454545457,7.777777777777778,11.904761904761903,0.0,12.76595744680851,98.71794871794873
331,20.51282051282051,19.318181818181817,6.666666666666667,11.904761904761903,0.0,12.76595744680851,98.71794871794873
332,20.77922077922078,19.318181818181817,6.741573033707865,12.048192771084338,0.0,12.903225806451612,98.7012987012987
333,21.052631578947366,19.318181818181817,6.8181818181818175,12.195121951219512,0.0,13.043478260869565,98.68421052631578
334,21.333333333333336,19.318181818181817,6.8181818181818175,12.345679012345679,0.0,13.186813186813188,98.66666666666667
335,21.62162162162162,19.318181818181817,6.8181818181818175,12.5,0.0,13.333333333333334,98.64864864864865
336,21.91780821917808,19.318181818181817,6.8181818181818175,12.658227848101266,0.0,13.48314606741573,98.63013698630137
337,21.91780821917808,19.318181818181817,6.8181818181818175,12.658227848101266,0.0,13.48314606741573,98.63013698630137
338,20.54794520547945,19.318181818181817,5.681818181818182,12.658227848101266,0.0,13.48314606741573,98.63013698630137
339,20.54794520547945,19.318181818181817,5.681818181818182,12.658227848101266,0.0,13.48314606741573,98.63013698630137
340,19.17808219178082,19.318181818181817,5.681818181818182,12.658227848101266,0.0,12.359550561797752,98.63013698630137
341,17.80821917808219,18.181818181818183,5.681818181818182,12.658227848101266,0.0,12.359550561797752,98.63013698630137
342,19.17808219178082,19.318181818181817,5.681818181818182,12.658227848101266,0.0,12.359550561797752,98.63013698630137
343,19.17808219178082,18.181818181818183,4.545454545454546,12.658227848101266,0.0,11.235955056179774,98.63013698630137
344,20.54794520547945,18.181818181818183,4.545454545454546,12.658227848101266,0.0,11.235955056179774,98.63013698630137
345,20.54794520547945,18.181818181818183,4.545454545454546,12.658227848101266,0.0,11.235955056179774,98.63013698630137
346,20.27027027027027,17.97752808988764,4.49438202247191,12.5,0.0,11.235955056179774,98.64864864864865
347,20.0,18.88888888888889,4.444444444444445,12.345679012345679,0.0,11.235955056179774,98.66666666666667
348,21.052631578947366,18.681318681318682,4.395604395604396,12.195121951219512,0.0,11.235955056179774,98.68421052631578
