pointer,HM002617,KX759623
323,0.0,0.0
324,0.0,0.0
325,0.0,0.0
326,0.0,0.0
327,0.0,0.0
328,0.0,0.0
329,0.0,0.0
330,0.0,0.0
331,0.0,0.0
332,0.0,0.0
333,0.0,0.0
334,0.0,0.0
335,0.0,0.0
336,0.0,0.0
337,0.0,0.0
338,0.0,0.0
339,0.0,0.0
340,0.0,0.0
341,0.0,0.0
342,0.0,0.0
343,0.0,0.0
344,0.0,0.0
345,0.0,0.0
346,0.0,0.0
347,0.0,0.0
348,0.0,0.0
349,0.0,0.0
350,0.0,0.0
351,0.0,0.0
352,0.0,0.0
353,0.0,0.0
354,0.0,0.0
355,0.0,0.0
356,0.0,0.0
357,0.0,0.0
358,0.0,0.0
359,0.0,0.0
360,0.0,0.0
361,0.0,0.0
362,0.0,0.0
363,0.0,0.0
364,0.0,0.0
365,0.0,0.0
366,0.0,0.0
367,0.0,0.0
368,0.0,0.0
369,0.0,0.0
370,0.0,0.0
371,0.0,0.0
372,0.0,0.0
373,0.0,0.0
374,0.0,0.0
375,0.0,0.0
376,0.0,0.0
377,0.0,0.0
378,0.0,0.0
379,0.0,0.0
380,0.0,0.0
381,0.0,0.0
382,0.0,0.0
383,0.0,0.0
384,0.0,0.0
385,0.0,0.0
386,0.0,0.0
387,0.0,0.0
388,0.0,0.0
389,0.0,0.0
390,0.0,0.0
391,0.0,0.0
392,0.0,0.0
393,0.0,0.0
394,0.0,0.0
395,0.0,0.0
396,0.0,0.0
397,0.0,0.0
398,0.0,0.0
399,0.0,0.0
400,0.0,0.0
401,0.0,0.0
402,0.0,0.0
403,0.0,0.0
404,0.0,0.0
405,0.0,0.0
406,0.0,0.0
407,0.0,0.0
408,0.0,0.0
409,0.0,0.0
410,0.0,0.0
411,0.0,0.0
412,0.0,0.0
413,0.0,0.0
414,0.0,0.0
415,0.0,0.0
416,0.0,0.0
417,0.0,0.0
418,0.0,0.0
419,0.0,0.0
420,0.0,0.0
421,0.0,0.0
422,0.0,0.0
423,0.0,0.0
424,0.0,0.0
425,0.0,0.0
426,0.0,0.0
427,0.0,0.0
428,0.0,0.0
429,0.0,0.0
430,0.0,0.0
431,0.0,0.0
432,0.0,0.0
433,0.0,0.0
434,0.0,0.0
435,0.0,0.0
436,0.0,0.0
437,0.0,0.0
438,0.0,0.0
439,0.0,0.0
440,0.0,0.0
441,0.0,0.0
442,0.0,0.0
443,0.0,0.0
444,0.0,0.0
445,0.0,0.0
446,0.0,0.0
447,0.0,0.0
448,0.0,0.0
449,0.0,0.0
450,0.0,0.0
451,0.0,0.0
452,0.0,0.0
453,0.0,0.0
454,0.0,0.0
455,0.0,0.0
456,0.0,0.0
457,0.0,0.0
458,0.0,0.0
459,0.0,0.0
460,0.0,0.0
461,0.0,0.0
462,0.0,0.0
463,0.0,0.0
464,0.0,0.0
465,0.0,0.0
466,0.0,0.0
467,0.0,0.0
468,0.0,0.0
469,0.0,0.0
470,0.0,0.0
471,0.0,0.0
472,0.0,0.0
473,0.0,0.0
474,0.0,0.0
475,0.0,0.0
476,0.0,0.0
477,0.0,0.0
478,0.0,0.0
479,0.0,0.0
480,0.0,0.0
481,0.0,0.0
482,0.0,0.0
483,0.0,0.0
484,0.0,0.0
485,0.0,0.0
486,0.0,0.0
487,0.0,0.0
488,0.0,0.0
489,0.0,0.0
490,0.0,0.0
491,0.0,0.0
492,0.0,0.0
493,0.0,0.0
494,0.0,0.0
495,0.0,0.0
496,0.0,0.0
497,0.0,0.0
498,0.0,0.0
499,0.0,0.0
500,0.0,0.0
501,0.0,0.0
502,0.0,0.0
503,0.0,0.0
504,0.0,0.0
505,0.0,0.0
506,0.0,0.0
507,0.0,0.0
508,0.0,0.0
509,0.0,0.0
510,0.0,0.0
511,0.0,0.0
512,0.0,0.0
513,0.0,0.0
514,0.0,0.0
515,0.0,0.0
516,0.0,0.0
517,0.0,0.0
518,0.0,0.0
519,0.0,0.0
520,0.0,0.0
521,0.0,0.0
522,0.0,0.0
523,0.0,0.0
524,0.0,0.0
525,0.0,0.0
526,0.0,0.0
527,0.0,0.0
528,0.0,0.0
529,0.0,0.0
530,0.0,0.0
531,0.0,0.0
532,0.0,0.0
533,0.0,0.0
534,0.0,0.0
535,0.0,0.0
536,0.0,0.0
537,0.0,0.0
538,0.0,0.0
539,0.0,0.0
540,0.0,0.0
541,0.0,0.0
542,0.0,0.0
543,0.0,0.0
544,0.0,0.0
545,0.0,0.0
546,0.0,0.0
547,0.0,0.0
548,0.0,0.0
549,0.0,0.0
550,0.0,0.0
551,0.0,0.0
552,0.0,0.0
553,0.0,0.0
554,0.0,0.0
555,0.0,0.0
556,0.0,0.0
557,0.0,0.0
558,0.0,0.0
559,0.0,0.0
560,0.0,0.0
561,0.0,0.0
562,0.0,0.0
563,0.0,0.0
564,0.0,0.0
565,0.0,0.0
566,0.0,0.0
567,0.0,0.0
568,0.0,0.0
569,0.0,0.0
570,0.0,0.0
571,0.0,0.0
572,0.0,0.0
573,0.0,0.0
574,0.0,0.0
575,0.0,0.0
576,0.0,0.0
577,0.0,0.0
578,0.0,0.0
579,0.0,0.0
580,0.0,0.0
581,0.0,0.0
582,0.0,0.0
583,0.0,0.0
584,0.0,0.0
585,0.0,0.0
586,0.0,0.0
587,0.0,0.0
588,0.0,0.0
589,0.0,0.0
590,0.0,0.0
591,0.0,0.0
592,0.0,0.0
593,0.0,0.0
594,0.0,0.0
595,0.0,0.0
596,0.0,0.0
597,0.0,0.0
598,0.0,0.0
599,0.0,0.0
600,0.0,0.0
601,0.0,0.0
602,0.0,0.0
603,0.0,0.0
604,0.0,0.0
605,0.0,0.0
606,0.0,0.0
607,0.0,0.0
608,0.0,0.0
609,0.0,0.0
610,0.0,0.0
611,0.0,0.0
612,0.0,0.0
613,0.0,0.0
614,0.0,0.0
615,0.0,0.0
616,0.0,0.0
617,0.0,0.0
618,0.0,0.0
619,0.0,0.0
620,0.0,0.0
621,0.0,0.0
622,0.0,0.0
623,0.0,0.0
624,0.0,0.0
625,0.0,0.0
626,0.0,0.0
627,0.0,0.0
628,0.0,0.0
629,0.0,0.0
630,0.0,0.0
631,0.0,0.0
632,0.0,0.0
633,0.0,0.0
634,0.0,0.0
635,0.0,0.0
636,0.0,0.0
637,0.0,0.0
638,0.0,0.0
639,0.0,0.0
640,0.0,0.0
641,0.0,0.0
642,0.0,0.0
643,0.0,0.0
644,0.0,0.0
645,0.0,0.0
646,0.0,0.0
647,0.0,0.0
648,0.0,0.0
649,0.0,0.0
650,0.0,0.0
651,0.0,0.0
652,0.0,0.0
653,0.0,0.0
654,0.0,0.0
655,0.0,0.0
656,0.0,0.0
657,0.0,0.0
658,0.0,0.0
659,0.0,0.0
660,0.0,0.0
661,0.0,0.0
662,0.0,0.0
663,0.0,0.0
664,0.0,0.0
665,0.0,0.0
666,0.0,0.0
667,0.0,0.0
668,0.0,0.0
669,0.0,0.0
670,0.0,0.0
671,0.0,0.0
672,0.0,0.0
673,0.0,0.0
674,0.0,0.0
675,0.0,0.0
676,0.0,0.0
677,0.0,0.0
678,0.0,0.0
679,0.0,0.0
680,0.0,0.0
681,0.0,0.0
682,0.0,0.0
683,0.0,0.0
684,0.0,0.0
685,0.0,0.0
686,0.0,0.0
687,0.0,0.0
688,0.0,0.0
689,0.0,0.0
690,0.0,0.0
691,0.0,0.0
692,0.0,0.0
693,0.0,0.0
694,0.0,0.0
695,0.0,0.0
696,0.0,0.0
697,0.0,0.0
698,0.0,0.0
699,0.0,0.0
700,0.0,0.0
701,0.0,0.0
702,0.0,0.0
703,0.0,0.0
704,0.0,0.0
705,0.0,0.0
706,0.0,0.0
707,0.0,0.0
708,0.0,0.0
709,0.0,0.0
710,0.0,0.0
711,0.0,0.0
712,0.0,0.0
713,0.0,0.0
714,0.0,0.0
715,0.0,0.0
716,0.0,0.0
717,0.0,0.0
718,0.0,0.0
719,0.0,0.0
720,0.0,0.0
721,0.0,0.0
722,0.0,0.0
723,0.0,0.0
724,0.0,0.0
725,0.0,0.0
726,0.0,0.0
727,0.0,0.0
728,0.0,0.0
729,0.0,0.0
730,0.0,0.0
731,0.0,0.0
732,0.0,0.0
733,0.0,0.0
734,0.0,0.0
735,0.0,0.0
736,0.0,0.0
737,0.0,0.0
738,0.0,0.0
739,0.0,0.0
740,0.0,0.0
741,0.0,0.0
742,0.0,0.0
743,0.0,0.0
744,0.0,0.0
745,0.0,0.0
746,0.0,0.0
747,0.0,0.0
748,0.0,0.0
749,0.0,0.0
750,0.0,0.0
751,0.0,0.0
752,0.0,0.0
753,0.0,0.0
754,0.0,0.0
755,0.0,0.0
756,0.0,0.0
757,0.0,0.0
758,0.0,0.0
759,0.0,0.0
760,0.0,0.0
761,0.0,0.0
762,0.0,0.0
763,0.0,0.0
764,0.0,0.0
765,0.0,0.0
766,0.0,0.0
767,0.0,0.0
768,0.0,0.0
769,0.0,0.0
770,0.0,0.0
771,0.0,0.0
772,0.0,0.0
773,0.0,0.0
774,0.0,0.0
775,0.0,0.0
776,0.0,0.0
777,0.0,0.0
778,0.0,0.0
779,0.0,0.0
780,0.0,0.0
781,0.0,0.0
782,0.0,0.0
783,0.0,0.0
784,0.0,0.0
785,0.0,0.0
786,0.0,0.0
787,0.0,0.0
788,0.0,0.0
789,0.0,0.0
790,0.0,0.0
791,0.0,0.0
792,0.0,0.0
793,0.0,0.0
794,0.0,0.0
795,0.0,0.0
796,0.0,0.0
797,0.0,0.0
798,0.0,0.0
799,0.0,0.0
800,0.0,0.0
801,0.0,0.0
802,0.0,0.0
803,0.0,0.0
804,0.0,0.0
805,0.0,0.0
806,0.0,0.0
807,0.0,0.0
808,0.0,0.0
809,0.0,0.0
810,0.0,0.0
811,0.0,0.0
812,0.0,0.0
813,0.0,0.0
814,0.0,0.0
815,0.0,0.0
816,0.0,0.0
817,0.0,0.0
818,0.0,0.0
819,0.0,0.0
820,0.0,0.0
821,0.0,0.0
822,0.0,0.0
823,0.0,0.0
824,0.0,0.0
825,0.0,0.0
826,0.0,0.0
827,0.0,0.0
828,0.0,0.0
829,0.0,0.0
830,0.0,0.0
831,0.0,0.0
832,0.0,0.0
833,0.0,0.0
834,0.0,0.0
835,0.0,0.0
836,0.0,0.0
837,0.0,0.0
838,0.0,0.0
839,0.0,0.0
840,0.0,0.0
841,0.0,0.0
842,0.0,0.0
843,0.0,0.0
844,0.0,0.0
845,0.0,0.0
846,0.0,0.0
847,0.0,0.0
848,0.0,0.0
849,0.0,0.0
850,0.0,0.0
851,0.0,0.0
852,0.0,0.0
853,0.0,0.0
854,0.0,0.0
855,0.0,0.0
856,0.0,0.0
857,0.0,0.0
858,0.0,0.0
859,0.0,0.0
860,0.0,0.0
861,0.0,0.0
862,0.0,0.0
863,0.0,0.0
864,0.0,0.0
865,0.0,0.0
866,0.0,0.0
867,0.0,0.0
868,0.0,0.0
869,0.0,0.0
870,0.0,0.0
871,0.0,0.0
872,0.0,0.0
873,0.0,0.0
874,0.0,0.0
875,0.0,0.0
876,0.0,0.0
877,0.0,0.0
878,0.0,0.0
879,0.0,0.0
880,0.0,0.0
881,0.0,0.0
882,0.0,0.0
883,0.0,0.0
884,0.0,0.0
885,0.0,0.0
886,0.0,0.0
887,0.0,0.0
888,0.0,0.0
889,0.0,0.0
890,0.0,0.0
891,0.0,0.0
892,0.0,0.0
893,0.0,0.0
894,0.0,0.0
895,0.0,0.0
896,0.0,0.0
897,0.0,0.0
898,0.0,0.0
899,0.0,0.0
900,0.0,0.0
901,0.0,0.0
902,0.0,0.0
903,0.0,0.0
904,0.0,0.0
905,0.0,0.0
906,0.0,0.0
907,0.0,0.0
908,0.0,0.0
909,0.0,0.0
910,0.0,0.0
911,0.0,0.0
912,0.0,0.0
913,0.0,0.0
914,0.0,0.0
915,0.0,0.0
916,0.0,0.0
917,0.0,0.0
918,0.0,0.0
919,0.0,0.0
920,0.0,0.0
921,0.0,0.0
922,0.0,0.0
923,0.0,0.0
924,0.0,0.0
925,0.0,0.0
926,0.0,0.0
927,0.0,0.0
928,0.0,0.0
929,0.0,0.0
930,0.0,0.0
931,0.0,0.0
932,0.0,0.0
933,0.0,0.0
934,0.0,0.0
935,0.0,0.0
936,0.0,0.0
937,0.0,0.0
938,0.0,0.0
939,0.0,0.0
940,0.0,0.0
941,0.0,0.0
942,0.0,0.0
943,0.0,0.0
944,0.0,0.0
945,0.0,0.0
946,0.0,0.0
947,0.0,0.0
948,0.0,0.0
949,0.0,0.0
950,0.0,0.0
951,0.0,0.0
952,0.0,0.0
953,0.0,0.0
954,0.0,0.0
955,0.0,0.0
956,0.0,0.0
957,0.0,0.0
958,0.0,0.0
959,0.0,0.0
960,0.0,0.0
961,0.0,0.0
962,0.0,0.0
963,0.0,0.0
964,0.0,0.0
965,0.0,0.0
966,0.0,0.0
967,0.0,0.0
968,0.0,0.0
969,0.0,0.0
970,0.0,0.0
971,0.0,0.0
972,0.0,0.0
973,0.0,0.0
974,0.0,0.0
975,0.0,0.0
976,0.0,0.0
977,0.0,0.0
978,0.0,0.0
979,0.0,0.0
980,0.0,0.0
981,0.0,0.0
982,0.0,0.0
983,0.0,0.0
984,0.0,0.0
985,0.0,0.0
986,0.0,0.0
987,0.0,0.0
988,0.0,0.0
989,0.0,0.0
990,0.0,0.0
991,0.0,0.0
992,0.0,0.0
993,0.0,0.0
994,0.0,0.0
995,0.0,0.0
996,0.0,0.0
997,0.0,0.0
998,0.0,0.0
999,0.0,0.0
1000,0.0,0.0
1001,0.0,0.0
1002,0.0,0.0
1003,0.0,0.0
1004,0.0,0.0
1005,0.0,0.0
1006,0.0,0.0
1007,0.0,0.0
1008,0.0,0.0
1009,0.0,0.0
1010,0.0,0.0
1011,0.0,0.0
1012,0.0,0.0
1013,0.0,0.0
1014,0.0,0.0
1015,0.0,0.0
1016,0.0,0.0
1017,0.0,0.0
1018,0.0,0.0
1019,0.0,0.0
1020,0.0,0.0
1021,0.0,0.0
1022,0.0,0.0
1023,0.0,0.0
1024,0.0,0.0
1025,0.0,0.0
1026,0.0,0.0
1027,0.0,0.0
1028,0.0,0.0
1029,0.0,0.0
1030,0.0,0.0
1031,0.0,0.0
1032,0.0,0.0
1033,0.0,0.0
1034,0.0,0.0
1035,0.0,0.0
1036,0.0,0.0
1037,0.0,0.0
1038,0.0,0.0
1039,0.0,0.0
1040,0.0,0.0
1041,0.0,0.0
1042,0.0,0.0
1043,0.0,0.0
1044,0.0,0.0
1045,0.0,0.0
1046,0.0,0.0
1047,0.0,0.0
1048,0.0,0.0
1049,0.0,0.0
1050,0.0,0.0
1051,0.0,0.0
1052,0.0,0.0
1053,0.0,0.0
1054,0.0,0.0
1055,0.0,0.0
1056,0.0,0.0
1057,0.0,0.0
1058,0.0,0.0
1059,0.0,0.0
1060,0.0,0.0
1061,0.0,0.0
1062,0.0,0.0
1063,0.0,0.0
1064,0.0,0.0
1065,0.0,0.0
1066,0.0,0.0
1067,0.0,0.0
1068,0.0,0.0
1069,0.0,0.0
1070,0.0,0.0
1071,0.0,0.0
1072,0.0,0.0
1073,0.0,0.0
1074,0.0,0.0
1075,0.0,0.0
1076,1.1764705882352942,1.1494252873563218
1077,1.1764705882352942,2.2988505747126435
1078,2.3529411764705883,2.272727272727273
1079,2.3529411764705883,3.4090909090909087
1080,3.5294117647058822,3.4090909090909087
1081,4.705882352941177,4.545454545454546
1082,4.705882352941177,4.597701149425287
1083,4.705882352941177,4.651162790697675
1084,4.705882352941177,4.705882352941177
1085,5.88235294117647,5.88235294117647
1086,5.88235294117647,5.88235294117647
1087,7.0588235294117645,7.0588235294117645
1088,7.0588235294117645,8.235294117647058
1089,8.235294117647058,8.235294117647058
1090,8.235294117647058,8.235294117647058
1091,9.411764705882353,9.411764705882353
1092,9.411764705882353,9.411764705882353
1093,10.588235294117647,10.588235294117647
1094,10.588235294117647,11.76470588235294
1095,10.588235294117647,11.76470588235294
1096,10.588235294117647,12.941176470588237
1097,11.76470588235294,14.117647058823529
1098,11.76470588235294,14.117647058823529
1099,12.790697674418606,15.294117647058824
1100,13.793103448275861,16.470588235294116
1101,13.636363636363635,17.647058823529413
1102,13.48314606741573,18.823529411764707
1103,14.444444444444443,20.0
1104,14.285714285714285,20.0
1105,14.130434782608695,20.0
1106,15.053763440860216,20.0
1107,15.957446808510639,20.0
1108,15.789473684210526,21.176470588235293
1109,15.625,22.35294117647059
1110,16.49484536082474,22.35294117647059
1111,17.346938775510203,23.52941176470588
1112,18.367346938775512,24.705882352941178
1113,19.387755102040817,24.705882352941178
1114,20.408163265306122,25.882352941176475
1115,20.408163265306122,27.058823529411764
1116,20.408163265306122,27.058823529411764
1117,20.408163265306122,27.058823529411764
1118,20.408163265306122,27.058823529411764
1119,20.408163265306122,27.058823529411764
1120,20.408163265306122,27.058823529411764
1121,20.408163265306122,28.235294117647058
1122,20.408163265306122,28.235294117647058
1123,20.408163265306122,29.411764705882355
1124,20.408163265306122,30.23255813953488
1125,20.408163265306122,29.88505747126437
1126,20.408163265306122,29.88505747126437
1127,20.408163265306122,31.03448275862069
1128,20.408163265306122,31.03448275862069
1129,20.408163265306122,31.03448275862069
1130,20.408163265306122,32.18390804597701
1131,20.408163265306122,33.33333333333333
1132,20.408163265306122,34.48275862068966
1133,21.428571428571427,35.22727272727273
1134,21.428571428571427,35.95505617977528
1135,21.428571428571427,35.55555555555556
1136,21.428571428571427,36.26373626373626
1137,21.428571428571427,35.869565217391305
1138,22.448979591836736,36.55913978494624
1139,22.448979591836736,37.234042553191486
1140,23.46938775510204,37.89473684210527
1141,23.46938775510204,37.5
1142,23.46938775510204,37.11340206185567
1143,24.489795918367346,37.11340206185567
1144,25.510204081632654,38.144329896907216
1145,25.510204081632654,39.175257731958766
1146,26.53061224489796,39.175257731958766
1147,26.53061224489796,39.175257731958766
1148,26.53061224489796,40.20618556701031
1149,27.55102040816326,41.23711340206185
1150,28.57142857142857,42.2680412371134
1151,28.57142857142857,43.29896907216495
1152,28.57142857142857,43.29896907216495
1153,28.57142857142857,43.29896907216495
1154,29.591836734693878,44.329896907216494
1155,29.591836734693878,45.36082474226804
1156,30.612244897959183,46.391752577319586
1157,30.612244897959183,47.42268041237113
1158,30.612244897959183,48.45360824742268
1159,31.63265306122449,49.48453608247423
1160,32.6530612244898,50.51546391752577
1161,33.6734693877551,50.51546391752577
1162,34.69387755102041,51.546391752577314
1163,35.714285714285715,52.57731958762887
1164,35.714285714285715,53.608247422680414
1165,35.714285714285715,54.63917525773196
1166,36.734693877551024,54.63917525773196
1167,36.734693877551024,54.63917525773196
1168,36.734693877551024,55.670103092783506
1169,37.755102040816325,56.70103092783505
1170,38.775510204081634,56.70103092783505
1171,38.38383838383838,57.73195876288659
1172,39.0,58.76288659793815
1173,39.0,59.79381443298969
1174,39.0,60.824742268041234
1175,40.0,61.855670103092784
1176,39.0,60.824742268041234
1177,40.0,60.824742268041234
1178,39.0,61.855670103092784
1179,40.0,60.824742268041234
1180,39.0,61.855670103092784
1181,39.0,61.855670103092784
1182,39.0,61.224489795918366
1183,39.0,60.60606060606061
1184,39.0,61.0
1185,38.0,61.0
1186,39.0,62.0
1187,38.0,62.0
1188,38.0,62.0
1189,37.0,63.0
1190,38.0,63.0
1191,37.0,62.0
1192,37.0,63.0
1193,36.0,63.0
1194,37.0,63.0
1195,37.0,64.0
1196,38.0,64.0
1197,37.0,64.0
1198,37.0,65.0
1199,37.0,65.0
1200,36.0,65.0
1201,37.0,65.0
1202,37.0,65.0
1203,36.0,65.0
1204,37.0,66.0
1205,38.0,67.0
1206,37.0,67.0
1207,37.0,68.0
1208,38.0,68.0
1209,38.0,67.0
1210,37.0,68.0
1211,36.0,67.0
1212,36.0,66.0
1213,35.0,66.0
1214,34.0,65.0
1215,34.0,64.0
1216,34.0,65.0
1217,35.0,66.0
1218,35.0,66.0
1219,35.0,66.0
1220,36.0,67.0
1221,36.0,67.0
1222,36.0,68.0
1223,37.0,68.0
1224,37.0,68.0
1225,37.0,68.0
1226,37.0,68.0
1227,38.0,67.0
1228,38.0,68.0
1229,38.0,69.0
1230,38.0,68.0
1231,38.0,67.0
1232,38.0,66.0
1233,38.0,65.0
1234,39.0,65.0
1235,39.0,65.65656565656566
1236,39.0,65.3061224489796
1237,39.0,65.97938144329896
1238,38.0,65.625
1239,38.0,65.26315789473685
1240,37.0,64.8936170212766
1241,37.0,65.59139784946237
1242,37.0,66.30434782608695
1243,36.0,67.03296703296702
1244,35.0,66.66666666666666
1245,35.0,66.29213483146067
1246,34.0,67.04545454545455
1247,35.0,68.18181818181817
1248,36.0,67.04545454545455
1249,35.0,67.04545454545455
1250,34.0,67.04545454545455
1251,34.0,65.9090909090909
1252,35.0,67.04545454545455
1253,35.0,68.18181818181817
1254,34.0,67.04545454545455
1255,34.0,65.9090909090909
1256,34.0,65.9090909090909
1257,35.0,65.9090909090909
1258,36.0,65.9090909090909
1259,36.0,65.9090909090909
1260,35.0,64.77272727272727
1261,34.0,64.77272727272727
1262,34.0,64.77272727272727
1263,33.0,63.63636363636363
1264,33.0,63.63636363636363
1265,33.0,63.63636363636363
1266,33.0,64.77272727272727
1267,34.0,65.9090909090909
1268,35.0,65.9090909090909
1269,34.0,64.77272727272727
1270,34.0,65.9090909090909
1271,35.0,65.9090909090909
1272,35.0,64.77272727272727
1273,35.0,64.77272727272727
1274,36.0,64.77272727272727
1275,35.0,64.77272727272727
1276,35.0,64.77272727272727
1277,35.0,64.77272727272727
1278,35.0,63.63636363636363
1279,35.0,64.77272727272727
1280,36.0,64.77272727272727
1281,36.0,64.77272727272727
1282,36.0,65.9090909090909
1283,37.0,67.04545454545455
1284,37.0,67.04545454545455
1285,38.0,65.9090909090909
1286,37.0,65.9090909090909
1287,37.0,64.77272727272727
1288,38.0,64.77272727272727
1289,38.0,64.77272727272727
1290,37.0,65.9090909090909
1291,37.0,67.04545454545455
1292,37.0,67.04545454545455
1293,37.0,67.04545454545455
1294,36.0,65.9090909090909
1295,37.0,64.77272727272727
1296,36.0,63.63636363636363
1297,37.0,62.5
1298,38.0,61.36363636363637
1299,37.0,60.22727272727273
1300,38.0,60.22727272727273
1301,37.0,60.22727272727273
1302,37.0,60.22727272727273
1303,37.0,60.22727272727273
1304,37.0,60.22727272727273
1305,36.0,60.22727272727273
1306,37.0,61.36363636363637
