accession,Position,Coverage,rPM,virus,species,type
PP766449,22,695,9.60183471,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,23,731,10.09919593,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,24,774,10.69326628,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,25,793,10.95576248,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,26,852,11.77088226,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,27,1018,14.06427012,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,28,1061,14.65834047,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,29,1255,17.33856484,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,30,1321,18.25039374,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,31,1368,18.89972645,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,32,1405,19.41090326,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,33,1492,20.61285955,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,34,1545,21.34508579,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,35,1618,22.35362383,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,36,1709,23.61084247,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,37,1881,25.98712387,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,38,1998,27.60354784,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,39,2071,28.61208588,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,40,2114,29.20615623,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,41,2159,29.82785775,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,42,2233,30.85021138,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,43,2313,31.95545854,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,44,2357,32.56334448,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,45,2476,34.20739963,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,46,2630,36.33500041,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,47,2790,38.54549474,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,48,2938,40.59020198,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,49,3337,46.1026222,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,50,3407,47.06971346,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,51,3530,48.76903097,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,52,3652,50.45453289,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,53,3807,52.59594927,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,54,4203,58.06692272,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,55,6877,95.00980907,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,56,7994,110.4418226,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,57,8295,114.600315,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,58,9155,126.481722,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,59,13730,189.688044,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,60,13862,191.5117018,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,61,14299,197.5491144,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,62,14992,207.123318,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,63,16358,225.9954132,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,64,17660,243.9833108,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,65,22171,306.3054351,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,66,25597,353.6376447,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,67,26185,361.7612114,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,68,26433,365.1874775,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,69,26705,368.9453179,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,70,27136,374.899837,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,71,28104,388.2733276,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,72,29421,406.468459,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,73,30647,423.4063717,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,74,31324,432.7595258,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,75,31865,440.2337598,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,76,32607,450.4849272,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,77,33068,456.853914,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,78,33530,463.2367163,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,79,33930,468.7629521,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,80,34428,475.6431157,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,81,34941,482.7305131,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,82,35511,490.6053991,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,83,36204,500.1796027,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,84,36740,507.5847586,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,85,37201,513.9537454,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,86,37680,520.5714128,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,87,38129,526.7746125,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,88,39023,539.1257495,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,89,40094,553.9222459,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,90,41668,575.6679838,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,91,46374,640.684148,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,92,48570,671.0231826,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,93,52878,730.5407422,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,94,55433,765.8395734,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,95,58237,804.5784864,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,96,71262,984.5265397,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,97,87920,1214.66663,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,98,102675,1418.515653,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,99,108050,1492.774447,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,100,109578,1513.884667,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,101,123165,1701.597082,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,102,128256,1771.932248,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,103,141542,1955.486171,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,104,154674,2136.912492,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,105,159505,2203.655605,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,106,175254,2421.237324,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,107,175254,2421.237324,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,108,175254,2421.237324,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,109,181619,2509.173551,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,110,187915,2596.156503,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,111,189040,2611.699041,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,112,189040,2611.699041,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,113,191315,2643.129507,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,114,191315,2643.129507,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,115,191315,2643.129507,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,116,191315,2643.129507,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,117,194322,2684.672985,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,118,194322,2684.672985,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,119,200328,2767.649416,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,120,200328,2767.649416,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,121,201682,2786.355724,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,122,201682,2786.355724,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,123,201682,2786.355724,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,124,201682,2786.355724,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,125,201682,2786.355724,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,126,201682,2786.355724,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,127,208531,2880.978696,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,128,211907,2927.620127,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,129,211907,2927.620127,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,130,211907,2927.620127,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,131,222778,3077.8094,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,132,222778,3077.8094,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,133,222778,3077.8094,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,134,230709,3187.380841,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,135,230709,3187.380841,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,136,230709,3187.380841,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,137,230709,3187.380841,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,138,232305,3209.430521,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,139,232305,3209.430521,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,140,232305,3209.430521,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,141,232305,3209.430521,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,142,234469,3239.327457,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,143,234469,3239.327457,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,144,234469,3239.327457,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,145,234469,3239.327457,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,146,235343,3251.402282,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,147,235343,3251.402282,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,148,235343,3251.402282,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,149,247310,3416.733442,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,150,247310,3416.733442,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,151,247310,3416.733442,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,152,260068,3592.992733,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,153,260068,3592.992733,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,154,260068,3592.992733,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,155,260068,3592.992733,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,156,261723,3615.857534,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,157,261723,3615.857534,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,158,261723,3615.857534,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,159,269601,3724.696748,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,160,269601,3724.696748,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,161,269601,3724.696748,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,162,269601,3724.696748,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,163,269601,3724.696748,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,164,271673,3753.322649,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,165,271673,3753.322649,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,166,277220,3829.957724,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,167,277220,3829.957724,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,168,277220,3829.957724,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,169,295130,4077.394932,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,170,295130,4077.394932,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,171,295130,4077.394932,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,172,295130,4077.394932,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,173,304428,4205.852284,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,174,304428,4205.852284,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,175,304428,4205.852284,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,176,304428,4205.852284,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,177,313140,4326.2137,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,178,313140,4326.2137,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,179,313140,4326.2137,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,180,313140,4326.2137,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,181,313792,4335.221464,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,182,313792,4335.221464,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,183,318791,4404.285596,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,184,318791,4404.285596,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,185,319118,4408.803294,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,186,319118,4408.803294,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,187,319118,4408.803294,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,188,322672,4457.903899,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,189,322672,4457.903899,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,190,322672,4457.903899,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,191,339545,4691.014341,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,192,339545,4691.014341,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,193,339545,4691.014341,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,194,339545,4691.014341,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,195,339545,4691.014341,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,196,339545,4691.014341,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,197,342756,4735.376199,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,198,342756,4735.376199,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,199,342756,4735.376199,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,200,343839,4750.338482,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,201,343839,4750.338482,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,202,343839,4750.338482,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,203,345411,4772.056589,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,204,345411,4772.056589,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,205,345411,4772.056589,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,206,359222,4962.863695,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,207,359222,4962.863695,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,208,365153,5044.803957,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,209,365153,5044.803957,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,210,365153,5044.803957,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,211,373128,5154.983283,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,212,373128,5154.983283,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,213,375370,5185.957835,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,214,375370,5185.957835,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,215,375370,5185.957835,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,216,375370,5185.957835,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,217,375370,5185.957835,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,218,382059,5278.370313,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,219,382059,5278.370313,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,220,383205,5294.202979,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,221,383205,5294.202979,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,222,385760,5329.50181,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,223,385760,5329.50181,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,224,387229,5349.796911,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,225,387229,5349.796911,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,226,387771,5357.28496,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,227,387771,5357.28496,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,228,407434,5628.940897,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,229,407434,5628.940897,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,230,407434,5628.940897,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,231,409900,5663.010141,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,232,409900,5663.010141,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,233,409900,5663.010141,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,234,420525,5809.800779,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,235,420525,5809.800779,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,236,423828,5855.433671,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,237,423828,5855.433671,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,238,425523,5878.851096,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,239,425522,5878.83728,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,240,426754,5895.858086,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,241,426751,5895.816639,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,242,426751,5895.816639,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,243,426751,5895.816639,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,244,427246,5902.655356,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,245,433389,5987.524523,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,246,433386,5987.483076,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,247,433386,5987.483076,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,248,433386,5987.483076,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,249,442880,6118.648283,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,250,442871,6118.523942,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,251,451008,6230.941394,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,252,450999,6230.817054,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,253,458213,6330.482717,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,254,458208,6330.413639,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,255,459086,6342.543726,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,256,459076,6342.40557,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,257,459442,6347.462076,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,258,459422,6347.185764,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,259,460127,6356.925755,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,260,460110,6356.69089,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,261,460110,6356.69089,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,262,462490,6389.571993,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,263,462475,6389.364759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,264,462475,6389.364759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,265,462475,6389.364759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,266,462475,6389.364759,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,267,465884,6436.462104,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,268,465879,6436.393026,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,269,472299,6525.089111,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,270,472284,6524.881877,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,271,473081,6535.892902,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,272,473056,6535.547512,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,273,476863,6588.143461,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,274,476720,6586.167832,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,275,476720,6586.167832,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,276,477404,6595.617695,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,277,477376,6595.230859,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,278,477376,6595.230859,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,279,477376,6595.230859,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,280,479685,6627.131055,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,281,479554,6625.321212,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,282,479554,6625.321212,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,283,479554,6625.321212,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,284,481126,6647.039319,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,285,481092,6646.569589,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,286,481092,6646.569589,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,287,481092,6646.569589,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,288,482477,6665.704181,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,289,482459,6665.4555,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,290,487792,6739.134039,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,291,487764,6738.747202,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,292,487764,6738.747202,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,293,487764,6738.747202,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,294,490289,6773.631566,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,295,490267,6773.327623,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,296,493611,6819.526954,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
PP766449,297,493417,6816.84673,Eidolon dupreanum kobuvirus,Eidolon dupreanum,partial
