accession,Position,Coverage,rPM,virus,species,type
PP766462,107,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,108,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,109,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,110,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,111,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,112,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,113,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,114,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,115,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,116,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,117,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,118,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,119,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,120,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,121,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,122,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,123,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,124,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,125,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,126,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,127,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,128,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,129,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,130,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,131,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,132,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,133,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,134,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,135,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,136,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,137,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,138,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,139,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,140,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,141,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,142,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,143,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,144,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,145,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,146,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,147,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,148,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,149,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,150,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,151,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,152,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,153,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,154,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,155,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,156,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,157,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,158,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,159,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,160,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,161,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,162,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,163,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,164,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,165,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,166,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,167,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,168,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,169,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,170,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,171,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,172,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,173,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,174,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,175,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,176,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,177,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,178,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,179,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,180,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,181,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,182,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,183,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,184,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,185,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,186,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,187,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,188,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,189,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,190,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,191,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,192,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,193,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,194,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,195,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,196,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,197,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,198,2,0.072822604,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,199,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,200,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,201,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,202,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,203,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,204,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,205,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,206,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,207,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,208,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,209,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,210,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,211,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,212,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,213,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,214,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,215,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,216,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,217,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,218,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,219,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,220,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,221,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,222,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,223,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,224,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,225,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,226,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,227,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,228,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,229,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,230,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,231,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,232,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,233,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,234,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,235,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,236,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,237,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,238,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,239,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,240,3,0.109233906,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,241,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,242,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,243,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,244,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,245,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,246,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,247,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,248,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,249,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,250,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,251,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,252,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,253,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,254,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,255,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,256,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,257,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,258,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,259,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,260,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,261,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,262,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,263,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,264,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,265,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,266,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,267,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,268,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,269,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,270,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,271,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,272,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,273,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,274,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,275,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,276,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,277,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,278,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,279,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,280,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,281,4,0.145645208,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,282,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,283,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,284,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,285,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,286,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,287,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,288,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,289,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766462,290,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
