accession,Position,Coverage,rPM,virus,species,type
PP766463,63,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,64,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,65,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,66,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,67,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,68,5,0.18205651,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,69,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,70,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,71,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,72,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,73,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,74,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,75,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,76,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,77,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,78,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,79,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,80,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,81,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,82,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,83,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,84,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,85,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,86,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,87,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,88,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,89,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,90,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,91,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,92,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,93,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,94,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,95,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,96,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,97,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,98,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,99,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,100,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,101,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,102,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,103,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,104,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,105,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,106,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,107,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,108,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,109,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,110,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,111,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,112,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,113,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,114,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,115,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,116,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,117,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,118,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,119,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,120,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,121,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,122,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,123,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,124,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,125,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,126,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,127,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,128,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,129,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,130,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,131,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,132,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,133,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,134,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,135,12,0.436935625,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,136,12,0.436935625,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,137,12,0.436935625,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,138,12,0.436935625,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,139,12,0.436935625,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,140,12,0.436935625,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,141,12,0.436935625,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,142,12,0.436935625,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,143,12,0.436935625,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,144,12,0.436935625,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,145,12,0.436935625,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,146,12,0.436935625,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,147,12,0.436935625,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,148,12,0.436935625,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,149,12,0.436935625,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,150,12,0.436935625,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,151,12,0.436935625,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,152,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,153,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,154,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,155,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,156,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,157,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,158,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,159,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,160,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,161,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,162,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,163,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,164,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,165,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,166,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,167,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,168,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,169,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,170,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,171,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,172,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,173,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,174,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,175,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,176,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,177,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,178,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,179,9,0.327701719,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,180,9,0.327701719,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,181,9,0.327701719,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,182,9,0.327701719,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,183,9,0.327701719,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,184,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,185,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,186,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,187,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,188,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,189,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,190,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,191,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,192,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,193,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,194,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,195,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,196,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,197,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,198,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,199,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,200,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,201,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,202,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,203,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,204,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,205,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,206,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,207,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,208,9,0.327701719,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,209,9,0.327701719,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,210,9,0.327701719,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,211,9,0.327701719,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,212,9,0.327701719,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,213,9,0.327701719,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,214,9,0.327701719,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,215,9,0.327701719,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,216,9,0.327701719,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,217,9,0.327701719,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,218,9,0.327701719,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,219,9,0.327701719,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,220,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,221,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,222,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,223,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,224,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,225,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,226,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,227,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,228,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,229,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,230,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,231,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,232,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,233,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,234,8,0.291290417,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,235,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,236,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,237,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,238,11,0.400524323,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,239,12,0.436935625,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,240,12,0.436935625,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,241,12,0.436935625,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,242,12,0.436935625,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,243,12,0.436935625,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,244,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,245,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,246,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,247,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,248,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,249,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,250,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,251,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,252,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,253,10,0.364113021,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,254,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,255,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,256,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,257,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,258,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,259,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,260,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,261,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,262,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,263,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,264,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,265,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,266,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,267,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,268,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,269,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,270,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,271,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,272,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,273,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,274,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,275,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,276,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,277,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,278,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,279,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,280,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,281,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,282,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,283,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,284,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,285,7,0.254879114,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,286,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,287,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,288,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,289,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
PP766463,290,6,0.218467812,Eidolon dupreanum sapelovirus 2,Eidolon dupreanum,partial
