Position,Coverage,rPM,rPM_log10
79,9,0.278000865,-0.555953853
80,9,0.278000865,-0.555953853
81,9,0.278000865,-0.555953853
82,9,0.278000865,-0.555953853
83,9,0.278000865,-0.555953853
84,10,0.30888985,-0.510196362
85,10,0.30888985,-0.510196362
86,10,0.30888985,-0.510196362
87,10,0.30888985,-0.510196362
88,10,0.30888985,-0.510196362
89,10,0.30888985,-0.510196362
90,10,0.30888985,-0.510196362
91,10,0.30888985,-0.510196362
92,10,0.30888985,-0.510196362
93,10,0.30888985,-0.510196362
94,10,0.30888985,-0.510196362
95,11,0.339778835,-0.468803677
96,14,0.43244579,-0.364068327
97,14,0.43244579,-0.364068327
98,14,0.43244579,-0.364068327
99,14,0.43244579,-0.364068327
100,14,0.43244579,-0.364068327
101,14,0.43244579,-0.364068327
102,14,0.43244579,-0.364068327
103,14,0.43244579,-0.364068327
104,14,0.43244579,-0.364068327
105,14,0.43244579,-0.364068327
106,14,0.43244579,-0.364068327
107,14,0.43244579,-0.364068327
108,14,0.43244579,-0.364068327
109,14,0.43244579,-0.364068327
110,14,0.43244579,-0.364068327
111,14,0.43244579,-0.364068327
112,14,0.43244579,-0.364068327
113,14,0.43244579,-0.364068327
114,14,0.43244579,-0.364068327
115,14,0.43244579,-0.364068327
116,15,0.463334775,-0.334105103
117,15,0.463334775,-0.334105103
118,15,0.463334775,-0.334105103
119,15,0.463334775,-0.334105103
120,15,0.463334775,-0.334105103
121,15,0.463334775,-0.334105103
122,15,0.463334775,-0.334105103
123,15,0.463334775,-0.334105103
124,15,0.463334775,-0.334105103
125,15,0.463334775,-0.334105103
126,15,0.463334775,-0.334105103
127,15,0.463334775,-0.334105103
128,15,0.463334775,-0.334105103
129,15,0.463334775,-0.334105103
130,15,0.463334775,-0.334105103
131,15,0.463334775,-0.334105103
132,15,0.463334775,-0.334105103
133,15,0.463334775,-0.334105103
134,15,0.463334775,-0.334105103
135,15,0.463334775,-0.334105103
136,15,0.463334775,-0.334105103
137,16,0.49422376,-0.30607638
138,16,0.49422376,-0.30607638
139,16,0.49422376,-0.30607638
140,16,0.49422376,-0.30607638
141,16,0.49422376,-0.30607638
142,16,0.49422376,-0.30607638
143,17,0.525112745,-0.279747441
144,17,0.525112745,-0.279747441
145,17,0.525112745,-0.279747441
146,17,0.525112745,-0.279747441
147,17,0.525112745,-0.279747441
148,16,0.49422376,-0.30607638
149,16,0.49422376,-0.30607638
150,16,0.49422376,-0.30607638
151,16,0.49422376,-0.30607638
152,16,0.49422376,-0.30607638
153,16,0.49422376,-0.30607638
154,16,0.49422376,-0.30607638
155,16,0.49422376,-0.30607638
156,16,0.49422376,-0.30607638
157,16,0.49422376,-0.30607638
158,16,0.49422376,-0.30607638
159,16,0.49422376,-0.30607638
160,16,0.49422376,-0.30607638
161,16,0.49422376,-0.30607638
162,16,0.49422376,-0.30607638
163,16,0.49422376,-0.30607638
164,16,0.49422376,-0.30607638
165,16,0.49422376,-0.30607638
166,16,0.49422376,-0.30607638
167,16,0.49422376,-0.30607638
168,16,0.49422376,-0.30607638
169,16,0.49422376,-0.30607638
170,16,0.49422376,-0.30607638
171,16,0.49422376,-0.30607638
172,16,0.49422376,-0.30607638
173,16,0.49422376,-0.30607638
174,16,0.49422376,-0.30607638
175,16,0.49422376,-0.30607638
176,16,0.49422376,-0.30607638
177,16,0.49422376,-0.30607638
178,16,0.49422376,-0.30607638
179,16,0.49422376,-0.30607638
180,16,0.49422376,-0.30607638
181,16,0.49422376,-0.30607638
182,16,0.49422376,-0.30607638
183,15,0.463334775,-0.334105103
184,15,0.463334775,-0.334105103
185,15,0.463334775,-0.334105103
186,15,0.463334775,-0.334105103
187,15,0.463334775,-0.334105103
188,15,0.463334775,-0.334105103
189,15,0.463334775,-0.334105103
190,15,0.463334775,-0.334105103
191,15,0.463334775,-0.334105103
192,15,0.463334775,-0.334105103
193,15,0.463334775,-0.334105103
194,15,0.463334775,-0.334105103
195,15,0.463334775,-0.334105103
196,15,0.463334775,-0.334105103
197,15,0.463334775,-0.334105103
198,15,0.463334775,-0.334105103
199,15,0.463334775,-0.334105103
200,15,0.463334775,-0.334105103
201,15,0.463334775,-0.334105103
202,15,0.463334775,-0.334105103
203,15,0.463334775,-0.334105103
204,15,0.463334775,-0.334105103
205,15,0.463334775,-0.334105103
206,15,0.463334775,-0.334105103
207,15,0.463334775,-0.334105103
208,15,0.463334775,-0.334105103
209,15,0.463334775,-0.334105103
210,15,0.463334775,-0.334105103
211,15,0.463334775,-0.334105103
212,13,0.401556805,-0.39625301
213,13,0.401556805,-0.39625301
214,11,0.339778835,-0.468803677
215,11,0.339778835,-0.468803677
216,12,0.37066782,-0.431015116
217,12,0.37066782,-0.431015116
218,12,0.37066782,-0.431015116
219,12,0.37066782,-0.431015116
220,12,0.37066782,-0.431015116
221,11,0.339778835,-0.468803677
222,12,0.37066782,-0.431015116
223,11,0.339778835,-0.468803677
224,11,0.339778835,-0.468803677
225,11,0.339778835,-0.468803677
226,11,0.339778835,-0.468803677
227,11,0.339778835,-0.468803677
228,11,0.339778835,-0.468803677
229,12,0.37066782,-0.431015116
230,11,0.339778835,-0.468803677
231,11,0.339778835,-0.468803677
232,11,0.339778835,-0.468803677
233,11,0.339778835,-0.468803677
234,11,0.339778835,-0.468803677
235,11,0.339778835,-0.468803677
236,11,0.339778835,-0.468803677
237,12,0.37066782,-0.431015116
238,12,0.37066782,-0.431015116
239,12,0.37066782,-0.431015116
240,12,0.37066782,-0.431015116
241,11,0.339778835,-0.468803677
242,8,0.24711188,-0.607106375
243,8,0.24711188,-0.607106375
244,8,0.24711188,-0.607106375
245,8,0.24711188,-0.607106375
246,8,0.24711188,-0.607106375
247,8,0.24711188,-0.607106375
248,8,0.24711188,-0.607106375
249,8,0.24711188,-0.607106375
250,8,0.24711188,-0.607106375
251,8,0.24711188,-0.607106375
252,8,0.24711188,-0.607106375
253,9,0.278000865,-0.555953853
254,9,0.278000865,-0.555953853
255,9,0.278000865,-0.555953853
256,9,0.278000865,-0.555953853
257,9,0.278000865,-0.555953853
258,9,0.278000865,-0.555953853
259,9,0.278000865,-0.555953853
260,9,0.278000865,-0.555953853
261,10,0.30888985,-0.510196362
262,9,0.278000865,-0.555953853
263,9,0.278000865,-0.555953853
264,9,0.278000865,-0.555953853
265,9,0.278000865,-0.555953853
266,9,0.278000865,-0.555953853
267,9,0.278000865,-0.555953853
268,9,0.278000865,-0.555953853
269,9,0.278000865,-0.555953853
270,9,0.278000865,-0.555953853
271,9,0.278000865,-0.555953853
272,9,0.278000865,-0.555953853
273,9,0.278000865,-0.555953853
274,9,0.278000865,-0.555953853
275,9,0.278000865,-0.555953853
276,9,0.278000865,-0.555953853
277,9,0.278000865,-0.555953853
278,9,0.278000865,-0.555953853
279,9,0.278000865,-0.555953853
280,9,0.278000865,-0.555953853
281,9,0.278000865,-0.555953853
282,9,0.278000865,-0.555953853
283,8,0.24711188,-0.607106375
284,8,0.24711188,-0.607106375
285,8,0.24711188,-0.607106375
286,8,0.24711188,-0.607106375
287,8,0.24711188,-0.607106375
288,8,0.24711188,-0.607106375
289,7,0.216222895,-0.665098322
290,7,0.216222895,-0.665098322
291,7,0.216222895,-0.665098322
292,7,0.216222895,-0.665098322
293,7,0.216222895,-0.665098322
294,7,0.216222895,-0.665098322
295,7,0.216222895,-0.665098322
296,7,0.216222895,-0.665098322
297,7,0.216222895,-0.665098322
298,7,0.216222895,-0.665098322
299,7,0.216222895,-0.665098322
300,7,0.216222895,-0.665098322
301,7,0.216222895,-0.665098322
302,7,0.216222895,-0.665098322
303,7,0.216222895,-0.665098322
304,7,0.216222895,-0.665098322
305,7,0.216222895,-0.665098322
306,7,0.216222895,-0.665098322
307,7,0.216222895,-0.665098322
308,7,0.216222895,-0.665098322
309,7,0.216222895,-0.665098322
310,7,0.216222895,-0.665098322
311,7,0.216222895,-0.665098322
312,8,0.24711188,-0.607106375
313,8,0.24711188,-0.607106375
314,8,0.24711188,-0.607106375
315,8,0.24711188,-0.607106375
316,8,0.24711188,-0.607106375
317,8,0.24711188,-0.607106375
318,8,0.24711188,-0.607106375
319,8,0.24711188,-0.607106375
320,8,0.24711188,-0.607106375
321,9,0.278000865,-0.555953853
322,9,0.278000865,-0.555953853
323,9,0.278000865,-0.555953853
324,9,0.278000865,-0.555953853
325,9,0.278000865,-0.555953853
326,9,0.278000865,-0.555953853
327,9,0.278000865,-0.555953853
328,9,0.278000865,-0.555953853
329,9,0.278000865,-0.555953853
330,9,0.278000865,-0.555953853
331,9,0.278000865,-0.555953853
332,9,0.278000865,-0.555953853
333,9,0.278000865,-0.555953853
334,9,0.278000865,-0.555953853
335,9,0.278000865,-0.555953853
336,9,0.278000865,-0.555953853
337,9,0.278000865,-0.555953853
338,10,0.30888985,-0.510196362
339,10,0.30888985,-0.510196362
340,10,0.30888985,-0.510196362
341,10,0.30888985,-0.510196362
342,10,0.30888985,-0.510196362
343,10,0.30888985,-0.510196362
344,10,0.30888985,-0.510196362
345,10,0.30888985,-0.510196362
346,10,0.30888985,-0.510196362
347,10,0.30888985,-0.510196362
348,10,0.30888985,-0.510196362
349,10,0.30888985,-0.510196362
350,10,0.30888985,-0.510196362
351,10,0.30888985,-0.510196362
352,10,0.30888985,-0.510196362
353,10,0.30888985,-0.510196362
354,10,0.30888985,-0.510196362
355,10,0.30888985,-0.510196362
356,10,0.30888985,-0.510196362
357,10,0.30888985,-0.510196362
358,10,0.30888985,-0.510196362
359,9,0.278000865,-0.555953853
360,9,0.278000865,-0.555953853
361,9,0.278000865,-0.555953853
362,8,0.24711188,-0.607106375
363,8,0.24711188,-0.607106375
364,8,0.24711188,-0.607106375
365,8,0.24711188,-0.607106375
366,8,0.24711188,-0.607106375
367,8,0.24711188,-0.607106375
368,7,0.216222895,-0.665098322
369,7,0.216222895,-0.665098322
370,7,0.216222895,-0.665098322
371,7,0.216222895,-0.665098322
372,7,0.216222895,-0.665098322
373,7,0.216222895,-0.665098322
374,7,0.216222895,-0.665098322
375,6,0.18533391,-0.732045112
376,7,0.216222895,-0.665098322
377,7,0.216222895,-0.665098322
378,7,0.216222895,-0.665098322
379,7,0.216222895,-0.665098322
380,7,0.216222895,-0.665098322
381,7,0.216222895,-0.665098322
382,7,0.216222895,-0.665098322
383,7,0.216222895,-0.665098322
384,7,0.216222895,-0.665098322
385,7,0.216222895,-0.665098322
386,8,0.24711188,-0.607106375
387,8,0.24711188,-0.607106375
388,8,0.24711188,-0.607106375
389,8,0.24711188,-0.607106375
390,8,0.24711188,-0.607106375
391,8,0.24711188,-0.607106375
392,8,0.24711188,-0.607106375
393,8,0.24711188,-0.607106375
394,8,0.24711188,-0.607106375
395,8,0.24711188,-0.607106375
396,8,0.24711188,-0.607106375
397,8,0.24711188,-0.607106375
398,8,0.24711188,-0.607106375
399,7,0.216222895,-0.665098322
400,7,0.216222895,-0.665098322
401,7,0.216222895,-0.665098322
402,7,0.216222895,-0.665098322
403,7,0.216222895,-0.665098322
404,7,0.216222895,-0.665098322
405,7,0.216222895,-0.665098322
406,7,0.216222895,-0.665098322
407,6,0.18533391,-0.732045112
408,6,0.18533391,-0.732045112
409,6,0.18533391,-0.732045112
410,6,0.18533391,-0.732045112
411,6,0.18533391,-0.732045112
412,6,0.18533391,-0.732045112
413,6,0.18533391,-0.732045112
414,6,0.18533391,-0.732045112
415,8,0.24711188,-0.607106375
416,8,0.24711188,-0.607106375
417,8,0.24711188,-0.607106375
418,8,0.24711188,-0.607106375
419,8,0.24711188,-0.607106375
420,8,0.24711188,-0.607106375
421,8,0.24711188,-0.607106375
422,8,0.24711188,-0.607106375
423,8,0.24711188,-0.607106375
424,8,0.24711188,-0.607106375
425,8,0.24711188,-0.607106375
426,9,0.278000865,-0.555953853
427,9,0.278000865,-0.555953853
428,9,0.278000865,-0.555953853
429,9,0.278000865,-0.555953853
430,9,0.278000865,-0.555953853
431,9,0.278000865,-0.555953853
432,9,0.278000865,-0.555953853
433,9,0.278000865,-0.555953853
434,9,0.278000865,-0.555953853
435,9,0.278000865,-0.555953853
436,9,0.278000865,-0.555953853
437,9,0.278000865,-0.555953853
438,9,0.278000865,-0.555953853
439,9,0.278000865,-0.555953853
440,9,0.278000865,-0.555953853
441,9,0.278000865,-0.555953853
442,9,0.278000865,-0.555953853
443,10,0.30888985,-0.510196362
444,10,0.30888985,-0.510196362
445,10,0.30888985,-0.510196362
446,10,0.30888985,-0.510196362
447,10,0.30888985,-0.510196362
448,10,0.30888985,-0.510196362
449,10,0.30888985,-0.510196362
450,10,0.30888985,-0.510196362
451,12,0.37066782,-0.431015116
452,12,0.37066782,-0.431015116
453,12,0.37066782,-0.431015116
454,12,0.37066782,-0.431015116
455,12,0.37066782,-0.431015116
456,12,0.37066782,-0.431015116
457,12,0.37066782,-0.431015116
458,11,0.339778835,-0.468803677
459,11,0.339778835,-0.468803677
460,12,0.37066782,-0.431015116
461,12,0.37066782,-0.431015116
462,13,0.401556805,-0.39625301
463,13,0.401556805,-0.39625301
464,13,0.401556805,-0.39625301
465,13,0.401556805,-0.39625301
466,13,0.401556805,-0.39625301
467,12,0.37066782,-0.431015116
468,12,0.37066782,-0.431015116
469,12,0.37066782,-0.431015116
470,12,0.37066782,-0.431015116
471,12,0.37066782,-0.431015116
472,12,0.37066782,-0.431015116
473,12,0.37066782,-0.431015116
474,12,0.37066782,-0.431015116
475,12,0.37066782,-0.431015116
476,12,0.37066782,-0.431015116
477,12,0.37066782,-0.431015116
478,12,0.37066782,-0.431015116
479,12,0.37066782,-0.431015116
480,12,0.37066782,-0.431015116
481,12,0.37066782,-0.431015116
482,12,0.37066782,-0.431015116
483,12,0.37066782,-0.431015116
484,11,0.339778835,-0.468803677
485,11,0.339778835,-0.468803677
486,11,0.339778835,-0.468803677
487,12,0.37066782,-0.431015116
488,12,0.37066782,-0.431015116
489,12,0.37066782,-0.431015116
490,12,0.37066782,-0.431015116
491,12,0.37066782,-0.431015116
492,12,0.37066782,-0.431015116
493,12,0.37066782,-0.431015116
494,12,0.37066782,-0.431015116
495,12,0.37066782,-0.431015116
496,12,0.37066782,-0.431015116
497,12,0.37066782,-0.431015116
498,12,0.37066782,-0.431015116
499,12,0.37066782,-0.431015116
500,12,0.37066782,-0.431015116
501,12,0.37066782,-0.431015116
502,12,0.37066782,-0.431015116
503,12,0.37066782,-0.431015116
504,12,0.37066782,-0.431015116
505,12,0.37066782,-0.431015116
506,12,0.37066782,-0.431015116
507,12,0.37066782,-0.431015116
508,12,0.37066782,-0.431015116
509,12,0.37066782,-0.431015116
510,12,0.37066782,-0.431015116
511,12,0.37066782,-0.431015116
512,12,0.37066782,-0.431015116
513,12,0.37066782,-0.431015116
514,12,0.37066782,-0.431015116
515,12,0.37066782,-0.431015116
516,12,0.37066782,-0.431015116
517,12,0.37066782,-0.431015116
518,12,0.37066782,-0.431015116
519,12,0.37066782,-0.431015116
520,12,0.37066782,-0.431015116
521,12,0.37066782,-0.431015116
522,11,0.339778835,-0.468803677
523,12,0.37066782,-0.431015116
524,12,0.37066782,-0.431015116
525,12,0.37066782,-0.431015116
526,12,0.37066782,-0.431015116
527,12,0.37066782,-0.431015116
528,12,0.37066782,-0.431015116
529,11,0.339778835,-0.468803677
530,11,0.339778835,-0.468803677
531,11,0.339778835,-0.468803677
532,10,0.30888985,-0.510196362
533,10,0.30888985,-0.510196362
534,10,0.30888985,-0.510196362
535,10,0.30888985,-0.510196362
536,10,0.30888985,-0.510196362
537,10,0.30888985,-0.510196362
538,10,0.30888985,-0.510196362
539,10,0.30888985,-0.510196362
540,10,0.30888985,-0.510196362
541,10,0.30888985,-0.510196362
542,10,0.30888985,-0.510196362
543,10,0.30888985,-0.510196362
544,10,0.30888985,-0.510196362
545,11,0.339778835,-0.468803677
546,11,0.339778835,-0.468803677
547,11,0.339778835,-0.468803677
548,11,0.339778835,-0.468803677
549,11,0.339778835,-0.468803677
550,11,0.339778835,-0.468803677
551,11,0.339778835,-0.468803677
552,11,0.339778835,-0.468803677
553,11,0.339778835,-0.468803677
554,11,0.339778835,-0.468803677
555,11,0.339778835,-0.468803677
556,11,0.339778835,-0.468803677
557,11,0.339778835,-0.468803677
558,12,0.37066782,-0.431015116
559,12,0.37066782,-0.431015116
560,12,0.37066782,-0.431015116
561,10,0.30888985,-0.510196362
562,10,0.30888985,-0.510196362
563,10,0.30888985,-0.510196362
564,11,0.339778835,-0.468803677
565,11,0.339778835,-0.468803677
566,11,0.339778835,-0.468803677
567,11,0.339778835,-0.468803677
568,11,0.339778835,-0.468803677
569,11,0.339778835,-0.468803677
570,11,0.339778835,-0.468803677
571,11,0.339778835,-0.468803677
572,10,0.30888985,-0.510196362
573,10,0.30888985,-0.510196362
574,10,0.30888985,-0.510196362
575,10,0.30888985,-0.510196362
576,10,0.30888985,-0.510196362
577,10,0.30888985,-0.510196362
578,10,0.30888985,-0.510196362
579,10,0.30888985,-0.510196362
580,10,0.30888985,-0.510196362
581,10,0.30888985,-0.510196362
582,10,0.30888985,-0.510196362
583,10,0.30888985,-0.510196362
584,10,0.30888985,-0.510196362
585,10,0.30888985,-0.510196362
586,10,0.30888985,-0.510196362
587,11,0.339778835,-0.468803677
588,11,0.339778835,-0.468803677
589,10,0.30888985,-0.510196362
590,10,0.30888985,-0.510196362
591,10,0.30888985,-0.510196362
592,10,0.30888985,-0.510196362
593,10,0.30888985,-0.510196362
594,10,0.30888985,-0.510196362
595,10,0.30888985,-0.510196362
596,10,0.30888985,-0.510196362
597,8,0.24711188,-0.607106375
598,8,0.24711188,-0.607106375
599,8,0.24711188,-0.607106375
600,8,0.24711188,-0.607106375
601,8,0.24711188,-0.607106375
602,8,0.24711188,-0.607106375
603,10,0.30888985,-0.510196362
604,10,0.30888985,-0.510196362
605,10,0.30888985,-0.510196362
606,9,0.278000865,-0.555953853
607,11,0.339778835,-0.468803677
608,10,0.30888985,-0.510196362
609,10,0.30888985,-0.510196362
610,10,0.30888985,-0.510196362
611,10,0.30888985,-0.510196362
612,10,0.30888985,-0.510196362
613,10,0.30888985,-0.510196362
614,10,0.30888985,-0.510196362
615,10,0.30888985,-0.510196362
616,10,0.30888985,-0.510196362
617,10,0.30888985,-0.510196362
618,10,0.30888985,-0.510196362
619,10,0.30888985,-0.510196362
620,10,0.30888985,-0.510196362
621,10,0.30888985,-0.510196362
622,10,0.30888985,-0.510196362
623,10,0.30888985,-0.510196362
624,10,0.30888985,-0.510196362
625,10,0.30888985,-0.510196362
626,10,0.30888985,-0.510196362
627,10,0.30888985,-0.510196362
628,10,0.30888985,-0.510196362
629,10,0.30888985,-0.510196362
630,10,0.30888985,-0.510196362
631,10,0.30888985,-0.510196362
632,10,0.30888985,-0.510196362
633,9,0.278000865,-0.555953853
634,10,0.30888985,-0.510196362
635,10,0.30888985,-0.510196362
636,10,0.30888985,-0.510196362
637,10,0.30888985,-0.510196362
638,10,0.30888985,-0.510196362
639,10,0.30888985,-0.510196362
640,10,0.30888985,-0.510196362
641,10,0.30888985,-0.510196362
642,10,0.30888985,-0.510196362
643,12,0.37066782,-0.431015116
644,12,0.37066782,-0.431015116
645,13,0.401556805,-0.39625301
646,13,0.401556805,-0.39625301
647,13,0.401556805,-0.39625301
648,13,0.401556805,-0.39625301
649,13,0.401556805,-0.39625301
650,13,0.401556805,-0.39625301
651,13,0.401556805,-0.39625301
652,13,0.401556805,-0.39625301
653,13,0.401556805,-0.39625301
654,13,0.401556805,-0.39625301
655,13,0.401556805,-0.39625301
656,13,0.401556805,-0.39625301
657,13,0.401556805,-0.39625301
658,13,0.401556805,-0.39625301
659,13,0.401556805,-0.39625301
660,13,0.401556805,-0.39625301
661,13,0.401556805,-0.39625301
662,13,0.401556805,-0.39625301
663,13,0.401556805,-0.39625301
664,13,0.401556805,-0.39625301
665,13,0.401556805,-0.39625301
666,14,0.43244579,-0.364068327
667,14,0.43244579,-0.364068327
668,14,0.43244579,-0.364068327
669,13,0.401556805,-0.39625301
670,13,0.401556805,-0.39625301
671,13,0.401556805,-0.39625301
672,13,0.401556805,-0.39625301
673,13,0.401556805,-0.39625301
674,13,0.401556805,-0.39625301
675,13,0.401556805,-0.39625301
676,13,0.401556805,-0.39625301
677,13,0.401556805,-0.39625301
678,13,0.401556805,-0.39625301
679,13,0.401556805,-0.39625301
680,13,0.401556805,-0.39625301
681,13,0.401556805,-0.39625301
682,13,0.401556805,-0.39625301
683,13,0.401556805,-0.39625301
684,13,0.401556805,-0.39625301
685,13,0.401556805,-0.39625301
686,13,0.401556805,-0.39625301
687,13,0.401556805,-0.39625301
688,13,0.401556805,-0.39625301
689,13,0.401556805,-0.39625301
690,13,0.401556805,-0.39625301
691,12,0.37066782,-0.431015116
692,12,0.37066782,-0.431015116
693,12,0.37066782,-0.431015116
694,12,0.37066782,-0.431015116
695,12,0.37066782,-0.431015116
696,12,0.37066782,-0.431015116
697,12,0.37066782,-0.431015116
698,12,0.37066782,-0.431015116
699,12,0.37066782,-0.431015116
700,12,0.37066782,-0.431015116
701,12,0.37066782,-0.431015116
702,12,0.37066782,-0.431015116
703,12,0.37066782,-0.431015116
704,11,0.339778835,-0.468803677
705,11,0.339778835,-0.468803677
706,11,0.339778835,-0.468803677
707,11,0.339778835,-0.468803677
708,11,0.339778835,-0.468803677
709,11,0.339778835,-0.468803677
710,10,0.30888985,-0.510196362
711,10,0.30888985,-0.510196362
712,10,0.30888985,-0.510196362
713,10,0.30888985,-0.510196362
714,10,0.30888985,-0.510196362
715,10,0.30888985,-0.510196362
716,10,0.30888985,-0.510196362
717,10,0.30888985,-0.510196362
718,10,0.30888985,-0.510196362
719,10,0.30888985,-0.510196362
720,10,0.30888985,-0.510196362
721,10,0.30888985,-0.510196362
722,10,0.30888985,-0.510196362
723,10,0.30888985,-0.510196362
724,10,0.30888985,-0.510196362
725,10,0.30888985,-0.510196362
726,10,0.30888985,-0.510196362
727,10,0.30888985,-0.510196362
728,10,0.30888985,-0.510196362
729,10,0.30888985,-0.510196362
730,10,0.30888985,-0.510196362
731,10,0.30888985,-0.510196362
732,10,0.30888985,-0.510196362
733,9,0.278000865,-0.555953853
734,9,0.278000865,-0.555953853
735,9,0.278000865,-0.555953853
736,9,0.278000865,-0.555953853
737,10,0.30888985,-0.510196362
738,10,0.30888985,-0.510196362
739,10,0.30888985,-0.510196362
740,10,0.30888985,-0.510196362
741,10,0.30888985,-0.510196362
742,10,0.30888985,-0.510196362
743,10,0.30888985,-0.510196362
744,10,0.30888985,-0.510196362
745,10,0.30888985,-0.510196362
746,11,0.339778835,-0.468803677
747,11,0.339778835,-0.468803677
748,14,0.43244579,-0.364068327
749,12,0.37066782,-0.431015116
750,12,0.37066782,-0.431015116
751,12,0.37066782,-0.431015116
752,12,0.37066782,-0.431015116
753,10,0.30888985,-0.510196362
754,10,0.30888985,-0.510196362
755,10,0.30888985,-0.510196362
756,10,0.30888985,-0.510196362
757,10,0.30888985,-0.510196362
758,10,0.30888985,-0.510196362
759,10,0.30888985,-0.510196362
760,10,0.30888985,-0.510196362
761,10,0.30888985,-0.510196362
762,10,0.30888985,-0.510196362
763,10,0.30888985,-0.510196362
764,10,0.30888985,-0.510196362
765,10,0.30888985,-0.510196362
766,10,0.30888985,-0.510196362
767,10,0.30888985,-0.510196362
768,10,0.30888985,-0.510196362
769,10,0.30888985,-0.510196362
770,10,0.30888985,-0.510196362
771,10,0.30888985,-0.510196362
772,10,0.30888985,-0.510196362
773,10,0.30888985,-0.510196362
774,10,0.30888985,-0.510196362
775,10,0.30888985,-0.510196362
776,10,0.30888985,-0.510196362
777,10,0.30888985,-0.510196362
778,10,0.30888985,-0.510196362
779,10,0.30888985,-0.510196362
780,9,0.278000865,-0.555953853
781,9,0.278000865,-0.555953853
782,9,0.278000865,-0.555953853
783,10,0.30888985,-0.510196362
784,10,0.30888985,-0.510196362
785,10,0.30888985,-0.510196362
786,10,0.30888985,-0.510196362
787,10,0.30888985,-0.510196362
788,10,0.30888985,-0.510196362
789,8,0.24711188,-0.607106375
790,8,0.24711188,-0.607106375
791,7,0.216222895,-0.665098322
792,7,0.216222895,-0.665098322
793,7,0.216222895,-0.665098322
794,7,0.216222895,-0.665098322
795,7,0.216222895,-0.665098322
796,7,0.216222895,-0.665098322
797,7,0.216222895,-0.665098322
798,7,0.216222895,-0.665098322
799,7,0.216222895,-0.665098322
800,7,0.216222895,-0.665098322
801,7,0.216222895,-0.665098322
802,7,0.216222895,-0.665098322
803,7,0.216222895,-0.665098322
804,7,0.216222895,-0.665098322
805,7,0.216222895,-0.665098322
806,7,0.216222895,-0.665098322
807,7,0.216222895,-0.665098322
808,7,0.216222895,-0.665098322
809,7,0.216222895,-0.665098322
810,7,0.216222895,-0.665098322
811,7,0.216222895,-0.665098322
812,6,0.18533391,-0.732045112
813,6,0.18533391,-0.732045112
814,6,0.18533391,-0.732045112
815,6,0.18533391,-0.732045112
816,6,0.18533391,-0.732045112
817,6,0.18533391,-0.732045112
818,6,0.18533391,-0.732045112
819,6,0.18533391,-0.732045112
820,6,0.18533391,-0.732045112
821,6,0.18533391,-0.732045112
