Position,Coverage,rPM,rPM_log10
79,7,0.216222895,-0.665098322
80,7,0.216222895,-0.665098322
81,7,0.216222895,-0.665098322
82,7,0.216222895,-0.665098322
83,7,0.216222895,-0.665098322
84,7,0.216222895,-0.665098322
85,7,0.216222895,-0.665098322
86,8,0.24711188,-0.607106375
87,9,0.278000865,-0.555953853
88,9,0.278000865,-0.555953853
89,9,0.278000865,-0.555953853
90,9,0.278000865,-0.555953853
91,9,0.278000865,-0.555953853
92,9,0.278000865,-0.555953853
93,9,0.278000865,-0.555953853
94,9,0.278000865,-0.555953853
95,9,0.278000865,-0.555953853
96,9,0.278000865,-0.555953853
97,9,0.278000865,-0.555953853
98,9,0.278000865,-0.555953853
99,9,0.278000865,-0.555953853
100,9,0.278000865,-0.555953853
101,9,0.278000865,-0.555953853
102,9,0.278000865,-0.555953853
103,9,0.278000865,-0.555953853
104,9,0.278000865,-0.555953853
105,9,0.278000865,-0.555953853
106,9,0.278000865,-0.555953853
107,9,0.278000865,-0.555953853
108,9,0.278000865,-0.555953853
109,9,0.278000865,-0.555953853
110,9,0.278000865,-0.555953853
111,9,0.278000865,-0.555953853
112,9,0.278000865,-0.555953853
113,9,0.278000865,-0.555953853
114,9,0.278000865,-0.555953853
115,9,0.278000865,-0.555953853
116,9,0.278000865,-0.555953853
117,9,0.278000865,-0.555953853
118,9,0.278000865,-0.555953853
119,9,0.278000865,-0.555953853
120,9,0.278000865,-0.555953853
121,9,0.278000865,-0.555953853
122,9,0.278000865,-0.555953853
123,9,0.278000865,-0.555953853
124,9,0.278000865,-0.555953853
125,9,0.278000865,-0.555953853
126,9,0.278000865,-0.555953853
127,9,0.278000865,-0.555953853
128,9,0.278000865,-0.555953853
129,9,0.278000865,-0.555953853
130,11,0.339778835,-0.468803677
131,11,0.339778835,-0.468803677
132,11,0.339778835,-0.468803677
133,11,0.339778835,-0.468803677
134,11,0.339778835,-0.468803677
135,11,0.339778835,-0.468803677
136,11,0.339778835,-0.468803677
137,11,0.339778835,-0.468803677
138,11,0.339778835,-0.468803677
139,11,0.339778835,-0.468803677
140,11,0.339778835,-0.468803677
141,11,0.339778835,-0.468803677
142,11,0.339778835,-0.468803677
143,11,0.339778835,-0.468803677
144,11,0.339778835,-0.468803677
145,11,0.339778835,-0.468803677
146,11,0.339778835,-0.468803677
147,10,0.30888985,-0.510196362
148,10,0.30888985,-0.510196362
149,8,0.24711188,-0.607106375
150,8,0.24711188,-0.607106375
151,8,0.24711188,-0.607106375
152,8,0.24711188,-0.607106375
153,8,0.24711188,-0.607106375
154,8,0.24711188,-0.607106375
155,8,0.24711188,-0.607106375
156,8,0.24711188,-0.607106375
157,8,0.24711188,-0.607106375
158,8,0.24711188,-0.607106375
159,8,0.24711188,-0.607106375
160,8,0.24711188,-0.607106375
161,8,0.24711188,-0.607106375
162,8,0.24711188,-0.607106375
163,8,0.24711188,-0.607106375
164,8,0.24711188,-0.607106375
165,8,0.24711188,-0.607106375
166,8,0.24711188,-0.607106375
167,8,0.24711188,-0.607106375
168,6,0.18533391,-0.732045112
169,6,0.18533391,-0.732045112
170,4,0.12355594,-0.908136371
171,4,0.12355594,-0.908136371
172,4,0.12355594,-0.908136371
173,4,0.12355594,-0.908136371
174,4,0.12355594,-0.908136371
175,4,0.12355594,-0.908136371
176,4,0.12355594,-0.908136371
177,4,0.12355594,-0.908136371
178,4,0.12355594,-0.908136371
179,4,0.12355594,-0.908136371
180,4,0.12355594,-0.908136371
181,4,0.12355594,-0.908136371
182,4,0.12355594,-0.908136371
183,4,0.12355594,-0.908136371
184,4,0.12355594,-0.908136371
185,4,0.12355594,-0.908136371
186,4,0.12355594,-0.908136371
187,4,0.12355594,-0.908136371
188,4,0.12355594,-0.908136371
189,4,0.12355594,-0.908136371
190,4,0.12355594,-0.908136371
191,4,0.12355594,-0.908136371
192,5,0.154444925,-0.811226358
193,5,0.154444925,-0.811226358
194,5,0.154444925,-0.811226358
195,5,0.154444925,-0.811226358
196,5,0.154444925,-0.811226358
197,5,0.154444925,-0.811226358
198,5,0.154444925,-0.811226358
199,6,0.18533391,-0.732045112
200,6,0.18533391,-0.732045112
201,6,0.18533391,-0.732045112
202,6,0.18533391,-0.732045112
203,6,0.18533391,-0.732045112
204,6,0.18533391,-0.732045112
205,6,0.18533391,-0.732045112
206,6,0.18533391,-0.732045112
207,7,0.216222895,-0.665098322
208,7,0.216222895,-0.665098322
209,7,0.216222895,-0.665098322
210,7,0.216222895,-0.665098322
211,7,0.216222895,-0.665098322
212,7,0.216222895,-0.665098322
213,7,0.216222895,-0.665098322
214,7,0.216222895,-0.665098322
215,7,0.216222895,-0.665098322
216,7,0.216222895,-0.665098322
217,7,0.216222895,-0.665098322
218,7,0.216222895,-0.665098322
219,7,0.216222895,-0.665098322
220,8,0.24711188,-0.607106375
221,8,0.24711188,-0.607106375
222,8,0.24711188,-0.607106375
223,8,0.24711188,-0.607106375
224,8,0.24711188,-0.607106375
225,8,0.24711188,-0.607106375
226,8,0.24711188,-0.607106375
227,8,0.24711188,-0.607106375
228,8,0.24711188,-0.607106375
229,8,0.24711188,-0.607106375
230,8,0.24711188,-0.607106375
231,8,0.24711188,-0.607106375
232,8,0.24711188,-0.607106375
233,6,0.18533391,-0.732045112
234,6,0.18533391,-0.732045112
235,6,0.18533391,-0.732045112
236,6,0.18533391,-0.732045112
237,6,0.18533391,-0.732045112
238,6,0.18533391,-0.732045112
239,6,0.18533391,-0.732045112
240,6,0.18533391,-0.732045112
241,6,0.18533391,-0.732045112
242,6,0.18533391,-0.732045112
243,6,0.18533391,-0.732045112
244,6,0.18533391,-0.732045112
245,6,0.18533391,-0.732045112
246,6,0.18533391,-0.732045112
247,6,0.18533391,-0.732045112
248,6,0.18533391,-0.732045112
249,6,0.18533391,-0.732045112
250,6,0.18533391,-0.732045112
251,6,0.18533391,-0.732045112
252,6,0.18533391,-0.732045112
253,6,0.18533391,-0.732045112
254,6,0.18533391,-0.732045112
255,6,0.18533391,-0.732045112
256,6,0.18533391,-0.732045112
257,6,0.18533391,-0.732045112
258,6,0.18533391,-0.732045112
259,6,0.18533391,-0.732045112
260,7,0.216222895,-0.665098322
261,7,0.216222895,-0.665098322
262,7,0.216222895,-0.665098322
263,7,0.216222895,-0.665098322
264,7,0.216222895,-0.665098322
265,7,0.216222895,-0.665098322
266,7,0.216222895,-0.665098322
267,7,0.216222895,-0.665098322
268,7,0.216222895,-0.665098322
269,7,0.216222895,-0.665098322
270,7,0.216222895,-0.665098322
271,7,0.216222895,-0.665098322
272,7,0.216222895,-0.665098322
273,7,0.216222895,-0.665098322
274,7,0.216222895,-0.665098322
275,7,0.216222895,-0.665098322
276,5,0.154444925,-0.811226358
277,6,0.18533391,-0.732045112
278,6,0.18533391,-0.732045112
279,6,0.18533391,-0.732045112
280,6,0.18533391,-0.732045112
281,6,0.18533391,-0.732045112
282,6,0.18533391,-0.732045112
283,6,0.18533391,-0.732045112
284,6,0.18533391,-0.732045112
285,6,0.18533391,-0.732045112
286,6,0.18533391,-0.732045112
287,6,0.18533391,-0.732045112
288,6,0.18533391,-0.732045112
289,6,0.18533391,-0.732045112
290,6,0.18533391,-0.732045112
291,6,0.18533391,-0.732045112
292,6,0.18533391,-0.732045112
293,6,0.18533391,-0.732045112
294,6,0.18533391,-0.732045112
295,6,0.18533391,-0.732045112
296,8,0.24711188,-0.607106375
297,8,0.24711188,-0.607106375
298,8,0.24711188,-0.607106375
299,8,0.24711188,-0.607106375
300,8,0.24711188,-0.607106375
301,8,0.24711188,-0.607106375
302,8,0.24711188,-0.607106375
303,8,0.24711188,-0.607106375
304,8,0.24711188,-0.607106375
305,8,0.24711188,-0.607106375
306,8,0.24711188,-0.607106375
307,8,0.24711188,-0.607106375
308,8,0.24711188,-0.607106375
309,8,0.24711188,-0.607106375
310,8,0.24711188,-0.607106375
311,8,0.24711188,-0.607106375
312,8,0.24711188,-0.607106375
313,8,0.24711188,-0.607106375
314,8,0.24711188,-0.607106375
315,8,0.24711188,-0.607106375
316,8,0.24711188,-0.607106375
317,8,0.24711188,-0.607106375
318,8,0.24711188,-0.607106375
319,8,0.24711188,-0.607106375
320,8,0.24711188,-0.607106375
321,8,0.24711188,-0.607106375
322,8,0.24711188,-0.607106375
323,8,0.24711188,-0.607106375
324,8,0.24711188,-0.607106375
325,8,0.24711188,-0.607106375
326,8,0.24711188,-0.607106375
327,9,0.278000865,-0.555953853
328,9,0.278000865,-0.555953853
329,9,0.278000865,-0.555953853
330,9,0.278000865,-0.555953853
331,9,0.278000865,-0.555953853
332,9,0.278000865,-0.555953853
333,9,0.278000865,-0.555953853
334,9,0.278000865,-0.555953853
335,9,0.278000865,-0.555953853
336,9,0.278000865,-0.555953853
337,9,0.278000865,-0.555953853
338,9,0.278000865,-0.555953853
339,8,0.24711188,-0.607106375
340,9,0.278000865,-0.555953853
341,9,0.278000865,-0.555953853
342,9,0.278000865,-0.555953853
343,9,0.278000865,-0.555953853
344,9,0.278000865,-0.555953853
345,8,0.24711188,-0.607106375
346,9,0.278000865,-0.555953853
347,9,0.278000865,-0.555953853
348,10,0.30888985,-0.510196362
349,10,0.30888985,-0.510196362
350,10,0.30888985,-0.510196362
351,10,0.30888985,-0.510196362
352,10,0.30888985,-0.510196362
353,9,0.278000865,-0.555953853
354,9,0.278000865,-0.555953853
355,9,0.278000865,-0.555953853
356,9,0.278000865,-0.555953853
357,9,0.278000865,-0.555953853
358,9,0.278000865,-0.555953853
359,9,0.278000865,-0.555953853
360,9,0.278000865,-0.555953853
361,9,0.278000865,-0.555953853
362,9,0.278000865,-0.555953853
363,9,0.278000865,-0.555953853
364,9,0.278000865,-0.555953853
365,9,0.278000865,-0.555953853
366,8,0.24711188,-0.607106375
367,8,0.24711188,-0.607106375
368,8,0.24711188,-0.607106375
369,8,0.24711188,-0.607106375
370,8,0.24711188,-0.607106375
371,8,0.24711188,-0.607106375
372,8,0.24711188,-0.607106375
373,8,0.24711188,-0.607106375
374,8,0.24711188,-0.607106375
375,8,0.24711188,-0.607106375
376,8,0.24711188,-0.607106375
377,10,0.30888985,-0.510196362
378,11,0.339778835,-0.468803677
379,11,0.339778835,-0.468803677
380,11,0.339778835,-0.468803677
381,11,0.339778835,-0.468803677
382,11,0.339778835,-0.468803677
383,11,0.339778835,-0.468803677
384,11,0.339778835,-0.468803677
385,11,0.339778835,-0.468803677
386,11,0.339778835,-0.468803677
387,13,0.401556805,-0.39625301
388,13,0.401556805,-0.39625301
389,13,0.401556805,-0.39625301
390,13,0.401556805,-0.39625301
391,14,0.43244579,-0.364068327
392,14,0.43244579,-0.364068327
393,14,0.43244579,-0.364068327
394,14,0.43244579,-0.364068327
395,14,0.43244579,-0.364068327
396,14,0.43244579,-0.364068327
397,16,0.49422376,-0.30607638
398,16,0.49422376,-0.30607638
399,16,0.49422376,-0.30607638
400,16,0.49422376,-0.30607638
401,16,0.49422376,-0.30607638
402,16,0.49422376,-0.30607638
403,16,0.49422376,-0.30607638
404,16,0.49422376,-0.30607638
405,16,0.49422376,-0.30607638
406,15,0.463334775,-0.334105103
407,15,0.463334775,-0.334105103
408,15,0.463334775,-0.334105103
409,15,0.463334775,-0.334105103
410,15,0.463334775,-0.334105103
411,15,0.463334775,-0.334105103
412,15,0.463334775,-0.334105103
413,15,0.463334775,-0.334105103
414,15,0.463334775,-0.334105103
415,15,0.463334775,-0.334105103
416,15,0.463334775,-0.334105103
417,15,0.463334775,-0.334105103
418,15,0.463334775,-0.334105103
419,15,0.463334775,-0.334105103
420,15,0.463334775,-0.334105103
421,15,0.463334775,-0.334105103
422,15,0.463334775,-0.334105103
423,14,0.43244579,-0.364068327
424,14,0.43244579,-0.364068327
425,14,0.43244579,-0.364068327
426,14,0.43244579,-0.364068327
427,14,0.43244579,-0.364068327
428,14,0.43244579,-0.364068327
429,14,0.43244579,-0.364068327
430,14,0.43244579,-0.364068327
431,14,0.43244579,-0.364068327
432,15,0.463334775,-0.334105103
433,15,0.463334775,-0.334105103
434,15,0.463334775,-0.334105103
435,15,0.463334775,-0.334105103
436,15,0.463334775,-0.334105103
437,15,0.463334775,-0.334105103
438,15,0.463334775,-0.334105103
439,15,0.463334775,-0.334105103
440,15,0.463334775,-0.334105103
441,15,0.463334775,-0.334105103
442,13,0.401556805,-0.39625301
443,13,0.401556805,-0.39625301
444,15,0.463334775,-0.334105103
445,15,0.463334775,-0.334105103
446,15,0.463334775,-0.334105103
447,15,0.463334775,-0.334105103
448,15,0.463334775,-0.334105103
449,15,0.463334775,-0.334105103
450,15,0.463334775,-0.334105103
451,15,0.463334775,-0.334105103
452,15,0.463334775,-0.334105103
453,15,0.463334775,-0.334105103
454,15,0.463334775,-0.334105103
455,15,0.463334775,-0.334105103
456,15,0.463334775,-0.334105103
457,15,0.463334775,-0.334105103
458,15,0.463334775,-0.334105103
459,15,0.463334775,-0.334105103
460,15,0.463334775,-0.334105103
461,15,0.463334775,-0.334105103
462,15,0.463334775,-0.334105103
463,15,0.463334775,-0.334105103
464,15,0.463334775,-0.334105103
465,15,0.463334775,-0.334105103
466,15,0.463334775,-0.334105103
467,15,0.463334775,-0.334105103
468,15,0.463334775,-0.334105103
469,15,0.463334775,-0.334105103
470,15,0.463334775,-0.334105103
471,15,0.463334775,-0.334105103
472,15,0.463334775,-0.334105103
473,14,0.43244579,-0.364068327
474,14,0.43244579,-0.364068327
475,14,0.43244579,-0.364068327
476,14,0.43244579,-0.364068327
477,14,0.43244579,-0.364068327
478,14,0.43244579,-0.364068327
479,14,0.43244579,-0.364068327
480,14,0.43244579,-0.364068327
481,14,0.43244579,-0.364068327
482,14,0.43244579,-0.364068327
483,14,0.43244579,-0.364068327
484,14,0.43244579,-0.364068327
485,14,0.43244579,-0.364068327
486,13,0.401556805,-0.39625301
487,13,0.401556805,-0.39625301
488,13,0.401556805,-0.39625301
489,13,0.401556805,-0.39625301
490,13,0.401556805,-0.39625301
491,13,0.401556805,-0.39625301
492,12,0.37066782,-0.431015116
493,12,0.37066782,-0.431015116
494,11,0.339778835,-0.468803677
495,11,0.339778835,-0.468803677
496,11,0.339778835,-0.468803677
497,11,0.339778835,-0.468803677
498,11,0.339778835,-0.468803677
499,11,0.339778835,-0.468803677
500,11,0.339778835,-0.468803677
501,11,0.339778835,-0.468803677
502,11,0.339778835,-0.468803677
503,12,0.37066782,-0.431015116
504,12,0.37066782,-0.431015116
505,12,0.37066782,-0.431015116
506,12,0.37066782,-0.431015116
507,12,0.37066782,-0.431015116
508,12,0.37066782,-0.431015116
509,12,0.37066782,-0.431015116
510,12,0.37066782,-0.431015116
511,12,0.37066782,-0.431015116
512,12,0.37066782,-0.431015116
513,12,0.37066782,-0.431015116
514,12,0.37066782,-0.431015116
515,12,0.37066782,-0.431015116
516,12,0.37066782,-0.431015116
517,12,0.37066782,-0.431015116
518,12,0.37066782,-0.431015116
519,12,0.37066782,-0.431015116
520,12,0.37066782,-0.431015116
521,12,0.37066782,-0.431015116
522,12,0.37066782,-0.431015116
523,11,0.339778835,-0.468803677
524,9,0.278000865,-0.555953853
525,9,0.278000865,-0.555953853
526,9,0.278000865,-0.555953853
527,9,0.278000865,-0.555953853
528,9,0.278000865,-0.555953853
529,10,0.30888985,-0.510196362
530,10,0.30888985,-0.510196362
531,10,0.30888985,-0.510196362
532,10,0.30888985,-0.510196362
533,8,0.24711188,-0.607106375
534,8,0.24711188,-0.607106375
535,8,0.24711188,-0.607106375
536,8,0.24711188,-0.607106375
537,8,0.24711188,-0.607106375
538,8,0.24711188,-0.607106375
539,7,0.216222895,-0.665098322
540,7,0.216222895,-0.665098322
541,7,0.216222895,-0.665098322
542,7,0.216222895,-0.665098322
543,5,0.154444925,-0.811226358
544,5,0.154444925,-0.811226358
545,5,0.154444925,-0.811226358
546,5,0.154444925,-0.811226358
547,5,0.154444925,-0.811226358
548,5,0.154444925,-0.811226358
549,5,0.154444925,-0.811226358
550,5,0.154444925,-0.811226358
551,5,0.154444925,-0.811226358
552,5,0.154444925,-0.811226358
553,5,0.154444925,-0.811226358
554,5,0.154444925,-0.811226358
555,5,0.154444925,-0.811226358
556,5,0.154444925,-0.811226358
557,5,0.154444925,-0.811226358
558,5,0.154444925,-0.811226358
559,5,0.154444925,-0.811226358
560,5,0.154444925,-0.811226358
561,5,0.154444925,-0.811226358
562,5,0.154444925,-0.811226358
563,5,0.154444925,-0.811226358
564,5,0.154444925,-0.811226358
565,5,0.154444925,-0.811226358
566,5,0.154444925,-0.811226358
567,5,0.154444925,-0.811226358
568,5,0.154444925,-0.811226358
569,5,0.154444925,-0.811226358
570,5,0.154444925,-0.811226358
571,5,0.154444925,-0.811226358
572,5,0.154444925,-0.811226358
573,5,0.154444925,-0.811226358
574,5,0.154444925,-0.811226358
575,5,0.154444925,-0.811226358
576,5,0.154444925,-0.811226358
577,5,0.154444925,-0.811226358
578,4,0.12355594,-0.908136371
579,4,0.12355594,-0.908136371
580,4,0.12355594,-0.908136371
581,4,0.12355594,-0.908136371
582,4,0.12355594,-0.908136371
583,4,0.12355594,-0.908136371
584,5,0.154444925,-0.811226358
585,5,0.154444925,-0.811226358
586,6,0.18533391,-0.732045112
587,6,0.18533391,-0.732045112
588,6,0.18533391,-0.732045112
589,6,0.18533391,-0.732045112
590,4,0.12355594,-0.908136371
591,4,0.12355594,-0.908136371
592,4,0.12355594,-0.908136371
593,4,0.12355594,-0.908136371
594,5,0.154444925,-0.811226358
595,5,0.154444925,-0.811226358
596,5,0.154444925,-0.811226358
597,5,0.154444925,-0.811226358
598,5,0.154444925,-0.811226358
599,5,0.154444925,-0.811226358
600,5,0.154444925,-0.811226358
601,5,0.154444925,-0.811226358
602,5,0.154444925,-0.811226358
603,5,0.154444925,-0.811226358
604,5,0.154444925,-0.811226358
605,5,0.154444925,-0.811226358
606,5,0.154444925,-0.811226358
607,5,0.154444925,-0.811226358
608,5,0.154444925,-0.811226358
609,5,0.154444925,-0.811226358
610,5,0.154444925,-0.811226358
611,5,0.154444925,-0.811226358
612,5,0.154444925,-0.811226358
613,5,0.154444925,-0.811226358
614,5,0.154444925,-0.811226358
615,5,0.154444925,-0.811226358
616,5,0.154444925,-0.811226358
617,5,0.154444925,-0.811226358
618,5,0.154444925,-0.811226358
619,5,0.154444925,-0.811226358
620,5,0.154444925,-0.811226358
621,5,0.154444925,-0.811226358
622,5,0.154444925,-0.811226358
623,5,0.154444925,-0.811226358
624,5,0.154444925,-0.811226358
625,6,0.18533391,-0.732045112
626,6,0.18533391,-0.732045112
627,6,0.18533391,-0.732045112
628,6,0.18533391,-0.732045112
629,6,0.18533391,-0.732045112
630,6,0.18533391,-0.732045112
631,6,0.18533391,-0.732045112
632,6,0.18533391,-0.732045112
633,6,0.18533391,-0.732045112
634,6,0.18533391,-0.732045112
635,6,0.18533391,-0.732045112
636,6,0.18533391,-0.732045112
637,6,0.18533391,-0.732045112
638,6,0.18533391,-0.732045112
639,6,0.18533391,-0.732045112
640,6,0.18533391,-0.732045112
641,6,0.18533391,-0.732045112
642,6,0.18533391,-0.732045112
643,6,0.18533391,-0.732045112
644,6,0.18533391,-0.732045112
645,6,0.18533391,-0.732045112
646,6,0.18533391,-0.732045112
647,6,0.18533391,-0.732045112
648,6,0.18533391,-0.732045112
649,5,0.154444925,-0.811226358
650,5,0.154444925,-0.811226358
651,5,0.154444925,-0.811226358
652,5,0.154444925,-0.811226358
653,5,0.154444925,-0.811226358
654,5,0.154444925,-0.811226358
655,5,0.154444925,-0.811226358
656,5,0.154444925,-0.811226358
657,5,0.154444925,-0.811226358
658,5,0.154444925,-0.811226358
659,5,0.154444925,-0.811226358
660,5,0.154444925,-0.811226358
661,5,0.154444925,-0.811226358
662,6,0.18533391,-0.732045112
663,6,0.18533391,-0.732045112
664,6,0.18533391,-0.732045112
665,6,0.18533391,-0.732045112
666,6,0.18533391,-0.732045112
667,6,0.18533391,-0.732045112
668,6,0.18533391,-0.732045112
669,6,0.18533391,-0.732045112
670,7,0.216222895,-0.665098322
671,7,0.216222895,-0.665098322
672,7,0.216222895,-0.665098322
673,7,0.216222895,-0.665098322
674,7,0.216222895,-0.665098322
675,7,0.216222895,-0.665098322
676,7,0.216222895,-0.665098322
677,7,0.216222895,-0.665098322
678,7,0.216222895,-0.665098322
679,7,0.216222895,-0.665098322
680,7,0.216222895,-0.665098322
681,7,0.216222895,-0.665098322
682,7,0.216222895,-0.665098322
683,9,0.278000865,-0.555953853
684,9,0.278000865,-0.555953853
685,9,0.278000865,-0.555953853
686,9,0.278000865,-0.555953853
687,9,0.278000865,-0.555953853
688,9,0.278000865,-0.555953853
689,9,0.278000865,-0.555953853
690,9,0.278000865,-0.555953853
691,9,0.278000865,-0.555953853
692,9,0.278000865,-0.555953853
693,9,0.278000865,-0.555953853
694,9,0.278000865,-0.555953853
695,9,0.278000865,-0.555953853
696,10,0.30888985,-0.510196362
697,10,0.30888985,-0.510196362
698,10,0.30888985,-0.510196362
699,10,0.30888985,-0.510196362
700,11,0.339778835,-0.468803677
701,11,0.339778835,-0.468803677
702,11,0.339778835,-0.468803677
703,11,0.339778835,-0.468803677
704,11,0.339778835,-0.468803677
705,11,0.339778835,-0.468803677
706,11,0.339778835,-0.468803677
707,11,0.339778835,-0.468803677
708,11,0.339778835,-0.468803677
709,11,0.339778835,-0.468803677
710,12,0.37066782,-0.431015116
711,12,0.37066782,-0.431015116
712,12,0.37066782,-0.431015116
713,13,0.401556805,-0.39625301
714,13,0.401556805,-0.39625301
715,13,0.401556805,-0.39625301
716,13,0.401556805,-0.39625301
717,13,0.401556805,-0.39625301
718,13,0.401556805,-0.39625301
719,13,0.401556805,-0.39625301
720,13,0.401556805,-0.39625301
721,13,0.401556805,-0.39625301
722,13,0.401556805,-0.39625301
723,13,0.401556805,-0.39625301
724,13,0.401556805,-0.39625301
725,13,0.401556805,-0.39625301
726,13,0.401556805,-0.39625301
727,13,0.401556805,-0.39625301
728,13,0.401556805,-0.39625301
729,13,0.401556805,-0.39625301
730,12,0.37066782,-0.431015116
731,12,0.37066782,-0.431015116
732,11,0.339778835,-0.468803677
733,11,0.339778835,-0.468803677
734,11,0.339778835,-0.468803677
735,11,0.339778835,-0.468803677
736,11,0.339778835,-0.468803677
737,11,0.339778835,-0.468803677
738,11,0.339778835,-0.468803677
739,11,0.339778835,-0.468803677
740,10,0.30888985,-0.510196362
741,10,0.30888985,-0.510196362
742,10,0.30888985,-0.510196362
743,10,0.30888985,-0.510196362
744,10,0.30888985,-0.510196362
745,10,0.30888985,-0.510196362
746,10,0.30888985,-0.510196362
747,10,0.30888985,-0.510196362
748,10,0.30888985,-0.510196362
749,10,0.30888985,-0.510196362
750,10,0.30888985,-0.510196362
751,10,0.30888985,-0.510196362
752,10,0.30888985,-0.510196362
753,10,0.30888985,-0.510196362
754,10,0.30888985,-0.510196362
755,10,0.30888985,-0.510196362
756,10,0.30888985,-0.510196362
757,10,0.30888985,-0.510196362
758,10,0.30888985,-0.510196362
759,10,0.30888985,-0.510196362
760,10,0.30888985,-0.510196362
761,10,0.30888985,-0.510196362
762,10,0.30888985,-0.510196362
763,10,0.30888985,-0.510196362
764,10,0.30888985,-0.510196362
765,10,0.30888985,-0.510196362
766,11,0.339778835,-0.468803677
767,11,0.339778835,-0.468803677
768,11,0.339778835,-0.468803677
769,11,0.339778835,-0.468803677
770,11,0.339778835,-0.468803677
771,10,0.30888985,-0.510196362
772,10,0.30888985,-0.510196362
773,10,0.30888985,-0.510196362
774,10,0.30888985,-0.510196362
775,10,0.30888985,-0.510196362
776,10,0.30888985,-0.510196362
777,11,0.339778835,-0.468803677
778,11,0.339778835,-0.468803677
779,11,0.339778835,-0.468803677
780,11,0.339778835,-0.468803677
781,11,0.339778835,-0.468803677
782,11,0.339778835,-0.468803677
783,11,0.339778835,-0.468803677
784,11,0.339778835,-0.468803677
785,11,0.339778835,-0.468803677
786,11,0.339778835,-0.468803677
787,11,0.339778835,-0.468803677
788,11,0.339778835,-0.468803677
789,11,0.339778835,-0.468803677
790,11,0.339778835,-0.468803677
791,11,0.339778835,-0.468803677
792,11,0.339778835,-0.468803677
793,11,0.339778835,-0.468803677
794,11,0.339778835,-0.468803677
795,11,0.339778835,-0.468803677
796,11,0.339778835,-0.468803677
797,11,0.339778835,-0.468803677
798,11,0.339778835,-0.468803677
799,11,0.339778835,-0.468803677
800,11,0.339778835,-0.468803677
801,12,0.37066782,-0.431015116
802,12,0.37066782,-0.431015116
803,12,0.37066782,-0.431015116
804,12,0.37066782,-0.431015116
805,12,0.37066782,-0.431015116
806,12,0.37066782,-0.431015116
807,12,0.37066782,-0.431015116
808,11,0.339778835,-0.468803677
809,11,0.339778835,-0.468803677
810,11,0.339778835,-0.468803677
811,11,0.339778835,-0.468803677
812,11,0.339778835,-0.468803677
813,11,0.339778835,-0.468803677
814,12,0.37066782,-0.431015116
815,12,0.37066782,-0.431015116
816,11,0.339778835,-0.468803677
817,11,0.339778835,-0.468803677
818,11,0.339778835,-0.468803677
819,11,0.339778835,-0.468803677
820,11,0.339778835,-0.468803677
821,10,0.30888985,-0.510196362
