Position,Coverage,rPM,rPM_log10
399,3,0.067727735,-1.169233448
400,3,0.067727735,-1.169233448
401,3,0.067727735,-1.169233448
402,3,0.067727735,-1.169233448
403,4,0.090303646,-1.044294715
404,4,0.090303646,-1.044294715
405,4,0.090303646,-1.044294715
406,4,0.090303646,-1.044294715
407,4,0.090303646,-1.044294715
408,4,0.090303646,-1.044294715
409,5,0.112879558,-0.9473847
410,5,0.112879558,-0.9473847
411,5,0.112879558,-0.9473847
412,5,0.112879558,-0.9473847
413,5,0.112879558,-0.9473847
414,6,0.135455469,-0.868203456
415,6,0.135455469,-0.868203456
416,6,0.135455469,-0.868203456
417,6,0.135455469,-0.868203456
418,6,0.135455469,-0.868203456
419,6,0.135455469,-0.868203456
420,6,0.135455469,-0.868203456
421,6,0.135455469,-0.868203456
422,6,0.135455469,-0.868203456
423,6,0.135455469,-0.868203456
424,6,0.135455469,-0.868203456
425,6,0.135455469,-0.868203456
426,6,0.135455469,-0.868203456
427,6,0.135455469,-0.868203456
428,6,0.135455469,-0.868203456
429,6,0.135455469,-0.868203456
430,6,0.135455469,-0.868203456
431,6,0.135455469,-0.868203456
432,6,0.135455469,-0.868203456
433,6,0.135455469,-0.868203456
434,6,0.135455469,-0.868203456
435,6,0.135455469,-0.868203456
436,8,0.180607292,-0.743264719
437,8,0.180607292,-0.743264719
438,8,0.180607292,-0.743264719
439,8,0.180607292,-0.743264719
440,8,0.180607292,-0.743264719
441,8,0.180607292,-0.743264719
442,8,0.180607292,-0.743264719
443,8,0.180607292,-0.743264719
444,8,0.180607292,-0.743264719
445,8,0.180607292,-0.743264719
446,8,0.180607292,-0.743264719
447,8,0.180607292,-0.743264719
448,8,0.180607292,-0.743264719
449,8,0.180607292,-0.743264719
450,8,0.180607292,-0.743264719
451,8,0.180607292,-0.743264719
452,8,0.180607292,-0.743264719
453,8,0.180607292,-0.743264719
454,8,0.180607292,-0.743264719
455,8,0.180607292,-0.743264719
456,8,0.180607292,-0.743264719
457,8,0.180607292,-0.743264719
458,8,0.180607292,-0.743264719
459,8,0.180607292,-0.743264719
460,8,0.180607292,-0.743264719
461,8,0.180607292,-0.743264719
462,8,0.180607292,-0.743264719
463,8,0.180607292,-0.743264719
464,8,0.180607292,-0.743264719
465,8,0.180607292,-0.743264719
466,8,0.180607292,-0.743264719
467,8,0.180607292,-0.743264719
468,8,0.180607292,-0.743264719
469,8,0.180607292,-0.743264719
470,8,0.180607292,-0.743264719
471,8,0.180607292,-0.743264719
472,8,0.180607292,-0.743264719
473,8,0.180607292,-0.743264719
474,8,0.180607292,-0.743264719
475,8,0.180607292,-0.743264719
476,8,0.180607292,-0.743264719
477,8,0.180607292,-0.743264719
478,8,0.180607292,-0.743264719
479,8,0.180607292,-0.743264719
480,8,0.180607292,-0.743264719
481,9,0.203183204,-0.692112196
482,9,0.203183204,-0.692112196
483,9,0.203183204,-0.692112196
484,9,0.203183204,-0.692112196
485,9,0.203183204,-0.692112196
486,9,0.203183204,-0.692112196
487,9,0.203183204,-0.692112196
488,9,0.203183204,-0.692112196
489,9,0.203183204,-0.692112196
490,9,0.203183204,-0.692112196
491,9,0.203183204,-0.692112196
492,9,0.203183204,-0.692112196
493,9,0.203183204,-0.692112196
494,9,0.203183204,-0.692112196
495,9,0.203183204,-0.692112196
496,9,0.203183204,-0.692112196
497,9,0.203183204,-0.692112196
498,9,0.203183204,-0.692112196
499,9,0.203183204,-0.692112196
500,9,0.203183204,-0.692112196
501,9,0.203183204,-0.692112196
502,9,0.203183204,-0.692112196
503,9,0.203183204,-0.692112196
504,9,0.203183204,-0.692112196
505,9,0.203183204,-0.692112196
506,9,0.203183204,-0.692112196
507,8,0.180607292,-0.743264719
508,8,0.180607292,-0.743264719
509,8,0.180607292,-0.743264719
510,8,0.180607292,-0.743264719
511,8,0.180607292,-0.743264719
512,8,0.180607292,-0.743264719
513,8,0.180607292,-0.743264719
514,8,0.180607292,-0.743264719
515,8,0.180607292,-0.743264719
516,8,0.180607292,-0.743264719
517,8,0.180607292,-0.743264719
518,8,0.180607292,-0.743264719
519,8,0.180607292,-0.743264719
520,8,0.180607292,-0.743264719
521,8,0.180607292,-0.743264719
522,8,0.180607292,-0.743264719
523,8,0.180607292,-0.743264719
524,8,0.180607292,-0.743264719
525,7,0.158031381,-0.801256665
526,7,0.158031381,-0.801256665
527,7,0.158031381,-0.801256665
528,7,0.158031381,-0.801256665
529,7,0.158031381,-0.801256665
530,7,0.158031381,-0.801256665
531,7,0.158031381,-0.801256665
532,7,0.158031381,-0.801256665
533,7,0.158031381,-0.801256665
534,7,0.158031381,-0.801256665
535,7,0.158031381,-0.801256665
536,7,0.158031381,-0.801256665
537,7,0.158031381,-0.801256665
538,7,0.158031381,-0.801256665
539,7,0.158031381,-0.801256665
540,7,0.158031381,-0.801256665
541,7,0.158031381,-0.801256665
542,6,0.135455469,-0.868203456
543,6,0.135455469,-0.868203456
544,6,0.135455469,-0.868203456
545,6,0.135455469,-0.868203456
546,6,0.135455469,-0.868203456
547,6,0.135455469,-0.868203456
548,6,0.135455469,-0.868203456
549,5,0.112879558,-0.9473847
550,5,0.112879558,-0.9473847
551,5,0.112879558,-0.9473847
552,5,0.112879558,-0.9473847
553,5,0.112879558,-0.9473847
554,5,0.112879558,-0.9473847
555,4,0.090303646,-1.044294715
556,4,0.090303646,-1.044294715
557,4,0.090303646,-1.044294715
558,4,0.090303646,-1.044294715
559,4,0.090303646,-1.044294715
560,3,0.067727735,-1.169233448
561,3,0.067727735,-1.169233448
562,4,0.090303646,-1.044294715
563,4,0.090303646,-1.044294715
564,4,0.090303646,-1.044294715
565,4,0.090303646,-1.044294715
566,4,0.090303646,-1.044294715
567,4,0.090303646,-1.044294715
568,4,0.090303646,-1.044294715
569,4,0.090303646,-1.044294715
570,4,0.090303646,-1.044294715
571,4,0.090303646,-1.044294715
572,4,0.090303646,-1.044294715
573,4,0.090303646,-1.044294715
574,4,0.090303646,-1.044294715
575,4,0.090303646,-1.044294715
576,4,0.090303646,-1.044294715
577,4,0.090303646,-1.044294715
578,4,0.090303646,-1.044294715
579,4,0.090303646,-1.044294715
580,4,0.090303646,-1.044294715
581,6,0.135455469,-0.868203456
582,4,0.090303646,-1.044294715
583,4,0.090303646,-1.044294715
584,4,0.090303646,-1.044294715
585,4,0.090303646,-1.044294715
586,5,0.112879558,-0.9473847
587,5,0.112879558,-0.9473847
588,6,0.135455469,-0.868203456
589,6,0.135455469,-0.868203456
590,6,0.135455469,-0.868203456
591,6,0.135455469,-0.868203456
592,6,0.135455469,-0.868203456
593,6,0.135455469,-0.868203456
594,6,0.135455469,-0.868203456
595,6,0.135455469,-0.868203456
596,6,0.135455469,-0.868203456
597,6,0.135455469,-0.868203456
598,6,0.135455469,-0.868203456
599,6,0.135455469,-0.868203456
600,6,0.135455469,-0.868203456
601,6,0.135455469,-0.868203456
602,6,0.135455469,-0.868203456
603,6,0.135455469,-0.868203456
604,6,0.135455469,-0.868203456
605,6,0.135455469,-0.868203456
606,6,0.135455469,-0.868203456
607,6,0.135455469,-0.868203456
608,6,0.135455469,-0.868203456
609,6,0.135455469,-0.868203456
610,6,0.135455469,-0.868203456
611,6,0.135455469,-0.868203456
612,6,0.135455469,-0.868203456
613,6,0.135455469,-0.868203456
614,6,0.135455469,-0.868203456
615,6,0.135455469,-0.868203456
616,6,0.135455469,-0.868203456
617,6,0.135455469,-0.868203456
618,6,0.135455469,-0.868203456
619,6,0.135455469,-0.868203456
620,6,0.135455469,-0.868203456
621,6,0.135455469,-0.868203456
622,6,0.135455469,-0.868203456
623,6,0.135455469,-0.868203456
624,6,0.135455469,-0.868203456
625,6,0.135455469,-0.868203456
626,6,0.135455469,-0.868203456
627,5,0.112879558,-0.9473847
628,5,0.112879558,-0.9473847
629,5,0.112879558,-0.9473847
630,5,0.112879558,-0.9473847
631,5,0.112879558,-0.9473847
632,5,0.112879558,-0.9473847
633,5,0.112879558,-0.9473847
634,5,0.112879558,-0.9473847
635,5,0.112879558,-0.9473847
636,5,0.112879558,-0.9473847
637,5,0.112879558,-0.9473847
638,5,0.112879558,-0.9473847
639,5,0.112879558,-0.9473847
640,5,0.112879558,-0.9473847
641,5,0.112879558,-0.9473847
642,5,0.112879558,-0.9473847
643,5,0.112879558,-0.9473847
644,5,0.112879558,-0.9473847
645,5,0.112879558,-0.9473847
646,5,0.112879558,-0.9473847
647,5,0.112879558,-0.9473847
648,5,0.112879558,-0.9473847
649,5,0.112879558,-0.9473847
650,5,0.112879558,-0.9473847
651,5,0.112879558,-0.9473847
652,5,0.112879558,-0.9473847
653,5,0.112879558,-0.9473847
654,5,0.112879558,-0.9473847
655,5,0.112879558,-0.9473847
656,6,0.135455469,-0.868203456
657,6,0.135455469,-0.868203456
658,6,0.135455469,-0.868203456
659,6,0.135455469,-0.868203456
660,6,0.135455469,-0.868203456
661,6,0.135455469,-0.868203456
662,6,0.135455469,-0.868203456
663,6,0.135455469,-0.868203456
664,6,0.135455469,-0.868203456
665,6,0.135455469,-0.868203456
666,6,0.135455469,-0.868203456
667,6,0.135455469,-0.868203456
668,6,0.135455469,-0.868203456
669,6,0.135455469,-0.868203456
670,6,0.135455469,-0.868203456
671,6,0.135455469,-0.868203456
672,6,0.135455469,-0.868203456
673,6,0.135455469,-0.868203456
674,6,0.135455469,-0.868203456
675,6,0.135455469,-0.868203456
676,6,0.135455469,-0.868203456
677,6,0.135455469,-0.868203456
678,6,0.135455469,-0.868203456
679,6,0.135455469,-0.868203456
680,6,0.135455469,-0.868203456
681,6,0.135455469,-0.868203456
682,6,0.135455469,-0.868203456
683,6,0.135455469,-0.868203456
684,6,0.135455469,-0.868203456
685,6,0.135455469,-0.868203456
686,7,0.158031381,-0.801256665
687,7,0.158031381,-0.801256665
688,7,0.158031381,-0.801256665
689,7,0.158031381,-0.801256665
690,7,0.158031381,-0.801256665
691,7,0.158031381,-0.801256665
692,7,0.158031381,-0.801256665
693,7,0.158031381,-0.801256665
694,7,0.158031381,-0.801256665
695,7,0.158031381,-0.801256665
696,7,0.158031381,-0.801256665
697,7,0.158031381,-0.801256665
698,7,0.158031381,-0.801256665
699,7,0.158031381,-0.801256665
700,7,0.158031381,-0.801256665
701,7,0.158031381,-0.801256665
702,7,0.158031381,-0.801256665
703,7,0.158031381,-0.801256665
704,7,0.158031381,-0.801256665
705,7,0.158031381,-0.801256665
706,7,0.158031381,-0.801256665
707,12,0.270910938,-0.56717346
708,11,0.248335027,-0.60496202
709,11,0.248335027,-0.60496202
710,12,0.270910938,-0.56717346
711,12,0.270910938,-0.56717346
712,12,0.270910938,-0.56717346
713,12,0.270910938,-0.56717346
714,12,0.270910938,-0.56717346
715,13,0.29348685,-0.532411353
716,14,0.316062761,-0.50022667
717,15,0.338638673,-0.470263446
718,15,0.338638673,-0.470263446
719,15,0.338638673,-0.470263446
720,16,0.361214584,-0.442234723
721,16,0.361214584,-0.442234723
722,16,0.361214584,-0.442234723
723,16,0.361214584,-0.442234723
724,16,0.361214584,-0.442234723
725,16,0.361214584,-0.442234723
726,16,0.361214584,-0.442234723
727,14,0.316062761,-0.50022667
728,14,0.316062761,-0.50022667
729,16,0.361214584,-0.442234723
730,16,0.361214584,-0.442234723
731,16,0.361214584,-0.442234723
732,15,0.338638673,-0.470263446
733,15,0.338638673,-0.470263446
734,14,0.316062761,-0.50022667
735,14,0.316062761,-0.50022667
736,15,0.338638673,-0.470263446
737,15,0.338638673,-0.470263446
738,15,0.338638673,-0.470263446
739,15,0.338638673,-0.470263446
740,15,0.338638673,-0.470263446
741,15,0.338638673,-0.470263446
742,16,0.361214584,-0.442234723
743,16,0.361214584,-0.442234723
744,16,0.361214584,-0.442234723
745,16,0.361214584,-0.442234723
746,16,0.361214584,-0.442234723
747,16,0.361214584,-0.442234723
748,16,0.361214584,-0.442234723
749,16,0.361214584,-0.442234723
750,16,0.361214584,-0.442234723
751,16,0.361214584,-0.442234723
752,16,0.361214584,-0.442234723
753,16,0.361214584,-0.442234723
754,16,0.361214584,-0.442234723
755,16,0.361214584,-0.442234723
756,16,0.361214584,-0.442234723
757,16,0.361214584,-0.442234723
758,16,0.361214584,-0.442234723
759,16,0.361214584,-0.442234723
760,16,0.361214584,-0.442234723
761,16,0.361214584,-0.442234723
762,16,0.361214584,-0.442234723
763,16,0.361214584,-0.442234723
764,16,0.361214584,-0.442234723
765,16,0.361214584,-0.442234723
766,16,0.361214584,-0.442234723
767,16,0.361214584,-0.442234723
768,17,0.383790496,-0.415905784
769,17,0.383790496,-0.415905784
770,17,0.383790496,-0.415905784
771,17,0.383790496,-0.415905784
772,17,0.383790496,-0.415905784
773,17,0.383790496,-0.415905784
774,17,0.383790496,-0.415905784
775,17,0.383790496,-0.415905784
776,17,0.383790496,-0.415905784
777,17,0.383790496,-0.415905784
778,17,0.383790496,-0.415905784
779,17,0.383790496,-0.415905784
780,17,0.383790496,-0.415905784
781,17,0.383790496,-0.415905784
782,17,0.383790496,-0.415905784
783,17,0.383790496,-0.415905784
784,17,0.383790496,-0.415905784
785,17,0.383790496,-0.415905784
786,17,0.383790496,-0.415905784
787,17,0.383790496,-0.415905784
788,17,0.383790496,-0.415905784
789,17,0.383790496,-0.415905784
790,17,0.383790496,-0.415905784
791,17,0.383790496,-0.415905784
792,17,0.383790496,-0.415905784
793,19,0.428942319,-0.367601105
794,19,0.428942319,-0.367601105
795,19,0.428942319,-0.367601105
796,19,0.428942319,-0.367601105
797,20,0.45151823,-0.34532471
798,20,0.45151823,-0.34532471
799,20,0.45151823,-0.34532471
800,20,0.45151823,-0.34532471
801,20,0.45151823,-0.34532471
802,19,0.428942319,-0.367601105
803,19,0.428942319,-0.367601105
804,19,0.428942319,-0.367601105
805,19,0.428942319,-0.367601105
806,19,0.428942319,-0.367601105
807,19,0.428942319,-0.367601105
808,19,0.428942319,-0.367601105
809,19,0.428942319,-0.367601105
810,19,0.428942319,-0.367601105
811,19,0.428942319,-0.367601105
812,19,0.428942319,-0.367601105
813,19,0.428942319,-0.367601105
814,19,0.428942319,-0.367601105
815,19,0.428942319,-0.367601105
816,20,0.45151823,-0.34532471
817,20,0.45151823,-0.34532471
818,20,0.45151823,-0.34532471
819,20,0.45151823,-0.34532471
820,20,0.45151823,-0.34532471
821,20,0.45151823,-0.34532471
