Position,Coverage,rPM,rPM_log10
149,5,0.033333333,-1.477121259
150,5,0.033333333,-1.477121259
151,5,0.033333333,-1.477121259
152,5,0.033333333,-1.477121259
153,6,0.04,-1.397940009
154,6,0.04,-1.397940009
155,6,0.04,-1.397940009
156,6,0.04,-1.397940009
157,6,0.04,-1.397940009
158,6,0.04,-1.397940009
159,6,0.04,-1.397940009
160,6,0.04,-1.397940009
161,6,0.04,-1.397940009
162,5,0.033333333,-1.477121259
163,5,0.033333333,-1.477121259
164,5,0.033333333,-1.477121259
165,4,0.026666667,-1.574031262
166,4,0.026666667,-1.574031262
167,4,0.026666667,-1.574031262
168,4,0.026666667,-1.574031262
169,4,0.026666667,-1.574031262
170,4,0.026666667,-1.574031262
171,4,0.026666667,-1.574031262
172,4,0.026666667,-1.574031262
173,5,0.033333333,-1.477121259
174,5,0.033333333,-1.477121259
175,5,0.033333333,-1.477121259
176,5,0.033333333,-1.477121259
177,5,0.033333333,-1.477121259
178,5,0.033333333,-1.477121259
179,5,0.033333333,-1.477121259
180,5,0.033333333,-1.477121259
181,5,0.033333333,-1.477121259
182,5,0.033333333,-1.477121259
183,5,0.033333333,-1.477121259
184,5,0.033333333,-1.477121259
185,5,0.033333333,-1.477121259
186,5,0.033333333,-1.477121259
187,5,0.033333333,-1.477121259
188,5,0.033333333,-1.477121259
189,5,0.033333333,-1.477121259
190,5,0.033333333,-1.477121259
191,5,0.033333333,-1.477121259
192,5,0.033333333,-1.477121259
193,5,0.033333333,-1.477121259
194,5,0.033333333,-1.477121259
195,5,0.033333333,-1.477121259
196,5,0.033333333,-1.477121259
197,5,0.033333333,-1.477121259
198,5,0.033333333,-1.477121259
199,5,0.033333333,-1.477121259
200,5,0.033333333,-1.477121259
201,5,0.033333333,-1.477121259
202,5,0.033333333,-1.477121259
203,5,0.033333333,-1.477121259
204,5,0.033333333,-1.477121259
205,5,0.033333333,-1.477121259
206,5,0.033333333,-1.477121259
207,5,0.033333333,-1.477121259
208,5,0.033333333,-1.477121259
209,5,0.033333333,-1.477121259
210,5,0.033333333,-1.477121259
211,5,0.033333333,-1.477121259
212,5,0.033333333,-1.477121259
213,5,0.033333333,-1.477121259
214,5,0.033333333,-1.477121259
215,5,0.033333333,-1.477121259
216,5,0.033333333,-1.477121259
217,5,0.033333333,-1.477121259
218,5,0.033333333,-1.477121259
219,5,0.033333333,-1.477121259
220,5,0.033333333,-1.477121259
221,5,0.033333333,-1.477121259
222,5,0.033333333,-1.477121259
223,5,0.033333333,-1.477121259
224,5,0.033333333,-1.477121259
225,5,0.033333333,-1.477121259
226,5,0.033333333,-1.477121259
227,5,0.033333333,-1.477121259
228,5,0.033333333,-1.477121259
229,5,0.033333333,-1.477121259
230,5,0.033333333,-1.477121259
231,5,0.033333333,-1.477121259
232,5,0.033333333,-1.477121259
233,5,0.033333333,-1.477121259
234,5,0.033333333,-1.477121259
235,5,0.033333333,-1.477121259
236,5,0.033333333,-1.477121259
237,5,0.033333333,-1.477121259
238,5,0.033333333,-1.477121259
239,5,0.033333333,-1.477121259
240,5,0.033333333,-1.477121259
241,5,0.033333333,-1.477121259
242,5,0.033333333,-1.477121259
243,5,0.033333333,-1.477121259
244,5,0.033333333,-1.477121259
245,6,0.04,-1.397940009
246,6,0.04,-1.397940009
247,6,0.04,-1.397940009
248,6,0.04,-1.397940009
249,6,0.04,-1.397940009
250,6,0.04,-1.397940009
251,6,0.04,-1.397940009
252,6,0.04,-1.397940009
253,6,0.04,-1.397940009
254,6,0.04,-1.397940009
255,6,0.04,-1.397940009
256,6,0.04,-1.397940009
257,6,0.04,-1.397940009
258,6,0.04,-1.397940009
259,6,0.04,-1.397940009
260,6,0.04,-1.397940009
261,6,0.04,-1.397940009
262,6,0.04,-1.397940009
263,6,0.04,-1.397940009
264,6,0.04,-1.397940009
265,6,0.04,-1.397940009
266,6,0.04,-1.397940009
267,6,0.04,-1.397940009
268,6,0.04,-1.397940009
269,5,0.033333333,-1.477121259
270,5,0.033333333,-1.477121259
271,5,0.033333333,-1.477121259
272,5,0.033333333,-1.477121259
273,5,0.033333333,-1.477121259
274,5,0.033333333,-1.477121259
275,5,0.033333333,-1.477121259
276,4,0.026666667,-1.574031262
277,4,0.026666667,-1.574031262
278,4,0.026666667,-1.574031262
279,4,0.026666667,-1.574031262
280,4,0.026666667,-1.574031262
281,4,0.026666667,-1.574031262
282,4,0.026666667,-1.574031262
283,4,0.026666667,-1.574031262
284,4,0.026666667,-1.574031262
285,4,0.026666667,-1.574031262
286,4,0.026666667,-1.574031262
287,4,0.026666667,-1.574031262
288,4,0.026666667,-1.574031262
289,4,0.026666667,-1.574031262
290,4,0.026666667,-1.574031262
291,4,0.026666667,-1.574031262
292,4,0.026666667,-1.574031262
293,4,0.026666667,-1.574031262
294,4,0.026666667,-1.574031262
295,4,0.026666667,-1.574031262
296,4,0.026666667,-1.574031262
297,4,0.026666667,-1.574031262
298,4,0.026666667,-1.574031262
299,3,0.02,-1.698970004
300,3,0.02,-1.698970004
301,3,0.02,-1.698970004
302,3,0.02,-1.698970004
303,3,0.02,-1.698970004
304,3,0.02,-1.698970004
305,3,0.02,-1.698970004
306,3,0.02,-1.698970004
307,3,0.02,-1.698970004
308,3,0.02,-1.698970004
309,3,0.02,-1.698970004
310,3,0.02,-1.698970004
311,3,0.02,-1.698970004
312,3,0.02,-1.698970004
313,3,0.02,-1.698970004
314,3,0.02,-1.698970004
315,3,0.02,-1.698970004
316,3,0.02,-1.698970004
317,3,0.02,-1.698970004
318,3,0.02,-1.698970004
319,2,0.013333333,-1.875061274
320,2,0.013333333,-1.875061274
321,2,0.013333333,-1.875061274
322,2,0.013333333,-1.875061274
323,2,0.013333333,-1.875061274
324,2,0.013333333,-1.875061274
325,2,0.013333333,-1.875061274
326,2,0.013333333,-1.875061274
327,2,0.013333333,-1.875061274
328,2,0.013333333,-1.875061274
329,2,0.013333333,-1.875061274
330,2,0.013333333,-1.875061274
331,2,0.013333333,-1.875061274
332,2,0.013333333,-1.875061274
333,2,0.013333333,-1.875061274
334,2,0.013333333,-1.875061274
335,2,0.013333333,-1.875061274
336,2,0.013333333,-1.875061274
337,2,0.013333333,-1.875061274
338,2,0.013333333,-1.875061274
339,2,0.013333333,-1.875061274
340,2,0.013333333,-1.875061274
341,2,0.013333333,-1.875061274
342,2,0.013333333,-1.875061274
343,2,0.013333333,-1.875061274
344,2,0.013333333,-1.875061274
345,2,0.013333333,-1.875061274
346,2,0.013333333,-1.875061274
347,3,0.02,-1.698970004
348,4,0.026666667,-1.574031262
349,4,0.026666667,-1.574031262
350,4,0.026666667,-1.574031262
351,5,0.033333333,-1.477121259
352,5,0.033333333,-1.477121259
353,5,0.033333333,-1.477121259
354,5,0.033333333,-1.477121259
355,5,0.033333333,-1.477121259
356,5,0.033333333,-1.477121259
357,5,0.033333333,-1.477121259
358,5,0.033333333,-1.477121259
359,5,0.033333333,-1.477121259
360,5,0.033333333,-1.477121259
361,5,0.033333333,-1.477121259
362,5,0.033333333,-1.477121259
363,5,0.033333333,-1.477121259
364,5,0.033333333,-1.477121259
365,5,0.033333333,-1.477121259
366,5,0.033333333,-1.477121259
367,5,0.033333333,-1.477121259
368,5,0.033333333,-1.477121259
369,5,0.033333333,-1.477121259
370,5,0.033333333,-1.477121259
371,5,0.033333333,-1.477121259
372,5,0.033333333,-1.477121259
373,5,0.033333333,-1.477121259
374,5,0.033333333,-1.477121259
375,5,0.033333333,-1.477121259
376,5,0.033333333,-1.477121259
377,5,0.033333333,-1.477121259
378,5,0.033333333,-1.477121259
379,5,0.033333333,-1.477121259
380,5,0.033333333,-1.477121259
381,5,0.033333333,-1.477121259
382,5,0.033333333,-1.477121259
383,5,0.033333333,-1.477121259
384,5,0.033333333,-1.477121259
385,5,0.033333333,-1.477121259
386,5,0.033333333,-1.477121259
387,5,0.033333333,-1.477121259
388,5,0.033333333,-1.477121259
389,5,0.033333333,-1.477121259
390,5,0.033333333,-1.477121259
391,4,0.026666667,-1.574031262
392,4,0.026666667,-1.574031262
393,4,0.026666667,-1.574031262
394,4,0.026666667,-1.574031262
395,4,0.026666667,-1.574031262
396,4,0.026666667,-1.574031262
397,4,0.026666667,-1.574031262
398,4,0.026666667,-1.574031262
399,4,0.026666667,-1.574031262
400,4,0.026666667,-1.574031262
401,6,0.04,-1.397940009
402,6,0.04,-1.397940009
403,6,0.04,-1.397940009
404,6,0.04,-1.397940009
405,6,0.04,-1.397940009
406,6,0.04,-1.397940009
407,6,0.04,-1.397940009
408,6,0.04,-1.397940009
409,6,0.04,-1.397940009
410,7,0.046666667,-1.330993216
411,7,0.046666667,-1.330993216
412,7,0.046666667,-1.330993216
413,7,0.046666667,-1.330993216
414,7,0.046666667,-1.330993216
415,7,0.046666667,-1.330993216
416,7,0.046666667,-1.330993216
417,7,0.046666667,-1.330993216
418,7,0.046666667,-1.330993216
419,7,0.046666667,-1.330993216
420,7,0.046666667,-1.330993216
421,7,0.046666667,-1.330993216
422,7,0.046666667,-1.330993216
423,7,0.046666667,-1.330993216
424,7,0.046666667,-1.330993216
425,7,0.046666667,-1.330993216
426,7,0.046666667,-1.330993216
427,7,0.046666667,-1.330993216
428,7,0.046666667,-1.330993216
429,7,0.046666667,-1.330993216
430,7,0.046666667,-1.330993216
431,7,0.046666667,-1.330993216
432,9,0.06,-1.22184875
433,9,0.06,-1.22184875
434,9,0.06,-1.22184875
435,9,0.06,-1.22184875
436,9,0.06,-1.22184875
437,9,0.06,-1.22184875
438,9,0.06,-1.22184875
439,9,0.06,-1.22184875
440,8,0.053333333,-1.273001275
441,8,0.053333333,-1.273001275
442,8,0.053333333,-1.273001275
443,9,0.06,-1.22184875
444,9,0.06,-1.22184875
445,9,0.06,-1.22184875
446,9,0.06,-1.22184875
447,9,0.06,-1.22184875
448,9,0.06,-1.22184875
449,9,0.06,-1.22184875
450,9,0.06,-1.22184875
451,9,0.06,-1.22184875
452,9,0.06,-1.22184875
453,9,0.06,-1.22184875
454,9,0.06,-1.22184875
455,9,0.06,-1.22184875
456,9,0.06,-1.22184875
457,9,0.06,-1.22184875
458,9,0.06,-1.22184875
459,9,0.06,-1.22184875
460,9,0.06,-1.22184875
461,9,0.06,-1.22184875
462,9,0.06,-1.22184875
463,9,0.06,-1.22184875
464,9,0.06,-1.22184875
465,9,0.06,-1.22184875
466,9,0.06,-1.22184875
467,9,0.06,-1.22184875
468,9,0.06,-1.22184875
469,9,0.06,-1.22184875
470,9,0.06,-1.22184875
471,9,0.06,-1.22184875
472,9,0.06,-1.22184875
473,9,0.06,-1.22184875
474,9,0.06,-1.22184875
475,9,0.06,-1.22184875
476,9,0.06,-1.22184875
477,9,0.06,-1.22184875
478,9,0.06,-1.22184875
479,9,0.06,-1.22184875
480,9,0.06,-1.22184875
481,9,0.06,-1.22184875
482,10,0.066666667,-1.176091257
483,10,0.066666667,-1.176091257
484,10,0.066666667,-1.176091257
485,10,0.066666667,-1.176091257
486,10,0.066666667,-1.176091257
487,10,0.066666667,-1.176091257
488,10,0.066666667,-1.176091257
489,10,0.066666667,-1.176091257
490,10,0.066666667,-1.176091257
491,10,0.066666667,-1.176091257
492,10,0.066666667,-1.176091257
493,9,0.06,-1.22184875
494,8,0.053333333,-1.273001275
495,8,0.053333333,-1.273001275
496,8,0.053333333,-1.273001275
497,8,0.053333333,-1.273001275
498,8,0.053333333,-1.273001275
499,8,0.053333333,-1.273001275
500,9,0.06,-1.22184875
501,9,0.06,-1.22184875
502,10,0.066666667,-1.176091257
503,10,0.066666667,-1.176091257
504,10,0.066666667,-1.176091257
505,10,0.066666667,-1.176091257
506,10,0.066666667,-1.176091257
507,10,0.066666667,-1.176091257
508,10,0.066666667,-1.176091257
509,10,0.066666667,-1.176091257
510,10,0.066666667,-1.176091257
511,10,0.066666667,-1.176091257
512,10,0.066666667,-1.176091257
513,10,0.066666667,-1.176091257
514,10,0.066666667,-1.176091257
515,10,0.066666667,-1.176091257
516,10,0.066666667,-1.176091257
517,10,0.066666667,-1.176091257
518,10,0.066666667,-1.176091257
519,10,0.066666667,-1.176091257
520,10,0.066666667,-1.176091257
521,10,0.066666667,-1.176091257
522,10,0.066666667,-1.176091257
523,10,0.066666667,-1.176091257
524,10,0.066666667,-1.176091257
525,10,0.066666667,-1.176091257
526,10,0.066666667,-1.176091257
527,10,0.066666667,-1.176091257
528,10,0.066666667,-1.176091257
529,10,0.066666667,-1.176091257
530,11,0.073333333,-1.134698576
531,11,0.073333333,-1.134698576
532,11,0.073333333,-1.134698576
533,11,0.073333333,-1.134698576
534,11,0.073333333,-1.134698576
535,11,0.073333333,-1.134698576
536,11,0.073333333,-1.134698576
537,11,0.073333333,-1.134698576
538,11,0.073333333,-1.134698576
539,11,0.073333333,-1.134698576
540,11,0.073333333,-1.134698576
541,11,0.073333333,-1.134698576
542,11,0.073333333,-1.134698576
543,11,0.073333333,-1.134698576
544,11,0.073333333,-1.134698576
545,11,0.073333333,-1.134698576
546,11,0.073333333,-1.134698576
547,9,0.06,-1.22184875
548,9,0.06,-1.22184875
549,10,0.066666667,-1.176091257
550,10,0.066666667,-1.176091257
551,10,0.066666667,-1.176091257
552,10,0.066666667,-1.176091257
553,10,0.066666667,-1.176091257
554,10,0.066666667,-1.176091257
555,10,0.066666667,-1.176091257
556,9,0.06,-1.22184875
557,9,0.06,-1.22184875
558,9,0.06,-1.22184875
559,9,0.06,-1.22184875
560,9,0.06,-1.22184875
561,9,0.06,-1.22184875
562,9,0.06,-1.22184875
563,9,0.06,-1.22184875
564,9,0.06,-1.22184875
565,10,0.066666667,-1.176091257
566,10,0.066666667,-1.176091257
567,10,0.066666667,-1.176091257
568,10,0.066666667,-1.176091257
569,10,0.066666667,-1.176091257
570,10,0.066666667,-1.176091257
571,10,0.066666667,-1.176091257
572,10,0.066666667,-1.176091257
573,10,0.066666667,-1.176091257
574,10,0.066666667,-1.176091257
575,10,0.066666667,-1.176091257
576,10,0.066666667,-1.176091257
577,10,0.066666667,-1.176091257
578,9,0.06,-1.22184875
579,9,0.06,-1.22184875
580,9,0.06,-1.22184875
581,9,0.06,-1.22184875
582,9,0.06,-1.22184875
583,9,0.06,-1.22184875
584,9,0.06,-1.22184875
585,9,0.06,-1.22184875
586,9,0.06,-1.22184875
587,9,0.06,-1.22184875
588,9,0.06,-1.22184875
589,8,0.053333333,-1.273001275
590,8,0.053333333,-1.273001275
591,8,0.053333333,-1.273001275
592,8,0.053333333,-1.273001275
593,8,0.053333333,-1.273001275
594,8,0.053333333,-1.273001275
595,8,0.053333333,-1.273001275
596,8,0.053333333,-1.273001275
597,9,0.06,-1.22184875
598,9,0.06,-1.22184875
599,9,0.06,-1.22184875
600,9,0.06,-1.22184875
601,9,0.06,-1.22184875
602,9,0.06,-1.22184875
603,9,0.06,-1.22184875
604,9,0.06,-1.22184875
605,9,0.06,-1.22184875
606,10,0.066666667,-1.176091257
607,10,0.066666667,-1.176091257
608,10,0.066666667,-1.176091257
609,10,0.066666667,-1.176091257
610,10,0.066666667,-1.176091257
611,10,0.066666667,-1.176091257
612,10,0.066666667,-1.176091257
613,10,0.066666667,-1.176091257
614,10,0.066666667,-1.176091257
615,10,0.066666667,-1.176091257
616,10,0.066666667,-1.176091257
617,10,0.066666667,-1.176091257
618,10,0.066666667,-1.176091257
619,10,0.066666667,-1.176091257
620,10,0.066666667,-1.176091257
621,10,0.066666667,-1.176091257
622,10,0.066666667,-1.176091257
623,10,0.066666667,-1.176091257
624,10,0.066666667,-1.176091257
625,10,0.066666667,-1.176091257
626,10,0.066666667,-1.176091257
627,10,0.066666667,-1.176091257
628,9,0.06,-1.22184875
629,9,0.06,-1.22184875
630,9,0.06,-1.22184875
631,9,0.06,-1.22184875
632,9,0.06,-1.22184875
633,9,0.06,-1.22184875
634,9,0.06,-1.22184875
635,9,0.06,-1.22184875
636,9,0.06,-1.22184875
637,9,0.06,-1.22184875
638,9,0.06,-1.22184875
639,9,0.06,-1.22184875
640,9,0.06,-1.22184875
641,10,0.066666667,-1.176091257
642,10,0.066666667,-1.176091257
643,9,0.06,-1.22184875
644,9,0.06,-1.22184875
645,9,0.06,-1.22184875
646,8,0.053333333,-1.273001275
647,8,0.053333333,-1.273001275
648,7,0.046666667,-1.330993216
649,7,0.046666667,-1.330993216
650,7,0.046666667,-1.330993216
651,7,0.046666667,-1.330993216
652,7,0.046666667,-1.330993216
653,7,0.046666667,-1.330993216
654,7,0.046666667,-1.330993216
655,7,0.046666667,-1.330993216
656,7,0.046666667,-1.330993216
657,7,0.046666667,-1.330993216
658,7,0.046666667,-1.330993216
659,8,0.053333333,-1.273001275
660,9,0.06,-1.22184875
661,9,0.06,-1.22184875
662,9,0.06,-1.22184875
663,9,0.06,-1.22184875
664,9,0.06,-1.22184875
665,9,0.06,-1.22184875
666,9,0.06,-1.22184875
667,9,0.06,-1.22184875
668,9,0.06,-1.22184875
669,9,0.06,-1.22184875
670,9,0.06,-1.22184875
671,9,0.06,-1.22184875
672,9,0.06,-1.22184875
673,9,0.06,-1.22184875
674,9,0.06,-1.22184875
675,9,0.06,-1.22184875
676,8,0.053333333,-1.273001275
677,8,0.053333333,-1.273001275
678,8,0.053333333,-1.273001275
679,8,0.053333333,-1.273001275
680,8,0.053333333,-1.273001275
681,8,0.053333333,-1.273001275
682,8,0.053333333,-1.273001275
683,8,0.053333333,-1.273001275
684,8,0.053333333,-1.273001275
685,8,0.053333333,-1.273001275
686,8,0.053333333,-1.273001275
687,8,0.053333333,-1.273001275
688,8,0.053333333,-1.273001275
689,8,0.053333333,-1.273001275
690,10,0.066666667,-1.176091257
691,10,0.066666667,-1.176091257
692,12,0.08,-1.096910013
693,13,0.086666667,-1.062147905
694,13,0.086666667,-1.062147905
695,12,0.08,-1.096910013
696,14,0.093333333,-1.029963225
697,14,0.093333333,-1.029963225
698,14,0.093333333,-1.029963225
699,14,0.093333333,-1.029963225
700,14,0.093333333,-1.029963225
701,14,0.093333333,-1.029963225
702,14,0.093333333,-1.029963225
703,14,0.093333333,-1.029963225
704,14,0.093333333,-1.029963225
705,14,0.093333333,-1.029963225
706,14,0.093333333,-1.029963225
707,14,0.093333333,-1.029963225
708,14,0.093333333,-1.029963225
709,14,0.093333333,-1.029963225
710,14,0.093333333,-1.029963225
711,15,0.1,-1
712,15,0.1,-1
713,15,0.1,-1
714,15,0.1,-1
715,15,0.1,-1
716,15,0.1,-1
717,15,0.1,-1
718,15,0.1,-1
719,15,0.1,-1
720,15,0.1,-1
721,15,0.1,-1
722,15,0.1,-1
723,15,0.1,-1
724,14,0.093333333,-1.029963225
725,14,0.093333333,-1.029963225
726,14,0.093333333,-1.029963225
727,14,0.093333333,-1.029963225
728,15,0.1,-1
729,15,0.1,-1
730,15,0.1,-1
731,15,0.1,-1
732,15,0.1,-1
733,15,0.1,-1
734,15,0.1,-1
735,15,0.1,-1
736,15,0.1,-1
737,15,0.1,-1
738,15,0.1,-1
739,15,0.1,-1
740,15,0.1,-1
741,15,0.1,-1
742,15,0.1,-1
743,14,0.093333333,-1.029963225
744,14,0.093333333,-1.029963225
745,14,0.093333333,-1.029963225
746,14,0.093333333,-1.029963225
747,14,0.093333333,-1.029963225
748,14,0.093333333,-1.029963225
749,14,0.093333333,-1.029963225
750,14,0.093333333,-1.029963225
751,14,0.093333333,-1.029963225
752,13,0.086666667,-1.062147905
753,13,0.086666667,-1.062147905
754,13,0.086666667,-1.062147905
755,13,0.086666667,-1.062147905
756,13,0.086666667,-1.062147905
757,13,0.086666667,-1.062147905
758,13,0.086666667,-1.062147905
759,14,0.093333333,-1.029963225
760,14,0.093333333,-1.029963225
761,14,0.093333333,-1.029963225
762,14,0.093333333,-1.029963225
763,14,0.093333333,-1.029963225
764,14,0.093333333,-1.029963225
765,14,0.093333333,-1.029963225
766,14,0.093333333,-1.029963225
767,15,0.1,-1
768,15,0.1,-1
769,15,0.1,-1
770,15,0.1,-1
771,15,0.1,-1
772,16,0.106666667,-0.971971275
773,16,0.106666667,-0.971971275
774,16,0.106666667,-0.971971275
775,16,0.106666667,-0.971971275
776,17,0.113333333,-0.945642339
777,17,0.113333333,-0.945642339
778,17,0.113333333,-0.945642339
779,17,0.113333333,-0.945642339
780,17,0.113333333,-0.945642339
781,17,0.113333333,-0.945642339
782,17,0.113333333,-0.945642339
783,17,0.113333333,-0.945642339
784,17,0.113333333,-0.945642339
785,17,0.113333333,-0.945642339
786,17,0.113333333,-0.945642339
787,16,0.106666667,-0.971971275
788,16,0.106666667,-0.971971275
789,16,0.106666667,-0.971971275
790,16,0.106666667,-0.971971275
791,16,0.106666667,-0.971971275
792,16,0.106666667,-0.971971275
793,16,0.106666667,-0.971971275
794,16,0.106666667,-0.971971275
795,16,0.106666667,-0.971971275
796,16,0.106666667,-0.971971275
797,16,0.106666667,-0.971971275
798,16,0.106666667,-0.971971275
799,17,0.113333333,-0.945642339
800,17,0.113333333,-0.945642339
801,17,0.113333333,-0.945642339
802,17,0.113333333,-0.945642339
803,17,0.113333333,-0.945642339
804,17,0.113333333,-0.945642339
805,16,0.106666667,-0.971971275
806,15,0.1,-1
807,15,0.1,-1
808,15,0.1,-1
809,15,0.1,-1
810,15,0.1,-1
811,15,0.1,-1
812,15,0.1,-1
813,15,0.1,-1
814,15,0.1,-1
815,15,0.1,-1
816,15,0.1,-1
817,15,0.1,-1
818,15,0.1,-1
819,15,0.1,-1
820,15,0.1,-1
821,15,0.1,-1
822,15,0.1,-1
823,15,0.1,-1
824,15,0.1,-1
825,15,0.1,-1
826,15,0.1,-1
827,15,0.1,-1
828,15,0.1,-1
829,15,0.1,-1
830,15,0.1,-1
831,15,0.1,-1
832,15,0.1,-1
833,15,0.1,-1
834,15,0.1,-1
835,15,0.1,-1
836,13,0.086666667,-1.062147905
837,13,0.086666667,-1.062147905
838,11,0.073333333,-1.134698576
839,10,0.066666667,-1.176091257
840,11,0.073333333,-1.134698576
841,12,0.08,-1.096910013
842,10,0.066666667,-1.176091257
843,10,0.066666667,-1.176091257
844,10,0.066666667,-1.176091257
845,12,0.08,-1.096910013
846,12,0.08,-1.096910013
847,12,0.08,-1.096910013
848,12,0.08,-1.096910013
849,12,0.08,-1.096910013
850,12,0.08,-1.096910013
851,12,0.08,-1.096910013
852,12,0.08,-1.096910013
853,12,0.08,-1.096910013
854,12,0.08,-1.096910013
855,12,0.08,-1.096910013
856,12,0.08,-1.096910013
857,10,0.066666667,-1.176091257
858,10,0.066666667,-1.176091257
859,10,0.066666667,-1.176091257
860,10,0.066666667,-1.176091257
861,10,0.066666667,-1.176091257
862,10,0.066666667,-1.176091257
863,10,0.066666667,-1.176091257
864,10,0.066666667,-1.176091257
865,10,0.066666667,-1.176091257
866,10,0.066666667,-1.176091257
867,10,0.066666667,-1.176091257
868,10,0.066666667,-1.176091257
869,10,0.066666667,-1.176091257
870,10,0.066666667,-1.176091257
871,10,0.066666667,-1.176091257
872,10,0.066666667,-1.176091257
873,10,0.066666667,-1.176091257
874,9,0.06,-1.22184875
875,10,0.066666667,-1.176091257
876,10,0.066666667,-1.176091257
877,10,0.066666667,-1.176091257
878,10,0.066666667,-1.176091257
