Position,Coverage,rPM,rPM_log10
339,21,0.17906477,-0.746989851
340,21,0.17906477,-0.746989851
341,22,0.187591664,-0.726786464
342,22,0.187591664,-0.726786464
343,22,0.187591664,-0.726786464
344,23,0.196118558,-0.707481309
345,23,0.196118558,-0.707481309
346,23,0.196118558,-0.707481309
347,23,0.196118558,-0.707481309
348,23,0.196118558,-0.707481309
349,23,0.196118558,-0.707481309
350,23,0.196118558,-0.707481309
351,23,0.196118558,-0.707481309
352,23,0.196118558,-0.707481309
353,23,0.196118558,-0.707481309
354,24,0.204645452,-0.688997903
355,24,0.204645452,-0.688997903
356,24,0.204645452,-0.688997903
357,25,0.213172346,-0.671269135
358,26,0.221699239,-0.654235798
359,26,0.221699239,-0.654235798
360,26,0.221699239,-0.654235798
361,26,0.221699239,-0.654235798
362,26,0.221699239,-0.654235798
363,27,0.230226133,-0.637845381
364,27,0.230226133,-0.637845381
365,27,0.230226133,-0.637845381
366,27,0.230226133,-0.637845381
367,27,0.230226133,-0.637845381
368,27,0.230226133,-0.637845381
369,29,0.247279921,-0.606811147
370,30,0.255806815,-0.59208789
371,30,0.255806815,-0.59208789
372,30,0.255806815,-0.59208789
373,30,0.255806815,-0.59208789
374,30,0.255806815,-0.59208789
375,30,0.255806815,-0.59208789
376,30,0.255806815,-0.59208789
377,30,0.255806815,-0.59208789
378,30,0.255806815,-0.59208789
379,30,0.255806815,-0.59208789
380,31,0.264333709,-0.57784745
381,28,0.238753027,-0.622051114
382,28,0.238753027,-0.622051114
383,29,0.247279921,-0.606811147
384,29,0.247279921,-0.606811147
385,29,0.247279921,-0.606811147
386,28,0.238753027,-0.622051114
387,28,0.238753027,-0.622051114
388,28,0.238753027,-0.622051114
389,28,0.238753027,-0.622051114
390,24,0.204645452,-0.688997903
391,24,0.204645452,-0.688997903
392,24,0.204645452,-0.688997903
393,24,0.204645452,-0.688997903
394,24,0.204645452,-0.688997903
395,24,0.204645452,-0.688997903
396,24,0.204645452,-0.688997903
397,24,0.204645452,-0.688997903
398,24,0.204645452,-0.688997903
399,24,0.204645452,-0.688997903
400,24,0.204645452,-0.688997903
401,23,0.196118558,-0.707481309
402,23,0.196118558,-0.707481309
403,23,0.196118558,-0.707481309
404,23,0.196118558,-0.707481309
405,25,0.213172346,-0.671269135
406,25,0.213172346,-0.671269135
407,25,0.213172346,-0.671269135
408,26,0.221699239,-0.654235798
409,26,0.221699239,-0.654235798
410,25,0.213172346,-0.671269135
411,25,0.213172346,-0.671269135
412,25,0.213172346,-0.671269135
413,25,0.213172346,-0.671269135
414,28,0.238753027,-0.622051114
415,27,0.230226133,-0.637845381
416,27,0.230226133,-0.637845381
417,27,0.230226133,-0.637845381
418,30,0.255806815,-0.59208789
419,30,0.255806815,-0.59208789
420,30,0.255806815,-0.59208789
421,30,0.255806815,-0.59208789
422,30,0.255806815,-0.59208789
423,30,0.255806815,-0.59208789
424,30,0.255806815,-0.59208789
425,30,0.255806815,-0.59208789
426,30,0.255806815,-0.59208789
427,30,0.255806815,-0.59208789
428,30,0.255806815,-0.59208789
429,30,0.255806815,-0.59208789
430,30,0.255806815,-0.59208789
431,30,0.255806815,-0.59208789
432,30,0.255806815,-0.59208789
433,30,0.255806815,-0.59208789
434,30,0.255806815,-0.59208789
435,30,0.255806815,-0.59208789
436,30,0.255806815,-0.59208789
437,32,0.272860602,-0.564059167
438,31,0.264333709,-0.57784745
439,30,0.255806815,-0.59208789
440,30,0.255806815,-0.59208789
441,30,0.255806815,-0.59208789
442,30,0.255806815,-0.59208789
443,30,0.255806815,-0.59208789
444,30,0.255806815,-0.59208789
445,30,0.255806815,-0.59208789
446,30,0.255806815,-0.59208789
447,30,0.255806815,-0.59208789
448,30,0.255806815,-0.59208789
449,30,0.255806815,-0.59208789
450,29,0.247279921,-0.606811147
451,29,0.247279921,-0.606811147
452,29,0.247279921,-0.606811147
453,29,0.247279921,-0.606811147
454,29,0.247279921,-0.606811147
455,30,0.255806815,-0.59208789
456,30,0.255806815,-0.59208789
457,29,0.247279921,-0.606811147
458,29,0.247279921,-0.606811147
459,29,0.247279921,-0.606811147
460,29,0.247279921,-0.606811147
461,30,0.255806815,-0.59208789
462,31,0.264333709,-0.57784745
463,31,0.264333709,-0.57784745
464,31,0.264333709,-0.57784745
465,31,0.264333709,-0.57784745
466,31,0.264333709,-0.57784745
467,31,0.264333709,-0.57784745
468,31,0.264333709,-0.57784745
469,31,0.264333709,-0.57784745
470,31,0.264333709,-0.57784745
471,31,0.264333709,-0.57784745
472,30,0.255806815,-0.59208789
473,30,0.255806815,-0.59208789
474,30,0.255806815,-0.59208789
475,30,0.255806815,-0.59208789
476,30,0.255806815,-0.59208789
477,30,0.255806815,-0.59208789
478,29,0.247279921,-0.606811147
479,29,0.247279921,-0.606811147
480,28,0.238753027,-0.622051114
481,28,0.238753027,-0.622051114
482,29,0.247279921,-0.606811147
483,29,0.247279921,-0.606811147
484,29,0.247279921,-0.606811147
485,29,0.247279921,-0.606811147
486,29,0.247279921,-0.606811147
487,28,0.238753027,-0.622051114
488,30,0.255806815,-0.59208789
489,30,0.255806815,-0.59208789
490,29,0.247279921,-0.606811147
491,29,0.247279921,-0.606811147
492,29,0.247279921,-0.606811147
493,29,0.247279921,-0.606811147
494,29,0.247279921,-0.606811147
495,29,0.247279921,-0.606811147
496,29,0.247279921,-0.606811147
497,29,0.247279921,-0.606811147
498,29,0.247279921,-0.606811147
499,29,0.247279921,-0.606811147
500,29,0.247279921,-0.606811147
501,32,0.272860602,-0.564059167
502,32,0.272860602,-0.564059167
503,31,0.264333709,-0.57784745
504,30,0.255806815,-0.59208789
505,30,0.255806815,-0.59208789
506,30,0.255806815,-0.59208789
507,30,0.255806815,-0.59208789
508,30,0.255806815,-0.59208789
509,29,0.247279921,-0.606811147
510,29,0.247279921,-0.606811147
511,29,0.247279921,-0.606811147
512,29,0.247279921,-0.606811147
513,29,0.247279921,-0.606811147
514,29,0.247279921,-0.606811147
515,27,0.230226133,-0.637845381
516,26,0.221699239,-0.654235798
517,26,0.221699239,-0.654235798
518,25,0.213172346,-0.671269135
519,25,0.213172346,-0.671269135
520,25,0.213172346,-0.671269135
521,26,0.221699239,-0.654235798
522,25,0.213172346,-0.671269135
523,25,0.213172346,-0.671269135
524,25,0.213172346,-0.671269135
525,25,0.213172346,-0.671269135
526,24,0.204645452,-0.688997903
527,24,0.204645452,-0.688997903
528,25,0.213172346,-0.671269135
529,24,0.204645452,-0.688997903
530,24,0.204645452,-0.688997903
531,24,0.204645452,-0.688997903
532,24,0.204645452,-0.688997903
533,24,0.204645452,-0.688997903
534,24,0.204645452,-0.688997903
535,24,0.204645452,-0.688997903
536,24,0.204645452,-0.688997903
537,24,0.204645452,-0.688997903
538,26,0.221699239,-0.654235798
539,26,0.221699239,-0.654235798
540,26,0.221699239,-0.654235798
541,26,0.221699239,-0.654235798
542,26,0.221699239,-0.654235798
543,28,0.238753027,-0.622051114
544,28,0.238753027,-0.622051114
545,28,0.238753027,-0.622051114
546,28,0.238753027,-0.622051114
547,28,0.238753027,-0.622051114
548,28,0.238753027,-0.622051114
549,28,0.238753027,-0.622051114
550,29,0.247279921,-0.606811147
551,27,0.230226133,-0.637845381
552,27,0.230226133,-0.637845381
553,27,0.230226133,-0.637845381
554,26,0.221699239,-0.654235798
555,27,0.230226133,-0.637845381
556,29,0.247279921,-0.606811147
557,29,0.247279921,-0.606811147
558,29,0.247279921,-0.606811147
559,29,0.247279921,-0.606811147
560,26,0.221699239,-0.654235798
561,26,0.221699239,-0.654235798
562,27,0.230226133,-0.637845381
563,27,0.230226133,-0.637845381
564,27,0.230226133,-0.637845381
565,27,0.230226133,-0.637845381
566,29,0.247279921,-0.606811147
567,29,0.247279921,-0.606811147
568,30,0.255806815,-0.59208789
569,30,0.255806815,-0.59208789
570,30,0.255806815,-0.59208789
571,30,0.255806815,-0.59208789
572,30,0.255806815,-0.59208789
573,30,0.255806815,-0.59208789
574,30,0.255806815,-0.59208789
575,30,0.255806815,-0.59208789
576,33,0.281387496,-0.550695205
577,33,0.281387496,-0.550695205
578,33,0.281387496,-0.550695205
579,33,0.281387496,-0.550695205
580,33,0.281387496,-0.550695205
581,34,0.28991439,-0.537730228
582,34,0.28991439,-0.537730228
583,32,0.272860602,-0.564059167
584,32,0.272860602,-0.564059167
585,32,0.272860602,-0.564059167
586,32,0.272860602,-0.564059167
587,32,0.272860602,-0.564059167
588,32,0.272860602,-0.564059167
589,32,0.272860602,-0.564059167
590,32,0.272860602,-0.564059167
591,32,0.272860602,-0.564059167
592,32,0.272860602,-0.564059167
593,32,0.272860602,-0.564059167
594,32,0.272860602,-0.564059167
595,32,0.272860602,-0.564059167
596,32,0.272860602,-0.564059167
597,32,0.272860602,-0.564059167
598,32,0.272860602,-0.564059167
599,32,0.272860602,-0.564059167
600,32,0.272860602,-0.564059167
601,31,0.264333709,-0.57784745
602,32,0.272860602,-0.564059167
603,32,0.272860602,-0.564059167
604,32,0.272860602,-0.564059167
605,32,0.272860602,-0.564059167
606,32,0.272860602,-0.564059167
607,31,0.264333709,-0.57784745
608,30,0.255806815,-0.59208789
609,30,0.255806815,-0.59208789
610,30,0.255806815,-0.59208789
611,30,0.255806815,-0.59208789
612,30,0.255806815,-0.59208789
613,30,0.255806815,-0.59208789
614,31,0.264333709,-0.57784745
615,31,0.264333709,-0.57784745
616,32,0.272860602,-0.564059167
617,32,0.272860602,-0.564059167
618,32,0.272860602,-0.564059167
619,33,0.281387496,-0.550695205
620,34,0.28991439,-0.537730228
621,34,0.28991439,-0.537730228
622,34,0.28991439,-0.537730228
623,34,0.28991439,-0.537730228
624,34,0.28991439,-0.537730228
625,34,0.28991439,-0.537730228
626,34,0.28991439,-0.537730228
627,34,0.28991439,-0.537730228
628,33,0.281387496,-0.550695205
629,33,0.281387496,-0.550695205
630,33,0.281387496,-0.550695205
631,33,0.281387496,-0.550695205
632,33,0.281387496,-0.550695205
633,33,0.281387496,-0.550695205
634,31,0.264333709,-0.57784745
635,31,0.264333709,-0.57784745
636,31,0.264333709,-0.57784745
637,31,0.264333709,-0.57784745
638,31,0.264333709,-0.57784745
639,31,0.264333709,-0.57784745
640,31,0.264333709,-0.57784745
641,31,0.264333709,-0.57784745
642,31,0.264333709,-0.57784745
643,32,0.272860602,-0.564059167
644,32,0.272860602,-0.564059167
645,32,0.272860602,-0.564059167
646,31,0.264333709,-0.57784745
647,31,0.264333709,-0.57784745
648,28,0.238753027,-0.622051114
649,28,0.238753027,-0.622051114
650,28,0.238753027,-0.622051114
651,28,0.238753027,-0.622051114
652,28,0.238753027,-0.622051114
653,28,0.238753027,-0.622051114
654,30,0.255806815,-0.59208789
655,30,0.255806815,-0.59208789
656,32,0.272860602,-0.564059167
657,32,0.272860602,-0.564059167
658,34,0.28991439,-0.537730228
659,34,0.28991439,-0.537730228
660,35,0.298441284,-0.5251411
661,35,0.298441284,-0.5251411
662,35,0.298441284,-0.5251411
663,35,0.298441284,-0.5251411
664,35,0.298441284,-0.5251411
665,35,0.298441284,-0.5251411
666,35,0.298441284,-0.5251411
667,35,0.298441284,-0.5251411
668,34,0.28991439,-0.537730228
669,34,0.28991439,-0.537730228
670,34,0.28991439,-0.537730228
671,34,0.28991439,-0.537730228
672,34,0.28991439,-0.537730228
673,34,0.28991439,-0.537730228
674,34,0.28991439,-0.537730228
675,33,0.281387496,-0.550695205
676,32,0.272860602,-0.564059167
677,32,0.272860602,-0.564059167
678,32,0.272860602,-0.564059167
679,32,0.272860602,-0.564059167
680,32,0.272860602,-0.564059167
681,32,0.272860602,-0.564059167
682,32,0.272860602,-0.564059167
683,34,0.28991439,-0.537730228
684,34,0.28991439,-0.537730228
685,32,0.272860602,-0.564059167
686,32,0.272860602,-0.564059167
687,32,0.272860602,-0.564059167
688,32,0.272860602,-0.564059167
689,32,0.272860602,-0.564059167
690,30,0.255806815,-0.59208789
691,30,0.255806815,-0.59208789
692,30,0.255806815,-0.59208789
693,30,0.255806815,-0.59208789
694,30,0.255806815,-0.59208789
695,30,0.255806815,-0.59208789
696,30,0.255806815,-0.59208789
697,29,0.247279921,-0.606811147
698,29,0.247279921,-0.606811147
699,29,0.247279921,-0.606811147
700,29,0.247279921,-0.606811147
701,29,0.247279921,-0.606811147
702,28,0.238753027,-0.622051114
703,26,0.221699239,-0.654235798
704,26,0.221699239,-0.654235798
705,26,0.221699239,-0.654235798
706,26,0.221699239,-0.654235798
707,26,0.221699239,-0.654235798
708,26,0.221699239,-0.654235798
709,25,0.213172346,-0.671269135
710,25,0.213172346,-0.671269135
711,22,0.187591664,-0.726786464
712,25,0.213172346,-0.671269135
713,23,0.196118558,-0.707481309
714,24,0.204645452,-0.688997903
715,23,0.196118558,-0.707481309
716,23,0.196118558,-0.707481309
717,24,0.204645452,-0.688997903
718,24,0.204645452,-0.688997903
719,24,0.204645452,-0.688997903
720,24,0.204645452,-0.688997903
721,24,0.204645452,-0.688997903
722,24,0.204645452,-0.688997903
723,21,0.17906477,-0.746989851
724,21,0.17906477,-0.746989851
725,21,0.17906477,-0.746989851
726,21,0.17906477,-0.746989851
727,21,0.17906477,-0.746989851
728,20,0.170537876,-0.76817915
729,20,0.170537876,-0.76817915
730,20,0.170537876,-0.76817915
731,20,0.170537876,-0.76817915
732,20,0.170537876,-0.76817915
733,20,0.170537876,-0.76817915
734,20,0.170537876,-0.76817915
735,20,0.170537876,-0.76817915
736,21,0.17906477,-0.746989851
737,21,0.17906477,-0.746989851
738,21,0.17906477,-0.746989851
739,21,0.17906477,-0.746989851
740,21,0.17906477,-0.746989851
741,21,0.17906477,-0.746989851
742,22,0.187591664,-0.726786464
743,22,0.187591664,-0.726786464
744,22,0.187591664,-0.726786464
745,22,0.187591664,-0.726786464
746,22,0.187591664,-0.726786464
747,22,0.187591664,-0.726786464
748,22,0.187591664,-0.726786464
749,21,0.17906477,-0.746989851
750,21,0.17906477,-0.746989851
751,21,0.17906477,-0.746989851
752,21,0.17906477,-0.746989851
753,21,0.17906477,-0.746989851
754,21,0.17906477,-0.746989851
755,21,0.17906477,-0.746989851
756,21,0.17906477,-0.746989851
757,21,0.17906477,-0.746989851
758,21,0.17906477,-0.746989851
759,21,0.17906477,-0.746989851
760,21,0.17906477,-0.746989851
761,20,0.170537876,-0.76817915
762,22,0.187591664,-0.726786464
763,21,0.17906477,-0.746989851
764,21,0.17906477,-0.746989851
765,21,0.17906477,-0.746989851
766,20,0.170537876,-0.76817915
767,19,0.162010983,-0.790455543
768,19,0.162010983,-0.790455543
769,19,0.162010983,-0.790455543
770,19,0.162010983,-0.790455543
771,19,0.162010983,-0.790455543
772,19,0.162010983,-0.790455543
773,21,0.17906477,-0.746989851
774,21,0.17906477,-0.746989851
775,21,0.17906477,-0.746989851
776,21,0.17906477,-0.746989851
777,21,0.17906477,-0.746989851
778,21,0.17906477,-0.746989851
779,21,0.17906477,-0.746989851
780,21,0.17906477,-0.746989851
781,21,0.17906477,-0.746989851
782,21,0.17906477,-0.746989851
783,21,0.17906477,-0.746989851
784,21,0.17906477,-0.746989851
785,21,0.17906477,-0.746989851
786,22,0.187591664,-0.726786464
787,22,0.187591664,-0.726786464
788,22,0.187591664,-0.726786464
789,21,0.17906477,-0.746989851
790,21,0.17906477,-0.746989851
791,21,0.17906477,-0.746989851
792,21,0.17906477,-0.746989851
793,21,0.17906477,-0.746989851
794,21,0.17906477,-0.746989851
795,21,0.17906477,-0.746989851
796,21,0.17906477,-0.746989851
797,21,0.17906477,-0.746989851
798,23,0.196118558,-0.707481309
799,23,0.196118558,-0.707481309
800,21,0.17906477,-0.746989851
801,21,0.17906477,-0.746989851
802,20,0.170537876,-0.76817915
803,20,0.170537876,-0.76817915
804,18,0.153484089,-0.813936639
805,18,0.153484089,-0.813936639
806,17,0.144957195,-0.838760223
807,17,0.144957195,-0.838760223
808,17,0.144957195,-0.838760223
809,17,0.144957195,-0.838760223
810,17,0.144957195,-0.838760223
811,17,0.144957195,-0.838760223
812,17,0.144957195,-0.838760223
813,18,0.153484089,-0.813936639
814,19,0.162010983,-0.790455543
815,19,0.162010983,-0.790455543
816,19,0.162010983,-0.790455543
817,19,0.162010983,-0.790455543
818,19,0.162010983,-0.790455543
819,19,0.162010983,-0.790455543
820,19,0.162010983,-0.790455543
821,19,0.162010983,-0.790455543
