pointer,NC_033818,OP589993
146,83.15789473684211,18.0
147,83.15789473684211,19.0
148,83.15789473684211,19.0
149,83.15789473684211,19.0
150,83.15789473684211,19.0
151,84.21052631578947,19.0
152,84.21052631578947,20.0
153,84.21052631578947,19.0
154,84.21052631578947,19.0
155,85.26315789473684,19.0
156,85.26315789473684,19.0
157,85.26315789473684,19.0
158,85.26315789473684,19.0
159,86.31578947368422,20.0
160,87.36842105263159,21.0
161,86.31578947368422,21.0
162,87.36842105263159,21.0
163,88.42105263157895,22.0
164,89.47368421052632,23.0
165,90.52631578947368,23.0
166,90.52631578947368,24.0
167,91.48936170212765,24.0
168,91.48936170212765,25.0
169,91.48936170212765,26.0
170,91.48936170212765,26.0
171,91.48936170212765,26.0
172,91.48936170212765,26.0
173,91.48936170212765,26.0
174,91.48936170212765,26.0
175,91.48936170212765,26.0
176,90.42553191489363,26.0
177,90.42553191489363,25.0
178,91.48936170212765,25.0
179,90.42553191489363,25.0
180,89.36170212765957,26.0
181,89.36170212765957,27.0
182,88.29787234042553,27.0
183,88.29787234042553,28.000000000000004
184,88.29787234042553,28.000000000000004
185,88.29787234042553,27.0
186,88.29787234042553,27.0
187,88.29787234042553,27.0
188,88.29787234042553,27.0
189,88.29787234042553,27.0
190,89.36170212765957,28.000000000000004
191,90.42553191489363,28.000000000000004
192,90.42553191489363,28.000000000000004
193,90.42553191489363,28.000000000000004
194,89.36170212765957,28.999999999999996
195,88.29787234042553,28.999999999999996
196,89.36170212765957,28.999999999999996
197,89.36170212765957,28.999999999999996
198,89.36170212765957,28.999999999999996
199,89.36170212765957,30.0
200,89.36170212765957,31.0
201,89.36170212765957,32.0
202,89.36170212765957,32.0
203,89.36170212765957,31.0
204,89.36170212765957,31.0
205,89.36170212765957,31.0
206,88.29787234042553,31.0
207,88.29787234042553,31.0
208,87.2340425531915,31.0
209,87.2340425531915,31.0
210,86.17021276595744,31.0
211,86.17021276595744,31.0
212,85.1063829787234,31.0
213,85.1063829787234,32.0
214,85.1063829787234,32.0
215,85.1063829787234,33.0
216,84.04255319148936,34.0
217,84.04255319148936,35.0
218,84.04255319148936,36.0
219,84.04255319148936,36.0
220,84.21052631578947,37.0
221,83.33333333333334,37.0
222,83.33333333333334,37.0
223,82.29166666666666,37.0
224,81.25,37.0
225,81.25,36.0
226,81.25,37.0
227,81.25,37.0
228,81.25,37.0
229,81.25,37.0
230,81.25,38.0
231,81.25,38.0
232,81.25,39.0
233,81.25,38.0
234,81.44329896907216,39.0
235,81.63265306122449,39.0
236,81.81818181818183,40.0
237,81.81818181818183,40.0
238,81.81818181818183,40.0
239,82.82828282828282,40.0
240,82.82828282828282,41.0
241,82.82828282828282,42.0
242,81.81818181818183,42.0
243,81.81818181818183,43.0
244,82.82828282828282,44.0
245,82.82828282828282,44.0
246,82.82828282828282,45.0
247,82.82828282828282,45.0
248,82.82828282828282,44.0
249,82.82828282828282,44.0
250,82.82828282828282,44.0
251,82.82828282828282,43.0
252,82.82828282828282,43.0
253,82.82828282828282,44.0
254,82.82828282828282,45.0
255,82.82828282828282,46.0
256,82.82828282828282,46.0
257,82.82828282828282,45.0
258,82.82828282828282,46.0
259,82.82828282828282,46.0
260,81.81818181818183,45.0
261,82.82828282828282,46.0
262,81.81818181818183,46.0
263,81.81818181818183,46.0
264,81.81818181818183,45.0
265,81.81818181818183,46.0
266,81.81818181818183,45.0
267,82.0,46.0
268,82.0,46.0
269,82.0,46.0
270,82.0,47.0
271,82.0,48.0
272,82.0,49.0
273,81.0,50.0
274,81.0,51.0
275,82.0,52.0
276,83.0,52.0
277,83.0,53.0
278,83.0,53.0
279,84.0,53.0
280,85.0,53.0
281,85.0,53.0
282,86.0,53.0
283,86.0,53.0
284,86.0,54.0
285,86.0,55.00000000000001
286,86.0,56.00000000000001
287,86.0,56.99999999999999
288,86.0,57.99999999999999
289,86.0,59.0
290,86.0,57.99999999999999
291,86.0,57.99999999999999
292,86.0,57.99999999999999
293,85.0,57.99999999999999
294,86.0,56.99999999999999
295,87.0,56.99999999999999
296,87.0,57.99999999999999
297,87.0,57.99999999999999
298,87.0,57.99999999999999
299,87.0,57.99999999999999
300,87.0,56.99999999999999
301,87.0,56.99999999999999
302,87.0,57.99999999999999
303,87.0,59.0
304,87.0,60.0
305,87.0,61.0
306,88.0,62.0
307,88.0,62.0
308,89.0,63.0
309,89.0,63.0
310,90.0,63.0
311,90.0,64.0
312,91.0,65.0
313,91.0,65.0
314,91.0,65.0
315,91.0,65.0
316,92.0,65.0
317,92.0,65.0
318,92.0,65.0
319,92.0,65.0
320,92.0,65.0
321,93.0,65.0
322,93.0,65.0
323,94.0,66.0
324,95.0,67.0
325,95.0,68.0
326,95.0,68.0
327,95.0,69.0
328,95.0,70.0
329,95.0,71.0
330,95.0,71.0
331,95.0,72.0
332,95.0,72.0
333,95.0,73.0
334,95.0,73.0
335,95.0,73.0
336,95.0,73.0
337,95.0,73.0
338,95.0,74.0
339,95.0,75.0
340,95.0,75.0
341,95.0,75.0
342,96.0,76.0
343,96.0,76.0
344,96.0,76.0
345,96.0,76.0
346,96.0,76.0
347,96.0,76.0
348,96.0,77.0
349,96.0,77.0
350,96.0,77.0
351,96.0,78.0
352,96.0,77.0
353,96.0,77.0
354,96.0,76.0
355,96.0,76.0
356,96.0,76.0
357,96.0,77.0
358,96.0,76.0
359,96.0,76.0
360,97.0,77.0
361,97.0,77.0
362,98.0,78.0
363,98.0,78.0
364,98.0,79.0
365,98.0,78.0
366,98.0,78.0
367,98.0,78.0
368,98.0,78.0
369,98.0,78.0
370,98.0,78.0
371,98.0,78.0
372,98.0,78.0
373,99.0,78.0
374,99.0,78.0
375,99.0,77.0
376,99.0,77.0
377,99.0,77.0
378,99.0,77.0
379,99.0,78.0
380,99.0,78.0
381,99.0,78.0
382,99.0,79.0
383,99.0,79.0
384,99.0,79.0
385,98.0,78.0
386,98.0,77.0
387,98.0,76.0
388,98.0,75.0
389,98.0,75.0
390,98.0,76.0
391,98.0,77.0
392,98.0,77.0
393,99.0,77.0
394,99.0,78.0
395,99.0,79.0
396,99.0,79.0
397,99.0,80.0
398,99.0,80.0
399,99.0,80.0
400,99.0,80.0
401,99.0,80.0
402,99.0,79.0
403,99.0,79.0
404,99.0,79.0
405,99.0,79.0
406,99.0,79.0
407,98.0,78.0
408,98.0,78.0
409,98.0,78.0
410,98.0,79.0
411,98.0,79.0
412,98.0,79.0
413,98.0,79.0
414,98.0,80.0
415,98.0,79.0
416,98.0,79.0
417,98.0,78.0
418,98.0,78.0
419,98.0,78.0
420,98.0,78.0
421,98.0,78.0
422,98.0,78.0
423,98.0,77.0
424,98.0,76.0
425,98.0,76.0
426,98.0,76.0
427,98.0,76.0
428,98.0,76.0
429,98.0,76.0
430,98.0,76.0
431,98.0,76.0
432,98.0,76.0
433,98.0,76.0
434,98.0,76.0
435,98.0,77.0
436,98.0,77.0
437,98.0,76.0
438,98.0,76.0
439,98.0,76.0
440,98.0,76.0
441,98.0,76.0
442,98.0,76.0
443,98.0,76.0
444,98.0,76.0
445,98.0,76.0
446,98.0,76.0
447,98.0,75.0
448,98.0,75.0
449,98.0,75.0
450,98.0,74.0
451,97.0,73.0
452,97.0,73.0
453,96.0,73.0
454,96.0,74.0
455,96.0,74.0
456,96.0,74.0
457,96.0,74.0
458,96.0,74.0
459,96.0,74.0
460,96.0,74.0
461,96.0,73.0
462,96.0,73.0
463,96.0,73.0
464,96.0,73.0
465,96.0,74.0
466,96.0,75.0
467,96.0,75.0
468,96.0,74.0
469,96.0,74.0
470,96.0,74.0
471,96.0,74.0
472,96.0,73.0
473,96.0,73.0
474,96.0,73.0
475,96.0,74.0
476,96.0,74.0
477,96.0,73.0
478,96.0,74.0
479,96.0,73.0
480,96.0,73.0
481,96.0,73.0
482,96.0,72.0
483,96.0,72.0
484,96.0,71.0
485,97.0,72.0
486,97.0,73.0
487,97.0,74.0
488,97.0,75.0
489,97.0,74.0
490,97.0,74.0
491,97.0,74.0
492,97.0,75.0
493,97.0,76.0
494,97.0,76.0
495,97.0,76.0
496,97.0,76.0
497,97.0,76.0
498,97.0,75.0
499,97.0,75.0
500,97.0,75.0
501,97.0,74.0
502,97.0,75.0
503,97.0,75.0
504,97.0,75.0
505,97.0,75.0
506,97.0,75.0
507,98.0,76.0
508,98.0,76.0
509,98.0,77.0
510,98.0,77.0
511,98.0,77.0
512,98.0,77.0
513,98.0,77.0
514,98.0,77.0
515,98.0,78.0
516,98.0,77.0
517,98.0,78.0
518,98.0,78.0
519,98.0,78.0
520,97.0,78.0
521,97.0,79.0
522,97.0,78.0
523,97.0,78.0
524,97.0,79.0
525,96.0,78.0
526,95.0,77.0
527,95.0,77.0
528,95.0,77.0
529,95.0,76.0
530,95.0,76.0
531,94.0,75.0
532,94.0,75.0
533,94.0,75.0
534,94.0,74.0
535,94.0,74.0
536,94.0,74.0
537,94.0,75.0
538,94.0,74.0
539,94.0,74.0
540,93.0,73.0
541,93.0,73.0
542,93.0,73.0
543,93.0,73.0
544,93.0,73.0
545,93.0,72.0
546,93.0,72.0
547,93.0,73.0
548,93.0,72.0
549,93.0,72.0
550,93.0,73.0
551,94.0,74.0
552,94.0,75.0
553,95.0,75.0
554,95.0,75.0
555,95.0,75.0
556,95.0,75.0
557,95.0,75.0
558,94.0,76.0
559,94.0,75.0
560,94.0,75.0
561,94.0,76.0
562,94.0,76.0
563,94.0,76.0
564,94.0,75.0
565,94.0,75.0
566,94.0,75.0
567,94.0,74.0
568,94.0,75.0
569,94.0,75.0
570,94.0,75.0
571,94.0,75.0
572,94.0,76.0
573,94.0,76.0
574,94.0,76.0
575,94.0,76.0
576,94.0,77.0
577,94.0,78.0
578,94.0,77.0
579,94.0,77.0
580,94.0,77.0
581,94.0,77.0
582,94.0,78.0
583,94.0,78.0
584,93.0,79.0
585,93.0,78.0
586,92.0,77.0
587,92.0,76.0
588,92.0,76.0
589,92.0,77.0
590,92.0,77.0
591,92.0,76.0
592,92.0,76.0
593,92.0,76.0
594,92.0,76.0
595,92.0,76.0
596,92.0,75.0
597,92.0,74.0
598,92.0,75.0
599,92.0,74.0
600,92.0,75.0
601,92.0,76.0
602,92.0,76.0
603,92.0,76.0
604,91.0,76.0
605,91.0,76.0
606,91.0,76.0
607,91.0,75.0
608,91.0,74.0
609,91.0,74.0
610,91.0,74.0
611,91.0,74.0
612,91.0,74.0
613,91.0,74.0
614,91.0,74.0
615,91.0,73.0
616,91.0,74.0
617,91.0,73.0
618,91.0,73.0
619,91.0,73.0
620,92.0,72.0
621,92.0,72.0
622,92.0,72.0
623,92.0,73.0
624,92.0,73.0
625,93.0,74.0
626,94.0,74.0
627,93.0,74.0
628,93.0,74.0
629,93.0,74.0
630,93.0,74.0
631,94.0,75.0
632,94.0,74.0
633,94.0,73.0
634,94.0,74.0
635,94.0,74.0
636,94.0,74.0
637,94.0,74.0
638,94.0,75.0
639,94.0,75.0
640,95.0,76.0
641,95.0,75.0
642,95.0,75.0
643,95.0,75.0
644,95.0,74.0
645,95.0,75.0
646,95.0,75.0
647,95.0,75.0
648,95.0,76.0
649,95.0,76.0
650,95.0,76.0
651,95.0,76.0
652,95.0,76.0
653,95.0,76.0
654,95.0,76.0
655,95.0,76.0
656,95.0,76.0
657,95.0,76.0
658,96.0,75.0
659,96.0,75.0
660,96.0,75.0
661,96.0,75.0
662,96.0,75.0
663,96.0,74.0
664,96.0,75.0
665,96.0,75.0
666,96.0,75.0
667,96.0,76.0
668,96.0,76.0
669,96.0,76.0
670,96.0,75.0
671,96.0,74.0
672,96.0,73.0
673,96.0,73.0
674,96.0,73.0
675,96.0,72.0
676,95.95959595959596,71.0
677,95.95959595959596,71.0
678,95.95959595959596,72.0
679,95.95959595959596,72.0
680,95.95959595959596,72.0
681,95.95959595959596,72.0
682,95.95959595959596,72.0
683,94.94949494949495,71.0
684,95.95959595959596,70.0
685,95.95959595959596,71.0
686,96.96969696969697,72.0
687,96.96969696969697,73.0
688,96.96969696969697,73.0
689,96.96969696969697,73.0
690,96.96969696969697,73.0
691,95.95959595959596,73.0
692,95.95959595959596,72.0
693,95.95959595959596,71.0
694,95.95959595959596,71.0
695,95.95959595959596,71.0
696,95.95959595959596,72.0
697,95.95959595959596,73.0
698,95.95959595959596,73.0
699,95.95959595959596,74.0
700,95.95959595959596,74.0
701,95.95959595959596,73.0
702,95.95959595959596,73.0
703,95.95959595959596,73.0
704,96.96969696969697,73.0
705,96.96969696969697,73.0
706,96.96969696969697,72.0
707,95.95959595959596,72.0
708,95.95959595959596,72.0
709,94.94949494949495,71.0
710,94.94949494949495,71.0
711,94.94949494949495,70.0
712,94.94949494949495,70.0
713,94.94949494949495,70.0
714,94.94949494949495,69.0
715,94.94949494949495,69.0
716,94.94949494949495,69.0
717,94.94949494949495,70.0
718,94.94949494949495,70.0
719,94.94949494949495,69.0
720,94.94949494949495,70.0
721,93.93939393939394,69.0
722,92.92929292929293,69.0
723,92.92929292929293,69.0
724,92.92929292929293,68.0
725,92.92929292929293,68.0
726,92.92929292929293,69.0
727,93.93939393939394,68.0
728,93.93939393939394,68.0
729,93.93939393939394,68.0
730,93.93939393939394,68.0
731,93.93939393939394,67.0
732,93.93939393939394,68.0
733,93.93939393939394,68.0
734,93.93939393939394,67.0
735,93.93939393939394,66.0
736,93.93939393939394,66.0
737,93.93939393939394,66.0
738,93.93939393939394,65.0
739,93.93939393939394,65.0
740,93.93939393939394,64.0
741,93.93939393939394,65.0
742,93.93939393939394,65.0
743,93.93939393939394,65.0
744,93.93939393939394,66.0
745,93.93939393939394,66.0
746,93.93939393939394,66.0
747,93.93939393939394,66.0
748,93.93939393939394,66.0
749,93.93939393939394,66.0
750,93.93939393939394,65.0
751,93.93939393939394,65.0
752,93.93939393939394,65.0
753,93.93939393939394,65.0
754,93.93939393939394,65.0
755,93.93939393939394,65.0
756,93.93939393939394,65.0
757,93.93939393939394,65.0
758,93.93939393939394,66.0
759,93.93939393939394,67.0
760,93.93939393939394,67.0
761,93.93939393939394,67.0
762,93.93939393939394,67.0
763,93.93939393939394,68.0
764,93.93939393939394,68.0
765,93.93939393939394,68.0
766,93.93939393939394,68.0
767,93.93939393939394,68.0
768,93.93939393939394,68.0
769,93.93939393939394,68.0
770,93.93939393939394,68.0
771,93.93939393939394,69.0
772,93.93939393939394,70.0
773,93.93939393939394,70.0
774,93.93939393939394,70.0
775,93.93939393939394,71.0
776,94.0,72.0
777,94.0,72.0
778,94.0,71.0
779,94.0,72.0
780,94.0,72.0
781,94.0,72.0
782,94.0,72.0
783,95.0,72.0
784,95.0,73.0
785,95.0,73.0
786,95.0,72.0
787,94.0,71.0
788,94.0,70.0
789,94.0,69.0
790,94.0,68.0
791,95.0,68.0
792,95.0,69.0
793,95.0,69.0
794,95.0,69.0
795,95.0,68.0
796,95.0,67.0
797,95.0,67.0
798,95.0,66.0
799,95.0,66.0
800,95.0,66.0
801,95.0,67.0
802,95.0,67.0
803,95.0,67.0
804,95.0,67.0
805,95.0,67.0
806,95.0,68.0
807,96.0,69.0
808,96.0,70.0
809,97.0,70.0
810,97.0,70.0
811,97.0,71.0
812,97.0,71.0
813,97.0,71.0
814,97.0,72.0
815,97.0,73.0
816,97.0,73.0
817,97.0,73.0
818,97.0,72.0
819,97.0,73.0
820,97.0,73.0
821,98.0,74.0
822,99.0,75.0
823,99.0,75.0
824,99.0,76.0
825,99.0,76.0
826,99.0,75.0
827,99.0,75.0
828,99.0,75.0
829,99.0,75.0
830,99.0,75.0
831,99.0,76.0
832,99.0,75.0
833,98.0,76.0
834,98.0,77.0
835,98.0,77.0
836,98.0,77.0
837,98.0,77.0
838,98.0,78.0
839,98.0,78.0
840,98.0,78.0
841,98.0,78.0
842,98.0,78.0
843,98.0,77.0
844,98.0,77.0
845,98.0,77.0
846,98.0,76.0
847,98.0,76.0
848,98.0,76.0
849,98.0,76.0
850,98.0,77.0
851,98.0,76.0
852,98.0,76.0
853,98.0,76.0
854,98.0,76.0
855,98.0,76.0
856,98.0,76.0
857,98.0,76.0
858,98.0,76.0
859,98.0,76.0
860,98.0,76.0
861,98.0,76.0
862,98.0,76.0
863,98.0,76.0
864,98.0,76.0
865,98.0,75.0
866,98.0,75.0
867,98.0,74.0
868,98.0,73.0
869,98.0,73.0
870,98.0,73.0
871,98.0,72.0
872,97.0,71.0
873,97.0,70.0
874,96.0,69.0
875,96.0,68.0
876,96.0,68.0
877,96.0,68.0
878,96.0,69.0
879,96.0,69.0
880,96.0,69.0
881,96.0,69.0
882,96.0,69.0
883,96.0,70.0
884,96.0,70.0
885,96.0,70.0
886,96.0,71.0
887,97.0,72.0
888,97.0,73.0
889,97.0,74.0
890,97.0,74.0
891,97.0,74.0
892,96.0,73.0
893,95.0,73.0
894,95.0,72.0
895,95.0,72.0
896,95.0,72.0
897,95.0,71.0
898,95.0,71.0
899,95.0,71.0
900,95.0,70.0
901,95.0,69.0
902,95.0,69.0
903,95.0,68.0
904,95.0,68.0
905,95.0,68.0
906,95.0,68.0
907,95.0,68.0
908,95.0,68.0
909,95.0,68.0
910,95.0,68.0
911,95.0,67.0
912,95.0,66.0
913,95.0,65.0
914,95.0,64.0
915,94.94949494949495,63.0
916,94.89795918367348,62.0
917,94.84536082474226,61.0
918,94.79166666666666,61.0
919,94.73684210526315,60.0
920,94.68085106382979,59.0
921,94.6236559139785,57.99999999999999
922,94.56521739130434,56.99999999999999
923,94.5054945054945,56.00000000000001
924,94.44444444444444,55.00000000000001
925,94.3820224719101,54.0
926,94.31818181818183,54.0
927,94.25287356321839,54.0
928,94.18604651162791,53.0
929,94.11764705882352,53.0
930,94.04761904761905,52.0
931,93.97590361445783,51.0
932,93.90243902439023,51.0
933,95.06172839506173,50.0
934,95.0,49.0
935,94.9367088607595,49.0
936,94.87179487179486,48.0
937,94.8051948051948,47.0
938,94.73684210526315,46.0
939,94.66666666666667,45.0
940,94.5945945945946,45.0
941,94.52054794520548,44.0
942,94.44444444444444,43.0
943,94.36619718309859,43.0
944,94.28571428571428,42.0
945,94.20289855072464,41.0
946,94.11764705882352,41.0
947,94.02985074626866,40.0
948,93.93939393939394,39.0
949,93.84615384615384,38.0
950,93.75,37.0
951,93.65079365079364,37.0
952,93.54838709677419,36.0
953,93.44262295081968,35.0
954,93.33333333333333,34.0
955,93.22033898305084,33.0
956,93.10344827586206,32.0
957,92.98245614035088,31.0
958,92.85714285714286,30.0
959,92.72727272727272,28.999999999999996
960,92.5925925925926,28.000000000000004
961,92.45283018867924,27.0
962,92.3076923076923,26.0
963,92.15686274509804,25.0
964,92.0,24.0
965,92.0,25.0
966,90.0,25.0
967,88.0,26.0
968,86.0,26.0
969,84.0,25.0
970,84.0,25.0
971,84.0,25.0
972,86.0,25.0
973,84.0,25.0
974,86.0,26.0
975,86.0,27.0
976,86.0,27.0
977,86.0,27.0
978,86.0,27.0
979,86.0,27.0
980,86.0,27.0
981,86.0,27.0
982,86.0,27.0
983,84.0,26.0
984,84.0,26.0
985,84.0,26.0
986,84.0,26.0
987,84.0,26.0
988,84.0,26.0
989,84.0,26.0
990,84.0,26.0
991,84.0,27.0
992,86.0,28.000000000000004
993,88.0,28.999999999999996
994,88.0,30.0
995,88.0,31.0
996,88.0,32.0
997,88.0,33.0
998,88.0,33.0
999,88.0,33.0
1000,88.0,33.0
1001,88.0,33.0
1002,88.0,33.0
1003,88.0,34.0
1004,88.0,33.0
1005,88.0,33.0
1006,88.0,33.0
1007,88.0,32.0
1008,88.0,32.0
1009,88.0,33.0
1010,88.0,33.0
1011,88.0,33.0
1012,88.0,34.0
1013,88.0,35.0
1014,88.0,35.0
1015,88.23529411764706,35.0
1016,86.53846153846155,35.0
1017,84.90566037735849,35.0
1018,85.18518518518519,36.0
1019,85.45454545454545,37.0
1020,85.71428571428571,37.0
1021,85.96491228070175,37.0
1022,86.20689655172413,38.0
1023,86.4406779661017,38.0
1024,85.0,38.0
1025,83.60655737704919,39.0
1026,83.87096774193549,39.0
1027,84.12698412698413,40.0
1028,84.12698412698413,40.0
1029,84.12698412698413,40.0
1030,84.375,41.0
1031,84.61538461538461,41.0
1032,84.84848484848484,42.0
1033,85.07462686567165,42.0
1034,85.29411764705883,43.0
1035,85.5072463768116,44.0
1036,85.71428571428571,44.0
1037,85.91549295774648,44.0
1038,86.11111111111111,44.0
1039,84.93150684931507,45.0
1040,85.13513513513513,46.0
1041,85.33333333333334,47.0
1042,85.52631578947368,48.0
1043,85.71428571428571,48.0
1044,85.8974358974359,49.0
1045,86.07594936708861,49.0
1046,86.25,49.0
1047,86.41975308641975,50.0
1048,86.58536585365853,51.0
1049,86.74698795180723,52.0
1050,86.90476190476191,52.0
1051,87.05882352941177,52.0
1052,87.20930232558139,52.0
1053,87.35632183908046,53.0
1054,87.5,53.0
1055,87.64044943820225,54.0
1056,87.77777777777777,55.00000000000001
1057,87.91208791208791,56.00000000000001
1058,88.04347826086956,56.99999999999999
1059,88.17204301075269,57.99999999999999
1060,88.29787234042553,59.0
1061,88.42105263157895,60.0
1062,88.54166666666666,61.0
1063,88.65979381443299,62.0
1064,88.77551020408163,63.0
1065,88.77551020408163,62.0
1066,89.79591836734694,61.0
1067,90.81632653061224,61.0
1068,91.83673469387756,62.0
1069,92.85714285714286,63.0
1070,92.85714285714286,64.0
1071,92.85714285714286,65.0
1072,92.85714285714286,65.0
1073,93.87755102040816,66.0
1074,93.87755102040816,65.0
1075,92.85714285714286,64.0
1076,92.85714285714286,63.0
1077,92.85714285714286,63.0
1078,92.85714285714286,63.0
1079,92.85714285714286,62.0
1080,92.85714285714286,62.0
1081,92.85714285714286,62.0
1082,92.85714285714286,62.0
1083,93.87755102040816,63.0
1084,93.87755102040816,63.0
1085,92.85714285714286,63.0
1086,92.85714285714286,63.0
1087,92.85714285714286,63.0
1088,92.85714285714286,63.0
1089,92.85714285714286,63.0
1090,92.85714285714286,64.0
1091,92.85714285714286,64.0
1092,92.85714285714286,64.0
1093,92.85714285714286,63.0
1094,92.85714285714286,63.0
1095,92.85714285714286,63.0
1096,92.85714285714286,63.0
1097,92.85714285714286,62.0
1098,91.83673469387756,62.0
1099,91.83673469387756,62.0
1100,91.83673469387756,63.0
1101,91.83673469387756,63.0
1102,91.83673469387756,63.0
1103,91.83673469387756,63.0
1104,91.83673469387756,64.0
1105,91.83673469387756,64.0
1106,91.83673469387756,64.0
1107,91.83673469387756,65.0
1108,91.83673469387756,65.0
1109,91.83673469387756,64.0
1110,91.83673469387756,63.0
1111,91.83673469387756,64.0
1112,91.83673469387756,63.0
1113,91.83673469387756,63.0
1114,91.83673469387756,63.0
1115,91.83673469387756,64.0
1116,92.85714285714286,64.0
1117,93.87755102040816,65.0
1118,93.87755102040816,65.0
1119,93.87755102040816,65.0
1120,93.87755102040816,66.0
1121,93.87755102040816,67.0
1122,92.85714285714286,67.0
1123,92.85714285714286,68.0
1124,93.87755102040816,69.0
1125,94.89795918367348,68.0
1126,94.89795918367348,69.0
1127,94.89795918367348,69.0
1128,94.94949494949495,70.0
1129,95.0,71.0
1130,95.0,70.0
1131,95.0,71.0
1132,95.0,71.0
1133,95.0,71.0
1134,95.0,71.0
1135,95.0,71.0
1136,95.0,72.0
1137,95.0,72.0
1138,95.0,73.0
1139,96.0,73.0
1140,96.0,73.0
1141,95.0,73.0
1142,95.0,73.0
1143,95.0,74.0
1144,95.0,74.0
1145,95.0,74.0
1146,95.0,75.0
1147,95.0,75.0
1148,95.0,75.0
1149,95.0,75.0
1150,95.0,76.0
1151,95.0,77.0
1152,95.0,78.0
1153,95.0,78.0
1154,95.0,79.0
1155,95.0,78.0
1156,95.0,77.0
1157,95.0,77.0
1158,95.0,77.0
1159,95.0,77.0
1160,95.0,77.0
1161,95.0,76.0
1162,95.0,76.0
1163,95.0,76.0
1164,95.0,76.0
1165,95.0,77.0
1166,95.0,77.0
1167,95.0,77.0
1168,95.0,77.0
1169,95.0,76.0
1170,95.0,75.0
1171,95.0,74.0
1172,95.0,75.0
1173,95.0,75.0
1174,95.0,76.0
1175,96.0,77.0
1176,96.0,78.0
1177,96.0,78.0
1178,96.0,78.0
1179,96.0,79.0
1180,96.0,79.0
1181,96.0,79.0
1182,96.0,79.0
1183,96.0,79.0
1184,96.0,79.0
1185,97.0,79.0
1186,97.0,79.0
1187,97.0,79.0
1188,97.0,78.0
1189,97.0,78.0
1190,97.0,78.0
1191,97.0,77.0
1192,97.0,77.0
1193,97.0,78.0
1194,97.0,78.0
1195,97.0,77.0
1196,97.0,77.0
1197,97.0,78.0
1198,98.0,79.0
1199,98.0,79.0
1200,98.0,79.0
1201,98.0,80.0
1202,98.0,80.0
1203,98.0,80.0
1204,98.0,80.0
1205,98.0,80.0
1206,98.0,79.0
1207,98.0,79.0
1208,98.0,79.0
1209,98.0,80.0
1210,98.0,81.0
1211,98.0,81.0
1212,98.0,82.0
1213,98.0,82.0
1214,98.0,83.0
1215,98.0,82.0
1216,98.0,83.0
1217,98.0,83.0
1218,98.0,83.0
1219,98.0,82.0
1220,98.0,82.0
1221,98.0,82.0
1222,98.0,81.0
1223,98.0,81.0
1224,98.0,81.0
