pointer,JQ814851,MG888045,NC_026470
171,38.0,4.225352112676056,28.169014084507044
172,39.0,5.633802816901409,29.577464788732392
173,40.0,7.042253521126761,29.577464788732392
174,40.0,8.450704225352112,29.577464788732392
175,40.0,8.450704225352112,28.169014084507044
176,39.0,8.450704225352112,26.76056338028169
177,38.0,8.450704225352112,26.76056338028169
178,38.0,9.859154929577464,26.76056338028169
179,38.0,11.267605633802818,26.76056338028169
180,38.0,11.267605633802818,26.76056338028169
181,38.0,12.676056338028168,26.76056338028169
182,38.0,14.084507042253522,26.76056338028169
183,37.0,14.084507042253522,26.76056338028169
184,36.0,14.084507042253522,26.76056338028169
185,36.0,14.084507042253522,26.76056338028169
186,36.0,14.084507042253522,26.76056338028169
187,36.0,14.084507042253522,26.76056338028169
188,36.0,14.084507042253522,26.76056338028169
189,36.0,14.084507042253522,26.76056338028169
190,36.0,14.084507042253522,26.76056338028169
191,36.0,14.084507042253522,26.76056338028169
192,36.0,13.88888888888889,26.38888888888889
193,37.0,13.698630136986301,26.027397260273972
194,37.0,13.513513513513514,25.675675675675674
195,38.0,13.333333333333334,25.333333333333336
196,39.0,13.157894736842104,25.0
197,39.0,13.157894736842104,25.0
198,39.0,13.157894736842104,25.0
199,39.0,13.157894736842104,25.0
200,39.0,13.157894736842104,25.0
201,39.0,13.157894736842104,25.0
202,39.0,13.157894736842104,25.0
203,39.0,13.157894736842104,25.0
204,39.0,13.157894736842104,25.0
205,39.0,13.333333333333334,25.333333333333336
206,38.0,13.513513513513514,24.324324324324326
207,37.0,13.698630136986301,24.65753424657534
208,37.0,13.88888888888889,25.0
209,37.0,14.084507042253522,25.352112676056336
210,36.0,14.285714285714285,25.71428571428571
211,35.0,14.492753623188406,24.637681159420293
212,34.0,14.705882352941178,23.52941176470588
213,34.0,14.925373134328357,23.88059701492537
214,34.0,15.151515151515152,22.727272727272727
215,34.0,15.384615384615385,23.076923076923077
216,34.0,15.625,23.4375
217,34.0,15.873015873015872,23.809523809523807
218,34.0,16.129032258064516,24.193548387096776
219,33.0,16.39344262295082,22.950819672131146
220,32.0,16.666666666666664,21.666666666666668
221,31.0,16.94915254237288,22.033898305084744
222,31.0,17.24137931034483,22.413793103448278
223,31.0,17.543859649122805,22.807017543859647
224,31.0,17.857142857142858,23.214285714285715
225,30.0,18.181818181818183,23.636363636363637
226,30.0,18.51851851851852,24.074074074074073
227,30.0,18.867924528301888,24.528301886792452
228,30.0,19.230769230769234,25.0
229,30.0,19.230769230769234,25.0
230,30.0,19.230769230769234,25.0
231,30.0,19.230769230769234,25.0
232,28.999999999999996,19.230769230769234,25.0
233,28.999999999999996,19.230769230769234,25.0
234,28.999999999999996,19.230769230769234,25.0
235,30.0,18.867924528301888,24.528301886792452
236,31.0,18.51851851851852,24.074074074074073
237,31.0,18.181818181818183,23.636363636363637
238,32.0,17.857142857142858,23.214285714285715
239,33.0,17.543859649122805,22.807017543859647
240,34.0,17.24137931034483,22.413793103448278
241,34.0,17.24137931034483,22.413793103448278
242,34.0,17.24137931034483,22.413793103448278
243,34.0,17.24137931034483,22.413793103448278
244,33.0,17.543859649122805,22.807017543859647
245,32.0,16.071428571428573,21.428571428571427
246,31.0,14.545454545454545,20.0
247,30.0,14.814814814814813,18.51851851851852
248,30.0,15.09433962264151,18.867924528301888
249,31.0,15.09433962264151,18.867924528301888
250,32.0,15.09433962264151,18.867924528301888
251,33.0,15.09433962264151,18.867924528301888
252,34.0,15.09433962264151,18.867924528301888
253,34.0,15.384615384615385,19.230769230769234
254,34.0,15.686274509803921,19.607843137254903
255,33.0,16.0,18.0
256,32.0,16.3265306122449,16.3265306122449
257,32.0,16.666666666666664,14.583333333333334
258,32.0,16.666666666666664,14.583333333333334
259,31.0,16.666666666666664,14.583333333333334
260,31.0,16.666666666666664,12.5
261,31.0,16.666666666666664,10.416666666666668
262,30.0,16.666666666666664,10.416666666666668
263,28.999999999999996,16.666666666666664,10.416666666666668
264,28.999999999999996,16.666666666666664,8.333333333333332
265,28.999999999999996,16.666666666666664,8.333333333333332
266,28.999999999999996,16.666666666666664,8.333333333333332
267,28.999999999999996,17.02127659574468,8.51063829787234
268,28.000000000000004,17.391304347826086,8.695652173913043
269,28.000000000000004,17.77777777777778,8.88888888888889
270,28.000000000000004,15.555555555555555,6.666666666666667
271,28.000000000000004,15.555555555555555,6.666666666666667
272,28.000000000000004,13.333333333333334,4.444444444444445
273,27.0,11.11111111111111,2.2222222222222223
274,28.000000000000004,8.88888888888889,2.2222222222222223
275,28.000000000000004,8.88888888888889,2.2222222222222223
276,28.999999999999996,8.88888888888889,4.444444444444445
277,28.999999999999996,8.88888888888889,4.444444444444445
278,28.000000000000004,6.666666666666667,2.2222222222222223
279,27.0,4.444444444444445,2.2222222222222223
280,26.0,4.444444444444445,2.2222222222222223
281,27.0,2.2222222222222223,4.444444444444445
282,27.0,0.0,4.444444444444445
283,28.000000000000004,0.0,6.666666666666667
284,28.999999999999996,0.0,8.88888888888889
285,28.999999999999996,0.0,8.695652173913043
286,30.0,0.0,8.51063829787234
287,31.0,0.0,8.333333333333332
288,32.0,0.0,8.16326530612245
289,33.0,0.0,10.0
290,34.0,0.0,11.76470588235294
291,35.0,0.0,13.461538461538462
292,35.0,0.0,15.384615384615385
293,35.0,0.0,15.384615384615385
294,36.0,0.0,17.307692307692307
295,36.0,0.0,19.230769230769234
296,36.0,0.0,21.153846153846153
297,37.0,0.0,22.641509433962266
298,37.0,0.0,24.074074074074073
299,37.0,0.0,25.454545454545453
300,37.0,0.0,25.0
301,37.0,0.0,24.561403508771928
302,37.0,0.0,25.862068965517242
303,38.0,0.0,27.11864406779661
304,39.0,0.0,26.666666666666668
305,40.0,0.0,26.229508196721312
306,40.0,0.0,25.806451612903224
307,40.0,0.0,26.984126984126984
308,40.0,0.0,28.125
309,41.0,0.0,29.230769230769234
310,41.0,0.0,30.303030303030305
311,41.0,0.0,29.850746268656714
312,41.0,0.0,29.411764705882355
313,41.0,0.0,30.434782608695656
314,42.0,0.0,30.0
315,42.0,0.0,29.577464788732392
316,42.0,0.0,29.166666666666668
317,42.42424242424242,0.0,28.767123287671232
318,42.857142857142854,0.0,28.37837837837838
319,42.857142857142854,0.0,29.333333333333332
320,43.87755102040816,0.0,30.263157894736842
321,44.89795918367347,0.0,31.16883116883117
322,45.91836734693878,0.0,32.05128205128205
323,46.93877551020408,0.0,32.91139240506329
324,47.95918367346938,0.0,32.5
325,48.97959183673469,0.0,33.33333333333333
326,50.0,0.0,34.146341463414636
327,51.02040816326531,0.0,34.93975903614458
328,52.04081632653062,0.0,35.714285714285715
329,52.04081632653062,0.0,35.714285714285715
330,52.04081632653062,0.0,36.904761904761905
331,51.02040816326531,0.0,36.904761904761905
332,51.02040816326531,0.0,38.095238095238095
333,50.0,0.0,38.095238095238095
334,48.97959183673469,0.0,38.095238095238095
335,47.95918367346938,0.0,39.285714285714285
336,47.95918367346938,0.0,40.476190476190474
337,47.95918367346938,0.0,40.476190476190474
338,46.93877551020408,0.0,40.476190476190474
339,45.91836734693878,0.0,41.66666666666667
340,44.89795918367347,0.0,42.857142857142854
341,44.89795918367347,0.0,43.529411764705884
342,44.89795918367347,0.0,43.02325581395349
343,45.91836734693878,0.0,43.67816091954023
344,46.93877551020408,0.0,44.31818181818182
345,46.93877551020408,0.0,43.82022471910113
346,46.93877551020408,0.0,43.333333333333336
347,47.95918367346938,0.0,43.956043956043956
348,48.97959183673469,0.0,44.565217391304344
349,48.97959183673469,0.0,45.65217391304348
350,48.97959183673469,0.0,46.73913043478261
351,48.97959183673469,0.0,47.82608695652174
352,48.97959183673469,0.0,48.91304347826087
353,50.0,0.0,49.46236559139785
354,50.0,0.0,50.0
355,51.02040816326531,0.0,49.473684210526315
356,51.02040816326531,0.0,48.95833333333333
357,51.02040816326531,0.0,48.45360824742268
358,52.04081632653062,0.0,49.48453608247423
359,52.04081632653062,0.0,49.48453608247423
360,51.02040816326531,0.0,49.48453608247423
361,50.0,0.0,49.48453608247423
362,50.0,0.0,49.48453608247423
363,50.0,0.0,49.48453608247423
364,48.97959183673469,0.0,49.48453608247423
365,48.97959183673469,0.0,49.48453608247423
366,47.95918367346938,0.0,49.48453608247423
367,48.97959183673469,0.0,48.97959183673469
368,48.97959183673469,0.0,48.484848484848484
369,50.0,0.0,48.0
370,50.0,0.0,48.0
371,50.0,0.0,48.0
372,50.0,0.0,49.0
373,51.02040816326531,0.0,50.0
374,51.02040816326531,0.0,51.0
375,51.02040816326531,0.0,52.0
376,50.0,0.0,52.0
377,51.02040816326531,0.0,52.0
378,52.04081632653062,0.0,53.0
379,52.04081632653062,0.0,53.0
380,52.04081632653062,0.0,53.0
381,51.02040816326531,0.0,52.52525252525253
382,50.0,0.0,52.52525252525253
383,48.97959183673469,0.0,51.515151515151516
384,47.95918367346938,0.0,50.505050505050505
385,47.95918367346938,0.0,50.505050505050505
386,46.93877551020408,0.0,50.505050505050505
387,45.91836734693878,0.0,50.505050505050505
388,44.89795918367347,0.0,50.505050505050505
389,44.89795918367347,0.0,49.494949494949495
390,44.89795918367347,0.0,48.484848484848484
391,44.89795918367347,0.0,48.484848484848484
392,45.91836734693878,0.0,48.484848484848484
393,44.89795918367347,0.0,48.484848484848484
394,44.89795918367347,0.0,48.484848484848484
395,44.89795918367347,0.0,48.484848484848484
396,44.89795918367347,0.0,48.484848484848484
397,44.89795918367347,0.0,48.484848484848484
398,45.91836734693878,0.0,47.474747474747474
399,46.93877551020408,0.0,46.464646464646464
400,46.93877551020408,0.0,46.464646464646464
401,46.93877551020408,0.0,46.464646464646464
402,47.95918367346938,0.0,46.464646464646464
403,46.93877551020408,0.0,46.464646464646464
404,46.93877551020408,0.0,47.474747474747474
405,45.91836734693878,0.0,47.474747474747474
406,46.93877551020408,0.0,48.484848484848484
407,46.93877551020408,0.0,47.474747474747474
408,46.93877551020408,0.0,47.474747474747474
409,46.93877551020408,0.0,47.474747474747474
410,46.93877551020408,0.0,47.474747474747474
411,46.93877551020408,0.0,48.484848484848484
412,46.93877551020408,0.0,48.484848484848484
413,46.93877551020408,0.0,47.474747474747474
414,45.91836734693878,0.0,47.474747474747474
415,46.93877551020408,0.0,48.484848484848484
416,47.95918367346938,0.0,48.484848484848484
417,47.474747474747474,0.0,49.494949494949495
418,48.0,0.0,50.505050505050505
419,49.0,0.0,50.505050505050505
420,49.0,0.0,50.505050505050505
421,48.0,0.0,49.494949494949495
422,47.0,0.0,48.484848484848484
423,46.0,0.0,48.484848484848484
424,46.0,0.0,49.494949494949495
425,46.0,0.0,49.494949494949495
426,45.0,0.0,48.484848484848484
427,44.0,0.0,47.474747474747474
428,43.0,0.0,46.464646464646464
429,42.0,0.0,46.464646464646464
430,41.0,0.0,45.45454545454545
431,41.0,0.0,45.45454545454545
432,41.0,0.0,44.44444444444444
433,41.0,0.0,44.44444444444444
434,41.0,0.0,44.44444444444444
435,41.0,0.0,43.43434343434344
436,40.0,0.0,42.42424242424242
437,40.0,0.0,42.42424242424242
438,40.0,0.0,42.42424242424242
439,40.0,0.0,41.41414141414141
440,40.0,0.0,40.4040404040404
441,40.0,0.0,39.39393939393939
442,40.0,0.0,39.39393939393939
443,39.0,0.0,38.38383838383838
444,38.0,0.0,37.37373737373738
445,38.0,0.0,37.37373737373738
446,38.0,0.0,37.37373737373738
447,37.0,0.0,36.36363636363637
448,36.0,0.0,35.35353535353536
449,35.0,0.0,34.34343434343434
450,34.0,0.0,33.33333333333333
451,33.0,0.0,32.6530612244898
452,32.0,0.0,31.958762886597935
453,31.0,0.0,31.25
454,31.0,0.0,30.526315789473685
455,30.0,0.0,30.851063829787233
456,30.0,0.0,31.182795698924732
457,30.0,0.0,31.521739130434785
458,28.999999999999996,0.0,30.434782608695656
459,28.999999999999996,0.0,30.434782608695656
460,28.999999999999996,0.0,30.434782608695656
461,28.999999999999996,0.0,30.434782608695656
462,28.999999999999996,0.0,30.76923076923077
463,28.999999999999996,0.0,31.11111111111111
464,28.999999999999996,0.0,31.46067415730337
465,28.999999999999996,0.0,31.818181818181817
466,28.999999999999996,0.0,32.18390804597701
467,28.000000000000004,0.0,32.55813953488372
468,28.000000000000004,0.0,32.94117647058823
469,27.0,0.0,33.33333333333333
470,26.0,0.0,33.734939759036145
471,26.0,0.0,34.146341463414636
472,25.0,0.0,32.926829268292686
473,24.0,0.0,31.70731707317073
474,23.0,0.0,30.48780487804878
475,23.0,0.0,29.268292682926827
476,23.0,0.0,28.04878048780488
477,23.0,0.0,29.268292682926827
478,23.0,0.0,29.268292682926827
479,23.0,0.0,29.268292682926827
480,23.0,0.0,29.268292682926827
481,24.0,0.0,30.120481927710845
482,25.0,0.0,31.32530120481928
483,26.0,0.0,32.53012048192771
484,27.0,0.0,33.734939759036145
485,27.0,0.0,34.146341463414636
486,27.0,0.0,34.5679012345679
487,27.0,0.0,35.0
488,27.0,0.0,35.44303797468354
489,26.0,0.0,35.8974358974359
490,25.0,0.0,36.36363636363637
491,24.0,0.0,35.526315789473685
492,23.0,0.0,34.66666666666667
493,23.0,0.0,35.13513513513514
494,22.0,0.0,34.24657534246575
495,21.0,0.0,33.33333333333333
496,20.0,0.0,32.3943661971831
497,20.0,0.0,30.985915492957744
498,19.0,0.0,30.985915492957744
499,19.0,0.0,30.985915492957744
500,19.0,0.0,30.985915492957744
501,20.0,0.0,32.3943661971831
502,20.0,0.0,32.3943661971831
503,20.0,0.0,30.985915492957744
504,19.0,0.0,29.577464788732392
505,20.0,0.0,30.985915492957744
506,19.0,0.0,30.985915492957744
507,20.0,0.0,30.985915492957744
508,20.0,0.0,30.985915492957744
509,19.0,0.0,29.577464788732392
510,20.0,0.0,29.577464788732392
511,20.0,0.0,28.57142857142857
512,20.0,0.0,28.985507246376812
513,20.0,0.0,28.985507246376812
514,21.0,0.0,30.434782608695656
515,20.0,0.0,28.985507246376812
516,20.0,0.0,28.985507246376812
517,20.0,0.0,27.536231884057973
518,20.0,0.0,27.536231884057973
519,20.0,0.0,27.536231884057973
520,20.0,0.0,27.536231884057973
521,20.0,0.0,27.536231884057973
522,20.0,0.0,28.985507246376812
523,21.0,0.0,28.985507246376812
524,21.0,0.0,27.536231884057973
525,20.0,0.0,26.47058823529412
526,20.0,0.0,26.865671641791046
527,20.0,0.0,27.27272727272727
528,20.0,0.0,27.692307692307693
529,21.0,2.857142857142857,27.692307692307693
530,22.0,2.7777777777777777,27.692307692307693
531,22.0,5.405405405405405,29.230769230769234
532,23.0,5.263157894736842,30.76923076923077
533,24.0,5.128205128205128,30.76923076923077
534,24.0,5.0,32.30769230769231
535,24.0,7.317073170731707,33.84615384615385
536,24.0,7.142857142857142,33.84615384615385
537,24.0,6.976744186046512,35.38461538461539
538,24.0,6.8181818181818175,36.92307692307693
539,25.0,8.88888888888889,36.92307692307693
540,26.0,10.869565217391305,36.92307692307693
541,26.0,10.638297872340425,36.92307692307693
542,26.0,10.416666666666668,36.92307692307693
543,26.0,10.204081632653061,36.92307692307693
544,27.0,12.0,38.46153846153847
545,28.000000000000004,11.76470588235294,38.46153846153847
546,28.000000000000004,13.461538461538462,40.0
547,28.999999999999996,15.09433962264151,40.0
548,28.999999999999996,16.666666666666664,41.53846153846154
549,30.0,18.181818181818183,43.07692307692308
550,30.0,19.642857142857142,43.07692307692308
551,30.0,21.052631578947366,43.93939393939394
552,30.0,20.689655172413794,44.776119402985074
553,30.0,20.689655172413794,44.11764705882353
554,30.303030303030305,20.689655172413794,43.47826086956522
555,30.303030303030305,20.689655172413794,42.857142857142854
556,30.303030303030305,20.689655172413794,42.25352112676056
557,30.303030303030305,20.689655172413794,41.66666666666667
558,30.303030303030305,20.689655172413794,41.66666666666667
559,30.303030303030305,20.689655172413794,41.66666666666667
560,30.303030303030305,20.689655172413794,41.66666666666667
561,30.303030303030305,20.689655172413794,41.66666666666667
562,30.303030303030305,20.689655172413794,41.0958904109589
563,30.303030303030305,20.689655172413794,40.54054054054054
564,30.303030303030305,20.689655172413794,40.0
565,30.303030303030305,20.689655172413794,39.473684210526315
566,30.303030303030305,20.689655172413794,38.961038961038966
567,30.303030303030305,20.689655172413794,38.46153846153847
568,30.303030303030305,20.689655172413794,37.9746835443038
569,30.303030303030305,20.689655172413794,37.5
570,30.303030303030305,20.689655172413794,37.03703703703704
571,30.612244897959183,20.689655172413794,36.58536585365854
572,30.927835051546392,20.689655172413794,36.58536585365854
573,31.25,20.689655172413794,36.58536585365854
574,31.57894736842105,20.689655172413794,36.58536585365854
575,31.914893617021278,20.689655172413794,36.58536585365854
576,32.25806451612903,20.689655172413794,36.58536585365854
577,31.521739130434785,21.052631578947366,35.36585365853659
578,30.76923076923077,21.428571428571427,34.146341463414636
579,31.11111111111111,21.818181818181817,34.146341463414636
580,31.46067415730337,22.22222222222222,34.146341463414636
581,30.681818181818183,22.641509433962266,32.926829268292686
582,29.88505747126437,23.076923076923077,31.70731707317073
583,29.069767441860467,23.52941176470588,30.48780487804878
584,28.235294117647058,24.0,29.268292682926827
585,28.57142857142857,24.0,28.915662650602407
586,28.915662650602407,24.0,28.57142857142857
587,29.268292682926827,24.0,28.235294117647058
588,29.629629629629626,24.0,27.906976744186046
589,30.0,24.0,27.586206896551722
590,30.37974683544304,24.0,27.27272727272727
591,30.76923076923077,24.0,26.96629213483146
592,31.16883116883117,24.0,26.666666666666668
593,31.57894736842105,24.0,26.373626373626376
594,32.0,24.0,26.08695652173913
595,32.432432432432435,24.0,25.806451612903224
596,32.87671232876712,24.0,25.53191489361702
597,31.506849315068493,24.489795918367346,25.53191489361702
598,31.506849315068493,24.489795918367346,26.595744680851062
599,31.506849315068493,24.489795918367346,27.659574468085108
600,32.87671232876712,24.489795918367346,28.723404255319153
601,32.87671232876712,24.489795918367346,28.723404255319153
602,32.87671232876712,24.489795918367346,28.723404255319153
603,32.87671232876712,24.489795918367346,28.723404255319153
604,34.24657534246575,24.489795918367346,29.78723404255319
605,32.87671232876712,25.0,29.03225806451613
606,34.24657534246575,25.0,29.03225806451613
607,34.24657534246575,25.0,30.107526881720432
608,35.61643835616438,25.0,30.107526881720432
609,36.986301369863014,25.0,31.182795698924732
610,35.61643835616438,25.0,31.182795698924732
611,36.986301369863014,26.53061224489796,31.914893617021278
612,38.35616438356164,28.000000000000004,32.631578947368425
613,39.726027397260275,30.0,33.68421052631579
614,38.35616438356164,30.0,32.631578947368425
615,38.35616438356164,30.0,32.631578947368425
616,37.5,30.612244897959183,32.631578947368425
617,38.88888888888889,30.612244897959183,32.631578947368425
618,37.5,30.612244897959183,31.57894736842105
619,36.11111111111111,30.612244897959183,30.526315789473685
620,36.11111111111111,30.612244897959183,30.526315789473685
621,36.11111111111111,30.612244897959183,30.526315789473685
622,37.5,30.612244897959183,29.47368421052631
623,37.5,30.612244897959183,29.47368421052631
624,36.11111111111111,30.612244897959183,29.47368421052631
625,36.11111111111111,30.0,30.208333333333332
626,37.5,29.411764705882355,30.927835051546392
627,37.5,28.846153846153843,30.612244897959183
628,38.88888888888889,28.30188679245283,30.303030303030305
629,38.88888888888889,26.41509433962264,30.303030303030305
630,38.88888888888889,26.41509433962264,31.313131313131315
631,40.27777777777778,24.528301886792452,30.303030303030305
632,38.88888888888889,24.528301886792452,29.292929292929294
633,38.88888888888889,24.528301886792452,30.303030303030305
634,40.27777777777778,24.528301886792452,30.303030303030305
635,41.66666666666667,22.641509433962266,30.303030303030305
636,41.66666666666667,22.641509433962266,31.313131313131315
637,43.05555555555556,22.641509433962266,31.313131313131315
638,44.44444444444444,22.641509433962266,31.313131313131315
639,43.05555555555556,21.153846153846153,31.313131313131315
640,41.66666666666667,19.607843137254903,31.63265306122449
641,41.66666666666667,20.0,31.958762886597935
642,41.66666666666667,20.408163265306122,32.29166666666667
643,41.66666666666667,20.833333333333336,32.631578947368425
644,40.27777777777778,19.148936170212767,31.914893617021278
645,38.88888888888889,19.565217391304348,32.25806451612903
646,38.88888888888889,17.77777777777778,31.521739130434785
647,37.5,15.909090909090908,31.868131868131865
648,37.5,13.953488372093023,31.11111111111111
649,36.11111111111111,11.904761904761903,30.0
650,36.11111111111111,9.75609756097561,30.0
651,36.11111111111111,7.5,28.888888888888886
652,36.11111111111111,7.6923076923076925,27.77777777777778
653,36.11111111111111,7.6923076923076925,27.77777777777778
654,35.61643835616438,7.6923076923076925,27.77777777777778
655,35.61643835616438,7.6923076923076925,27.77777777777778
656,35.61643835616438,7.6923076923076925,27.77777777777778
657,35.61643835616438,7.6923076923076925,27.77777777777778
658,35.61643835616438,7.6923076923076925,27.77777777777778
659,35.61643835616438,7.6923076923076925,27.77777777777778
660,35.61643835616438,7.6923076923076925,27.77777777777778
661,35.61643835616438,7.6923076923076925,27.77777777777778
662,35.61643835616438,7.6923076923076925,27.77777777777778
663,35.61643835616438,7.6923076923076925,27.77777777777778
664,35.61643835616438,7.6923076923076925,27.77777777777778
665,35.61643835616438,7.6923076923076925,27.77777777777778
666,35.61643835616438,7.6923076923076925,27.77777777777778
667,35.61643835616438,7.6923076923076925,27.77777777777778
668,35.61643835616438,7.6923076923076925,27.77777777777778
669,35.61643835616438,7.6923076923076925,27.77777777777778
670,35.61643835616438,7.6923076923076925,27.77777777777778
671,35.13513513513514,7.6923076923076925,27.77777777777778
672,34.66666666666667,7.6923076923076925,27.77777777777778
673,34.21052631578947,7.6923076923076925,27.77777777777778
674,33.76623376623377,7.6923076923076925,27.77777777777778
675,33.33333333333333,7.6923076923076925,27.77777777777778
676,32.91139240506329,7.6923076923076925,27.77777777777778
677,32.5,7.6923076923076925,27.77777777777778
678,32.098765432098766,7.6923076923076925,27.77777777777778
679,31.70731707317073,7.6923076923076925,27.77777777777778
680,31.32530120481928,7.6923076923076925,27.77777777777778
681,30.952380952380953,7.6923076923076925,27.77777777777778
682,30.58823529411765,7.6923076923076925,27.77777777777778
683,30.23255813953488,7.6923076923076925,27.77777777777778
684,29.88505747126437,7.6923076923076925,27.77777777777778
685,29.88505747126437,7.6923076923076925,27.77777777777778
686,29.545454545454547,7.6923076923076925,27.77777777777778
687,29.213483146067414,7.6923076923076925,27.77777777777778
688,28.888888888888886,7.6923076923076925,27.77777777777778
689,28.57142857142857,7.6923076923076925,27.77777777777778
690,28.26086956521739,7.6923076923076925,27.77777777777778
691,27.956989247311824,7.6923076923076925,27.77777777777778
692,27.659574468085108,7.6923076923076925,27.77777777777778
693,27.368421052631582,7.6923076923076925,27.77777777777778
