pointer,KX759623,OQ818319,PP712001,PP712015,PV788824
284,64.51612903,0,51.61290323,47.31182796,32
285,64.51612903,0,51.61290323,47.31182796,32
286,65.59139785,0,51.61290323,47.31182796,33
287,66.66666667,0,51.61290323,48.38709677,34
288,66.66666667,0,52.68817204,49.46236559,33
289,67.74193548,0,52.68817204,49.46236559,33
290,68.8172043,0,52.68817204,49.46236559,33
291,69.89247312,0,53.76344086,49.46236559,33
292,69.89247312,0,53.76344086,50.53763441,33
293,70.65217391,0,53.76344086,50.53763441,33.33333333
294,71.73913043,0,53.76344086,50.53763441,33.33333333
295,71.73913043,0,52.68817204,49.46236559,33.33333333
296,70.65217391,0,51.61290323,48.38709677,33.33333333
297,70.65217391,0,51.61290323,48.38709677,33.33333333
298,70.65217391,0,52.68817204,49.46236559,33.33333333
299,69.56521739,0,53.76344086,50.53763441,33.33333333
300,69.56521739,0,52.68817204,50.53763441,32.32323232
301,69.56521739,0,52.68817204,50.53763441,33.33333333
302,70.65217391,0,52.68817204,51.61290323,33.33333333
303,69.56521739,1.086956522,52.68817204,50.53763441,33.33333333
304,69.56521739,2.173913043,53.76344086,51.61290323,34.34343434
305,70.65217391,3.260869565,52.68817204,51.61290323,34.34343434
306,70.65217391,4.347826087,52.68817204,51.61290323,34.34343434
307,70.65217391,5.434782609,51.61290323,50.53763441,34.34343434
308,70.65217391,6.52173913,51.61290323,50.53763441,33.33333333
309,70.65217391,7.608695652,51.61290323,50.53763441,32.32323232
310,70.65217391,8.695652174,51.61290323,50.53763441,31.31313131
311,69.56521739,9.782608696,51.61290323,49.46236559,31.31313131
312,70.65217391,10.86956522,52.68817204,50.53763441,32.32323232
313,70.65217391,11.95652174,52.68817204,50.53763441,32.32323232
314,70.65217391,13.04347826,52.68817204,50.53763441,33.33333333
315,69.56521739,14.13043478,51.61290323,49.46236559,32.32323232
316,70.65217391,15.2173913,52.68817204,50.53763441,32.32323232
317,70.65217391,16.30434783,52.68817204,50.53763441,32.32323232
318,69.56521739,17.39130435,52.68817204,49.46236559,31.31313131
319,69.56521739,17.39130435,52.68817204,49.46236559,30.3030303
320,69.56521739,18.47826087,52.68817204,50.53763441,30.3030303
321,69.56521739,19.56521739,52.68817204,50.53763441,30.3030303
322,69.56521739,20.65217391,52.68817204,50.53763441,30.3030303
323,69.56521739,21.73913043,53.76344086,51.61290323,30.3030303
324,69.56521739,22.82608696,54.83870968,52.68817204,30.3030303
325,68.47826087,23.91304348,53.76344086,51.61290323,29.29292929
326,67.39130435,25,53.76344086,50.53763441,28.28282828
327,68.47826087,26.08695652,54.83870968,50.53763441,27.27272727
328,68.47826087,27.17391304,54.83870968,50.53763441,27.27272727
329,68.47826087,28.26086957,54.83870968,50.53763441,26.26262626
330,69.56521739,29.34782609,53.76344086,50.53763441,25.25252525
331,68.47826087,30.43478261,52.68817204,49.46236559,24.24242424
332,68.47826087,31.52173913,52.68817204,49.46236559,23.23232323
333,68.47826087,32.60869565,52.68817204,49.46236559,22.22222222
334,67.39130435,33.69565217,51.61290323,49.46236559,22.22222222
335,67.39130435,34.7826087,51.61290323,49.46236559,21.21212121
336,67.39130435,35.86956522,52.68817204,49.46236559,20.2020202
337,66.30434783,36.95652174,51.61290323,48.38709677,19.19191919
338,66.30434783,38.04347826,52.68817204,48.38709677,19.19191919
339,66.30434783,39.13043478,53.76344086,49.46236559,18.18181818
340,67.39130435,40.2173913,54.83870968,50.53763441,17.17171717
341,67.39130435,41.30434783,54.83870968,50.53763441,17.17171717
342,67.39130435,42.39130435,54.83870968,50.53763441,17.17171717
343,68.47826087,43.47826087,54.83870968,50.53763441,17.17171717
344,67.39130435,44.56521739,54.83870968,51.61290323,17.17171717
345,68.47826087,45.65217391,55.91397849,52.68817204,18.18181818
346,68.47826087,46.73913043,55.91397849,52.68817204,18.18181818
347,68.47826087,47.82608696,56.98924731,53.76344086,19.19191919
348,68.47826087,48.91304348,56.98924731,53.76344086,19.19191919
349,68.47826087,50,58.06451613,54.83870968,20.2020202
350,68.47826087,51.08695652,59.13978495,55.91397849,20.2020202
351,67.39130435,52.17391304,59.13978495,56.98924731,20.2020202
352,67.39130435,53.26086957,58.06451613,55.91397849,20.2020202
353,67.39130435,54.34782609,58.06451613,55.91397849,20.2020202
354,67.39130435,55.43478261,59.13978495,56.98924731,20.2020202
355,68.47826087,56.52173913,59.13978495,56.98924731,20.2020202
356,68.47826087,57.60869565,59.13978495,55.91397849,21.21212121
357,68.47826087,58.69565217,59.13978495,55.91397849,21.21212121
358,68.47826087,59.7826087,58.06451613,55.91397849,20.2020202
359,68.47826087,60.86956522,58.06451613,55.91397849,21.21212121
360,69.56521739,61.95652174,58.06451613,56.98924731,21.21212121
361,70.65217391,63.04347826,58.06451613,56.98924731,21.21212121
362,70.65217391,64.13043478,58.06451613,56.98924731,20.2020202
363,71.73913043,65.2173913,59.13978495,58.06451613,21.21212121
364,70.65217391,66.30434783,60.21505376,56.98924731,22.22222222
365,70.96774194,66.66666667,60.63829787,57.44680851,23.23232323
366,71.27659574,67.0212766,61.05263158,57.89473684,23.23232323
367,70.52631579,67.36842105,60.41666667,57.29166667,23.23232323
368,70.83333333,67.70833333,60.82474227,57.73195876,24.24242424
369,71.13402062,68.04123711,61.2244898,57.14285714,24.24242424
370,70.40816327,68.36734694,60.60606061,56.56565657,24.24242424
371,69.6969697,68.68686869,60,56,24.24242424
372,70.70707071,69.6969697,61,56,23.23232323
373,70.70707071,70.70707071,61,55,23.23232323
374,70.70707071,71.71717172,61,56,24.24242424
375,71.71717172,72.72727273,61,56,25.25252525
376,70.70707071,73.73737374,60,55,24.24242424
377,70.70707071,74.74747475,60,55,25.25252525
378,71.71717172,75.75757576,61,56,25.25252525
379,70.70707071,76.76767677,60,55,24.24242424
380,70.70707071,77.77777778,60,55,24.24242424
381,70.70707071,78.78787879,59,56,24.24242424
382,70.70707071,79.7979798,59,56,24.24242424
383,69.6969697,80.80808081,58,55,24.24242424
384,70.70707071,81.81818182,59,56,25.25252525
385,71.71717172,82.82828283,60,57,25.25252525
386,70.70707071,83.83838384,60,57,24.24242424
387,69.6969697,84.84848485,59,56,24.24242424
388,69.6969697,85.85858586,59,56,25.25252525
389,68.68686869,86.86868687,59,57,25.25252525
390,68.68686869,87.87878788,59,57,26.26262626
391,68.68686869,88.88888889,59,58,27.27272727
392,69.6969697,89.8989899,60,58,28.28282828
393,70,90,61,59,28
394,70,91,61,59,28
395,70,92,62,60,29
396,71,93,63,60,29
397,70,94,63,60,29
398,70,95,63,60,29
399,71,96,62,59,29
400,71,97,63,60,30
401,71,98,63,60,30
402,71,99,64,60,31
403,71,99,64,60,31
404,70,99,63,60,31
405,69,99,64,60,32
406,69,99,64,60,33
407,69,99,65,61,34
408,69,99,65,60,34
409,69,99,65,60,35
410,68,99,65,60,35
411,68,99,65,60,35
412,68,99,65,60,34
413,67,99,65,60,34
414,66,99,65,59,33
415,67,99,65,59,33
416,67,99,65,59,33
417,67,99,65,59,32
418,68,99,64,60,33
419,68,100,63,59,34
420,67,100,63,59,34
421,66,100,62,59,33
422,66,100,62,59,33
423,66,100,61,58,33
424,66,100,61,58,32
425,67,100,61,58,32
426,68,100,60,58,33
427,68,100,59,59,33
428,68,100,59,59,34
429,68,100,59,59,35
430,68,100,60,59,36
431,69,100,61,60,37
432,69,100,61,60,38
433,68,100,61,59,38
434,69,100,62,60,39
435,69,100,62,60,40
436,69,100,62,60,40
437,70,100,62,60,41
438,70,100,61,60,41
439,70,100,60,60,42
440,70,100,60,60,43
441,70,100,61,61,43
442,70,100,62,62,44
443,70,100,62,62,45
444,71,100,62,62,45
445,71,100,62,62,45
446,72,100,63,63,45
447,72,100,63,63,45
448,72,100,64,64,46
449,73,100,64,64,45
450,72,100,63,64,46
451,73,100,64,64,46
452,72,100,64,64,46
453,73,100,64,64,46
454,72,100,63,63,46
455,71,100,63,64,46
456,71,100,63,65,46
457,71,100,63,65,47
458,70,100,63,64,47
459,70,100,63,64,47
460,70,100,63,63,48
461,69,100,63,63,47
462,68,100,63,62,47
463,68,100,63,62,46
464,69,100,63,63,46
465,68,100,62,62,45
466,68,100,62,62,46
467,69,100,63,63,46
468,69,100,62,62,46
469,68,100,62,62,46
470,69,100,62,62,46
471,70,100,63,63,47
472,70,100,63,63,48
473,70,100,63,64,49
474,70,100,63,64,49
475,70,100,63,64,48
476,71,100,64,65,49
477,71,100,64,65,49
478,71,100,64,65,50
479,72,100,65,66,51
480,72,100,65,66,51
481,71,100,65,65,51
482,72,100,66,66,51
483,72,100,66,66,51
484,72,100,66,66,51
485,72,100,66,66,52
486,73,100,67,67,53
487,74,100,68,68,53
488,74,100,68,68,53
489,75,100,68,68,53
490,75,100,69,69,53
491,75,100,69,69,52
492,74,100,69,68,51
493,74,100,68,68,51
494,73,100,69,68,51
495,73,100,69,68,51
496,72,100,69,68,51
497,73,100,70,69,52
498,73,100,69,68,52
499,72,100,70,68,53
500,71,100,70,67,53
501,70,100,70,66,52
502,69,100,70,66,52
503,69,100,70,67,53
504,70,100,71,67,53
505,71,100,71,67,52
506,70,100,70,66,51
507,70,100,69,65,50
508,69,100,68,65,50
509,69,100,68,65,50
510,70,100,68,65,51
511,71,100,69,66,52
512,71,100,69,66,53
513,72,100,69,66,54
514,73,100,69,67,54
515,73,100,70,68,54
516,73,100,70,68,55
517,73,100,70,68,56
518,73,100,71,68,56
519,73,100,72,69,55
520,74,100,72,68,55
521,75,100,72,67,55
522,75,100,72,67,55
523,75,100,72,67,55
524,75,100,72,67,56
525,74,100,72,67,56
526,74,100,73,68,55
527,73,100,74,68,56
528,73,99,74,68,55
529,73,99,74,68,55
530,73,99,74,69,55
531,73,99,74,69,54
532,73,99,74,69,54
533,74,99,74,70,54
534,74,99,73,70,53
535,74,99,73,70,53
536,74,99,73,70,54
537,74,99,74,71,54
538,73,99,75,72,54
539,74,99,76,72,54
540,73,99,76,72,53
541,73,99,76,72,54
542,73,99,76,72,54
543,73,99,76,72,54
544,73,99,76,72,54
545,72,99,76,71,53
546,72,99,76,71,54
547,72,99,76,71,54
548,72,99,76,71,53
549,72,99,76,71,54
550,73,99,77,71,54
551,73,99,77,71,55
552,73,99,77,71,55
553,73,99,78,72,55
554,74,99,79,73,55
555,75,99,80,73,56
556,75,99,80,73,56
557,75,99,80,73,55
558,75,99,81,74,55
559,75,99,81,74,54
560,74,99,81,75,54
561,75,99,82,76,54
562,75,99,82,77,54
563,75,99,82,77,54
564,75,99,81,76,53
565,75,99,81,77,53
566,75,99,80,76,52
567,75,99,80,76,52
568,74,99,80,76,51
569,75,99,80,77,52
570,75,99,81,78,53
571,74,99,80,77,52
572,73,99,79,76,51
573,73,99,78,76,50
574,73,99,78,76,50
575,73,99,77,76,50
576,72,99,76,75,49
577,72,99,76,75,48
578,71,99,76,75,48
579,71,99,76,75,48
580,70,99,75,74,48
581,71,99,76,75,49
582,70,99,75,74,49
583,71,99,76,75,50
584,71,99,76,75,50
585,71,99,76,75,50
586,71,99,76,75,49
587,71,99,76,75,49
588,71,99,76,75,48
589,71,99,76,75,49
590,71,99,76,75,49
591,71,99,76,75,50
592,71,99,75,75,50
593,71,99,75,74,51
594,72,99,75,75,52
595,71,99,75,75,51
596,71,99,75,76,52
597,71,99,75,76,51
598,70,99,75,77,51
599,71,99,75,78,51
600,71,99,75,78,50
601,72,99,75,79,50
602,73,99,75,78,49
603,74,99,75,78,48
604,74,99,75,78,47
605,74,99,75,78,47
606,75,99,76,79,47
607,75,99,77,80,47
608,76,99,78,81,47
609,75,99,77,80,46
610,75,99,77,80,45
611,75,99,77,80,44
612,74,99,77,80,43
613,74,99,76,80,42
614,74,99,75,79,42
615,73,99,74,79,42
616,73,99,74,79,42
617,72,99,73,78,41
618,71,99,72,77,40
619,70,99,71,76,40
620,70,99,72,77,40
621,70,99,73,78,40
622,70,99,72,77,39
623,71,99,72,77,40
624,70,99,71,76,39
625,70,99,71,76,39
626,70,99,71,76,39
627,71,99,71,76,39
628,71,100,71,76,39
629,71,100,71,76,39
630,70.70707071,100,70.70707071,75.75757576,38
631,70.40816327,100,70.40816327,75.51020408,38
632,70.10309278,100,70.10309278,75.25773196,37
633,69.79166667,100,69.79166667,75,37
634,69.47368421,100,70.52631579,74.73684211,37
635,68.42105263,100,69.47368421,74.73684211,37
636,67.36842105,100,68.42105263,73.68421053,36
637,67.36842105,100,68.42105263,73.68421053,36
638,68.08510638,100,68.08510638,73.40425532,36
639,67.74193548,100,67.74193548,73.11827957,35
640,68.8172043,100,67.74193548,73.11827957,35
641,68.8172043,100,66.66666667,72.04301075,34
642,68.8172043,100,66.66666667,72.04301075,33
643,68.8172043,100,66.66666667,72.04301075,32
644,68.8172043,100,66.66666667,72.04301075,31
645,69.89247312,100,66.66666667,73.11827957,31
646,68.8172043,100,66.66666667,73.11827957,30
647,68.8172043,100,66.66666667,73.11827957,30
648,68.8172043,100,65.59139785,72.04301075,30
649,68.8172043,100,64.51612903,70.96774194,29
650,68.8172043,100,64.51612903,70.96774194,28
651,67.74193548,100,64.51612903,70.96774194,27
652,67.74193548,100,64.51612903,70.96774194,27
653,66.66666667,100,63.44086022,69.89247312,27
654,66.66666667,100,62.3655914,68.8172043,27
655,65.59139785,100,61.29032258,67.74193548,26
656,64.51612903,100,60.21505376,66.66666667,25
657,64.51612903,100,60.21505376,66.66666667,25
658,65.59139785,100,59.13978495,66.66666667,25
659,65.59139785,100,58.06451613,65.59139785,25
660,66.66666667,100,56.98924731,64.51612903,25
661,66.66666667,100,56.98924731,64.51612903,25
662,67.74193548,100,56.98924731,64.51612903,25
663,67.74193548,100,55.91397849,63.44086022,25
664,66.66666667,100,55.91397849,63.44086022,25
665,67.74193548,100,56.98924731,63.44086022,25
666,66.66666667,100,56.98924731,63.44086022,25
667,66.66666667,100,56.98924731,63.44086022,26
668,66.66666667,100,56.98924731,63.44086022,26
669,66.66666667,100,55.91397849,63.44086022,25
670,65.59139785,100,54.83870968,62.3655914,24
671,66.66666667,100,55.91397849,63.44086022,25
672,67.74193548,100,55.91397849,64.51612903,25
673,66.66666667,100,55.91397849,63.44086022,25
674,66.66666667,100,54.83870968,62.3655914,24
675,65.59139785,100,54.83870968,61.29032258,24
676,66.66666667,100,55.91397849,62.3655914,24
677,66.66666667,100,54.83870968,61.29032258,24
678,67.74193548,100,53.76344086,60.21505376,23
679,66.66666667,100,52.68817204,59.13978495,22
680,66.66666667,100,52.68817204,59.13978495,22
681,66.66666667,100,51.61290323,58.06451613,21
682,66.66666667,100,51.61290323,58.06451613,21
683,66.66666667,100,50.53763441,56.98924731,20
684,65.59139785,100,49.46236559,56.98924731,19
685,65.59139785,100,49.46236559,56.98924731,19
686,65.59139785,100,49.46236559,56.98924731,19
687,65.2173913,100,48.91304348,56.52173913,18
688,65.2173913,100,48.91304348,56.52173913,19
689,64.83516484,100,48.35164835,56.04395604,18
690,63.73626374,100,47.25274725,56.04395604,17
691,63.73626374,100,47.25274725,56.04395604,16
692,64.83516484,100,48.35164835,57.14285714,17
693,64.83516484,100,48.35164835,57.14285714,16
694,64.83516484,100,48.35164835,57.14285714,16
695,65.93406593,100,48.35164835,57.14285714,16
696,67.03296703,100,47.25274725,56.04395604,15
697,67.03296703,100,47.25274725,56.04395604,15
698,68.13186813,100,47.25274725,56.04395604,15
699,68.13186813,100,47.25274725,56.04395604,14
700,68.13186813,100,46.15384615,56.04395604,14
701,68.13186813,100,46.15384615,56.04395604,14
702,68.13186813,100,45.05494505,56.04395604,15
703,67.03296703,100,43.95604396,54.94505495,15
704,67.03296703,100,42.85714286,53.84615385,15
705,67.03296703,100,41.75824176,53.84615385,15
706,65.93406593,100,40.65934066,52.74725275,15
707,64.83516484,100,39.56043956,51.64835165,16
708,64.44444444,100,38.88888889,51.11111111,16
709,64.44444444,100,40,52.22222222,16
710,64.44444444,100,38.88888889,51.11111111,16
711,64.44444444,100,37.77777778,50,16
712,65.55555556,100,37.77777778,50,17
713,65.55555556,100,37.77777778,48.88888889,18
714,65.55555556,100,37.77777778,48.88888889,18
715,66.66666667,100,38.88888889,48.88888889,18
716,65.55555556,100,37.77777778,47.77777778,18
717,65.55555556,100,37.77777778,47.77777778,18
718,65.55555556,100,37.77777778,47.77777778,18
719,65.55555556,100,37.77777778,47.77777778,18
720,65.55555556,100,37.77777778,47.77777778,19
721,65.55555556,100,37.77777778,47.77777778,20
722,64.44444444,100,37.77777778,47.77777778,20
723,64.44444444,100,37.77777778,47.77777778,19
724,65.16853933,100,37.77777778,47.77777778,19.19191919
725,66.29213483,100,37.77777778,47.77777778,19.19191919
726,66.29213483,100,37.77777778,47.77777778,20.2020202
727,66.29213483,100,36.66666667,46.66666667,19.19191919
728,66.29213483,100,35.55555556,45.55555556,20.2020202
729,66.29213483,100,34.44444444,44.44444444,19.19191919
730,66.66666667,100,34.06593407,43.95604396,19.19191919
731,67.03296703,100,34.7826087,44.56521739,20.2020202
732,67.39130435,100,35.48387097,45.16129032,20.2020202
733,67.74193548,100,36.17021277,45.74468085,21.21212121
734,68.08510638,100,35.78947368,45.26315789,21.21212121
735,68.08510638,100,36.84210526,44.21052632,21.21212121
736,69.14893617,100,36.84210526,44.21052632,21.21212121
737,69.14893617,100,36.84210526,44.21052632,20.2020202
738,68.42105263,100,36.45833333,43.75,20.2020202
739,68.75,100,37.11340206,44.32989691,20.2020202
740,68.75,100,37.11340206,44.32989691,20.2020202
741,68.75,100,38.1443299,45.36082474,20.2020202
742,68.75,100,37.11340206,44.32989691,21.21212121
743,68.75,100,37.11340206,44.32989691,21.21212121
744,67.70833333,100,37.11340206,44.32989691,21.21212121
745,67.70833333,100,37.11340206,44.32989691,21.21212121
