pointer,JQ814851,MG888045,NC_026470
98,19.387755102040817,0.0,24.050632911392405
99,20.408163265306122,0.0,23.75
100,20.408163265306122,0.0,23.456790123456788
101,20.408163265306122,0.0,24.390243902439025
102,20.408163265306122,0.0,24.390243902439025
103,20.618556701030926,0.0,24.390243902439025
104,20.618556701030926,0.0,23.170731707317074
105,19.587628865979383,0.0,24.390243902439025
106,20.618556701030926,0.0,24.390243902439025
107,20.618556701030926,0.0,24.691358024691358
108,19.587628865979383,0.0,25.0
109,18.556701030927837,0.0,24.050632911392405
110,17.525773195876287,0.0,24.358974358974358
111,17.525773195876287,0.0,23.076923076923077
112,17.525773195876287,0.0,23.076923076923077
113,18.556701030927837,0.0,21.794871794871796
114,18.556701030927837,0.0,21.794871794871796
115,18.556701030927837,0.0,21.794871794871796
116,18.556701030927837,0.0,21.794871794871796
117,18.556701030927837,0.0,21.794871794871796
118,19.587628865979383,0.0,21.794871794871796
119,19.587628865979383,0.0,21.794871794871796
120,19.587628865979383,0.0,20.51282051282051
121,19.587628865979383,0.0,20.51282051282051
122,20.618556701030926,0.0,19.230769230769234
123,20.618556701030926,0.0,19.230769230769234
124,20.618556701030926,0.0,19.480519480519483
125,20.618556701030926,0.0,19.736842105263158
126,20.408163265306122,0.0,20.0
127,20.408163265306122,0.0,20.27027027027027
128,20.408163265306122,0.0,20.54794520547945
129,20.408163265306122,0.0,19.444444444444446
130,19.387755102040817,0.0,19.718309859154928
131,19.387755102040817,0.0,19.718309859154928
132,19.387755102040817,0.0,19.718309859154928
133,19.387755102040817,0.0,19.718309859154928
134,19.387755102040817,0.0,19.718309859154928
135,19.387755102040817,0.0,19.718309859154928
136,19.387755102040817,0.0,20.0
137,19.387755102040817,0.0,20.28985507246377
138,18.367346938775512,0.0,20.588235294117645
139,18.367346938775512,0.0,20.8955223880597
140,18.367346938775512,0.0,21.21212121212121
141,17.346938775510203,0.0,20.0
142,16.3265306122449,0.0,20.3125
143,16.3265306122449,0.0,20.634920634920633
144,16.3265306122449,0.0,20.967741935483872
145,16.3265306122449,0.0,21.311475409836063
146,16.3265306122449,0.0,21.666666666666668
147,16.3265306122449,0.0,22.033898305084744
148,16.161616161616163,0.0,22.413793103448278
149,16.161616161616163,0.0,22.807017543859647
150,16.161616161616163,0.0,21.428571428571427
151,16.161616161616163,0.0,21.818181818181817
152,16.161616161616163,0.0,22.22222222222222
153,15.151515151515152,0.0,22.641509433962266
154,15.151515151515152,0.0,23.076923076923077
155,15.151515151515152,0.0,23.52941176470588
156,15.151515151515152,0.0,23.52941176470588
157,15.151515151515152,0.0,23.52941176470588
158,15.151515151515152,0.0,23.52941176470588
159,15.151515151515152,0.0,23.52941176470588
160,15.151515151515152,0.0,23.52941176470588
161,15.151515151515152,0.0,23.52941176470588
162,15.151515151515152,0.0,23.52941176470588
163,14.14141414141414,0.0,22.0
164,13.131313131313133,0.0,22.0
165,12.121212121212121,0.0,22.0
166,12.121212121212121,0.0,20.0
167,13.131313131313133,0.0,20.0
168,13.131313131313133,0.0,20.0
169,14.14141414141414,0.0,18.0
170,13.131313131313133,0.0,20.0
171,13.131313131313133,0.0,21.568627450980394
172,13.131313131313133,0.0,21.153846153846153
173,13.131313131313133,0.0,20.754716981132077
174,14.14141414141414,0.0,22.22222222222222
175,15.151515151515152,0.0,21.818181818181817
176,16.161616161616163,0.0,21.428571428571427
177,17.17171717171717,0.0,23.214285714285715
178,17.17171717171717,0.0,25.0
179,17.17171717171717,0.0,25.0
180,17.17171717171717,0.0,23.214285714285715
181,16.161616161616163,0.0,21.818181818181817
182,15.151515151515152,0.0,20.37037037037037
183,15.151515151515152,0.0,20.754716981132077
184,15.151515151515152,0.0,21.153846153846153
185,15.151515151515152,0.0,21.568627450980394
186,14.14141414141414,0.0,22.0
187,14.14141414141414,0.0,22.448979591836736
188,14.14141414141414,0.0,22.916666666666664
189,14.14141414141414,0.0,23.404255319148938
190,14.14141414141414,0.0,23.91304347826087
191,14.14141414141414,0.0,24.444444444444443
192,13.131313131313133,0.0,25.0
193,13.131313131313133,0.0,25.0
194,12.121212121212121,0.0,25.0
195,12.121212121212121,0.0,25.0
196,12.121212121212121,0.0,25.581395348837212
197,12.121212121212121,0.0,26.190476190476193
198,12.121212121212121,0.0,24.390243902439025
199,12.121212121212121,0.0,26.82926829268293
200,12.121212121212121,0.0,26.82926829268293
201,12.244897959183673,0.0,24.390243902439025
202,12.244897959183673,0.0,24.390243902439025
203,12.121212121212121,0.0,26.82926829268293
204,12.121212121212121,0.0,26.82926829268293
205,12.121212121212121,0.0,24.390243902439025
206,12.121212121212121,0.0,24.390243902439025
207,13.131313131313133,0.0,23.809523809523807
208,13.131313131313133,0.0,23.25581395348837
209,13.131313131313133,0.0,22.727272727272727
210,13.131313131313133,0.0,22.22222222222222
211,13.131313131313133,0.0,22.22222222222222
212,14.14141414141414,0.0,22.22222222222222
213,14.14141414141414,0.0,24.444444444444443
214,15.151515151515152,0.0,24.444444444444443
215,16.161616161616163,0.0,24.444444444444443
216,16.161616161616163,0.0,26.666666666666668
217,16.161616161616163,0.0,28.888888888888886
218,15.151515151515152,0.0,28.888888888888886
219,16.161616161616163,0.0,28.888888888888886
220,16.161616161616163,0.0,28.888888888888886
221,17.17171717171717,0.0,31.11111111111111
222,17.17171717171717,0.0,31.11111111111111
223,17.17171717171717,0.0,31.11111111111111
224,18.181818181818183,0.0,30.434782608695656
225,19.19191919191919,0.0,29.78723404255319
226,20.2020202020202,0.0,29.166666666666668
227,21.21212121212121,0.0,28.57142857142857
228,21.21212121212121,0.0,30.0
229,21.21212121212121,0.0,29.411764705882355
230,21.21212121212121,0.0,30.76923076923077
231,21.21212121212121,0.0,30.18867924528302
232,21.428571428571427,0.0,29.629629629629626
233,21.649484536082475,0.0,29.09090909090909
234,21.875,0.0,28.57142857142857
235,22.105263157894736,0.0,28.07017543859649
236,22.340425531914892,0.0,27.586206896551722
237,22.58064516129032,0.0,27.11864406779661
238,22.82608695652174,0.0,26.666666666666668
239,23.076923076923077,0.0,26.229508196721312
240,23.333333333333332,0.0,25.806451612903224
241,23.595505617977526,0.0,25.396825396825395
242,24.719101123595504,0.0,25.0
243,24.719101123595504,0.0,24.615384615384617
244,24.719101123595504,0.0,24.242424242424242
245,24.719101123595504,0.0,25.37313432835821
246,24.719101123595504,0.0,25.0
247,24.719101123595504,0.0,24.637681159420293
248,24.719101123595504,0.0,24.285714285714285
249,24.719101123595504,0.0,23.943661971830984
250,24.719101123595504,0.0,23.61111111111111
251,25.842696629213485,0.0,23.28767123287671
252,25.842696629213485,0.0,22.972972972972975
253,25.842696629213485,0.0,22.666666666666664
254,25.842696629213485,0.0,22.36842105263158
255,25.842696629213485,0.0,22.07792207792208
256,25.842696629213485,0.0,21.794871794871796
257,25.842696629213485,0.0,22.78481012658228
258,25.842696629213485,0.0,22.5
259,25.842696629213485,0.0,22.22222222222222
260,25.842696629213485,0.0,21.951219512195124
261,26.96629213483146,0.0,22.89156626506024
262,26.96629213483146,0.0,22.61904761904762
263,26.96629213483146,0.0,22.35294117647059
264,26.96629213483146,0.0,22.35294117647059
265,26.96629213483146,0.0,22.35294117647059
266,26.96629213483146,0.0,23.52941176470588
267,25.842696629213485,0.0,22.35294117647059
268,26.96629213483146,0.0,21.176470588235293
269,25.842696629213485,0.0,21.176470588235293
270,26.136363636363637,0.0,20.0
271,26.436781609195403,0.0,18.823529411764707
272,26.744186046511626,0.0,18.823529411764707
273,27.058823529411764,0.0,18.823529411764707
274,26.190476190476193,0.0,17.647058823529413
275,25.301204819277107,0.0,17.647058823529413
276,24.096385542168676,0.0,17.647058823529413
277,24.096385542168676,0.0,16.470588235294116
278,24.096385542168676,0.0,16.470588235294116
279,25.301204819277107,0.0,16.470588235294116
280,26.506024096385545,0.0,17.647058823529413
281,27.710843373493976,0.0,18.6046511627907
282,27.710843373493976,0.0,19.54022988505747
283,27.710843373493976,0.0,19.318181818181817
284,28.915662650602407,0.0,19.101123595505616
285,30.120481927710845,0.0,18.88888888888889
286,31.32530120481928,0.0,19.78021978021978
287,31.32530120481928,0.0,19.565217391304348
288,32.53012048192771,0.0,19.35483870967742
289,32.53012048192771,0.0,19.148936170212767
290,33.734939759036145,0.0,18.947368421052634
291,33.734939759036145,0.0,18.75
292,33.734939759036145,0.0,18.556701030927837
293,33.734939759036145,0.0,18.556701030927837
294,34.93975903614458,0.0,18.556701030927837
295,34.93975903614458,0.0,18.556701030927837
296,36.144578313253014,0.0,18.367346938775512
297,36.144578313253014,0.0,18.181818181818183
298,36.144578313253014,0.0,18.0
299,34.93975903614458,0.0,17.0
300,34.93975903614458,0.0,17.0
301,34.523809523809526,0.0,17.0
302,33.33333333333333,0.0,17.0
303,33.33333333333333,0.0,16.0
304,33.33333333333333,0.0,16.0
305,33.33333333333333,0.0,16.0
306,32.142857142857146,0.0,16.161616161616163
307,30.952380952380953,0.0,16.3265306122449
308,30.952380952380953,0.0,16.49484536082474
309,30.952380952380953,0.0,16.666666666666664
310,30.952380952380953,0.0,16.842105263157894
311,30.952380952380953,0.0,17.02127659574468
312,29.761904761904763,0.0,17.02127659574468
313,29.761904761904763,0.0,15.957446808510639
314,28.57142857142857,0.0,15.957446808510639
315,27.380952380952383,0.0,15.957446808510639
316,27.380952380952383,0.0,14.893617021276595
317,27.380952380952383,0.0,13.829787234042554
318,28.57142857142857,0.0,13.829787234042554
319,27.380952380952383,0.0,13.829787234042554
320,27.380952380952383,0.0,13.829787234042554
321,26.190476190476193,0.0,12.76595744680851
322,25.0,0.0,12.76595744680851
323,25.0,0.0,12.76595744680851
324,23.809523809523807,0.0,12.76595744680851
325,23.809523809523807,0.0,12.76595744680851
326,22.61904761904762,0.0,12.76595744680851
327,21.428571428571427,0.0,12.76595744680851
328,21.428571428571427,0.0,11.702127659574469
329,21.428571428571427,0.0,11.702127659574469
330,21.428571428571427,0.0,10.638297872340425
331,21.428571428571427,0.0,10.638297872340425
332,21.176470588235293,0.0,10.638297872340425
333,20.930232558139537,0.0,10.638297872340425
334,20.689655172413794,0.0,11.702127659574469
335,21.59090909090909,0.0,12.76595744680851
336,21.34831460674157,0.0,12.76595744680851
337,22.22222222222222,0.0,12.76595744680851
338,21.978021978021978,0.0,13.829787234042554
339,21.73913043478261,0.0,13.829787234042554
340,21.50537634408602,0.0,13.829787234042554
341,21.27659574468085,0.0,13.829787234042554
342,20.212765957446805,0.0,13.829787234042554
343,20.212765957446805,0.0,13.829787234042554
344,20.212765957446805,0.0,13.829787234042554
345,20.212765957446805,0.0,12.76595744680851
346,20.212765957446805,0.0,12.76595744680851
347,20.212765957446805,0.0,12.76595744680851
348,20.212765957446805,0.0,13.829787234042554
349,20.43010752688172,0.0,13.829787234042554
350,20.43010752688172,0.0,14.893617021276595
351,19.35483870967742,0.0,14.893617021276595
352,19.35483870967742,0.0,14.893617021276595
353,19.35483870967742,0.0,14.893617021276595
354,19.35483870967742,0.0,14.893617021276595
355,19.35483870967742,0.0,14.893617021276595
356,19.35483870967742,0.0,14.893617021276595
357,19.35483870967742,0.0,13.829787234042554
358,20.43010752688172,0.0,14.893617021276595
359,21.50537634408602,0.0,14.893617021276595
360,21.50537634408602,0.0,14.893617021276595
361,20.43010752688172,0.0,14.893617021276595
362,20.43010752688172,0.0,14.893617021276595
363,20.43010752688172,0.0,15.957446808510639
364,20.43010752688172,0.0,17.02127659574468
365,20.43010752688172,0.0,17.02127659574468
366,21.50537634408602,0.0,17.02127659574468
367,21.50537634408602,0.0,18.085106382978726
368,21.50537634408602,0.0,19.148936170212767
369,21.50537634408602,0.0,20.212765957446805
370,21.27659574468085,0.0,21.27659574468085
371,21.052631578947366,0.0,22.340425531914892
372,21.875,0.0,22.340425531914892
373,21.649484536082475,0.0,22.340425531914892
374,22.448979591836736,0.0,22.340425531914892
375,23.232323232323232,0.0,22.340425531914892
376,23.232323232323232,0.0,22.340425531914892
377,22.22222222222222,0.0,22.340425531914892
378,22.22222222222222,0.0,21.27659574468085
379,21.21212121212121,0.0,20.212765957446805
380,20.2020202020202,0.0,19.148936170212767
381,19.19191919191919,0.0,18.085106382978726
382,20.2020202020202,0.0,17.02127659574468
383,20.2020202020202,0.0,17.02127659574468
384,19.19191919191919,0.0,17.02127659574468
385,18.181818181818183,0.0,18.085106382978726
386,18.181818181818183,0.0,17.02127659574468
387,18.181818181818183,0.0,17.02127659574468
388,17.17171717171717,0.0,17.02127659574468
389,17.17171717171717,0.0,17.02127659574468
390,16.161616161616163,0.0,17.02127659574468
391,16.161616161616163,0.0,17.02127659574468
392,16.161616161616163,0.0,17.02127659574468
393,16.161616161616163,0.0,18.085106382978726
394,15.151515151515152,0.0,18.085106382978726
395,15.151515151515152,0.0,18.085106382978726
396,14.14141414141414,0.0,18.085106382978726
397,15.151515151515152,0.0,19.148936170212767
398,15.151515151515152,0.0,20.212765957446805
399,15.151515151515152,0.0,20.212765957446805
400,15.151515151515152,0.0,20.212765957446805
401,15.151515151515152,0.0,20.212765957446805
402,15.151515151515152,0.0,20.212765957446805
403,15.151515151515152,0.0,20.212765957446805
404,16.161616161616163,0.0,20.212765957446805
405,16.161616161616163,0.0,20.212765957446805
406,16.161616161616163,0.0,20.0
407,16.161616161616163,0.0,19.791666666666664
408,16.161616161616163,0.0,19.587628865979383
409,16.161616161616163,0.0,19.387755102040817
410,16.161616161616163,0.0,19.19191919191919
411,16.161616161616163,0.0,20.0
412,16.161616161616163,0.0,20.0
413,15.151515151515152,0.0,20.0
414,15.151515151515152,0.0,20.0
415,15.151515151515152,0.0,21.0
416,16.161616161616163,0.0,21.0
417,16.161616161616163,0.0,22.0
418,15.151515151515152,0.0,23.0
419,15.151515151515152,0.0,24.0
420,15.151515151515152,0.0,25.0
421,15.151515151515152,0.0,26.0
422,15.151515151515152,0.0,27.0
423,15.151515151515152,0.0,27.0
424,15.151515151515152,0.0,27.0
425,14.14141414141414,0.0,27.0
426,14.14141414141414,0.0,27.0
427,14.14141414141414,0.0,27.0
428,14.14141414141414,0.0,27.0
429,14.14141414141414,0.0,27.0
430,14.14141414141414,0.0,27.0
431,14.14141414141414,0.0,27.0
432,14.14141414141414,0.0,27.0
433,14.14141414141414,0.0,27.0
434,14.14141414141414,0.0,26.0
435,13.131313131313133,0.0,25.0
436,13.131313131313133,0.0,25.0
437,12.121212121212121,0.0,25.0
438,12.121212121212121,0.0,24.0
439,12.121212121212121,0.0,24.0
440,12.121212121212121,0.0,24.0
441,12.121212121212121,0.0,24.0
442,12.121212121212121,0.0,24.0
443,12.121212121212121,0.0,24.0
444,12.121212121212121,0.0,25.0
445,12.121212121212121,0.0,25.0
446,12.121212121212121,0.0,25.0
447,12.121212121212121,0.0,26.0
448,12.121212121212121,0.0,26.0
449,12.0,0.0,26.0
450,12.0,0.0,25.0
451,12.0,0.0,25.0
452,12.0,0.0,25.0
453,12.0,0.0,25.0
454,12.0,0.0,25.0
455,13.0,0.0,25.0
456,13.0,0.0,25.0
457,13.0,0.0,26.0
458,12.0,0.0,25.0
459,11.0,0.0,25.0
460,11.0,0.0,25.0
461,11.0,0.0,24.0
462,11.0,0.0,24.0
463,11.0,0.0,23.0
464,11.0,0.0,22.0
465,11.0,0.0,22.0
466,10.0,0.0,21.0
467,10.0,0.0,20.0
468,9.0,0.0,19.0
469,9.0,0.0,18.0
470,9.0,0.0,17.0
471,9.0,0.0,17.0
472,8.0,0.0,18.0
473,8.0,0.0,18.0
474,7.000000000000001,0.0,18.0
475,6.0,0.0,18.0
476,6.0,0.0,19.0
477,6.0,0.0,19.0
478,6.0,0.0,20.0
479,6.0,0.0,20.0
480,6.0,0.0,20.0
481,6.0,0.0,20.0
482,5.0,0.0,20.0
483,5.0,0.0,20.0
484,5.0,0.0,20.0
485,5.0,0.0,19.0
486,4.0,0.0,19.0
487,4.0,0.0,19.0
488,4.0,0.0,19.0
489,4.0,0.0,19.0
490,4.0,0.0,19.0
491,4.0,0.0,19.0
492,4.0,0.0,19.0
493,4.0,0.0,18.0
494,4.0,0.0,18.0
495,4.0,0.0,18.0
496,4.0,0.0,18.0
497,3.0,1.2987012987012987,17.0
498,4.0,2.5974025974025974,17.0
499,4.0,2.5974025974025974,17.0
500,4.0,2.5974025974025974,17.0
501,4.0,2.5974025974025974,17.0
502,4.0,2.5974025974025974,17.0
503,4.0,2.5974025974025974,17.0
504,3.0,2.5974025974025974,17.0
505,3.0,2.5974025974025974,17.0
506,3.0,2.5974025974025974,17.0
507,3.0,2.5974025974025974,17.0
508,3.0,2.5974025974025974,17.0
509,3.0,2.5974025974025974,17.0
510,3.0,3.896103896103896,17.0
511,3.0,3.896103896103896,16.0
512,3.0,3.896103896103896,16.0
513,3.0,3.896103896103896,17.0
514,3.0,3.896103896103896,17.0
515,3.0,5.194805194805195,16.0
516,3.0,5.194805194805195,16.0
517,3.0,5.194805194805195,15.0
518,3.0,5.194805194805195,14.000000000000002
519,3.0,5.194805194805195,13.0
520,3.0,5.194805194805195,12.0
521,3.0,6.493506493506493,11.0
522,3.0,6.493506493506493,10.0
523,3.0,6.41025641025641,10.0
524,3.0,6.329113924050633,10.0
525,3.0,6.25,10.0
526,3.0,6.172839506172839,10.0
527,4.0,6.097560975609756,10.0
528,4.0,6.024096385542169,10.0
529,5.0,7.142857142857142,11.0
530,5.0,7.0588235294117645,11.0
531,5.0,6.976744186046512,12.0
532,5.0,6.896551724137931,12.0
533,5.0,6.8181818181818175,12.0
534,5.0,6.741573033707865,12.0
535,6.0,7.777777777777778,13.0
536,6.0,7.6923076923076925,13.0
537,6.0,7.608695652173914,13.0
538,6.0,7.526881720430108,13.0
539,7.000000000000001,8.51063829787234,13.0
540,7.000000000000001,8.421052631578947,13.0
541,7.000000000000001,8.333333333333332,13.131313131313133
542,7.000000000000001,8.24742268041237,13.26530612244898
543,7.000000000000001,8.24742268041237,13.402061855670103
544,7.000000000000001,8.24742268041237,12.371134020618557
545,7.000000000000001,8.24742268041237,12.371134020618557
546,7.000000000000001,8.24742268041237,12.371134020618557
547,7.000000000000001,8.24742268041237,11.34020618556701
548,7.000000000000001,8.24742268041237,10.309278350515463
549,7.000000000000001,8.24742268041237,10.309278350515463
550,7.000000000000001,8.24742268041237,10.309278350515463
551,7.000000000000001,8.24742268041237,11.34020618556701
552,8.0,9.278350515463918,12.371134020618557
553,8.0,9.278350515463918,12.371134020618557
554,8.0,9.278350515463918,12.371134020618557
555,8.0,10.309278350515463,12.371134020618557
556,9.0,11.34020618556701,13.402061855670103
557,10.0,12.371134020618557,13.402061855670103
558,10.0,12.371134020618557,13.402061855670103
559,11.0,13.402061855670103,14.432989690721648
560,11.0,13.402061855670103,14.432989690721648
561,11.0,13.402061855670103,14.432989690721648
562,11.0,13.402061855670103,14.432989690721648
563,12.0,14.432989690721648,14.432989690721648
564,12.0,14.432989690721648,14.432989690721648
565,12.0,14.432989690721648,14.432989690721648
566,12.0,14.432989690721648,15.463917525773196
567,13.0,15.463917525773196,16.49484536082474
568,13.0,15.463917525773196,16.49484536082474
569,14.000000000000002,16.49484536082474,17.525773195876287
570,14.000000000000002,17.525773195876287,17.525773195876287
571,15.0,17.525773195876287,16.49484536082474
572,15.0,17.525773195876287,15.463917525773196
573,16.0,18.556701030927837,16.49484536082474
574,17.0,19.587628865979383,17.525773195876287
575,17.0,20.618556701030926,18.556701030927837
576,18.0,21.649484536082475,18.556701030927837
577,18.0,21.649484536082475,18.556701030927837
578,19.0,22.68041237113402,18.556701030927837
579,19.0,22.68041237113402,18.556701030927837
580,20.0,23.711340206185564,19.587628865979383
581,20.0,23.711340206185564,19.587628865979383
582,20.0,23.711340206185564,19.587628865979383
583,21.0,24.742268041237114,20.618556701030926
584,22.0,25.773195876288657,20.618556701030926
585,23.0,26.804123711340207,21.649484536082475
586,23.0,26.804123711340207,22.68041237113402
587,23.0,26.804123711340207,23.711340206185564
588,24.0,27.835051546391753,24.742268041237114
589,24.0,27.55102040816326,24.742268041237114
590,24.0,27.27272727272727,24.742268041237114
591,24.0,27.27272727272727,25.773195876288657
592,24.0,27.0,25.773195876288657
593,24.0,27.0,25.773195876288657
594,25.0,28.000000000000004,25.773195876288657
595,25.0,28.000000000000004,26.804123711340207
596,26.0,28.999999999999996,26.804123711340207
597,26.0,28.000000000000004,26.804123711340207
598,25.0,27.0,25.773195876288657
599,25.0,27.0,25.773195876288657
600,25.0,27.0,25.773195876288657
601,26.0,28.000000000000004,26.804123711340207
602,26.0,28.000000000000004,26.804123711340207
603,26.0,28.000000000000004,27.835051546391753
604,26.0,28.000000000000004,28.865979381443296
605,26.0,28.000000000000004,28.865979381443296
606,26.0,28.000000000000004,29.896907216494846
607,26.0,28.000000000000004,30.927835051546392
608,27.0,28.999999999999996,31.958762886597935
609,27.0,28.999999999999996,32.98969072164948
610,27.0,28.000000000000004,32.98969072164948
611,27.0,28.000000000000004,34.02061855670103
612,27.0,28.000000000000004,34.02061855670103
613,28.000000000000004,28.999999999999996,34.02061855670103
614,28.999999999999996,30.0,34.02061855670103
615,28.999999999999996,28.999999999999996,34.02061855670103
616,28.000000000000004,28.999999999999996,34.02061855670103
617,28.000000000000004,28.999999999999996,34.02061855670103
618,28.000000000000004,28.999999999999996,34.02061855670103
619,28.000000000000004,28.999999999999996,34.02061855670103
620,28.999999999999996,30.0,35.051546391752574
621,30.0,30.0,36.08247422680412
622,30.0,30.0,36.08247422680412
623,31.0,31.0,36.08247422680412
624,32.0,32.0,37.11340206185567
625,33.0,33.0,38.144329896907216
626,34.0,34.0,39.175257731958766
627,33.0,34.0,39.175257731958766
628,33.0,34.0,39.175257731958766
629,33.0,34.0,39.175257731958766
630,34.0,35.0,40.20618556701031
631,35.0,36.0,40.20618556701031
632,36.0,37.0,41.23711340206185
633,37.0,38.0,42.2680412371134
634,38.0,39.0,43.29896907216495
635,37.0,38.0,42.2680412371134
636,38.0,38.0,43.29896907216495
637,39.0,39.0,44.329896907216494
638,40.0,40.0,45.36082474226804
639,40.0,40.0,46.391752577319586
640,40.0,40.0,46.391752577319586
641,41.0,41.0,46.93877551020408
642,42.0,42.0,46.464646464646464
643,42.0,42.0,46.0
644,43.0,43.0,46.0
645,43.0,43.0,46.0
646,43.0,43.0,46.0
647,44.0,43.0,46.0
648,45.0,44.0,47.0
649,45.0,44.0,47.0
650,46.0,45.0,48.0
651,47.0,45.0,48.0
652,47.0,45.0,48.0
653,47.0,45.0,48.0
654,47.0,45.0,48.0
655,47.0,45.0,49.0
656,47.0,45.0,49.0
657,47.0,45.0,48.0
658,47.0,45.0,48.0
659,46.0,45.0,47.0
660,46.0,45.0,47.0
661,47.0,46.0,48.0
662,47.0,46.0,48.0
663,46.0,45.0,49.0
664,46.0,45.0,49.0
665,46.0,45.0,49.0
666,46.0,45.0,49.0
667,46.0,45.0,48.0
668,47.0,46.0,48.0
669,46.0,45.0,47.0
670,47.0,45.0,48.0
671,46.0,45.0,48.0
672,47.0,46.0,49.0
673,47.0,46.0,49.0
674,47.0,46.0,49.0
675,48.0,46.0,49.0
676,47.0,45.0,48.0
677,48.0,45.0,49.0
678,48.0,45.0,49.0
679,48.0,45.0,49.0
680,48.0,44.0,48.0
681,48.0,44.0,49.0
682,49.0,45.0,50.0
683,49.0,45.0,49.0
684,48.0,44.0,49.0
685,48.0,44.0,48.0
686,49.0,45.0,48.0
687,50.0,46.0,48.0
688,50.0,46.0,47.0
689,51.0,47.0,48.0
690,51.0,47.0,48.0
691,51.0,47.0,47.0
692,51.0,47.0,47.0
693,52.0,47.0,48.0
694,51.0,46.0,48.0
695,52.0,47.0,48.0
696,52.0,47.0,49.0
697,53.0,47.0,49.0
698,53.0,48.0,49.0
699,53.0,48.0,49.0
700,53.0,48.0,49.0
701,52.0,48.0,48.0
702,53.0,49.0,48.0
703,53.0,49.0,47.0
704,53.0,49.0,47.0
705,53.0,49.0,47.0
706,54.0,50.0,47.0
707,55.00000000000001,51.0,47.0
708,55.00000000000001,51.0,47.0
709,56.00000000000001,52.0,47.0
710,56.00000000000001,52.0,48.0
711,56.00000000000001,53.0,47.0
712,56.00000000000001,53.0,47.0
713,56.00000000000001,53.0,47.0
714,55.00000000000001,52.0,47.0
715,55.00000000000001,52.0,47.0
716,55.00000000000001,52.0,48.0
717,55.00000000000001,52.0,48.0
718,55.00000000000001,52.0,48.0
719,55.00000000000001,52.0,48.0
720,55.00000000000001,52.0,47.0
721,54.0,51.0,47.0
722,55.00000000000001,51.0,47.0
723,54.0,50.0,47.0
724,53.0,49.0,46.0
725,52.0,48.0,46.0
726,51.0,47.0,45.0
727,52.0,47.0,45.0
728,53.0,48.0,46.0
729,52.0,47.0,45.0
730,51.0,46.0,44.0
731,50.0,45.0,43.0
732,50.0,45.0,43.0
733,49.0,44.0,42.0
734,49.0,44.0,42.0
735,50.0,45.0,43.0
736,50.0,46.0,42.0
737,49.0,45.0,41.0
738,49.0,45.0,41.0
739,49.0,45.0,41.0
740,50.0,46.0,42.0
741,50.0,46.0,42.0
742,50.0,46.0,43.0
743,50.0,46.0,44.0
744,49.0,45.0,44.0
745,50.0,46.0,45.0
746,51.0,47.0,46.0
747,51.0,48.0,47.0
748,51.0,47.0,46.0
749,52.0,48.0,47.0
750,51.0,47.0,46.0
751,51.0,48.0,46.0
752,51.0,48.0,46.0
753,52.0,49.0,47.0
754,52.0,49.0,47.0
755,51.0,48.0,46.0
756,50.0,47.0,45.0
757,50.0,47.0,46.0
758,51.0,48.0,47.0
759,51.0,47.0,47.0
760,51.0,47.0,47.0
761,50.0,46.0,46.0
762,50.0,46.0,46.0
763,50.0,46.0,45.0
764,51.0,46.0,45.0
