pointer,OQ818320,OQ818329,NC_033820,PP711921,PP711911
128,78.0,73.0,58.58585858585859,72.72727272727273,56.99999999999999
129,79.0,74.0,59.0,73.0,57.99999999999999
130,78.0,73.0,59.0,73.0,56.99999999999999
131,78.0,73.0,59.0,73.0,56.99999999999999
132,78.0,72.0,59.0,73.0,56.00000000000001
133,79.0,71.0,57.99999999999999,72.0,56.00000000000001
134,80.0,72.0,57.99999999999999,72.0,56.00000000000001
135,79.0,71.0,57.99999999999999,71.71717171717171,55.00000000000001
136,79.0,70.0,59.0,71.71717171717171,54.0
137,79.0,70.0,60.0,71.71717171717171,54.0
138,80.0,70.0,61.0,71.71717171717171,54.0
139,80.0,70.0,61.0,72.72727272727273,54.0
140,80.0,71.0,62.0,73.73737373737373,55.00000000000001
141,80.0,72.0,63.0,74.74747474747475,56.00000000000001
142,79.0,71.0,63.0,75.75757575757575,56.00000000000001
143,79.0,71.0,63.0,75.75757575757575,56.00000000000001
144,79.0,71.0,63.0,75.75757575757575,56.00000000000001
145,79.0,71.0,62.0,74.74747474747475,55.00000000000001
146,79.0,71.0,62.0,74.74747474747475,55.00000000000001
147,80.0,72.0,62.0,74.74747474747475,55.00000000000001
148,80.0,72.0,63.0,75.75757575757575,56.00000000000001
149,80.0,72.0,64.0,76.76767676767676,56.99999999999999
150,80.0,72.0,64.0,76.76767676767676,56.99999999999999
151,80.0,72.0,64.0,76.76767676767676,56.99999999999999
152,79.7979797979798,71.0,63.63636363636363,76.53061224489795,56.00000000000001
153,79.7979797979798,71.0,63.63636363636363,76.53061224489795,55.00000000000001
154,79.7979797979798,71.0,63.63636363636363,76.53061224489795,54.0
155,78.78787878787878,72.0,63.63636363636363,76.53061224489795,54.0
156,77.77777777777779,72.0,62.62626262626263,76.53061224489795,54.0
157,77.77777777777779,73.0,62.62626262626263,77.55102040816327,54.0
158,77.77777777777779,73.0,61.61616161616161,76.53061224489795,54.0
159,76.76767676767676,72.0,60.60606060606061,76.53061224489795,53.0
160,75.75757575757575,71.0,59.59595959595959,76.53061224489795,52.0
161,75.75757575757575,71.0,59.59595959595959,76.53061224489795,52.0
162,74.74747474747475,70.0,58.58585858585859,75.51020408163265,51.0
163,74.74747474747475,70.0,59.59595959595959,76.53061224489795,52.0
164,73.73737373737373,70.0,58.58585858585859,76.53061224489795,52.0
165,72.72727272727273,69.0,58.58585858585859,77.55102040816327,52.0
166,71.71717171717171,69.0,57.57575757575758,76.53061224489795,51.0
167,70.70707070707071,69.0,56.56565656565656,76.53061224489795,50.0
168,70.70707070707071,68.0,56.56565656565656,76.53061224489795,49.0
169,69.6969696969697,67.0,56.56565656565656,76.53061224489795,49.0
170,68.68686868686868,67.0,55.55555555555556,76.53061224489795,49.0
171,68.68686868686868,66.0,55.55555555555556,76.53061224489795,48.0
172,67.67676767676768,65.0,54.54545454545454,76.53061224489795,47.0
173,66.66666666666666,64.0,53.535353535353536,75.51020408163265,46.0
174,66.66666666666666,64.0,53.535353535353536,75.51020408163265,46.0
175,66.66666666666666,64.0,53.535353535353536,75.51020408163265,46.0
176,66.66666666666666,64.0,53.535353535353536,75.51020408163265,46.0
177,66.66666666666666,64.0,53.535353535353536,75.51020408163265,46.0
178,66.66666666666666,64.0,53.535353535353536,75.51020408163265,46.0
179,66.66666666666666,64.0,53.535353535353536,75.51020408163265,46.0
180,66.66666666666666,64.0,53.535353535353536,75.51020408163265,46.0
181,66.66666666666666,64.0,52.52525252525253,74.48979591836735,45.0
182,66.66666666666666,64.0,52.52525252525253,74.48979591836735,45.0
183,66.66666666666666,63.0,53.535353535353536,75.51020408163265,45.0
184,66.66666666666666,62.0,53.535353535353536,75.51020408163265,44.0
185,65.65656565656566,61.0,52.52525252525253,75.51020408163265,43.0
186,65.65656565656566,60.0,52.52525252525253,75.51020408163265,42.0
187,65.65656565656566,60.0,52.52525252525253,75.51020408163265,42.0
188,65.65656565656566,60.0,51.515151515151516,74.48979591836735,41.0
189,65.65656565656566,60.0,51.515151515151516,74.48979591836735,41.0
190,65.65656565656566,60.0,51.515151515151516,74.48979591836735,41.0
191,65.65656565656566,60.0,51.515151515151516,74.48979591836735,41.0
192,65.65656565656566,61.0,51.515151515151516,75.51020408163265,41.0
193,65.65656565656566,61.0,52.52525252525253,76.53061224489795,42.0
194,65.65656565656566,61.0,52.52525252525253,76.53061224489795,42.0
195,65.65656565656566,61.0,53.535353535353536,77.55102040816327,43.0
196,66.66666666666666,62.0,54.54545454545454,78.57142857142857,44.0
197,67.67676767676768,63.0,55.55555555555556,78.57142857142857,44.0
198,67.67676767676768,63.0,55.55555555555556,78.57142857142857,45.0
199,67.67676767676768,64.0,55.55555555555556,78.57142857142857,46.0
200,68.68686868686868,64.0,56.56565656565656,78.57142857142857,46.0
201,68.68686868686868,64.0,56.56565656565656,78.57142857142857,46.0
202,69.6969696969697,65.0,57.57575757575758,78.57142857142857,47.0
203,70.70707070707071,66.0,58.58585858585859,78.57142857142857,47.0
204,71.71717171717171,66.0,59.59595959595959,79.59183673469387,48.0
205,71.71717171717171,67.0,59.59595959595959,79.59183673469387,48.0
206,70.70707070707071,66.0,58.58585858585859,79.59183673469387,47.0
207,70.70707070707071,66.0,58.58585858585859,79.59183673469387,48.0
208,71.71717171717171,66.0,59.59595959595959,80.61224489795919,49.0
209,71.71717171717171,66.0,60.60606060606061,81.63265306122449,50.0
210,72.72727272727273,67.0,61.61616161616161,80.61224489795919,50.0
211,72.72727272727273,68.0,61.61616161616161,80.61224489795919,50.0
212,73.73737373737373,69.0,62.62626262626263,80.61224489795919,51.0
213,74.74747474747475,69.0,62.62626262626263,79.59183673469387,51.0
214,75.75757575757575,70.0,63.63636363636363,79.59183673469387,52.0
215,76.76767676767676,71.0,64.64646464646465,80.61224489795919,53.0
216,77.77777777777779,72.0,65.65656565656566,80.61224489795919,54.0
217,77.77777777777779,73.0,65.65656565656566,80.61224489795919,55.00000000000001
218,77.77777777777779,74.0,66.66666666666666,81.63265306122449,56.00000000000001
219,78.78787878787878,74.0,67.67676767676768,81.63265306122449,56.99999999999999
220,78.78787878787878,74.0,67.67676767676768,81.63265306122449,57.99999999999999
221,77.77777777777779,74.0,66.66666666666666,81.63265306122449,57.99999999999999
222,77.77777777777779,74.0,66.66666666666666,81.63265306122449,57.99999999999999
223,77.77777777777779,74.0,65.65656565656566,80.61224489795919,56.99999999999999
224,77.77777777777779,74.0,64.64646464646465,79.59183673469387,56.00000000000001
225,76.76767676767676,73.0,63.63636363636363,79.59183673469387,55.00000000000001
226,76.76767676767676,73.0,63.63636363636363,79.59183673469387,55.00000000000001
227,76.76767676767676,72.0,64.64646464646465,80.61224489795919,56.00000000000001
228,76.76767676767676,72.0,63.63636363636363,79.59183673469387,55.00000000000001
229,76.76767676767676,72.0,63.63636363636363,79.59183673469387,55.00000000000001
230,77.77777777777779,73.0,63.63636363636363,78.57142857142857,55.00000000000001
231,77.77777777777779,73.0,63.63636363636363,78.57142857142857,55.00000000000001
232,77.77777777777779,74.0,63.63636363636363,78.57142857142857,56.00000000000001
233,77.77777777777779,75.0,64.64646464646465,79.59183673469387,56.99999999999999
234,77.77777777777779,75.0,64.64646464646465,79.59183673469387,56.99999999999999
235,78.78787878787878,76.0,65.65656565656566,79.7979797979798,57.99999999999999
236,78.78787878787878,77.0,65.65656565656566,79.7979797979798,59.0
237,78.78787878787878,77.0,64.64646464646465,78.78787878787878,57.99999999999999
238,78.78787878787878,77.0,64.64646464646465,78.78787878787878,57.99999999999999
239,79.7979797979798,78.0,64.64646464646465,77.77777777777779,57.99999999999999
240,79.7979797979798,78.0,64.64646464646465,77.77777777777779,57.99999999999999
241,79.7979797979798,78.0,64.64646464646465,77.77777777777779,57.99999999999999
242,80.8080808080808,79.0,65.65656565656566,77.77777777777779,59.0
243,80.8080808080808,79.0,66.66666666666666,78.78787878787878,60.0
244,80.8080808080808,79.0,65.65656565656566,77.77777777777779,59.0
245,80.8080808080808,79.0,65.65656565656566,77.77777777777779,59.0
246,80.8080808080808,79.0,65.65656565656566,77.77777777777779,59.0
247,80.8080808080808,79.0,66.66666666666666,78.78787878787878,60.0
248,80.8080808080808,79.0,66.66666666666666,78.78787878787878,60.0
249,80.8080808080808,79.0,66.66666666666666,78.78787878787878,60.0
250,80.8080808080808,79.0,65.65656565656566,77.77777777777779,59.0
251,80.8080808080808,79.0,64.64646464646465,76.76767676767676,57.99999999999999
252,81.0,80.0,64.0,76.0,57.99999999999999
253,81.0,80.0,64.0,76.0,59.0
254,81.0,80.0,63.0,75.0,59.0
255,82.0,80.0,64.0,76.0,60.0
256,83.0,81.0,64.0,75.0,60.0
257,84.0,81.0,64.0,74.0,60.0
258,84.0,82.0,65.0,75.0,61.0
259,85.0,83.0,66.0,75.0,62.0
260,86.0,84.0,67.0,75.0,63.0
261,86.0,84.0,68.0,76.0,64.0
262,87.0,85.0,68.0,76.0,64.0
263,87.0,85.0,67.0,75.0,63.0
264,88.0,85.0,68.0,75.0,63.0
265,89.0,86.0,69.0,75.0,64.0
266,90.0,86.0,70.0,76.0,65.0
267,90.0,85.0,70.0,76.0,65.0
268,89.0,86.0,69.0,76.0,66.0
269,90.0,87.0,70.0,77.0,67.0
270,91.0,87.0,70.0,76.0,66.0
271,91.0,88.0,70.0,76.0,67.0
272,92.0,89.0,70.0,75.0,67.0
273,93.0,90.0,71.0,76.0,68.0
274,93.0,90.0,71.0,76.0,68.0
275,93.0,90.0,71.0,76.0,68.0
276,93.0,90.0,70.0,75.0,67.0
277,93.0,90.0,69.0,74.0,66.0
278,93.0,89.0,69.0,74.0,65.0
279,93.0,88.0,68.0,73.0,64.0
280,93.0,88.0,68.0,73.0,64.0
281,93.0,88.0,69.0,74.0,65.0
282,93.0,88.0,69.0,74.0,65.0
283,93.0,89.0,69.0,74.0,66.0
284,93.0,90.0,69.0,74.0,66.0
285,94.0,91.0,69.0,73.0,66.0
286,94.0,92.0,69.0,73.0,67.0
287,94.0,92.0,69.0,73.0,67.0
288,94.0,92.0,70.0,74.0,68.0
289,94.0,92.0,70.0,74.0,68.0
290,94.0,92.0,70.0,74.0,67.0
291,94.0,92.0,70.0,74.0,67.0
292,94.0,92.0,70.0,74.0,67.0
293,94.0,92.0,70.0,74.0,67.0
294,94.0,91.0,70.0,74.0,66.0
295,94.0,90.0,70.0,74.0,65.0
296,94.0,90.0,70.0,74.0,65.0
297,94.0,90.0,70.0,74.0,66.0
298,93.0,90.0,69.0,73.0,65.0
299,93.0,90.0,68.0,72.0,64.0
300,93.0,90.0,68.0,72.0,64.0
301,93.0,90.0,68.0,72.0,64.0
302,93.0,90.0,68.0,72.0,63.0
303,93.0,90.0,67.0,71.0,62.0
304,93.0,90.0,67.0,71.0,62.0
305,94.0,90.0,67.0,71.0,62.0
306,95.0,91.0,68.0,71.0,63.0
307,95.0,91.0,67.0,70.0,62.0
308,95.0,91.0,67.0,70.0,62.0
309,95.0,91.0,67.0,70.0,62.0
310,95.0,91.0,66.0,70.0,61.0
311,95.0,90.0,66.0,70.0,60.0
312,95.0,90.0,66.0,70.0,60.0
313,95.0,90.0,67.0,71.0,61.0
314,95.0,90.0,66.0,70.0,60.0
315,95.0,90.0,66.0,70.0,60.0
316,95.0,90.0,66.0,70.0,60.0
317,95.0,90.0,65.0,69.0,59.0
318,95.0,90.0,65.0,69.0,59.0
319,95.0,91.0,65.0,69.0,59.0
320,95.0,91.0,65.0,69.0,59.0
321,96.0,92.0,66.0,69.0,60.0
322,96.0,92.0,65.0,68.0,59.0
323,96.0,92.0,66.0,69.0,60.0
324,96.0,92.0,67.0,70.0,61.0
325,97.0,93.0,68.0,70.0,62.0
326,97.0,93.0,68.0,70.0,62.0
327,97.0,94.0,68.0,70.0,62.0
328,97.0,94.0,69.0,71.0,63.0
329,97.0,94.0,68.0,70.0,62.0
330,97.0,94.0,69.0,71.0,63.0
331,97.0,94.0,69.0,71.0,63.0
332,97.0,94.0,69.0,71.0,63.0
333,97.0,94.0,69.0,71.0,63.0
334,97.0,94.0,70.0,72.0,64.0
335,97.0,94.0,70.0,72.0,64.0
336,97.0,94.0,70.0,72.0,64.0
337,97.0,93.0,71.0,73.0,64.0
338,96.0,92.0,70.0,73.0,63.0
339,96.0,91.0,70.0,73.0,63.0
340,96.0,90.0,70.0,73.0,62.0
341,96.0,90.0,70.0,73.0,62.0
342,96.0,90.0,70.0,73.0,62.0
343,96.0,90.0,69.0,72.0,61.0
344,96.0,90.0,69.0,72.0,61.0
345,96.0,90.0,70.0,73.0,62.0
346,96.0,90.0,69.0,72.0,61.0
347,96.0,90.0,69.0,72.0,61.0
348,96.0,90.0,68.0,71.0,60.0
349,96.0,90.0,68.0,71.0,60.0
350,96.0,90.0,69.0,72.0,61.0
351,96.0,90.0,69.0,72.0,61.0
352,96.0,90.0,70.0,73.0,62.0
353,96.0,90.0,70.0,73.0,62.0
354,96.0,90.0,71.0,74.0,63.0
355,96.0,90.0,70.0,73.0,62.0
356,96.0,90.0,70.0,73.0,62.0
357,96.0,90.0,71.0,74.0,63.0
358,96.0,90.0,71.0,74.0,63.0
359,95.0,90.0,70.0,73.0,62.0
360,95.0,90.0,69.0,72.0,61.0
361,95.0,90.0,68.0,71.0,60.0
362,95.0,90.0,68.0,71.0,60.0
363,94.0,89.0,68.0,72.0,61.0
364,93.0,88.0,67.0,72.0,61.0
365,92.92929292929293,87.0,66.66666666666666,71.71717171717171,60.0
366,92.92929292929293,87.0,66.66666666666666,71.71717171717171,60.0
367,93.93939393939394,88.0,67.67676767676768,71.71717171717171,60.0
368,94.94949494949495,88.0,67.67676767676768,70.70707070707071,59.0
369,94.94949494949495,88.0,67.67676767676768,70.70707070707071,59.0
370,94.94949494949495,88.0,67.67676767676768,70.70707070707071,59.0
371,94.94949494949495,88.0,67.67676767676768,70.70707070707071,59.0
372,94.94949494949495,88.0,68.68686868686868,71.71717171717171,60.0
373,94.94949494949495,88.0,67.67676767676768,70.70707070707071,59.0
374,93.93939393939394,88.0,66.66666666666666,69.6969696969697,57.99999999999999
375,93.93939393939394,88.0,65.65656565656566,68.68686868686868,56.99999999999999
376,93.93939393939394,88.0,65.65656565656566,68.68686868686868,56.99999999999999
377,92.92929292929293,87.0,65.65656565656566,69.6969696969697,57.99999999999999
378,92.92929292929293,88.0,64.64646464646465,68.68686868686868,57.99999999999999
379,92.92929292929293,89.0,64.64646464646465,68.68686868686868,57.99999999999999
380,91.91919191919192,88.0,63.63636363636363,67.67676767676768,56.99999999999999
381,91.91919191919192,88.0,62.62626262626263,66.66666666666666,56.00000000000001
382,91.91919191919192,88.0,61.61616161616161,65.65656565656566,55.00000000000001
383,91.91919191919192,87.0,61.61616161616161,64.64646464646465,55.00000000000001
384,91.91919191919192,87.0,61.61616161616161,64.64646464646465,56.00000000000001
385,91.91919191919192,87.0,62.62626262626263,65.65656565656566,56.99999999999999
386,91.91919191919192,86.0,62.62626262626263,65.65656565656566,56.00000000000001
387,90.9090909090909,86.0,61.61616161616161,64.64646464646465,55.00000000000001
388,90.9090909090909,86.0,61.61616161616161,64.64646464646465,54.0
389,90.9090909090909,85.0,60.60606060606061,63.63636363636363,53.0
390,90.9090909090909,84.0,60.60606060606061,63.63636363636363,53.0
391,89.8989898989899,83.0,59.59595959595959,62.62626262626263,52.0
392,88.88888888888889,82.0,58.58585858585859,61.61616161616161,51.0
393,88.88888888888889,81.0,58.58585858585859,61.61616161616161,50.0
394,87.87878787878788,81.0,57.57575757575758,61.61616161616161,50.0
395,86.86868686868688,81.0,56.56565656565656,61.61616161616161,50.0
396,86.73469387755102,80.8080808080808,56.12244897959183,61.224489795918366,49.0
397,85.71428571428571,80.8080808080808,55.10204081632652,61.224489795918366,49.0
398,85.71428571428571,80.8080808080808,55.10204081632652,62.244897959183675,50.0
399,85.71428571428571,80.8080808080808,56.12244897959183,63.26530612244898,51.0
400,85.71428571428571,79.7979797979798,56.12244897959183,63.26530612244898,51.0
401,85.71428571428571,79.7979797979798,56.12244897959183,63.26530612244898,50.0
402,85.71428571428571,79.7979797979798,56.12244897959183,63.26530612244898,51.0
403,85.71428571428571,79.7979797979798,57.14285714285714,64.28571428571429,52.0
404,85.71428571428571,78.78787878787878,57.14285714285714,64.28571428571429,52.0
405,84.6938775510204,77.77777777777779,57.14285714285714,64.28571428571429,52.0
406,83.6734693877551,76.76767676767676,56.12244897959183,63.26530612244898,51.0
407,83.6734693877551,75.75757575757575,56.12244897959183,63.26530612244898,51.0
408,83.6734693877551,74.74747474747475,55.10204081632652,62.244897959183675,50.0
409,83.6734693877551,73.73737373737373,55.10204081632652,62.244897959183675,50.0
410,83.6734693877551,73.73737373737373,55.10204081632652,62.244897959183675,50.0
411,83.6734693877551,73.73737373737373,55.10204081632652,62.244897959183675,50.0
412,83.50515463917526,72.72727272727273,54.63917525773196,61.855670103092784,49.0
413,83.33333333333334,71.71717171717171,54.166666666666664,61.458333333333336,48.0
414,83.15789473684211,70.70707070707071,54.736842105263165,62.10526315789474,48.0
415,82.97872340425532,69.6969696969697,54.25531914893617,61.702127659574465,47.0
416,82.79569892473118,68.68686868686868,53.76344086021505,61.29032258064516,46.0
417,82.79569892473118,68.68686868686868,54.83870967741935,62.365591397849464,47.0
418,82.79569892473118,68.68686868686868,54.83870967741935,62.365591397849464,47.0
419,82.79569892473118,68.68686868686868,53.76344086021505,61.29032258064516,46.0
420,82.79569892473118,68.68686868686868,53.76344086021505,61.29032258064516,46.0
421,82.79569892473118,68.68686868686868,53.76344086021505,61.29032258064516,46.0
422,82.79569892473118,68.68686868686868,54.83870967741935,62.365591397849464,47.0
423,82.79569892473118,67.67676767676768,53.76344086021505,61.29032258064516,46.0
424,82.79569892473118,67.67676767676768,52.68817204301075,60.215053763440864,45.0
425,82.79569892473118,66.66666666666666,52.68817204301075,59.13978494623656,44.0
426,81.72043010752688,66.66666666666666,51.61290322580645,59.13978494623656,44.0
427,80.64516129032258,65.65656565656566,50.53763440860215,59.13978494623656,43.0
428,80.64516129032258,65.65656565656566,50.53763440860215,59.13978494623656,43.0
429,80.64516129032258,65.65656565656566,51.61290322580645,60.215053763440864,44.0
430,80.64516129032258,65.65656565656566,51.61290322580645,60.215053763440864,44.0
431,80.64516129032258,64.64646464646465,50.53763440860215,59.13978494623656,43.0
432,80.64516129032258,64.64646464646465,50.53763440860215,59.13978494623656,43.0
433,80.64516129032258,64.64646464646465,49.46236559139785,58.06451612903226,42.0
434,80.43478260869566,63.63636363636363,48.91304347826087,57.608695652173914,41.0
435,80.43478260869566,62.62626262626263,47.82608695652174,56.52173913043478,40.0
436,79.34782608695652,61.61616161616161,46.73913043478261,56.52173913043478,39.0
437,79.34782608695652,62.62626262626263,46.73913043478261,56.52173913043478,40.0
438,80.43478260869566,62.62626262626263,46.73913043478261,55.434782608695656,40.0
439,80.43478260869566,63.63636363636363,47.82608695652174,56.52173913043478,41.0
440,80.43478260869566,64.64646464646465,46.73913043478261,55.434782608695656,41.0
441,80.43478260869566,64.64646464646465,46.73913043478261,55.434782608695656,41.0
442,80.43478260869566,63.63636363636363,46.73913043478261,55.434782608695656,40.0
443,80.43478260869566,63.63636363636363,47.82608695652174,56.52173913043478,41.0
444,80.43478260869566,62.62626262626263,48.91304347826087,57.608695652173914,41.0
445,80.43478260869566,62.62626262626263,47.82608695652174,56.52173913043478,40.0
446,80.43478260869566,61.61616161616161,48.91304347826087,57.608695652173914,40.0
447,80.43478260869566,61.61616161616161,47.82608695652174,56.52173913043478,39.0
448,80.43478260869566,60.60606060606061,47.82608695652174,56.52173913043478,39.0
449,80.43478260869566,59.59595959595959,47.82608695652174,56.52173913043478,39.0
450,80.43478260869566,59.59595959595959,47.82608695652174,56.52173913043478,38.0
451,80.43478260869566,58.58585858585859,48.91304347826087,57.608695652173914,38.0
452,80.43478260869566,57.57575757575758,48.91304347826087,57.608695652173914,37.0
453,80.43478260869566,57.57575757575758,47.82608695652174,56.52173913043478,36.0
454,80.43478260869566,57.57575757575758,47.82608695652174,56.52173913043478,36.0
455,80.43478260869566,57.57575757575758,48.91304347826087,57.608695652173914,37.0
456,79.34782608695652,57.57575757575758,48.91304347826087,57.608695652173914,37.0
457,79.34782608695652,56.56565656565656,48.91304347826087,57.608695652173914,36.0
458,79.34782608695652,55.55555555555556,47.82608695652174,56.52173913043478,35.0
459,80.43478260869566,55.55555555555556,48.91304347826087,57.608695652173914,35.0
460,80.43478260869566,54.54545454545454,50.0,58.69565217391305,35.0
461,79.34782608695652,53.535353535353536,50.0,59.78260869565217,35.0
462,78.26086956521739,52.52525252525253,50.0,59.78260869565217,35.0
463,79.34782608695652,53.535353535353536,51.08695652173913,59.78260869565217,35.0
464,80.43478260869566,54.54545454545454,52.17391304347826,59.78260869565217,35.0
465,80.64516129032258,55.55555555555556,52.68817204301075,60.215053763440864,36.0
466,80.64516129032258,54.54545454545454,52.68817204301075,60.215053763440864,35.0
467,80.64516129032258,54.54545454545454,51.61290322580645,59.13978494623656,35.0
468,80.64516129032258,54.54545454545454,51.61290322580645,59.13978494623656,35.0
469,80.64516129032258,53.535353535353536,51.61290322580645,59.13978494623656,34.0
470,79.56989247311827,53.535353535353536,51.61290322580645,59.13978494623656,34.0
471,79.56989247311827,52.52525252525253,50.53763440860215,58.06451612903226,33.0
472,79.56989247311827,52.52525252525253,49.46236559139785,56.98924731182796,32.0
473,79.56989247311827,52.52525252525253,50.53763440860215,58.06451612903226,33.0
474,80.64516129032258,52.52525252525253,51.61290322580645,59.13978494623656,34.0
475,79.56989247311827,51.515151515151516,51.61290322580645,60.215053763440864,34.0
476,78.49462365591397,50.505050505050505,51.61290322580645,61.29032258064516,34.0
477,79.56989247311827,50.505050505050505,51.61290322580645,60.215053763440864,33.0
478,79.56989247311827,50.505050505050505,52.68817204301075,61.29032258064516,34.0
479,79.56989247311827,50.505050505050505,53.76344086021505,62.365591397849464,35.0
480,79.56989247311827,50.505050505050505,53.76344086021505,62.365591397849464,35.0
481,79.56989247311827,50.505050505050505,54.83870967741935,63.44086021505376,36.0
482,79.56989247311827,50.505050505050505,55.91397849462365,64.51612903225806,37.0
