pointer,OQ818320,OQ818329,NC_033820,PP711921,PP711911
101,18.36734694,5.319148936,17.34693878,94.18604651,5.376344086
102,18.36734694,5.319148936,17.34693878,94.11764706,5.376344086
103,17.5257732,5.319148936,17.5257732,95.23809524,5.376344086
104,17.70833333,5.319148936,17.70833333,95.18072289,5.376344086
105,17.89473684,5.319148936,17.89473684,95.12195122,5.376344086
106,17.89473684,5.319148936,17.89473684,95.12195122,5.319148936
107,17.89473684,5.319148936,17.89473684,95.12195122,5.319148936
108,17.0212766,5.319148936,17.0212766,95.0617284,5.319148936
109,16.12903226,5.319148936,16.12903226,95,5.319148936
110,16.12903226,6.382978723,16.12903226,95,5.319148936
111,16.12903226,7.446808511,16.12903226,95,6.382978723
112,17.20430108,8.510638298,17.20430108,95,7.446808511
113,17.20430108,8.510638298,17.20430108,95,7.446808511
114,18.27956989,9.574468085,18.27956989,95,8.510638298
115,19.35483871,10.63829787,19.35483871,95,9.574468085
116,19.56521739,10.63829787,19.56521739,94.93670886,9.574468085
117,19.78021978,10.63829787,19.78021978,94.87179487,9.574468085
118,20.87912088,11.70212766,20.87912088,94.87179487,10.63829787
119,20.87912088,11.70212766,20.87912088,94.87179487,10.63829787
120,20.87912088,11.70212766,20.87912088,94.87179487,10.63829787
121,20.87912088,11.70212766,20.87912088,94.87179487,10.63829787
122,20.87912088,11.70212766,20.87912088,94.87179487,10.63829787
123,21.97802198,11.70212766,21.97802198,94.87179487,10.63829787
124,23.07692308,11.70212766,23.07692308,94.87179487,10.63829787
125,23.07692308,11.70212766,23.07692308,94.87179487,10.63829787
126,24.17582418,11.70212766,24.17582418,96.15384615,10.63829787
127,25.27472527,12.76595745,25.27472527,96.15384615,11.70212766
128,26.37362637,13.82978723,26.37362637,96.15384615,12.76595745
129,27.47252747,12.76595745,27.47252747,96.15384615,11.70212766
130,27.47252747,12.76595745,27.47252747,96.15384615,11.70212766
131,28.57142857,13.82978723,28.57142857,96.15384615,12.76595745
132,29.67032967,14.89361702,29.67032967,96.15384615,13.82978723
133,29.67032967,14.89361702,29.67032967,96.15384615,13.82978723
134,30.76923077,14.89361702,30.76923077,96.15384615,13.82978723
135,31.86813187,14.89361702,31.86813187,96.15384615,14.89361702
136,31.86813187,14.89361702,31.86813187,96.15384615,14.89361702
137,32.96703297,15.95744681,32.96703297,96.15384615,15.95744681
138,34.06593407,15.95744681,34.06593407,97.43589744,15.95744681
139,35.16483516,17.0212766,35.16483516,98.71794872,17.0212766
140,35.16483516,15.95744681,35.16483516,98.71794872,15.95744681
141,35.16483516,15.95744681,35.16483516,98.71794872,15.95744681
142,36.26373626,17.0212766,36.26373626,98.71794872,17.0212766
143,37.36263736,17.0212766,37.36263736,98.71794872,17.0212766
144,36.26373626,17.0212766,36.26373626,98.71794872,17.0212766
145,37.36263736,18.08510638,37.36263736,98.71794872,18.08510638
146,38.46153846,18.08510638,38.46153846,98.71794872,18.08510638
147,39.56043956,19.14893617,39.56043956,98.71794872,19.14893617
148,40.65934066,20.21276596,40.65934066,98.71794872,20.21276596
149,40.65934066,20.21276596,40.65934066,98.71794872,20.21276596
150,41.75824176,20.21276596,41.75824176,98.71794872,21.27659574
151,41.75824176,21.27659574,41.75824176,98.71794872,21.27659574
152,42.85714286,21.27659574,42.85714286,100,21.27659574
153,43.95604396,21.27659574,43.95604396,100,21.27659574
154,45.05494505,22.34042553,45.05494505,100,22.34042553
155,46.15384615,22.34042553,46.15384615,100,23.40425532
156,47.25274725,22.34042553,47.25274725,100,23.40425532
157,47.25274725,23.40425532,47.25274725,100,23.40425532
158,48.35164835,23.40425532,48.35164835,100,23.40425532
159,49.45054945,24.46808511,49.45054945,100,24.46808511
160,49.45054945,24.46808511,49.45054945,100,24.46808511
161,49.45054945,25.53191489,49.45054945,100,24.46808511
162,49.45054945,25.53191489,49.45054945,100,24.46808511
163,50.54945055,25.53191489,50.54945055,98.71794872,25.53191489
164,51.64835165,26.59574468,51.64835165,98.71794872,26.59574468
165,51.64835165,26.59574468,51.64835165,98.71794872,26.59574468
166,52.74725275,26.59574468,52.74725275,98.71794872,26.59574468
167,53.84615385,26.59574468,53.84615385,98.71794872,27.65957447
168,54.94505495,26.59574468,54.94505495,98.71794872,27.65957447
169,56.04395604,26.59574468,56.04395604,98.71794872,27.65957447
170,56.04395604,26.59574468,56.04395604,98.71794872,27.65957447
171,57.14285714,26.59574468,57.14285714,98.71794872,27.65957447
172,57.77777778,26.88172043,57.77777778,98.7012987,27.65957447
173,58.88888889,26.88172043,58.88888889,98.7012987,27.65957447
174,60,27.95698925,60,98.7012987,27.65957447
175,60,26.88172043,60,98.7012987,26.59574468
176,60,26.88172043,60,98.7012987,26.59574468
177,58.88888889,26.88172043,58.88888889,98.7012987,26.59574468
178,58.88888889,26.88172043,58.88888889,98.7012987,26.59574468
179,58.88888889,25.80645161,58.88888889,98.7012987,25.53191489
180,58.88888889,26.88172043,58.88888889,98.7012987,26.59574468
181,58.88888889,26.88172043,58.88888889,98.7012987,26.59574468
182,58.88888889,26.59574468,58.88888889,98.71794872,26.31578947
183,58.88888889,26.31578947,58.88888889,98.73417722,26.04166667
184,60,26.04166667,60,98.75,25.77319588
185,60,25.77319588,60,98.7654321,25.51020408
186,61.11111111,26.53061224,61.11111111,98.7804878,26.26262626
187,62.22222222,26.26262626,62.22222222,98.79518072,26
188,63.33333333,27.27272727,63.33333333,98.80952381,26
189,63.33333333,27.27272727,63.33333333,97.64705882,26
190,64.44444444,27.27272727,64.44444444,97.6744186,26
191,65.55555556,27.27272727,65.55555556,97.70114943,26
192,66.66666667,27.27272727,66.66666667,97.72727273,26
193,66.66666667,27.27272727,66.66666667,97.75280899,26
194,66.29213483,27.27272727,66.29213483,97.72727273,26
195,67.41573034,27.27272727,67.41573034,97.72727273,26
196,68.53932584,28.28282828,68.53932584,97.72727273,26
197,68.53932584,28.28282828,68.53932584,97.72727273,26
198,67.41573034,28.28282828,67.41573034,97.72727273,26
199,67.41573034,29.29292929,67.41573034,97.72727273,26
200,68.53932584,29.29292929,68.53932584,97.72727273,26
201,68.53932584,29.29292929,68.53932584,97.72727273,26
202,69.66292135,29.29292929,69.66292135,97.75280899,26
203,70,29.29292929,70,97.77777778,26
204,69.23076923,29.29292929,69.23076923,97.8021978,26
205,69.56521739,30.3030303,68.47826087,97.82608696,26
206,69.89247312,31.31313131,68.8172043,97.84946237,27
207,70.21276596,31.31313131,69.14893617,97.87234043,27
208,70.21276596,31.31313131,69.14893617,97.87234043,27
209,69.47368421,31.31313131,68.42105263,97.89473684,27
210,68.42105263,30.3030303,67.36842105,97.89473684,27
211,68.42105263,29.29292929,67.36842105,97.89473684,26
212,68.42105263,29.29292929,67.36842105,97.89473684,26
213,68.42105263,29.29292929,67.36842105,97.89473684,26
214,67.36842105,28.28282828,66.31578947,97.89473684,25
215,67.36842105,28.28282828,66.31578947,97.89473684,25
216,67.70833333,29.29292929,66.66666667,97.91666667,26
217,68.04123711,30.3030303,67.01030928,97.93814433,27
218,68.04123711,30.3030303,67.01030928,97.93814433,27
219,68.04123711,30.3030303,67.01030928,97.93814433,28
220,69.07216495,30.3030303,68.04123711,97.93814433,28
221,70.10309278,30.3030303,69.07216495,97.93814433,28
222,70.10309278,30.3030303,69.07216495,97.93814433,28
223,69.07216495,30.6122449,68.04123711,97.91666667,28.28282828
224,68.04123711,30.6122449,67.01030928,97.91666667,28.28282828
225,69.07216495,30.6122449,68.04123711,97.91666667,28.28282828
226,68.04123711,30.6122449,67.01030928,97.91666667,28.28282828
227,68.04123711,29.59183673,67.01030928,97.91666667,27.27272727
228,68.04123711,29.59183673,67.01030928,97.91666667,27.27272727
229,68.04123711,30.6122449,67.01030928,97.91666667,28.28282828
230,69.07216495,31.63265306,68.04123711,97.91666667,29.29292929
231,69.07216495,31.63265306,68.04123711,97.91666667,29.29292929
232,69.07216495,31.63265306,68.04123711,97.91666667,29.29292929
233,69.07216495,31.63265306,68.04123711,97.91666667,29.29292929
234,69.07216495,31.63265306,68.04123711,97.91666667,29.29292929
235,69.07216495,32.65306122,68.04123711,97.91666667,29.29292929
236,69.07216495,33.67346939,68.04123711,97.91666667,30.3030303
237,69.07216495,33.67346939,68.04123711,97.91666667,30.3030303
238,69.07216495,34.69387755,68.04123711,97.91666667,31.31313131
239,69.07216495,34.69387755,68.04123711,97.91666667,31.31313131
240,69.07216495,34.69387755,68.04123711,97.91666667,31.31313131
241,69.07216495,34.69387755,68.04123711,97.91666667,31.31313131
242,69.07216495,34.69387755,68.04123711,97.91666667,31.31313131
243,69.07216495,35.71428571,68.04123711,97.91666667,31.31313131
244,70.10309278,36.73469388,69.07216495,97.91666667,32.32323232
245,70.10309278,36.73469388,69.07216495,97.91666667,32.32323232
246,70.10309278,37.75510204,69.07216495,97.91666667,33.33333333
247,70.10309278,37.75510204,69.07216495,97.91666667,33.33333333
248,70.10309278,36.73469388,69.07216495,97.91666667,32.32323232
249,70.10309278,37.75510204,69.07216495,97.91666667,33.33333333
250,70.10309278,37.75510204,69.07216495,97.91666667,32.32323232
251,71.13402062,37.75510204,70.10309278,97.91666667,33.33333333
252,71.13402062,38.7755102,70.10309278,97.91666667,34.34343434
253,71.13402062,39.79591837,70.10309278,97.91666667,35.35353535
254,71.13402062,39.79591837,70.10309278,97.91666667,35.35353535
255,71.13402062,40.81632653,70.10309278,97.91666667,35.35353535
256,71.13402062,41.83673469,70.10309278,97.91666667,36.36363636
257,72.16494845,41.83673469,71.13402062,97.91666667,37.37373737
258,72.16494845,42.85714286,71.13402062,97.91666667,38.38383838
259,72.16494845,42.85714286,71.13402062,97.91666667,38.38383838
260,73.19587629,43.87755102,72.16494845,97.91666667,39.39393939
261,73.19587629,43.87755102,72.16494845,97.91666667,40.4040404
262,73.19587629,44.89795918,72.16494845,97.91666667,41.41414141
263,73.19587629,45.91836735,72.16494845,98.95833333,41.41414141
264,73.19587629,45.91836735,72.16494845,98.95833333,41.41414141
265,74.22680412,46.93877551,73.19587629,98.95833333,42.42424242
266,74.22680412,47.95918367,73.19587629,98.95833333,43.43434343
267,74.22680412,48.97959184,73.19587629,98.95833333,43.43434343
268,73.19587629,48.97959184,72.16494845,98.95833333,43.43434343
269,73.19587629,50,72.16494845,98.95833333,44.44444444
270,74.22680412,51.02040816,73.19587629,98.95833333,45.45454545
271,74.22680412,52.04081633,73.19587629,98.95833333,46.46464646
272,74.48979592,52.52525253,73.46938776,98.96907216,47.47474747
273,74.48979592,53.53535354,73.46938776,98.96907216,48.48484848
274,74.48979592,53.53535354,73.46938776,98.96907216,49.49494949
275,74.48979592,54.54545455,73.46938776,98.96907216,50.50505051
276,74.48979592,55.55555556,73.46938776,98.96907216,51.51515152
277,75.51020408,56.56565657,74.48979592,98.96907216,52.52525253
278,75.51020408,56.56565657,74.48979592,98.96907216,52.52525253
279,75.51020408,57.57575758,74.48979592,98.96907216,53.53535354
280,76.53061224,57.57575758,75.51020408,98.96907216,53.53535354
281,77.55102041,58.58585859,76.53061224,98.96907216,54.54545455
282,78.57142857,59.5959596,77.55102041,98.96907216,55.55555556
283,78.57142857,59.5959596,77.55102041,98.96907216,55.55555556
284,78.57142857,59.5959596,77.55102041,98.96907216,55.55555556
285,79.59183673,60.60606061,78.57142857,98.96907216,56.56565657
286,79.59183673,60.60606061,78.57142857,98.96907216,56.56565657
287,79.59183673,61.61616162,78.57142857,98.96907216,57.57575758
288,79.59183673,61.61616162,78.57142857,98.96907216,58.58585859
289,79.59183673,62.62626263,78.57142857,100,59.5959596
290,79.59183673,63.63636364,78.57142857,100,60.60606061
291,79.59183673,64.64646465,78.57142857,100,61.61616162
292,79.59183673,65.65656566,78.57142857,100,62.62626263
293,80.6122449,66.66666667,79.59183673,100,63.63636364
294,80.80808081,66.66666667,79.7979798,100,64.64646465
295,80.80808081,67.67676768,79.7979798,100,65.65656566
296,80.80808081,67.67676768,79.7979798,100,66.66666667
297,81.81818182,68.68686869,80.80808081,100,67.67676768
298,82.82828283,69.6969697,81.81818182,100,68.68686869
299,83.83838384,69.6969697,82.82828283,100,69.6969697
300,82.82828283,70.70707071,81.81818182,100,70.70707071
301,83.83838384,71.71717172,82.82828283,100,71.71717172
302,83.83838384,72.72727273,82.82828283,100,72.72727273
303,83.83838384,73.73737374,82.82828283,100,73.73737374
304,84.84848485,74.74747475,83.83838384,100,74.74747475
305,83.83838384,73.73737374,83.83838384,100,74.74747475
306,83.83838384,73.73737374,83.83838384,100,74.74747475
307,83.83838384,74.74747475,83.83838384,100,75.75757576
308,84,74.74747475,84,100,75.75757576
309,84,74.74747475,84,100,75.75757576
310,85,75.75757576,85,100,76.76767677
311,84,76.76767677,84,100,77.77777778
312,84,76.76767677,84,100,77.77777778
313,84,76.76767677,84,100,77.77777778
314,85,77.77777778,85,100,78.78787879
315,85,77.77777778,85,100,78.78787879
316,85,77.77777778,85,100,78.78787879
317,85,77.77777778,85,100,78.78787879
318,85,77.77777778,85,100,78.78787879
319,86,78.78787879,86,100,78.78787879
320,85,78.78787879,85,98.98989899,78.78787879
321,84,78.78787879,84,98.98989899,78.78787879
322,85,79.7979798,85,98.98989899,79.7979798
323,86,80,85,99,80
324,87,81,86,99,81
325,87,82,86,99,82
326,88,83,87,99,83
327,87,83,86,99,83
328,86,82,85,99,82
329,86,82,85,99,82
330,86,82,85,99,82
331,85,81,84,99,81
332,84,80,83,99,80
333,84,80,83,99,80
334,83,80,82,99,80
335,82,80,81,99,80
336,82,80,81,99,80
337,82,79,81,99,79
338,82,79,81,99,79
339,82,79,81,99,79
340,82,80,81,99,80
341,83,81,82,99,81
342,83,80,82,99,80
343,83,80,82,99,81
344,83,80,82,99,81
345,82,79,81,99,80
346,82,79,81,99,80
347,82,79,81,99,80
348,82,80,81,99,81
349,82,79,81,99,80
350,82,80,81,99,81
351,82,80,81,99,81
352,82,80,81,99,81
353,82,80,81,99,81
354,82,80,81,99,81
355,82,80,81,99,81
356,82,80,81,99,81
357,82,80,81,99,81
358,82,80,81,99,81
359,81,80,80,99,81
360,80,79,79,99,80
361,80,79,79,99,80
362,79,78,78,99,79
363,79,77,78,99,78
364,79,77,78,99,78
365,79,77,78,99,78
366,78,76,77,99,77
367,78,76,77,99,76
368,79,77,78,99,77
369,79,76,78,99,76
370,79,76,78,99,76
371,79,76,78,99,76
372,79,75,78,99,75
373,79,75,78,99,75
374,79,75,78,99,75
375,78,74,77,99,74
376,77,73,76,99,73
377,76,73,75,99,72
378,77,74,76,99,73
379,76,74,75,99,73
380,76,74,75,99,73
381,76,74,75,99,73
382,76,74,75,99,73
383,77,75,76,99,74
384,77,76,76,99,75
385,77,76,76,99,75
386,77,76,76,99,75
387,76,75,75,99,74
388,76,75,75,99,74
389,77,75,76,99,74
390,77,75,76,99,74
391,77,75,76,99,74
392,77,75,76,99,74
393,77,75,76,99,74
394,77,76,76,99,74
395,77,76,76,99,74
396,77,76,76,99,74
397,77,76,76,99,74
398,77,76,76,99,74
399,77,76,76,99,74
400,78,76,77,99,74
401,78,76,77,99,74
402,78,75,77,99,73
403,78,75,77,99,73
404,78,75,77,99,73
405,79,76,78,99,74
406,79,76,78,99,74
407,79,76,78,99,74
408,79,77,78,99,75
409,80,78,79,99,76
410,80,78,79,99,76
411,80,77,79,99,75
412,79,76,78,99,74
413,78,75,77,99,73
414,78,75,77,99,73
415,77,74,76,99,72
416,77,74,76,99,72
417,76,73,75,99,71
418,76,73,75,99,71
419,76,73,75,99,71
420,77,74,76,100,72
421,78,75,77,100,73
422,78,75,77,100,73
423,78,74,78,100,72
424,77.77777778,73.73737374,77.77777778,100,71
425,77.77777778,72.72727273,76.76767677,100,70
426,77.77777778,72.72727273,76.76767677,100,70
427,77.77777778,72.72727273,76.76767677,100,70
428,77.77777778,73.73737374,76.76767677,100,71
429,77.77777778,73.73737374,76.76767677,100,71
430,77.77777778,72.72727273,76.76767677,100,70
431,77.77777778,72.72727273,76.76767677,100,70
432,77.77777778,73.73737374,76.76767677,100,71
433,78.78787879,74.74747475,77.77777778,100,72
434,78.78787879,75.75757576,77.77777778,100,72
435,79.7979798,75.75757576,78.78787879,100,72
436,78.78787879,74.74747475,78.78787879,100,72
437,78.78787879,74.74747475,78.78787879,100,72
438,78.78787879,73.73737374,78.78787879,100,71
439,77.77777778,72.72727273,77.77777778,100,70
440,76.76767677,71.71717172,76.76767677,98.98989899,69
441,76.76767677,70.70707071,76.76767677,98.98989899,68
442,76.76767677,71.71717172,76.76767677,98.98989899,69
443,76.76767677,71.71717172,76.76767677,98.98989899,69
444,76.76767677,71.71717172,75.75757576,98.98989899,69
445,76.76767677,71.71717172,75.75757576,98.98989899,69
446,76.76767677,71.71717172,75.75757576,98.98989899,69
447,75.75757576,70.70707071,74.74747475,98.98989899,68
448,75.75757576,70.70707071,74.74747475,98.98989899,68
449,74.74747475,70.70707071,73.73737374,97.97979798,68
450,74.74747475,70.70707071,73.73737374,97.97979798,68
451,74.74747475,70.70707071,73.73737374,97.97979798,68
452,74.74747475,70.70707071,73.73737374,97.97979798,68
453,74.74747475,69.6969697,73.73737374,97.97979798,67
454,73.73737374,68.68686869,72.72727273,97.97979798,66
455,72.72727273,68.68686869,71.71717172,97.97979798,66
456,72.72727273,68.68686869,71.71717172,97.97979798,66
457,72.72727273,68.68686869,71.71717172,97.97979798,66
458,72.72727273,68.68686869,71.71717172,97.97979798,66
459,73.73737374,68.68686869,72.72727273,97.97979798,66
460,74.74747475,69.6969697,73.73737374,97.97979798,67
461,74.74747475,69.6969697,73.73737374,97.97979798,67
462,75.75757576,70.70707071,74.74747475,97.97979798,68
463,75.75757576,71.71717172,74.74747475,97.97979798,69
464,75.75757576,71.71717172,74.74747475,97.97979798,69
465,75.75757576,71.71717172,74.74747475,97.97979798,69
466,76.76767677,71.71717172,75.75757576,97.97979798,69
467,75.75757576,70.70707071,74.74747475,97.97979798,69
468,75.75757576,70.70707071,74.74747475,97.97979798,69
469,75.75757576,70.70707071,74.74747475,97.97979798,69
470,75.75757576,70.70707071,74.74747475,97.97979798,69
471,75.75757576,69.6969697,74.74747475,97.97979798,68
472,75.75757576,70.70707071,74.74747475,97.97979798,69
473,75.75757576,70.70707071,74.74747475,97.97979798,69
474,75.75757576,70.70707071,74.74747475,97.97979798,69
475,76.76767677,70.70707071,75.75757576,97.97979798,69
476,77.77777778,70.70707071,76.76767677,97.97979798,69
477,78.78787879,69.6969697,77.77777778,97.97979798,69
478,78.78787879,69.6969697,77.77777778,97.97979798,69
479,79.7979798,69.6969697,78.78787879,97.97979798,69
480,78.78787879,68.68686869,77.77777778,97.97979798,68
481,78.78787879,68.68686869,77.77777778,97.97979798,68
482,78.78787879,68.68686869,77.77777778,97.97979798,68
483,78.78787879,68.68686869,77.77777778,97.97979798,68
484,78.78787879,68.68686869,77.77777778,97.97979798,68
485,78.78787879,68.68686869,77.77777778,97.97979798,68
486,78.78787879,68.68686869,77.77777778,97.97979798,68
487,79.7979798,69.6969697,78.78787879,97.97979798,69
488,78.78787879,68.68686869,77.77777778,96.96969697,68
489,77.77777778,67.67676768,76.76767677,96.96969697,67
490,77.77777778,67.67676768,76.76767677,96.96969697,67
491,77.77777778,66.66666667,76.76767677,96.96969697,66
492,77.77777778,65.65656566,76.76767677,96.96969697,65
493,77.77777778,65.65656566,76.76767677,96.96969697,65
494,77.77777778,65.65656566,76.76767677,96.96969697,65
495,76.76767677,64.64646465,75.75757576,96.96969697,64
496,76.76767677,64.64646465,75.75757576,96.96969697,64
497,76.76767677,64.64646465,75.75757576,96.96969697,64
498,75.75757576,64.64646465,74.74747475,96.96969697,64
499,75.75757576,64.64646465,74.74747475,96.96969697,64
500,75.75757576,64.64646465,74.74747475,96.96969697,64
501,75.75757576,64.64646465,74.74747475,96.96969697,64
502,74.74747475,65.65656566,73.73737374,96.96969697,65
503,73.73737374,65.65656566,72.72727273,96.96969697,65
504,73.73737374,65.65656566,72.72727273,96.96969697,65
505,73.73737374,65.65656566,72.72727273,96.96969697,65
506,73.73737374,65.65656566,72.72727273,96.96969697,65
507,73.73737374,65.65656566,72.72727273,96.96969697,65
508,73.73737374,64.64646465,72.72727273,96.96969697,64
509,73.73737374,64.64646465,72.72727273,96.96969697,64
510,72.72727273,64.64646465,71.71717172,96.96969697,64
511,73.73737374,65.65656566,72.72727273,96.96969697,65
512,74.74747475,66.66666667,73.73737374,96.96969697,66
513,75.75757576,67.67676768,74.74747475,96.96969697,67
514,74.74747475,66.66666667,73.73737374,96.96969697,66
515,75.75757576,67.67676768,74.74747475,96.96969697,67
516,75.75757576,67.67676768,74.74747475,96.96969697,67
517,76.76767677,68.68686869,75.75757576,96.96969697,68
518,76.76767677,68.68686869,75.75757576,96.96969697,68
519,76.76767677,68.68686869,75.75757576,96.96969697,68
520,76.76767677,68.68686869,75.75757576,96.96969697,68
521,76.76767677,68.68686869,75.75757576,96.96969697,68
522,76.76767677,68.68686869,75.75757576,96.96969697,68
523,75.75757576,69.6969697,74.74747475,96.96969697,69
524,76,69,75,97,69
525,76,69,76,97,69
526,75,68,75,97,68
527,76,69,76,97,69
528,77,69,77,97,69
529,76,69,76,97,68
530,76,70,76,97,69
531,77,71,77,97,70
532,78,71,78,97,70
533,78,71,78,97,70
534,78,71,78,97,71
535,78,71,78,97,71
536,79,72,78,97,71
537,79,73,78,97,72
538,78,73,77,97,72
539,79,74,78,97,73
540,80,75,79,98,74
541,80,75,79,98,74
542,80,75,79,98,74
543,80,75,79,98,74
544,79,75,79,98,74
545,80,76,80,98,75
546,80,76,80,98,75
547,81,76,81,98,75
548,81,76,81,98,75
549,82,77,82,99,76
550,82,77,82,99,76
551,82,77,82,99,75
552,82,77,82,99,75
553,82,78,82,99,76
554,83,78,83,99,76
555,84,78,84,99,76
556,83,77,83,99,75
557,82,76,82,99,74
558,82,76,82,99,74
559,81,76,81,99,74
560,80,75,80,99,73
561,80,75,80,99,73
562,80,75,80,99,73
563,80,75,80,99,73
564,80,75,80,99,73
565,80,75,80,99,73
566,80,76,80,99,74
567,81,77,81,99,75
568,80,76,80,99,74
569,80,77,80,99,75
570,80,77,80,99,75
571,80,78,80,99,76
572,80,78,80,99,76
573,80,78,80,99,76
574,80,78,80,99,76
575,79,78,79,99,76
576,79,79,79,98,77
577,79,80,79,98,78
578,79,80,79,98,78
579,79,80,79,98,78
580,80,80,80,98,78
581,80,80,80,98,78
582,79,79,79,98,77
583,79,79,79,98,77
584,78,78,78,97,76
585,77,77,77,97,75
586,77,76,77,97,74
587,76,75,76,97,73
588,76,75.75757576,76,97.97979798,73.73737374
589,76,76.53061224,76,97.95918367,74.48979592
590,75,75.51020408,75,97.93814433,73.46938776
591,74,75.51020408,74,97.93814433,73.46938776
592,74,76.53061224,74,97.93814433,74.48979592
593,74,75.51020408,74,97.93814433,73.46938776
594,74,74.48979592,74,97.93814433,72.44897959
595,75,74.48979592,75,97.93814433,72.44897959
596,74,73.46938776,74,97.93814433,71.42857143
597,74,73.46938776,74,97.93814433,71.42857143
598,74,72.44897959,74,96.90721649,70.40816327
599,74,72.44897959,74,96.90721649,70.40816327
600,74,72.44897959,74,95.87628866,70.40816327
601,73,71.42857143,73,95.87628866,69.3877551
602,73,71.42857143,73,95.87628866,69.3877551
603,74,71.42857143,74,95.87628866,69.3877551
604,74,70.40816327,74,95.87628866,68.36734694
605,73,69.3877551,73,95.87628866,67.34693878
606,72.72727273,68.36734694,72.72727273,95.83333333,66.32653061
607,72.44897959,67.34693878,72.44897959,95.78947368,65.30612245
608,72.44897959,68.36734694,72.44897959,95.78947368,66.32653061
609,72.44897959,68.36734694,72.44897959,95.78947368,66.32653061
610,73.46938776,68.36734694,73.46938776,95.78947368,66.32653061
611,73.46938776,68.36734694,73.46938776,95.78947368,66.32653061
612,73.46938776,68.36734694,73.46938776,95.78947368,66.32653061
613,72.44897959,67.34693878,72.44897959,95.78947368,65.30612245
614,73.46938776,68.36734694,73.46938776,95.78947368,66.32653061
615,73.46938776,68.36734694,73.46938776,95.78947368,66.32653061
616,73.46938776,68.36734694,73.46938776,95.78947368,66.32653061
617,73.46938776,68.36734694,73.46938776,95.78947368,66.32653061
618,73.46938776,68.36734694,73.46938776,95.78947368,66.32653061
619,73.46938776,68.36734694,73.46938776,95.78947368,66.32653061
620,73.46938776,67.34693878,73.46938776,95.78947368,65.30612245
621,72.44897959,67.34693878,72.44897959,95.78947368,65.30612245
622,72.44897959,67.34693878,72.44897959,95.78947368,65.30612245
623,73.46938776,66.32653061,73.46938776,95.78947368,64.28571429
624,72.44897959,66.32653061,72.44897959,95.78947368,64.28571429
625,72.44897959,67.34693878,72.44897959,95.78947368,65.30612245
626,73.46938776,68.36734694,73.46938776,95.78947368,66.32653061
