pointer,OQ818325,PP711945,PP711912,PP711930,PP766469,PV788825
89,96.93877551,19,6.060606061,21,9.183673469,17.17171717
90,96.93877551,19,6.060606061,21,9.183673469,17.17171717
91,96.93877551,18,5.050505051,21,10.20408163,18.18181818
92,96.93877551,17,5.050505051,20,11.2244898,18.18181818
93,96.93877551,18,6.060606061,21,12.24489796,19.19191919
94,96.93877551,17,6.060606061,20,13.26530612,19.19191919
95,96.93877551,17,5.050505051,19,13.26530612,19.19191919
96,96.93877551,17,5.050505051,19,13.26530612,19.19191919
97,96.93877551,17,5.050505051,19,13.26530612,19.19191919
98,96.93877551,17,5.050505051,19,13.26530612,19.19191919
99,96.93877551,17,5.050505051,19,13.26530612,19.19191919
100,96.93877551,17,5.050505051,18,13.26530612,19.19191919
101,96.93877551,18,6.060606061,18,13.26530612,19.19191919
102,96.93877551,18,6.060606061,18,14.28571429,20.2020202
103,96.93877551,18,6.060606061,18,15.30612245,20.2020202
104,96.93877551,18,6.060606061,18,15.30612245,20.2020202
105,96.93877551,18,6.060606061,18,15.30612245,20.2020202
106,96.93877551,18,6.060606061,18,16.32653061,21.21212121
107,96.93877551,19,7.070707071,19,16.32653061,21.21212121
108,97.95918367,19,7.070707071,19,16.32653061,21.21212121
109,97.95918367,19,7.070707071,19,16.32653061,21.21212121
110,97.97979798,19,7.070707071,20,17.17171717,22.22222222
111,97.97979798,19,7.070707071,20,18.18181818,22.22222222
112,97.97979798,19,7.070707071,20,19.19191919,22.22222222
113,97.97979798,19,7.070707071,19,19.19191919,22.22222222
114,98.98989899,19,7.070707071,20,20.2020202,23.23232323
115,98.98989899,19,7.070707071,20,21.21212121,24.24242424
116,98.98989899,19,7.070707071,20,22.22222222,25.25252525
117,98.98989899,19,7.070707071,20,23.23232323,26.26262626
118,98.98989899,19,7.070707071,20,24.24242424,27.27272727
119,98.98989899,19,7.070707071,20,25.25252525,28.28282828
120,98.98989899,19,7.070707071,20,26.26262626,29.29292929
121,98.98989899,19,7.070707071,20,26.26262626,29.29292929
122,98.98989899,19,7.070707071,20,27.27272727,30.3030303
123,98.98989899,19,7.070707071,20,28.28282828,30.3030303
124,98.98989899,19,7.070707071,20,28.28282828,29.29292929
125,98.98989899,19,7.070707071,20,29.29292929,30.3030303
126,98.98989899,19,7.070707071,21,28.28282828,29.29292929
127,98.98989899,19,6.060606061,21,28.28282828,29.29292929
128,98.98989899,19,6.060606061,21,27.27272727,28.28282828
129,98.98989899,19,6.060606061,21,27.27272727,28.28282828
130,98.98989899,19,6.060606061,21,27.27272727,28.28282828
131,98.98989899,19,6.060606061,21,27.27272727,29.29292929
132,98.98989899,19,6.060606061,21,27.27272727,29.29292929
133,98.98989899,19,6.060606061,21,28.28282828,30.3030303
134,98.98989899,19,6.060606061,21,29.29292929,31.31313131
135,98.98989899,19,6.060606061,21,29.29292929,30.3030303
136,98.98989899,19,6.060606061,22,30.3030303,31.31313131
137,98.98989899,19,6.060606061,22,31.31313131,32.32323232
138,98.98989899,19,7.070707071,22,31.31313131,32.32323232
139,98.98989899,19,7.070707071,22,31.31313131,32.32323232
140,98.98989899,19,7.070707071,22,31.31313131,32.32323232
141,100,19,7.070707071,22,32.32323232,33.33333333
142,100,19,7.070707071,22,33.33333333,34.34343434
143,100,19,7.070707071,22,34.34343434,35.35353535
144,100,19,7.070707071,22,35.35353535,36.36363636
145,100,20,8.080808081,23,36.36363636,37.37373737
146,100,20,8.080808081,23,37.37373737,38.38383838
147,100,20,8.080808081,24,37.37373737,38.38383838
148,100,20,8.080808081,24,38.38383838,39.39393939
149,100,21,9.090909091,25,39.39393939,40.4040404
150,100,21,9.090909091,25,39.79591837,40.81632653
151,100,21,9.090909091,25,40.81632653,41.83673469
152,100,21,9.090909091,25,40.81632653,41.83673469
153,100,21,9.090909091,25,40.81632653,41.83673469
154,100,21,9.090909091,25,40.81632653,41.83673469
155,100,22,9.090909091,25,40.81632653,41.83673469
156,100,22,9.090909091,25,40.81632653,41.83673469
157,100,22,9.090909091,25,40.81632653,41.83673469
158,100,23,9.090909091,26,40.81632653,41.83673469
159,100,24,10.1010101,27,40.81632653,41.83673469
160,100,25,11.11111111,28,40.81632653,41.83673469
161,100,26,12.12121212,29,40.81632653,41.83673469
162,100,27,13.13131313,30,40.81632653,41.83673469
163,100,28,14.14141414,31,41.83673469,42.85714286
164,100,28,15.15151515,31,42.85714286,42.85714286
165,100,29,14.14141414,31,42.85714286,42.85714286
166,100,30,15.15151515,32,42.85714286,42.85714286
167,100,30,15.15151515,32,43.87755102,43.87755102
168,100,30,16.16161616,32,44.89795918,44.89795918
169,100,30,17.17171717,32,44.89795918,44.89795918
170,100,30,18.18181818,32,45.91836735,45.91836735
171,100,29,18.18181818,32,46.93877551,46.93877551
172,100,28,18.18181818,31,45.91836735,45.91836735
173,100,28,19.19191919,31,46.93877551,46.93877551
174,100,27,19.19191919,31,46.93877551,46.93877551
175,100,28,20.2020202,32,47.95918367,47.95918367
176,100,29,21.21212121,32,47.95918367,47.95918367
177,100,30,22.22222222,32,47.95918367,47.95918367
178,100,30,23.23232323,33,48.97959184,48.97959184
179,100,30,24.24242424,33,50,50
180,100,31,25.25252525,34,51.02040816,51.02040816
181,100,32,26.26262626,35,51.02040816,51.02040816
182,100,32,27.27272727,35,52.04081633,52.04081633
183,100,33,28,36,52.52525253,52.52525253
184,100,34,28,36,51.51515152,52.52525253
185,100,34,29,36,51.51515152,52.52525253
186,100,33,29,35,50.50505051,52.52525253
187,100,33,29,35,51.51515152,53.53535354
188,100,33,29,36,51.51515152,53.53535354
189,100,33,30,36,52.52525253,54.54545455
190,100,33,31,37,52.52525253,54.54545455
191,100,33,31,37,51.51515152,53.53535354
192,100,34,32,38,51.51515152,53.53535354
193,100,34,32,38,51.51515152,53.53535354
194,100,34,32,38,50.50505051,52.52525253
195,100,35,32,39,50.50505051,52.52525253
196,100,36,33,40,51.51515152,52.52525253
197,100,37,34,41,52.52525253,53.53535354
198,100,37,34,41,52.52525253,53.53535354
199,100,37,34,41,53.53535354,54.54545455
200,100,37,35,42,53.53535354,54.54545455
201,100,37,35,43,54.54545455,55.55555556
202,100,37,36,43,53.53535354,54.54545455
203,100,37,36,44,52.52525253,53.53535354
204,100,37,37,44,53.53535354,54.54545455
205,100,38,38,45,54.54545455,55.55555556
206,98.98989899,39,39,46,53.53535354,54.54545455
207,98.98989899,38,38,45,53.53535354,54.54545455
208,98.98989899,39,39,46,54.54545455,55.55555556
209,98.98989899,40,40,47,55.55555556,56.56565657
210,98.98989899,40,41,47,55.55555556,56.56565657
211,98.98989899,41,42,48,54.54545455,55.55555556
212,98.98989899,41,42,48,53.53535354,54.54545455
213,98.98989899,41,42,48,53.53535354,54.54545455
214,98.98989899,42,43,48,53.53535354,54.54545455
215,98.98989899,43,44,49,53.53535354,54.54545455
216,98.98989899,44,45,50,53.53535354,54.54545455
217,98.98989899,44,45,50,52.52525253,53.53535354
218,98.98989899,45,46,51,52.52525253,53.53535354
219,98.98989899,46,47,52,52.52525253,53.53535354
220,98.98989899,47,48,53,52.52525253,53.53535354
221,98.98989899,48,49,54,53.53535354,54.54545455
222,98.98989899,48,49,54,53.53535354,54.54545455
223,98.98989899,48,49,54,53.53535354,54.54545455
224,98.98989899,49,50,55,54.54545455,55.55555556
225,98.98989899,50,51,56,53.53535354,54.54545455
226,98.98989899,51,52,56,53.53535354,54.54545455
227,98.98989899,52,53,57,54.54545455,55.55555556
228,98.98989899,53,54,58,55.55555556,56.56565657
229,98.98989899,54,55,59,56.56565657,57.57575758
230,98.98989899,55,56,60,57.57575758,58.58585859
231,98.98989899,56,56,61,58.58585859,58.58585859
232,98.98989899,57,57,62,59.5959596,59.5959596
233,98.98989899,58,58,63,59.5959596,59.5959596
234,98.98989899,59,59,64,59.5959596,59.5959596
235,98.98989899,59,59,64,58.58585859,59.5959596
236,98.98989899,60,60,64,58.58585859,59.5959596
237,98.98989899,60,60,64,57.57575758,58.58585859
238,98.98989899,60,60,64,57.57575758,58.58585859
239,98.98989899,61,61,65,58.58585859,59.5959596
240,98.98989899,62,62,66,59.5959596,60.60606061
241,98.98989899,63,63,67,59.5959596,60.60606061
242,98.98989899,64,64,68,59.5959596,60.60606061
243,98.98989899,65,65,69,59.5959596,60.60606061
244,98.98989899,66,66,69,59.5959596,60.60606061
245,98.98989899,66,66,69,59.5959596,60.60606061
246,98.98989899,67,67,70,59.5959596,60.60606061
247,98.98989899,68,68,70,60.60606061,61.61616162
248,98.98989899,69,69,71,60.60606061,61.61616162
249,98.98989899,69,69,71,60.60606061,61.61616162
250,99,70,70,72,61,62
251,99,71,71,73,61,62
252,99,72,72,74,62,63
253,99,73,73,75,63,64
254,99,73,73,76,63,64
255,99,73,74,77,64,65
256,99,74,75,78,65,66
257,99,75,76,79,66,67
258,99,75,77,79,67,68
259,99,74,76,79,68,69
260,99,73,75,79,69,70
261,99,73,75,79,70,71
262,99,73,75,79,71,72
263,99,73,75,78,71,72
264,99,73,75,78,71,72
265,99,72,75,79,72,73
266,99,71,74,78,73,74
267,99,71,74,78,73,74
268,99,71,74,78,73,74
269,99,71,74,78,74,75
270,99,71,74,78,74,75
271,99,72,75,78,74,75
272,99,73,76,79,75,76
273,99,73,76,79,75,76
274,99,74,77,80,76,77
275,99,74,77,80,76,77
276,99,74,77,79,76,77
277,99,74,77,78,77,78
278,99,74,77,77,77,78
279,99,74,77,76,77,78
280,99,74,77,76,77,78
281,99,74,77,76,78,79
282,99,74,77,76,78,79
283,99,74,77,76,78,79
284,99,74,78,77,79,79
285,99,74,78,77,79,79
286,99,75,79,78,80,79
287,99,76,80,78,80,79
288,99,77,81,77,81,80
289,99,77,81,77,81,80
290,99,78,81,77,82,81
291,99,79,82,78,83,82
292,99,79,82,78,83,82
293,99,79,82,78,83,82
294,99,80,83,79,84,83
295,99,80,84,79,85,84
296,99,80,84,79,85,85
297,99,80,84,78,85,85
298,99,80,85,79,86,86
299,99,80,85,79,85,85
300,99,81,85,78,86,86
301,99,81,85,78,86,86
302,99,82,85,79,87,87
303,99,83,86,79,88,88
304,99,84,86,80,88,88
305,99,84,86,80,88,88
306,100,83,85,79,88,88
307,100,84,86,80,89,89
308,100,84,86,80,89,89
309,100,84,86,80,89,89
310,100,85,86,80,89,89
311,100,85,86,80,90,90
312,100,86,87,81,91,91
313,100,86,87,82,92,92
314,100,86,87,82,92,92
315,100,86,87,82,92,92
316,100,86,87,82,92,92
317,100,87,88,83,93,93
318,100,87,88,83,93,93
319,100,87,88,83,93,93
320,100,87,88,83,93,93
321,100,87,88,83,93,93
322,100,88,89,84,93,93
323,100,89,90,85,93,93
324,100,89,90,85,93,93
325,100,89,90,85,94,94
326,100,89,89,84,95,95
327,100,89,89,84,95,95
328,100,89,89,84,95,95
329,100,89,89,84,95,95
330,100,89,89,84,95,95
331,100,89,89,84,95,95
332,100,89,89,84,95,95
333,100,89,89,83,95,95
334,100,89,89,83,95,95
335,100,90,90,84,96,96
336,100,90,90,84,96,96
337,100,91,91,85,97,97
338,100,91,91,85,97,97
339,100,91,91,85,97,97
340,100,91,91,85,97,97
341,100,91,91,85,97,97
342,100,91,91,85,97,97
343,100,91,91,85,97,97
344,100,91,91,86,97,97
345,100,91,91,86,97,97
346,100,91,91,86,97,97
347,100,91,91,86,97,97
348,100,91,91,86,97,97
349,100,90,90,85,96,96
350,100,90,90,85,96,96
351,100,90,90,85,96,96
352,100,89,89,84,95,95
353,100,89,89,84,95,95
354,100,90,90,84,96,96
355,100,89,89,83,95,96
356,100,88,88,82,94,95
357,100,87,87,81,93,94
358,100,87,87,81,93,94
359,100,87,87,80,93,94
360,100,88,88,80,93,94
361,100,88,88,80,93,94
362,100,88,88,80,93,93
363,100,87,87,80,93,93
364,100,87,87,80,93,93
365,100,87,87,79,93,93
366,100,88,88,80,93,93
367,100,88,88,80,93,93
368,100,88,88,80,93,93
369,100,88,88,80,93,93
370,100,87,87,79,93,93
371,100,86,86,78,93,93
372,100,86,86,78,93,93
373,100,86,86,78,93,93
374,100,86,86,78,93,93
375,100,86,86,78,93,93
376,100,86,86,79,93,93
377,100,86,86,80,93,93
378,100,86,86,81,93,93
379,100,86,86,82,93,93
380,100,85,85,81,93,93
381,100,85,85,81,93,93
382,100,85,85,81,93,93
383,100,85,85,81,93,93
384,100,85,85,81,93,93
385,100,85,85,81,93,93
386,100,85,85,81,93,93
387,100,85,85,82,93,93
388,100,85,85,83,93,93
389,100,85,85,83,93,92
390,100,85,85,83,93,92
391,100,85,85,83,92,92
392,100,85,85,83,92,92
393,100,85,85,82,91,92
394,100,85,85,82,91,92
395,100,84,84,81,91,92
396,100,84,84,81,91,92
397,100,83,84,82,91,92
398,100,84,84,82,91,92
399,100,85,85,83,92,93
400,100,85,85,84,92,93
401,100,85,85,84,92,93
402,100,85,85,84,92,93
403,100,85,85,84,92,93
404,100,85,85,84,92,93
405,100,85,85,84,92,93
406,100,86,86,85,93,94
407,100,86,86,85,92,94
408,100,85,85,85,91,94
409,100,85,85,85,91,94
410,100,84,84,84,91,94
411,100,84,84,84,91,94
412,100,84,84,84,91,94
413,100,85,85,84,91,94
414,100,85,85,83,91,94
415,100,85,85,83,91,94
416,100,85,85,83,91,94
417,100,85,85,82,91,94
418,100,85,84,81,91,94
419,99,84,83,80,90,93
420,99,83,82,79,89,92
421,99,83,81,78,88,92
422,99,83,81,77,88,92
423,99,83,81,77,88,92
424,99,82,80,76,87,91
425,99,82,80,75,87,91
426,99,81,80,75,87,91
427,99,81,80,75,87,91
428,99,80,79,74,87,91
429,99,79,79,73,87,91
430,99,79,78,72,87,91
431,98,78,77,71,87,90
432,98,77,76,70,86,89
433,98,76,75,70,86,89
434,98,75,74,69,85,88
435,98,75,74,69,85,88
436,98,75,74,69,85,88
437,98,75,74,68,85,88
438,98,75,74,68,85,88
439,98,75,74,68,85,88
440,98,75,74,68,85,88
441,98,74,73,67,85,88
442,98,74,73,67,85,88
443,98,74,73,67,85,88
444,98,73,72,66,85,88
445,98,73,71,66,85,88
446,98,73,71,65,85,88
447,98,73,71,65,85,88
448,98,73,71,65,85,88
449,98,74,72,66,86,89
450,98,74,72,66,86,89
451,98,74,72,66,86,89
452,98,74,72,66,87,90
453,98,74,72,66,87,90
454,98,74,72,66,87,90
455,98,75,73,67,88,90
456,98,76,74,68,89,91
457,98,77,75,69,90,92
458,98,77,75,69,90,92
459,98,78,76,70,90,92
460,98,78,76,70,90,92
461,98,78,76,70,90,92
462,98,78,76,70,90,93
463,98,79,77,71,90,93
464,98,79,77,71,90,93
465,98,80,78,72,90,93
466,98,80,78,72,90,93
467,98,80,78,72,90,93
468,98,80,78,72,90,93
469,98,80,78,72,90,93
470,98,81,79,73,90,93
471,98,82,80,74,90,93
472,98,82,80,74,90,93
473,98,82,80,74,90,93
474,98,82,80,74,90,93
475,98,82,80,74,90,93
476,98,82,80,74,90,93
477,98,82,80,74,90,93
478,98,82,80,74,90,93
479,98,82,80,74,90,93
480,98,83,81,75,90,93
481,98,83,81,75,90,93
482,98,83,81,75,90,93
483,98,83,81,75,90,93
484,98,82,81,74,90,93
485,98,82,81,74,90,93
486,98,82,81,73,90,93
487,98,82,81,73,90,93
488,98,81,80,72,90,93
489,98,81,80,72,90,94
490,98,80,79,71,89,93
491,98,80,79,71,90,93
492,98,79,78,70,89,92
493,98,79,78,71,89,91
494,98,79,78,70,89,91
495,98,79,78,70,88,91
496,98,79,78,70,88,91
497,98,80,78,70,88,91
498,98,79,77,69,88,91
499,98,78,76,68,88,91
500,98,77,75,67,88,91
501,98,77,75,67,88,91
502,98,77,75,67,88,91
503,98,77,75,67,87,91
504,98,77,75,67,87,91
505,98,77,75,67,87,90
506,98,77,75,67,87,90
507,98,76,74,66,88,90
508,98,77,75,66,88,90
509,98,77,75,66,88,90
510,98,78,76,67,88,90
511,98,77,75,66,87,89
512,98,77,75,66,87,88
513,98,77,75,66,87,88
514,98,77,75,67,87,88
515,98,77,75,67,87,88
516,98,77,75,67,87,88
517,98,77,75,68,87,88
518,98,77,76,69,87,88
519,99,78,77,70,88,89
520,99,79,78,71,89,90
521,99,79,79,72,90,90
522,99,78,78,72,89,89
523,99,78,77,72,89,89
524,99,79,78,73,90,90
525,99,79,78,74,90,90
526,99,80,78,75,90,90
527,99,80,78,75,90,90
528,99,81,79,76,90,90
529,99,82,79,77,90,90
530,99,82,80,78,90,90
531,100,83,81,79,90,91
532,100,84,82,80,91,92
533,100,85,83,81,91,92
534,100,86,84,82,92,93
535,100,86,84,82,92,93
536,100,86,84,82,92,93
537,100,86,84,83,92,93
538,100,86,84,83,92,93
539,100,86,84,83,92,93
540,100,86,84,83,92,93
541,100,87,85,84,92,93
542,100,87,85,84,92,93
543,100,87,85,84,92,93
544,100,87,85,84,91,92
545,100,87,86,84,91,92
546,100,87,86,85,90,92
547,100,87,86,85,90,92
548,100,87,86,85,90,92
549,100,87,86,85,90,92
550,100,87,86,85,90,92
551,100,87,86,85,90,92
552,100,88,87,86,90,92
553,100,88,87,86,90,92
554,100,88,87,86,90,92
555,100,88,87,86,90,92
556,100,88,87,86,90,92
557,100,88,87,86,90,92
558,100,88,87,86,90,92
559,100,88,86,86,90,92
560,100,88,86,86,90,92
561,100,88,86,86,90,92
562,100,88,86,86,90,92
563,100,88,86,86,90,92
564,100,88,86,86,90,92
565,100,87,85,85,90,92
566,100,87,85,85,90,92
567,100,87,85,85,90,92
568,100,87,85,85,90,92
569,100,87,85,85,90,92
570,100,87,85,85,89,91
571,100,87,85,85,89,91
572,100,87,85,85,89,91
573,100,87,85,85,89,91
574,100,87,85,85,89,91
575,100,87,85,85,89,91
576,100,87,85,85,89,91
577,100,86,84,85,89,91
578,100,85,83,84,89,91
579,100,85,83,84,89,91
580,100,84,83,84,89,91
581,100,84,82,83,88,90
582,100,83,81,82,87,89
583,100,82,80,81,86,88
584,100,83,80,82,86,88
585,100,82,79,81,85,87
586,100,81,78,81,85,87
587,100,80,77,80,84,86
588,100,81,78,81,84,86
589,100,81,78,81,84,86
590,100,82,79,82,85,87
591,100,82,79,82,85,87
592,100,82,79,82,86,88
593,100,82,79,82,87,89
594,100,82,79,83,87,89
595,100,82,79,83,88,89
596,100,82,79,83,88,89
597,100,82,79,82,88,89
598,100,83,80,83,88,89
599,100,84,81,84,88,89
600,100,85,82,85,88,89
601,100,85,82,85,88,89
602,100,85,82,85,88,89
603,100,85,82,85,89,89
604,100,85,82,85,89,89
605,100,85,82,85,89,90
606,100,85,82,85,89,90
607,100,86,83,86,89,90
608,100,86,83,86,90,90
609,100,86,83,86,90,90
610,100,85,82,85,89,89
611,100,85,82,86,89,89
612,100,85,82,86,89,90
613,100,84,81,85,89,90
614,100,83,80,84,89,90
615,100,83,80,84,89,90
616,100,83,80,84,89,90
617,100,83,80,84,89,90
618,100,83,80,84,89,90
619,100,83,80,84,89,90
620,100,83,80,84,89,90
621,100,82,79,83,88,90
622,100,82,79,83,89,91
623,100,82,80,83,89,91
624,100,82,79,82,89,91
625,100,82,79,82,89,91
626,100,82,80,82,89,91
627,100,82,80,82,89,91
628,100,82,80,82,89,91
629,100,82,80,82,89,91
630,100,82,80,82,89,91
631,100,82,80,82,89,91
632,100,82,80,82,89,91
633,100,82,80,82,89,91
634,100,82,80,82,89,91
635,100,82,80,82,89,91
636,100,81,79,81,89,91
637,100,81,79,81,89,91
638,100,81,79,81,89,91
639,100,81,79,81,89,91
640,100,81,79,81,89,91
641,100,81,79,81,89,91
642,100,81,79,81,89,91
643,100,81,79,81,89,91
644,100,82,80,82,90,92
645,100,82,80,82,90,92
646,100,82,80,82,91,92
647,100,82,80,82,90,91
648,100,82,80,82,90,91
649,100,82,80,82,90,91
650,100,82,80,82,90,91
651,100,82,80,82,90,91
652,100,82,80,82,90,91
653,100,82,80,82,90,91
654,100,82,80,82,90,91
655,100,82,80,82,90,91
656,100,82,80,82,90,91
657,100,81,79,81,90,91
658,100,81,79,81,89,90
659,100,81,80,81,89,90
660,100,80,80,81,88,89
661,100,80,80,81,88,89
662,100,80,80,81,88,89
663,100,79,79,80,87,88
664,100,79,79,80,86,88
665,100,80,80,81,86,88
666,100,80,80,81,86,88
667,100,80,80,81,86,88
668,100,80,80,81,86,88
669,100,80,80,81,86,88
670,100,80,80,81,87,89
671,100,80,80,81,87,89
672,100,79,79,80,87,89
673,100,79,79,80,87,89
674,100,79,79,80,87,89
675,100,79,79,80,87,89
676,100,79,79,80,87,89
677,100,80,80,80,87,89
678,100,81,81,81,87,89
679,100,81,81,81,87,89
680,100,82,81,81,87,89
681,100,82,81,82,88,90
682,100,83,82,83,89,91
683,100,84,83,83,90,92
684,100,84,83,83,90,91
685,100,84,83,84,90,91
686,100,85,84,85,90,91
687,100,85,84,86,91,92
688,100,85,84,86,91,92
689,100,85,84,86,91,92
690,100,85,84,86,91,92
691,100,85,84,86,91,92
692,100,86,85,87,91,92
693,100,86,85,87,91,92
694,100,86,85,87,91,92
695,100,87,86,88,91,92
696,100,87,86,88,91,92
697,100,87,86,89,91,92
698,100,86,85,88,91,92
699,100,86,85,88,91,92
700,100,86,85,88,91,92
701,100,86,85,88,91,92
702,100,86,85,88,91,92
703,100,86,85,88,91,92
704,100,86,85,88,91,92
705,100,86,85,88,91,92
706,100,86,85,88,91,92
707,100,86,85,88,91,92
708,100,86,85,88,91,92
709,100,86,85,88,91,92
710,100,87,86,89,92,93
711,100,87,87,89,93,94
712,100,87,87,89,93,94
713,100,88,88,90,93,94
714,100,89,89,91,93,94
715,100,89,89,91,93,94
716,100,89,89,91,93,94
717,100,88,88,90,93,94
718,100,87,87,89,93,94
719,100,87,87,89,93,94
720,100,87,87,89,93,94
721,100,87,87,89,94,94
722,100,88,88,90,94,94
723,100,88,88,89,94,94
724,100,88,89,90,94,94
725,100,87,88,89,93,93
726,100,87,88,89,93,93
727,100,87,88,89,93,93
728,100,87,88,89,93,93
729,100,87,88,89,93,93
730,100,87,88,89,93,93
731,100,87,88,89,93,93
732,100,87,88,89,93,93
733,100,87,88,89,93,93
734,100,87,88,89,93,93
735,100,87,88,89,93,93
736,100,87,88,90,93,93
737,100,86,87,89,93,93
738,100,86,87,89,93,93
739,100,86,87,89,93,93
740,100,85,86,89,92,92
741,100,85,86,89,92,92
742,100,85,86,89,92,92
743,100,85,86,89,92,92
744,100,85,86,89,92,92
745,100,85,86,89,92,92
746,100,85,86,89,92,92
747,100,85,86,89,93,93
748,100,85,86,89,93,93
749,100,85,86,89,93,93
750,100,85,86,89,93,93
751,100,85,86,89,93,93
752,100,85,86,89,93,93
753,100,85,86,88,93,93
754,100,85,86,88,93,93
755,100,84,85,88,93,93
756,100,84,85,88,93,93
757,100,85,86,89,93,93
758,100,85,86,89,94,94
759,100,85,86,89,94,94
760,100,86,86,89,95,95
761,100,86,86,89,95,95
762,100,86,86,89,95,95
763,100,87,87,90,96,96
764,100,87,87,89,97,96
765,100,87,87,89,97,96
766,100,87,87,89,97,96
767,100,87,87,89,97,96
768,100,86,86,88,97,96
769,100,85,85,87,97,96
770,100,85,85,87,97,96
771,100,85,85,87,97,96
772,100,86,86,88,97,96
773,100,85,85,87,97,96
774,100,84,84,87,96,95
775,100,84,84,87,96,95
776,100,84,84,87,96,95
777,100,83,83,86,96,95
778,100,82,83,85,96,95
779,100,81,82,85,95,94
780,100,80,81,84,94,93
781,100,79,81,83,94,93
782,100,78,80,82,93,92
783,100,78,80,83,93,92
784,100,78,80,83,93,93
785,100,78,80,82,93,93
786,100,78,80,82,93,93
787,100,79,81,82,93,93
788,100,79,81,82,93,93
789,100,79,81,82,93,93
790,100,79,81,82,93,93
791,100,79,81,82,93,93
792,100,79,81,82,93,93
793,100,79,81,81,93,93
794,100,79,81,81,93,93
795,100,79,81,81,93,93
796,100,79,81,81,93,93
797,100,79,81,81,93,93
798,100,80,82,82,93,93
799,100,80,82,82,93,93
800,100,80,82,82,93,93
801,100,80,82,82,93,93
802,100,80,82,82,93,93
803,100,80,82,82,93,93
804,100,80,82,82,93,93
805,100,80,82,82,93,93
806,100,80,82,81,93,93
807,100,80,82,81,93,93
808,100,80,82,81,93,93
809,100,80,82,81,93,93
810,100,80,82,81,93,93
811,100,81,82,81,93,93
812,100,81,82,81,93,93
813,100,81,82,81,93,93
814,100,81,82,81,93,93
815,100,81,82,81,93,93
816,100,81,82,81,93,93
817,100,82,83,82,93,93
818,100,82,83,82,93,93
819,100,82,83,82,93,93
820,100,82,83,82,93,93
821,100,82,83,82,92,92
822,100,81,83,82,91,91
823,100,81,83,83,91,91
824,100,81,83,83,91,91
825,100,81,83,83,91,91
826,100,80,83,83,91,91
827,100,80,83,83,91,91
828,100,80,83,83,91,91
829,100,79,83,83,91,91
830,100,79,83,82,91,91
831,100,79,83,82,91,91
832,100,78,82,82,90,90
