pointer,OQ818321,OQ818329,OQ818342,OQ818343,OQ818344,NC_033820.1
391,91.75257731958763,81.0,0.0,0.0,0.0,66.66666666666666
392,91.66666666666666,80.0,0.0,0.0,0.0,66.3157894736842
393,91.66666666666666,80.0,0.0,0.0,0.0,66.3157894736842
394,90.625,80.0,0.0,0.0,0.0,66.3157894736842
395,89.58333333333334,80.0,0.0,0.0,0.0,66.3157894736842
396,89.58333333333334,80.0,0.0,0.0,0.0,66.3157894736842
397,88.54166666666666,79.0,0.0,0.0,0.0,66.3157894736842
398,88.54166666666666,79.0,0.0,0.0,0.0,65.26315789473685
399,87.5,78.0,0.0,0.0,0.0,66.3157894736842
400,86.45833333333334,78.0,0.0,0.0,0.0,66.3157894736842
401,86.45833333333334,78.0,0.0,0.0,0.0,66.3157894736842
402,86.45833333333334,78.0,0.0,0.0,0.0,66.3157894736842
403,86.45833333333334,77.0,0.0,0.0,0.0,67.36842105263158
404,86.45833333333334,77.0,0.0,0.0,0.0,67.36842105263158
405,86.45833333333334,76.0,0.0,0.0,0.0,68.42105263157895
406,86.45833333333334,75.0,0.0,0.0,0.0,68.42105263157895
407,85.41666666666666,74.0,0.0,0.0,0.0,69.47368421052632
408,84.375,74.0,0.0,0.0,0.0,69.47368421052632
409,84.375,73.0,0.0,0.0,0.0,68.42105263157895
410,84.375,72.0,0.0,0.0,0.0,68.42105263157895
411,84.375,72.0,0.0,0.0,0.0,68.42105263157895
412,84.375,72.0,0.0,0.0,0.0,67.36842105263158
413,84.375,71.0,0.0,0.0,0.0,67.36842105263158
414,84.375,71.0,0.0,0.0,0.0,68.42105263157895
415,84.375,71.0,0.0,0.0,0.0,68.42105263157895
416,84.375,71.0,0.0,0.0,0.0,67.36842105263158
417,84.375,71.0,0.0,0.0,0.0,68.42105263157895
418,84.375,71.0,0.0,0.0,0.0,68.42105263157895
419,84.375,71.0,0.0,0.0,0.0,68.42105263157895
420,84.375,70.0,0.0,0.0,0.0,67.36842105263158
421,84.375,70.0,0.0,0.0,0.0,66.3157894736842
422,84.375,69.0,0.0,0.0,0.0,67.36842105263158
423,83.33333333333334,68.0,0.0,0.0,0.0,67.36842105263158
424,82.29166666666666,67.0,0.0,0.0,0.0,66.3157894736842
425,82.29166666666666,67.0,0.0,0.0,0.0,66.3157894736842
426,82.29166666666666,67.0,0.0,0.0,0.0,66.3157894736842
427,82.29166666666666,67.0,0.0,0.0,0.0,66.3157894736842
428,82.29166666666666,66.0,0.0,0.0,0.0,65.26315789473685
429,82.29166666666666,66.0,0.0,0.0,0.0,66.3157894736842
430,82.29166666666666,66.0,0.0,0.0,0.0,65.26315789473685
431,82.10526315789474,65.0,0.0,0.0,0.0,64.8936170212766
432,82.10526315789474,64.0,0.0,0.0,0.0,63.829787234042556
433,81.05263157894737,63.0,0.0,0.0,0.0,62.76595744680851
434,81.05263157894737,63.0,0.0,0.0,0.0,62.76595744680851
435,81.05263157894737,62.0,0.0,0.0,0.0,61.702127659574465
436,81.05263157894737,62.0,0.0,0.0,0.0,61.702127659574465
437,81.05263157894737,63.0,0.0,0.0,0.0,60.63829787234043
438,82.10526315789474,64.0,0.0,0.0,0.0,60.63829787234043
439,82.10526315789474,64.0,0.0,0.0,0.0,61.702127659574465
440,82.10526315789474,65.0,0.0,0.0,0.0,61.702127659574465
441,82.10526315789474,64.0,0.0,0.0,0.0,61.702127659574465
442,82.10526315789474,64.0,0.0,0.0,0.0,60.63829787234043
443,82.10526315789474,63.0,0.0,0.0,0.0,61.702127659574465
444,82.10526315789474,63.0,0.0,0.0,0.0,61.702127659574465
445,82.10526315789474,62.0,0.0,0.0,0.0,60.63829787234043
446,82.10526315789474,61.0,0.0,0.0,0.0,61.702127659574465
447,82.10526315789474,61.0,0.0,0.0,0.0,61.702127659574465
448,82.10526315789474,60.0,0.0,0.0,0.0,62.76595744680851
449,82.10526315789474,59.0,0.0,0.0,0.0,62.76595744680851
450,82.10526315789474,59.0,0.0,0.0,0.0,61.702127659574465
451,82.10526315789474,59.0,0.0,0.0,0.0,62.76595744680851
452,82.10526315789474,59.0,0.0,0.0,0.0,62.76595744680851
453,81.05263157894737,57.99999999999999,0.0,0.0,0.0,61.702127659574465
454,81.05263157894737,56.99999999999999,0.0,0.0,0.0,61.702127659574465
455,81.05263157894737,56.00000000000001,0.0,0.0,0.0,61.702127659574465
456,81.05263157894737,56.00000000000001,0.0,0.0,0.0,62.76595744680851
457,81.05263157894737,55.00000000000001,0.0,0.0,0.0,62.76595744680851
458,80.0,54.0,0.0,0.0,0.0,62.76595744680851
459,80.0,55.00000000000001,0.0,0.0,0.0,63.829787234042556
460,80.0,55.00000000000001,0.0,0.0,0.0,64.8936170212766
461,80.0,55.00000000000001,0.0,0.0,0.0,65.95744680851064
462,80.0,55.00000000000001,0.0,0.0,0.0,67.02127659574468
463,80.20833333333334,55.00000000000001,0.0,0.0,0.0,67.36842105263158
464,81.25,56.00000000000001,0.0,0.0,0.0,66.66666666666666
465,81.25,56.99999999999999,0.0,0.0,0.0,65.625
466,81.25,56.00000000000001,0.0,0.0,0.0,65.625
467,80.20833333333334,55.00000000000001,0.0,0.0,0.0,65.625
468,80.20833333333334,54.0,0.0,0.0,0.0,65.625
469,80.20833333333334,54.0,0.0,0.0,0.0,64.58333333333334
470,80.20833333333334,54.0,0.0,0.0,0.0,65.625
471,80.20833333333334,54.0,0.0,0.0,0.0,65.625
472,79.16666666666666,53.0,0.0,0.0,0.0,64.58333333333334
473,78.125,52.0,0.0,0.0,0.0,65.625
474,79.16666666666666,52.0,0.0,0.0,0.0,64.58333333333334
475,79.16666666666666,52.0,0.0,0.0,0.0,65.625
476,79.16666666666666,52.0,0.0,0.0,0.0,66.66666666666666
477,79.16666666666666,52.0,0.0,0.0,0.0,66.66666666666666
478,79.16666666666666,52.0,0.0,0.0,0.0,67.70833333333334
479,79.16666666666666,52.0,0.0,0.0,0.0,68.75
480,80.20833333333334,52.0,0.0,0.0,0.0,68.75
481,80.20833333333334,51.0,0.0,0.0,0.0,69.79166666666666
482,80.20833333333334,51.0,0.0,0.0,0.0,69.79166666666666
483,80.20833333333334,51.0,0.0,0.0,0.0,69.79166666666666
484,80.20833333333334,50.0,0.0,0.0,0.0,69.79166666666666
485,80.20833333333334,50.0,0.0,0.0,0.0,68.75
486,79.16666666666666,50.0,0.0,0.0,0.0,68.75
487,80.20833333333334,51.0,0.0,0.0,0.0,68.75
488,80.20833333333334,51.0,0.0,0.0,0.0,68.75
489,79.16666666666666,51.0,0.0,0.0,0.0,69.79166666666666
