pointer,OQ818321,OQ818329,OQ818342,OQ818343,OQ818344,NC_033820.1
117,16.304347826086957,5.05050505050505,0.0,0.0,0.0,100.0
118,15.217391304347828,5.05050505050505,0.0,0.0,0.0,98.73417721518987
119,14.130434782608695,4.040404040404041,0.0,0.0,0.0,98.73417721518987
120,14.130434782608695,5.05050505050505,0.0,0.0,0.0,98.73417721518987
121,15.217391304347828,5.05050505050505,0.0,0.0,0.0,98.73417721518987
122,15.217391304347828,5.05050505050505,0.0,0.0,0.0,98.73417721518987
123,16.304347826086957,6.0606060606060606,0.0,0.0,0.0,98.73417721518987
124,17.391304347826086,7.07070707070707,0.0,0.0,0.0,98.73417721518987
125,18.478260869565215,8.080808080808081,0.0,0.0,0.0,98.73417721518987
126,19.35483870967742,8.080808080808081,0.0,0.0,0.0,98.75
127,19.148936170212767,8.080808080808081,0.0,0.0,0.0,98.76543209876543
128,18.947368421052634,8.080808080808081,0.0,0.0,0.0,98.78048780487805
129,18.75,8.080808080808081,0.0,0.0,0.0,98.79518072289156
130,18.556701030927837,8.080808080808081,0.0,0.0,0.0,98.80952380952381
131,19.387755102040817,8.080808080808081,0.0,0.0,0.0,98.82352941176471
132,20.2020202020202,8.080808080808081,0.0,0.0,0.0,98.83720930232558
133,20.0,8.080808080808081,0.0,0.0,0.0,98.85057471264368
134,20.2020202020202,8.080808080808081,0.0,0.0,0.0,98.83720930232558
135,21.21212121212121,8.080808080808081,0.0,0.0,0.0,98.83720930232558
136,22.22222222222222,9.090909090909092,0.0,0.0,0.0,98.83720930232558
137,23.232323232323232,10.1010101010101,0.0,0.0,0.0,98.83720930232558
138,24.242424242424242,10.1010101010101,0.0,0.0,0.0,98.83720930232558
139,24.242424242424242,10.1010101010101,0.0,0.0,0.0,98.83720930232558
140,25.252525252525253,11.11111111111111,0.0,0.0,0.0,98.85057471264368
141,26.262626262626267,12.121212121212121,0.0,0.0,0.0,98.86363636363636
142,26.262626262626267,12.121212121212121,0.0,0.0,0.0,98.86363636363636
143,27.27272727272727,12.121212121212121,0.0,0.0,0.0,98.86363636363636
144,28.28282828282828,12.121212121212121,0.0,0.0,0.0,98.86363636363636
145,29.292929292929294,12.121212121212121,0.0,0.0,0.0,98.86363636363636
146,30.303030303030305,13.131313131313133,0.0,0.0,0.0,98.86363636363636
147,31.313131313131315,13.131313131313133,0.0,0.0,0.0,98.86363636363636
148,32.323232323232325,14.14141414141414,0.0,0.0,0.0,98.86363636363636
149,33.33333333333333,14.14141414141414,0.0,0.0,0.0,98.86363636363636
150,33.33333333333333,14.14141414141414,0.0,0.0,0.0,98.86363636363636
151,34.34343434343434,15.151515151515152,0.0,0.0,0.0,98.86363636363636
152,35.35353535353536,15.151515151515152,0.0,0.0,0.0,98.86363636363636
153,34.34343434343434,15.151515151515152,0.0,0.0,0.0,98.86363636363636
154,35.35353535353536,16.161616161616163,0.0,0.0,0.0,98.86363636363636
155,36.36363636363637,16.161616161616163,0.0,0.0,0.0,98.86363636363636
156,37.37373737373738,17.17171717171717,0.0,0.0,0.0,98.86363636363636
157,37.37373737373738,18.181818181818183,0.0,0.0,0.0,98.86363636363636
158,38.38383838383838,18.181818181818183,0.0,0.0,0.0,98.86363636363636
159,39.39393939393939,18.181818181818183,0.0,0.0,0.0,98.86363636363636
160,39.39393939393939,18.181818181818183,0.0,0.0,0.0,98.86363636363636
161,39.39393939393939,18.181818181818183,0.0,0.0,0.0,98.86363636363636
162,40.4040404040404,18.181818181818183,0.0,0.0,0.0,98.86363636363636
163,41.41414141414141,19.19191919191919,0.0,0.0,0.0,98.86363636363636
164,42.42424242424242,19.19191919191919,0.0,0.0,0.0,98.86363636363636
165,43.43434343434344,18.181818181818183,0.0,0.0,0.0,98.86363636363636
166,42.42424242424242,18.181818181818183,0.0,0.0,0.0,98.86363636363636
167,43.43434343434344,18.181818181818183,0.0,0.0,0.0,98.86363636363636
168,44.44444444444444,19.19191919191919,0.0,0.0,0.0,98.86363636363636
169,44.44444444444444,19.19191919191919,0.0,0.0,0.0,98.86363636363636
170,45.45454545454545,20.2020202020202,0.0,0.0,0.0,98.86363636363636
171,46.464646464646464,20.2020202020202,0.0,0.0,0.0,98.86363636363636
172,47.474747474747474,20.2020202020202,0.0,0.0,0.0,98.86363636363636
173,48.484848484848484,21.21212121212121,0.0,0.0,0.0,98.86363636363636
174,48.484848484848484,21.21212121212121,0.0,0.0,0.0,98.86363636363636
175,49.494949494949495,21.21212121212121,0.0,0.0,0.0,98.86363636363636
176,50.505050505050505,21.21212121212121,0.0,0.0,0.0,98.86363636363636
177,51.515151515151516,21.21212121212121,0.0,0.0,0.0,98.86363636363636
178,51.515151515151516,20.2020202020202,0.0,0.0,0.0,98.86363636363636
179,50.505050505050505,20.2020202020202,0.0,0.0,0.0,98.86363636363636
180,51.515151515151516,20.2020202020202,0.0,0.0,0.0,98.87640449438202
181,52.52525252525253,20.2020202020202,0.0,0.0,0.0,98.88888888888889
182,53.535353535353536,21.21212121212121,0.0,0.0,0.0,98.9010989010989
183,54.54545454545454,21.21212121212121,0.0,0.0,0.0,98.91304347826086
184,55.55555555555556,21.21212121212121,0.0,0.0,0.0,98.9247311827957
185,55.55555555555556,21.21212121212121,0.0,0.0,0.0,98.93617021276596
186,55.55555555555556,21.21212121212121,0.0,0.0,0.0,98.94736842105263
187,56.56565656565656,21.21212121212121,0.0,0.0,0.0,98.95833333333334
188,56.56565656565656,21.21212121212121,0.0,0.0,0.0,98.96907216494846
189,56.56565656565656,21.21212121212121,0.0,0.0,0.0,98.9795918367347
190,56.56565656565656,21.0,0.0,0.0,0.0,98.98989898989899
191,56.56565656565656,21.0,0.0,0.0,0.0,98.9795918367347
192,56.56565656565656,21.0,0.0,0.0,0.0,98.9795918367347
193,55.55555555555556,21.0,0.0,0.0,0.0,98.9795918367347
194,55.55555555555556,22.0,0.0,0.0,0.0,98.9795918367347
195,56.56565656565656,22.0,0.0,0.0,0.0,98.9795918367347
196,56.56565656565656,23.0,0.0,0.0,0.0,98.9795918367347
197,56.56565656565656,23.0,0.0,0.0,0.0,98.9795918367347
198,57.57575757575758,23.0,0.0,0.0,0.0,98.9795918367347
199,58.58585858585859,23.0,0.0,0.0,0.0,98.9795918367347
200,59.59595959595959,23.0,0.0,0.0,0.0,98.9795918367347
201,60.204081632653065,23.0,0.0,0.0,0.0,98.96907216494846
202,59.183673469387756,23.0,0.0,0.0,0.0,98.96907216494846
203,60.204081632653065,23.0,0.0,0.0,0.0,98.96907216494846
204,61.224489795918366,24.0,0.0,0.0,0.0,98.96907216494846
205,61.224489795918366,25.0,0.0,0.0,0.0,98.96907216494846
206,61.224489795918366,25.0,0.0,0.0,0.0,98.96907216494846
207,61.224489795918366,25.0,0.0,0.0,0.0,98.96907216494846
208,62.244897959183675,25.0,0.0,0.0,0.0,98.96907216494846
209,62.244897959183675,25.0,0.0,0.0,0.0,98.96907216494846
210,63.26530612244898,25.0,0.0,0.0,0.0,98.96907216494846
211,64.28571428571429,25.0,0.0,0.0,0.0,98.96907216494846
212,64.28571428571429,26.0,0.0,0.0,0.0,98.96907216494846
213,65.3061224489796,27.0,0.0,0.0,0.0,97.9381443298969
214,66.3265306122449,28.000000000000004,0.0,0.0,0.0,97.9381443298969
215,67.3469387755102,28.000000000000004,0.0,0.0,0.0,97.9381443298969
216,68.04123711340206,28.000000000000004,0.0,0.0,0.0,97.91666666666666
217,68.04123711340206,28.999999999999996,0.0,0.0,0.0,97.91666666666666
218,68.04123711340206,28.999999999999996,0.0,0.0,0.0,98.95833333333334
219,69.0721649484536,28.999999999999996,0.0,0.0,0.0,98.95833333333334
220,69.0721649484536,28.999999999999996,0.0,0.0,0.0,98.95833333333334
221,69.0721649484536,28.999999999999996,0.0,0.0,0.0,98.95833333333334
222,68.04123711340206,28.000000000000004,0.0,0.0,0.0,97.91666666666666
223,68.04123711340206,28.000000000000004,0.0,0.0,0.0,97.91666666666666
224,68.04123711340206,28.000000000000004,0.0,0.0,0.0,97.91666666666666
225,68.04123711340206,28.000000000000004,0.0,0.0,0.0,97.91666666666666
226,68.04123711340206,28.999999999999996,0.0,0.0,0.0,97.91666666666666
227,68.04123711340206,30.0,0.0,0.0,0.0,97.91666666666666
228,69.0721649484536,30.0,0.0,0.0,0.0,97.91666666666666
229,70.10309278350515,30.0,0.0,0.0,0.0,97.91666666666666
230,70.10309278350515,30.0,0.0,0.0,0.0,97.91666666666666
231,69.0721649484536,30.0,0.0,0.0,0.0,97.91666666666666
232,68.04123711340206,30.0,0.0,0.0,0.0,97.91666666666666
233,69.0721649484536,30.0,0.0,0.0,0.0,97.91666666666666
234,68.36734693877551,31.0,0.0,0.0,0.0,97.9381443298969
235,68.36734693877551,31.0,0.0,0.0,0.0,97.9381443298969
236,68.36734693877551,31.0,0.0,0.0,0.0,97.9381443298969
237,68.36734693877551,31.0,0.0,0.0,0.0,97.9381443298969
238,68.36734693877551,32.0,0.0,0.0,0.0,97.9381443298969
239,69.38775510204081,33.0,0.0,0.0,0.0,97.9381443298969
240,69.38775510204081,33.0,0.0,0.0,0.0,97.9381443298969
241,68.36734693877551,33.0,0.0,0.0,0.0,97.9381443298969
242,69.38775510204081,33.0,0.0,0.0,0.0,97.9381443298969
243,69.38775510204081,34.0,0.0,0.0,0.0,97.9381443298969
244,69.38775510204081,35.0,0.0,1.0309278350515463,0.0,97.9381443298969
245,69.38775510204081,36.0,0.0,2.0618556701030926,0.0,97.9381443298969
246,69.38775510204081,36.0,0.0,3.0927835051546393,0.0,97.9381443298969
247,69.38775510204081,37.0,0.0,4.123711340206185,0.0,97.9381443298969
248,69.38775510204081,36.0,0.0,5.154639175257731,0.0,97.9381443298969
249,68.36734693877551,36.0,0.0,6.185567010309279,0.0,97.9381443298969
250,69.38775510204081,37.0,0.0,7.216494845360824,0.0,97.9381443298969
251,69.38775510204081,37.0,0.0,8.24742268041237,0.0,97.9381443298969
252,69.38775510204081,38.0,0.0,9.278350515463918,0.0,97.9381443298969
253,70.40816326530613,39.0,0.0,10.309278350515463,0.0,97.9381443298969
254,70.40816326530613,39.0,0.0,11.34020618556701,0.0,97.9381443298969
255,70.40816326530613,40.0,0.0,12.371134020618557,0.0,97.9381443298969
256,70.40816326530613,39.0,0.0,13.402061855670103,0.0,97.9381443298969
257,70.40816326530613,39.0,0.0,14.432989690721648,0.0,97.9381443298969
258,70.40816326530613,39.0,0.0,15.463917525773196,0.0,97.9381443298969
259,70.40816326530613,40.0,0.0,16.49484536082474,0.0,97.9381443298969
260,71.42857142857143,41.0,0.0,17.525773195876287,0.0,97.9381443298969
261,71.42857142857143,42.0,0.0,18.556701030927837,0.0,97.9381443298969
262,71.42857142857143,43.0,0.0,19.587628865979383,0.0,97.9381443298969
263,71.42857142857143,43.0,0.0,20.618556701030926,0.0,97.9381443298969
264,71.42857142857143,44.0,0.0,21.649484536082475,0.0,97.9381443298969
265,71.42857142857143,45.0,0.0,22.68041237113402,0.0,97.9381443298969
266,72.44897959183673,46.0,0.0,23.711340206185564,0.0,97.9381443298969
267,72.44897959183673,47.0,0.0,24.742268041237114,0.0,97.9381443298969
268,72.44897959183673,47.0,0.0,25.773195876288657,0.0,97.9381443298969
269,73.46938775510205,48.0,0.0,26.804123711340207,0.0,97.9381443298969
270,73.46938775510205,48.0,0.0,27.835051546391753,0.0,97.9381443298969
271,73.46938775510205,49.0,0.0,28.865979381443296,0.0,97.9381443298969
272,73.46938775510205,50.0,0.0,29.896907216494846,0.0,97.9381443298969
273,73.46938775510205,50.0,0.0,30.927835051546392,0.0,97.9381443298969
274,74.48979591836735,51.0,0.0,31.958762886597935,0.0,97.9381443298969
275,74.48979591836735,52.0,0.0,32.98969072164948,0.0,97.9381443298969
276,73.46938775510205,53.0,0.0,34.02061855670103,0.0,97.9381443298969
277,73.46938775510205,54.0,0.0,35.051546391752574,0.0,97.9381443298969
278,73.46938775510205,55.00000000000001,0.0,36.08247422680412,0.0,97.9381443298969
279,74.48979591836735,56.00000000000001,0.0,37.11340206185567,0.0,97.9381443298969
280,74.48979591836735,56.99999999999999,0.0,38.144329896907216,0.0,97.9381443298969
281,74.48979591836735,57.99999999999999,0.0,39.175257731958766,0.0,97.9381443298969
282,74.48979591836735,57.99999999999999,0.0,40.20618556701031,0.0,97.9381443298969
283,74.48979591836735,59.0,0.0,41.23711340206185,0.0,97.9381443298969
284,74.48979591836735,60.0,0.0,42.2680412371134,0.0,97.9381443298969
285,75.51020408163265,61.0,0.0,43.29896907216495,0.0,97.9381443298969
286,75.51020408163265,62.0,0.0,44.329896907216494,0.0,97.9381443298969
287,75.51020408163265,63.0,0.0,45.36082474226804,0.0,97.9381443298969
288,76.53061224489795,64.0,0.0,46.391752577319586,0.0,97.9381443298969
289,77.55102040816327,65.0,0.0,47.42268041237113,0.0,97.9381443298969
290,78.57142857142857,66.0,0.0,48.45360824742268,0.0,97.9381443298969
291,78.57142857142857,66.0,0.0,48.97959183673469,0.0,97.95918367346938
292,78.57142857142857,66.0,0.0,50.0,0.0,97.95918367346938
293,79.59183673469387,67.0,0.0,51.02040816326531,0.0,97.95918367346938
294,79.59183673469387,67.0,0.0,52.04081632653062,0.0,97.95918367346938
295,79.59183673469387,68.0,0.0,53.06122448979592,0.0,97.95918367346938
296,79.59183673469387,68.0,0.0,54.08163265306123,0.0,97.95918367346938
297,79.59183673469387,68.0,0.0,55.10204081632652,0.0,97.95918367346938
298,79.59183673469387,69.0,0.0,56.12244897959183,0.0,97.95918367346938
299,79.59183673469387,70.0,0.0,57.14285714285714,0.0,97.95918367346938
300,79.59183673469387,71.0,0.0,58.16326530612245,0.0,97.95918367346938
301,79.7979797979798,72.0,0.0,58.58585858585859,0.0,97.97979797979798
302,80.8080808080808,72.0,0.0,59.59595959595959,0.0,97.97979797979798
303,80.8080808080808,73.0,0.0,60.60606060606061,0.0,97.97979797979798
304,80.8080808080808,73.0,0.0,61.61616161616161,0.0,97.97979797979798
305,81.81818181818183,73.0,0.0,62.62626262626263,0.0,97.97979797979798
306,82.82828282828282,74.0,0.0,63.63636363636363,0.0,97.97979797979798
307,83.83838383838383,75.0,0.0,64.64646464646465,0.0,97.97979797979798
308,82.82828282828282,75.0,0.0,65.65656565656566,0.0,97.97979797979798
309,83.83838383838383,76.0,0.0,66.66666666666666,0.0,97.97979797979798
310,83.83838383838383,77.0,0.0,67.67676767676768,0.0,97.97979797979798
311,83.83838383838383,78.0,0.0,68.68686868686868,0.0,97.97979797979798
312,84.84848484848484,78.0,0.0,69.6969696969697,0.0,97.97979797979798
313,83.83838383838383,78.0,0.0,70.70707070707071,0.0,98.98989898989899
314,83.83838383838383,78.0,0.0,71.71717171717171,0.0,98.98989898989899
315,83.83838383838383,79.0,0.0,72.72727272727273,0.0,98.98989898989899
316,84.0,79.0,0.0,73.0,0.0,99.0
317,84.0,79.0,0.0,74.0,0.0,99.0
318,85.0,80.0,0.0,75.0,0.0,99.0
319,84.0,80.0,0.0,76.0,0.0,99.0
320,84.0,80.0,0.0,77.0,0.0,99.0
321,84.0,80.0,0.0,78.0,0.0,99.0
322,85.0,81.0,0.0,79.0,0.0,100.0
323,85.0,81.0,0.0,80.0,0.0,100.0
324,85.0,81.0,0.0,81.0,0.0,100.0
325,85.0,81.0,0.0,82.0,0.0,100.0
326,85.0,81.0,0.0,83.0,0.0,100.0
327,86.0,81.0,0.0,84.0,0.0,100.0
328,85.0,82.0,0.0,85.0,0.0,100.0
329,84.0,82.0,0.0,86.0,0.0,100.0
330,85.0,83.0,0.0,87.0,0.0,100.0
331,86.0,84.0,0.0,87.0,0.0,99.0
332,87.0,85.0,0.0,88.0,0.0,99.0
333,87.0,86.0,0.0,89.0,0.0,99.0
334,88.0,86.0,0.0,90.0,0.0,99.0
335,87.0,87.0,0.0,91.0,0.0,99.0
336,86.0,86.0,0.0,92.0,0.0,99.0
337,86.0,86.0,0.0,93.0,0.0,99.0
338,86.0,86.0,0.0,94.0,0.0,99.0
339,85.0,86.0,0.0,95.0,0.0,99.0
340,84.0,85.0,0.0,96.0,0.0,99.0
341,84.0,85.0,0.0,97.0,0.0,99.0
342,83.0,85.0,0.0,98.0,0.0,99.0
343,82.0,84.0,0.0,99.0,0.0,99.0
344,82.0,84.0,0.0,99.0,0.0,99.0
345,82.0,83.0,0.0,99.0,0.0,99.0
346,82.0,83.0,0.0,99.0,0.0,99.0
347,82.0,83.0,0.0,99.0,0.0,99.0
348,82.0,84.0,0.0,99.0,0.0,99.0
349,83.0,85.0,0.0,99.0,0.0,99.0
350,83.0,84.0,0.0,99.0,0.0,99.0
351,83.0,84.0,0.0,99.0,0.0,99.0
352,83.0,84.0,0.0,99.0,0.0,99.0
353,82.0,84.0,0.0,99.0,0.0,99.0
354,82.0,84.0,0.0,99.0,0.0,99.0
355,82.0,84.0,0.0,99.0,0.0,99.0
356,82.0,85.0,0.0,99.0,0.0,99.0
357,82.0,84.0,0.0,99.0,0.0,99.0
358,82.0,85.0,0.0,99.0,0.0,99.0
359,82.0,85.0,0.0,99.0,0.0,99.0
360,82.0,85.0,0.0,99.0,0.0,99.0
361,82.0,85.0,0.0,99.0,0.0,99.0
362,82.0,85.0,0.0,99.0,0.0,99.0
363,82.0,85.0,0.0,99.0,0.0,99.0
364,82.0,85.0,0.0,99.0,0.0,99.0
365,82.0,85.0,0.0,99.0,0.0,99.0
366,82.0,85.0,0.0,99.0,0.0,99.0
367,81.0,84.0,0.0,99.0,0.0,99.0
368,80.0,83.0,0.0,99.0,0.0,99.0
369,80.0,83.0,0.0,99.0,0.0,99.0
370,79.0,83.0,0.0,99.0,0.0,99.0
371,79.0,82.0,0.0,99.0,0.0,99.0
372,79.0,82.0,0.0,99.0,0.0,99.0
373,79.0,82.0,0.0,99.0,0.0,99.0
374,78.0,81.0,0.0,99.0,0.0,99.0
375,78.0,81.0,0.0,99.0,0.0,99.0
376,79.0,81.0,0.0,99.0,0.0,99.0
377,79.0,80.0,0.0,99.0,0.0,99.0
378,79.0,80.0,0.0,99.0,0.0,99.0
379,79.0,80.0,0.0,99.0,0.0,99.0
380,79.0,79.0,0.0,99.0,0.0,99.0
381,79.0,79.0,0.0,99.0,0.0,99.0
382,79.0,79.0,0.0,99.0,0.0,99.0
383,78.0,78.0,0.0,99.0,0.0,99.0
384,77.0,78.0,0.0,99.0,0.0,99.0
385,76.0,77.0,0.0,99.0,0.0,99.0
386,77.0,77.0,0.0,99.0,0.0,99.0
387,76.0,76.0,0.0,99.0,0.0,99.0
388,76.0,76.0,0.0,99.0,0.0,99.0
389,76.0,76.0,0.0,99.0,0.0,99.0
390,76.0,76.0,0.0,99.0,0.0,99.0
391,77.0,77.0,0.0,99.0,0.0,99.0
392,77.0,78.0,0.0,99.0,0.0,99.0
393,77.0,78.0,0.0,99.0,0.0,99.0
394,77.0,78.0,0.0,99.0,0.0,99.0
395,76.0,77.0,0.0,99.0,0.0,99.0
396,76.0,77.0,0.0,99.0,0.0,99.0
397,77.0,78.0,0.0,99.0,0.0,99.0
398,77.0,78.0,0.0,99.0,0.0,99.0
399,77.0,78.0,0.0,99.0,0.0,99.0
400,77.0,78.0,0.0,99.0,0.0,99.0
401,77.0,78.0,0.0,99.0,0.0,99.0
402,77.0,79.0,0.0,99.0,0.0,99.0
403,77.0,79.0,0.0,99.0,0.0,99.0
404,77.0,79.0,0.0,99.0,0.0,99.0
405,77.0,79.0,0.0,99.0,0.0,99.0
406,77.0,79.0,0.0,99.0,0.0,99.0
407,77.0,79.0,0.0,99.0,0.0,99.0
408,78.0,80.0,0.0,99.0,0.0,99.0
409,78.0,80.0,0.0,99.0,0.0,99.0
410,78.0,79.0,0.0,99.0,0.0,99.0
411,78.0,79.0,0.0,99.0,0.0,99.0
412,78.0,79.0,0.0,99.0,0.0,99.0
413,79.0,79.0,0.0,99.0,0.0,99.0
414,79.0,79.0,0.0,99.0,0.0,99.0
415,79.0,79.0,0.0,99.0,0.0,99.0
416,79.0,80.0,0.0,99.0,0.0,99.0
417,80.0,80.0,0.0,99.0,0.0,99.0
418,80.0,80.0,0.0,99.0,0.0,99.0
419,80.0,80.0,0.0,99.0,0.0,99.0
420,79.0,80.0,0.0,99.0,0.0,99.0
421,78.0,80.0,0.0,99.0,0.0,99.0
422,78.0,80.0,0.0,99.0,0.0,99.0
423,77.0,80.0,0.0,99.0,0.0,99.0
424,77.0,80.0,0.0,99.0,0.0,99.0
425,76.0,80.0,0.0,99.0,0.0,99.0
426,76.0,80.0,0.0,99.0,0.0,99.0
427,76.0,80.0,0.0,99.0,0.0,99.0
428,77.0,80.0,0.0,99.0,0.0,99.0
429,78.0,81.0,0.0,99.0,0.0,99.0
430,78.0,81.0,0.0,99.0,0.0,99.0
431,78.0,80.0,0.0,100.0,0.0,100.0
432,78.0,79.0,0.0,100.0,0.0,99.0
433,78.0,79.0,0.0,100.0,0.0,99.0
434,77.0,79.0,0.0,100.0,0.0,99.0
435,77.0,78.0,0.0,100.0,0.0,99.0
436,78.0,79.0,0.0,100.0,0.0,99.0
437,78.0,78.0,0.0,99.0,0.0,99.0
438,77.0,77.0,0.0,99.0,0.0,99.0
439,77.0,76.0,0.0,99.0,0.0,99.0
440,78.0,77.0,0.0,99.0,0.0,99.0
441,78.0,76.0,0.0,99.0,0.0,99.0
442,79.0,77.0,0.0,99.0,0.0,99.0
443,79.0,78.0,0.0,99.0,0.0,98.0
444,79.0,77.0,0.0,99.0,0.0,98.0
445,79.0,77.0,0.0,99.0,0.0,98.0
446,78.0,76.0,0.0,99.0,0.0,98.0
447,77.0,75.0,0.0,99.0,0.0,98.0
448,77.0,74.0,0.0,99.0,0.0,98.0
449,77.0,74.0,0.0,99.0,0.0,98.0
450,77.0,75.0,0.0,99.0,0.0,98.0
451,77.0,75.0,0.0,99.0,0.0,97.0
452,76.0,75.0,0.0,99.0,0.0,97.0
453,77.0,75.0,0.0,99.0,0.0,97.0
454,76.0,75.0,0.0,99.0,0.0,97.0
455,76.0,75.0,0.0,99.0,0.0,97.0
456,75.0,75.0,0.0,99.0,0.0,97.0
457,75.0,76.0,0.0,99.0,0.0,97.0
458,75.0,76.0,0.0,99.0,0.0,97.0
459,75.0,76.0,0.0,99.0,0.0,97.0
460,75.0,75.0,0.0,99.0,0.0,97.0
461,74.0,75.0,0.0,99.0,0.0,97.0
462,73.0,74.0,0.0,99.0,0.0,97.0
463,73.0,74.0,0.0,99.0,0.0,97.0
464,73.0,74.0,0.0,99.0,0.0,97.0
465,73.0,74.0,0.0,99.0,0.0,97.0
466,73.0,74.0,0.0,99.0,0.0,97.0
467,74.0,75.0,0.0,99.0,0.0,97.0
468,75.0,76.0,0.0,99.0,0.0,97.0
