pointer,MG888045.1,NC_026470.1
206,3.614457831325301,18.0
207,3.614457831325301,18.0
208,3.614457831325301,18.0
209,3.614457831325301,18.0
210,3.614457831325301,17.0
211,3.614457831325301,17.0
212,3.571428571428571,17.0
213,3.571428571428571,17.0
214,2.380952380952381,16.0
215,2.380952380952381,16.0
216,2.380952380952381,16.0
217,2.380952380952381,16.0
218,2.380952380952381,16.0
219,2.380952380952381,16.0
220,2.380952380952381,16.0
221,2.380952380952381,16.0
222,2.380952380952381,16.0
223,2.380952380952381,16.0
224,1.1904761904761905,15.0
225,1.1904761904761905,15.0
226,1.1904761904761905,15.0
227,0.0,14.000000000000002
228,0.0,13.0
229,0.0,13.0
230,0.0,13.0
231,0.0,13.0
232,0.0,12.0
233,0.0,12.0
234,0.0,12.0
235,0.0,12.0
236,0.0,12.0
237,0.0,12.0
238,0.0,12.0
239,0.0,12.0
240,0.0,13.0
241,0.0,12.0
242,0.0,12.0
243,0.0,13.0
244,0.0,13.0
245,0.0,13.0
246,0.0,13.0
247,0.0,13.0
248,0.0,13.0
249,0.0,13.0
250,0.0,13.0
251,0.0,13.0
252,0.0,13.0
253,0.0,14.000000000000002
254,0.0,14.000000000000002
255,0.0,14.000000000000002
256,0.0,13.0
257,0.0,13.0
258,0.0,13.0
259,0.0,13.0
260,0.0,13.0
261,0.0,13.0
262,0.0,13.0
263,0.0,14.000000000000002
264,0.0,14.000000000000002
265,0.0,14.000000000000002
266,0.0,15.0
267,0.0,15.0
268,0.0,15.0
269,0.0,16.0
270,0.0,16.0
271,0.0,17.0
272,0.0,17.0
273,0.0,18.0
274,0.0,19.0
275,0.0,20.0
276,0.0,21.0
277,0.0,20.0
278,0.0,20.0
279,0.0,20.0
280,0.0,20.0
281,0.0,20.0
282,0.0,20.0
283,0.0,20.0
284,0.0,20.0
285,0.0,20.0
286,0.0,20.0
287,0.0,20.0
288,0.0,20.0
289,0.0,19.0
290,0.0,19.0
291,0.0,18.0
292,0.0,17.0
293,0.0,16.0
294,0.0,16.0
295,0.0,16.0
296,0.0,16.0
297,0.0,15.0
298,0.0,16.0
299,0.0,16.0
300,0.0,16.0
301,0.0,16.0
302,0.0,17.0
303,0.0,18.0
304,0.0,18.0
305,0.0,18.0
306,0.0,18.0
307,0.0,18.0
308,0.0,18.0
309,0.0,18.0
310,0.0,18.0
311,0.0,18.0
312,0.0,18.0
313,0.0,18.0
314,0.0,18.0
315,0.0,18.0
316,0.0,19.0
317,0.0,19.0
318,0.0,19.0
319,0.0,19.0
320,0.0,20.0
321,0.0,20.0
322,0.0,21.0
323,0.0,22.0
324,0.0,23.0
325,0.0,24.0
326,0.0,25.0
327,0.0,26.0
328,0.0,26.0
329,0.0,26.0
330,0.0,26.0
331,0.0,26.0
332,0.0,26.0
333,0.0,26.0
334,0.0,26.0
335,0.0,26.0
336,0.0,26.0
337,0.0,26.0
338,0.0,26.0
339,0.0,25.0
340,0.0,24.0
341,0.0,24.0
342,0.0,24.0
343,0.0,23.0
344,0.0,23.0
345,0.0,23.0
346,0.0,23.0
347,0.0,23.0
348,0.0,23.0
349,0.0,24.0
350,0.0,24.0
351,0.0,24.0
352,0.0,25.0
353,0.0,25.0
354,0.0,25.0
355,0.0,25.0
356,0.0,25.0
357,0.0,25.0
358,0.0,25.0
359,0.0,25.0
360,0.0,25.0
361,0.0,25.0
362,0.0,26.0
363,0.0,25.0
364,0.0,25.0
365,0.0,25.0
366,0.0,24.0
367,0.0,24.0
368,0.0,23.0
369,0.0,22.0
370,0.0,22.0
371,0.0,21.0
372,0.0,20.0
373,0.0,19.0
374,0.0,18.0
375,0.0,17.0
376,0.0,17.0
377,0.0,18.0
378,0.0,18.0
379,0.0,18.0
380,0.0,18.0
381,0.0,19.0
382,0.0,19.0
383,0.0,20.0
384,0.0,20.0
385,0.0,20.0
386,0.0,20.0
387,0.0,20.0
388,0.0,20.0
389,0.0,20.0
390,0.0,19.0
391,0.0,19.0
392,0.0,19.0
393,0.0,19.0
394,0.0,19.0
395,0.0,19.0
396,0.0,19.0
397,0.0,19.0
398,0.0,18.0
399,0.0,18.0
400,0.0,18.0
401,0.0,18.0
402,0.0,17.0
403,0.0,17.0
404,0.0,17.0
405,0.0,17.0
406,0.0,17.0
407,1.36986301369863,18.0
408,1.36986301369863,18.0
409,1.36986301369863,18.0
410,1.36986301369863,18.0
411,1.36986301369863,18.0
412,1.3888888888888888,18.0
413,1.4084507042253522,18.0
414,1.4285714285714286,18.0
415,1.4492753623188406,18.0
416,1.4705882352941175,17.0
417,1.4925373134328357,17.0
418,1.5151515151515151,17.0
419,1.5384615384615385,17.0
420,1.5625,16.0
421,1.5873015873015872,16.0
422,1.6129032258064515,15.0
423,3.225806451612903,15.0
424,3.225806451612903,14.000000000000002
425,3.225806451612903,14.000000000000002
426,3.225806451612903,13.0
427,3.225806451612903,12.0
428,3.1746031746031744,12.0
429,4.6875,12.0
430,4.615384615384616,13.0
431,4.545454545454546,13.0
432,4.477611940298507,13.0
433,4.411764705882353,13.0
434,4.3478260869565215,13.0
435,4.285714285714286,13.0
436,4.225352112676056,13.0
437,5.555555555555555,13.0
438,5.47945205479452,13.0
439,5.405405405405405,14.000000000000002
440,5.333333333333334,14.000000000000002
441,5.263157894736842,14.000000000000002
442,5.194805194805195,15.0
443,6.41025641025641,15.0
444,6.329113924050633,15.0
445,6.25,15.0
446,6.172839506172839,15.0
447,6.097560975609756,15.0
448,7.317073170731707,15.0
449,7.317073170731707,14.000000000000002
450,7.317073170731707,14.000000000000002
451,7.317073170731707,14.000000000000002
452,7.317073170731707,13.0
453,7.317073170731707,12.0
454,7.317073170731707,12.0
455,7.317073170731707,12.121212121212121
456,7.317073170731707,12.244897959183673
457,7.317073170731707,12.371134020618557
458,7.317073170731707,12.5
459,7.317073170731707,13.541666666666666
460,8.536585365853659,14.583333333333334
461,8.536585365853659,14.583333333333334
462,8.536585365853659,13.541666666666666
463,9.75609756097561,13.541666666666666
464,10.975609756097562,14.583333333333334
465,12.195121951219512,15.625
466,12.195121951219512,15.625
467,13.414634146341465,16.666666666666664
468,13.414634146341465,16.666666666666664
469,13.414634146341465,16.666666666666664
470,13.414634146341465,16.666666666666664
471,14.634146341463413,17.708333333333336
472,14.634146341463413,17.708333333333336
473,14.634146341463413,17.708333333333336
474,14.634146341463413,18.75
475,15.853658536585366,19.791666666666664
476,15.853658536585366,18.75
477,17.073170731707318,18.75
478,18.29268292682927,18.75
479,18.29268292682927,18.75
480,18.29268292682927,18.75
481,19.51219512195122,18.75
482,20.73170731707317,19.791666666666664
483,21.951219512195124,19.791666666666664
484,23.170731707317074,20.833333333333336
485,23.170731707317074,20.833333333333336
486,24.390243902439025,21.875
487,24.390243902439025,21.875
488,25.609756097560975,22.916666666666664
489,25.609756097560975,22.916666666666664
490,25.609756097560975,22.916666666666664
491,26.82926829268293,23.958333333333336
492,28.04878048780488,23.958333333333336
493,29.268292682926827,25.0
494,28.915662650602407,26.041666666666668
495,28.57142857142857,27.083333333333332
496,29.411764705882355,28.125
497,29.069767441860467,28.125
498,28.735632183908045,28.125
499,28.40909090909091,29.166666666666668
500,28.08988764044944,29.166666666666668
501,28.08988764044944,29.166666666666668
502,28.08988764044944,29.166666666666668
503,28.08988764044944,28.125
504,29.213483146067414,29.166666666666668
505,30.337078651685395,29.166666666666668
506,30.337078651685395,29.166666666666668
507,29.213483146067414,29.166666666666668
508,29.213483146067414,29.166666666666668
509,30.337078651685395,30.208333333333332
510,30.337078651685395,30.208333333333332
511,30.337078651685395,31.25
512,30.0,32.29166666666667
513,29.67032967032967,32.29166666666667
514,29.347826086956523,33.33333333333333
515,29.03225806451613,34.375
516,29.78723404255319,35.41666666666667
517,29.47368421052631,36.45833333333333
518,29.166666666666668,36.45833333333333
519,28.865979381443296,37.5
520,28.57142857142857,37.5
521,29.292929292929294,38.54166666666667
522,30.0,38.54166666666667
523,28.999999999999996,37.5
524,28.999999999999996,37.5
525,28.999999999999996,36.45833333333333
526,28.999999999999996,36.45833333333333
527,28.999999999999996,36.45833333333333
528,30.0,37.5
529,30.0,38.54166666666667
530,30.0,37.5
531,31.0,37.5
532,32.0,38.54166666666667
533,33.0,39.58333333333333
534,34.0,40.625
535,34.0,40.625
536,34.0,40.625
537,34.0,41.66666666666667
538,35.0,42.70833333333333
539,36.0,42.70833333333333
540,37.0,43.75
541,38.0,44.79166666666667
542,39.0,44.79166666666667
543,38.0,44.79166666666667
544,38.0,45.83333333333333
545,39.0,46.875
546,40.0,47.91666666666667
547,41.0,48.95833333333333
548,40.0,48.95833333333333
549,41.0,50.0
550,42.0,50.0
551,42.0,50.0
552,43.0,50.0
553,43.0,50.0
554,43.0,50.0
555,43.0,49.48453608247423
556,44.0,50.0
557,44.0,49.494949494949495
558,45.0,50.0
559,45.0,50.0
560,45.0,50.0
561,45.0,50.0
562,45.0,50.0
563,45.0,51.0
564,45.0,51.0
565,45.0,50.0
566,45.0,50.0
567,45.0,49.0
568,45.0,49.0
569,46.0,50.0
570,46.0,50.0
571,45.0,50.0
572,45.0,50.0
573,45.0,50.0
574,45.0,50.0
575,45.0,49.0
576,46.0,49.0
577,45.0,48.0
578,45.0,49.0
579,45.0,49.0
580,46.0,50.0
581,46.0,50.0
582,46.0,50.0
583,46.0,50.0
584,45.0,49.0
585,45.0,50.0
586,45.0,50.0
587,45.0,50.0
588,44.0,49.0
589,44.0,50.0
590,45.0,51.0
591,45.0,50.0
592,44.0,50.0
593,44.0,49.0
594,45.0,49.0
595,46.0,49.0
596,46.0,48.0
597,47.0,49.0
598,47.0,49.0
599,47.0,48.0
600,47.0,48.0
601,47.0,49.0
602,47.0,49.0
603,48.0,50.0
604,48.0,50.0
605,47.0,50.0
606,48.0,50.0
607,48.0,49.0
608,48.0,49.0
609,48.0,48.0
610,49.0,48.0
611,49.0,47.0
612,49.0,47.0
613,49.0,47.0
614,50.0,47.0
615,51.0,47.0
616,51.0,47.0
617,52.0,47.0
618,52.0,48.0
619,53.0,47.0
620,53.0,47.0
621,53.0,47.0
622,52.0,47.0
623,52.0,47.0
624,52.0,48.0
625,52.0,48.0
626,52.0,48.0
627,52.0,48.0
628,52.0,47.0
629,51.0,47.0
630,51.0,47.0
631,50.0,47.0
632,49.0,46.0
633,48.0,46.0
634,47.0,45.0
635,47.0,45.0
636,48.0,46.0
637,47.0,45.0
638,46.0,44.0
639,45.0,43.0
640,45.0,43.0
641,44.0,42.0
642,44.0,42.0
643,45.0,43.0
644,46.0,42.0
645,45.0,41.0
646,45.0,41.0
647,45.0,41.0
648,46.0,42.0
649,46.0,42.0
650,46.0,43.0
651,46.0,44.0
652,45.0,44.0
653,46.0,45.0
654,47.0,46.0
655,48.0,47.0
656,47.0,46.0
657,48.0,47.0
658,47.0,46.0
659,48.0,46.0
660,48.0,46.0
661,49.0,47.0
662,49.0,47.0
663,48.0,46.0
664,47.0,45.0
665,47.0,46.0
666,48.0,47.0
667,47.0,47.0
668,47.0,47.0
669,46.0,46.0
670,46.0,46.0
671,46.0,45.0
672,46.0,45.0
673,46.0,45.0
674,46.0,44.0
675,45.0,45.0
676,44.0,46.0
677,44.0,46.0
678,43.0,45.0
679,43.0,45.0
680,42.0,44.0
681,41.0,43.0
682,40.0,43.0
683,39.0,43.0
684,39.39393939393939,43.0
685,39.795918367346935,42.0
686,38.775510204081634,41.0
687,38.775510204081634,41.0
688,39.795918367346935,41.0
689,40.816326530612244,41.0
690,39.795918367346935,40.0
691,39.795918367346935,41.0
692,39.795918367346935,41.41414141414141
693,38.775510204081634,41.41414141414141
694,37.755102040816325,40.4040404040404
695,36.734693877551024,39.39393939393939
696,35.714285714285715,39.39393939393939
697,34.69387755102041,38.38383838383838
698,34.69387755102041,38.38383838383838
699,34.69387755102041,38.775510204081634
700,34.69387755102041,38.775510204081634
701,34.69387755102041,37.755102040816325
702,34.69387755102041,37.755102040816325
703,33.6734693877551,36.734693877551024
704,32.6530612244898,35.714285714285715
705,32.6530612244898,35.714285714285715
706,31.63265306122449,35.714285714285715
707,31.63265306122449,35.714285714285715
708,31.63265306122449,35.714285714285715
709,30.612244897959183,35.714285714285715
710,29.591836734693878,35.714285714285715
711,30.612244897959183,35.714285714285715
712,30.612244897959183,34.69387755102041
713,31.63265306122449,34.69387755102041
714,30.612244897959183,33.6734693877551
715,29.591836734693878,32.6530612244898
716,28.57142857142857,32.6530612244898
717,27.55102040816326,32.6530612244898
718,28.57142857142857,31.63265306122449
719,28.57142857142857,32.6530612244898
720,29.591836734693878,33.6734693877551
721,28.57142857142857,32.6530612244898
722,28.57142857142857,32.6530612244898
723,29.591836734693878,33.6734693877551
724,30.612244897959183,33.6734693877551
725,31.63265306122449,34.69387755102041
726,32.6530612244898,35.714285714285715
727,32.6530612244898,35.714285714285715
728,32.6530612244898,36.734693877551024
729,33.6734693877551,36.734693877551024
730,33.6734693877551,36.734693877551024
731,34.69387755102041,37.755102040816325
732,35.714285714285715,38.775510204081634
733,35.714285714285715,37.755102040816325
734,35.714285714285715,38.775510204081634
735,35.714285714285715,38.775510204081634
736,35.714285714285715,38.775510204081634
737,36.734693877551024,39.795918367346935
738,37.755102040816325,40.816326530612244
739,38.775510204081634,40.816326530612244
740,38.775510204081634,40.816326530612244
741,39.795918367346935,41.83673469387755
742,38.775510204081634,41.83673469387755
743,38.775510204081634,41.83673469387755
744,37.755102040816325,42.857142857142854
745,38.775510204081634,42.857142857142854
746,38.775510204081634,41.83673469387755
747,38.775510204081634,41.83673469387755
748,38.775510204081634,40.816326530612244
749,37.755102040816325,39.795918367346935
750,36.734693877551024,38.775510204081634
751,36.734693877551024,37.755102040816325
752,36.734693877551024,37.755102040816325
753,35.714285714285715,36.734693877551024
754,35.714285714285715,36.734693877551024
755,34.69387755102041,35.714285714285715
756,34.69387755102041,35.714285714285715
757,34.69387755102041,35.714285714285715
758,35.714285714285715,36.734693877551024
759,35.714285714285715,36.734693877551024
760,34.69387755102041,35.714285714285715
761,33.6734693877551,34.69387755102041
762,34.69387755102041,35.714285714285715
763,35.714285714285715,36.734693877551024
764,36.734693877551024,37.755102040816325
765,35.714285714285715,36.734693877551024
766,35.714285714285715,36.734693877551024
767,36.734693877551024,37.755102040816325
768,36.734693877551024,37.755102040816325
769,37.755102040816325,37.755102040816325
770,37.755102040816325,37.755102040816325
771,37.755102040816325,37.755102040816325
772,38.775510204081634,38.775510204081634
773,39.795918367346935,39.795918367346935
774,39.795918367346935,40.816326530612244
775,39.795918367346935,40.816326530612244
776,39.795918367346935,40.816326530612244
777,39.795918367346935,41.83673469387755
778,39.795918367346935,41.83673469387755
779,40.816326530612244,42.857142857142854
780,40.816326530612244,42.857142857142854
781,40.816326530612244,42.857142857142854
782,41.83673469387755,42.857142857142854
783,41.83673469387755,41.83673469387755
784,41.41414141414141,42.857142857142854
785,42.0,43.87755102040816
786,43.0,43.87755102040816
787,43.0,44.89795918367347
788,43.0,45.91836734693878
789,42.0,45.91836734693878
790,43.0,46.93877551020408
791,43.0,46.93877551020408
792,44.0,47.474747474747474
793,45.0,47.474747474747474
794,46.0,47.474747474747474
795,46.0,47.474747474747474
796,46.0,47.474747474747474
797,46.0,47.474747474747474
798,47.0,48.484848484848484
799,48.0,48.0
800,48.0,48.0
801,48.0,49.0
802,48.0,49.0
803,49.0,50.0
804,50.0,51.0
805,51.0,52.0
806,51.0,52.0
807,51.0,52.0
808,51.0,53.0
809,52.0,54.0
810,53.0,55.00000000000001
811,53.0,56.00000000000001
812,53.0,56.99999999999999
813,52.0,56.99999999999999
814,52.0,57.99999999999999
815,53.0,59.0
816,54.0,59.0
817,54.0,57.99999999999999
818,54.0,59.0
819,54.0,57.99999999999999
820,54.0,57.99999999999999
821,55.00000000000001,59.0
822,55.00000000000001,59.0
823,55.00000000000001,59.0
824,54.0,57.99999999999999
825,54.0,56.99999999999999
826,54.0,56.00000000000001
827,55.00000000000001,56.00000000000001
828,55.00000000000001,55.00000000000001
829,55.00000000000001,54.0
830,56.00000000000001,54.0
831,55.00000000000001,53.0
832,54.54545454545454,52.0
833,54.54545454545454,52.0
834,55.55555555555556,51.0
835,55.55555555555556,51.0
836,54.54545454545454,50.0
837,53.535353535353536,49.0
838,52.52525252525253,48.0
839,52.52525252525253,48.0
840,52.52525252525253,48.0
841,52.52525252525253,48.0
842,53.535353535353536,47.0
843,52.52525252525253,47.0
844,53.535353535353536,47.0
845,52.52525252525253,48.0
846,51.515151515151516,48.0
847,51.515151515151516,48.0
848,51.515151515151516,49.0
849,51.515151515151516,50.0
850,51.515151515151516,50.0
851,51.515151515151516,50.0
852,52.52525252525253,51.0
853,53.535353535353536,52.0
854,53.535353535353536,52.0
855,53.535353535353536,53.0
856,54.54545454545454,53.0
857,53.535353535353536,52.0
858,52.52525252525253,51.0
859,52.52525252525253,50.0
860,52.52525252525253,50.0
861,52.52525252525253,50.0
862,51.515151515151516,49.0
863,50.505050505050505,48.0
864,49.494949494949495,48.0
865,49.494949494949495,48.0
866,49.494949494949495,48.0
867,49.494949494949495,48.0
868,50.505050505050505,49.0
869,50.505050505050505,50.0
870,50.505050505050505,50.0
871,50.505050505050505,50.0
872,49.494949494949495,49.0
873,48.484848484848484,49.0
874,48.484848484848484,48.0
875,48.484848484848484,48.0
876,48.484848484848484,47.0
877,48.484848484848484,46.0
878,48.484848484848484,46.0
879,47.474747474747474,45.0
880,47.474747474747474,45.0
881,48.484848484848484,45.0
882,47.474747474747474,44.0
883,47.474747474747474,44.0
884,47.474747474747474,43.0
885,47.474747474747474,43.0
886,46.464646464646464,43.0
887,46.464646464646464,42.0
888,46.464646464646464,41.0
889,46.464646464646464,40.0
890,46.464646464646464,40.0
891,46.464646464646464,39.0
892,45.45454545454545,38.0
893,45.45454545454545,38.0
894,44.44444444444444,38.0
895,44.44444444444444,39.0
896,45.45454545454545,40.0
897,46.464646464646464,41.0
898,45.45454545454545,40.0
899,45.45454545454545,40.0
900,45.45454545454545,40.0
901,45.45454545454545,39.0
902,46.464646464646464,39.0
903,45.45454545454545,38.0
904,44.44444444444444,37.0
905,43.43434343434344,36.0
906,44.44444444444444,37.0
907,45.45454545454545,38.0
908,46.464646464646464,38.0
909,45.45454545454545,37.0
910,45.45454545454545,37.0
911,44.44444444444444,36.0
912,44.44444444444444,35.0
913,44.44444444444444,35.0
914,44.44444444444444,35.0
915,43.43434343434344,35.0
916,43.43434343434344,34.0
917,43.43434343434344,35.0
918,43.43434343434344,35.0
919,42.42424242424242,36.0
920,42.42424242424242,36.0
921,41.41414141414141,36.0
922,42.42424242424242,37.0
923,42.42424242424242,37.0
924,42.42424242424242,37.0
925,42.42424242424242,38.0
926,41.41414141414141,39.0
927,41.41414141414141,40.0
928,40.4040404040404,40.0
929,40.4040404040404,41.0
930,40.4040404040404,41.0
931,40.4040404040404,42.0
932,41.0,43.0
933,41.0,44.0
934,41.0,45.0
935,42.0,46.0
936,43.0,47.0
937,44.0,48.0
938,45.0,49.0
939,44.0,49.0
940,44.0,49.0
941,43.0,48.0
942,43.0,48.0
943,43.0,47.0
944,42.0,46.0
945,42.0,45.0
946,43.0,46.0
947,42.0,45.0
948,41.0,44.0
949,41.0,44.0
950,42.0,44.0
951,43.0,44.0
952,43.0,43.0
953,42.0,42.0
954,42.0,42.0
955,43.0,42.0
956,42.0,42.0
957,43.0,43.0
958,44.0,44.0
959,43.0,44.0
960,44.0,45.0
961,45.0,46.0
962,46.0,47.0
963,46.0,47.0
964,47.0,47.0
965,48.0,47.0
966,47.0,46.0
967,47.0,46.0
968,47.0,46.0
969,47.0,46.0
970,48.0,47.0
971,49.0,48.0
972,50.0,48.0
973,50.0,47.0
974,50.0,47.0
975,51.0,47.0
976,51.0,47.0
977,52.0,48.0
978,52.0,48.0
979,52.0,48.0
980,52.0,48.0
981,51.0,48.0
982,51.0,48.0
983,51.0,49.0
984,51.0,49.0
985,51.0,49.0
986,51.0,49.0
987,51.0,49.0
988,51.0,50.0
989,52.0,51.0
990,51.0,50.0
991,50.0,50.0
992,50.0,50.0
993,50.0,51.0
994,50.0,51.0
995,51.0,51.0
996,51.0,51.0
997,51.0,51.0
998,51.0,51.0
999,50.0,51.0
1000,51.0,52.0
1001,52.0,53.0
1002,52.0,54.0
1003,52.0,54.0
1004,52.0,54.0
1005,52.0,54.0
1006,52.0,54.0
1007,51.0,53.0
1008,50.0,52.0
1009,51.0,52.0
1010,50.0,51.0
1011,51.0,51.0
1012,51.0,51.0
1013,52.0,52.0
1014,52.0,51.0
1015,52.0,50.0
1016,51.0,50.0
1017,51.0,50.0
1018,51.0,50.0
1019,51.0,49.0
1020,51.0,49.0
1021,52.0,49.0
1022,51.0,48.0
1023,50.0,47.0
1024,50.0,47.0
1025,50.0,46.0
1026,51.0,46.0
1027,50.0,45.0
1028,50.0,45.0
1029,49.0,44.0
1030,48.0,45.0
1031,48.0,44.0
1032,47.0,43.0
1033,48.0,43.0
1034,47.0,42.0
1035,47.0,42.0
1036,46.0,42.0
1037,46.0,42.0
1038,46.0,42.0
1039,47.0,43.0
1040,46.0,43.0
1041,47.0,44.0
1042,46.0,44.0
1043,46.0,44.0
1044,47.0,44.0
1045,47.0,44.0
1046,46.0,43.0
1047,46.0,43.0
1048,46.0,43.0
1049,46.0,42.0
1050,45.0,42.0
1051,45.0,43.0
1052,45.0,44.0
1053,45.0,44.0
1054,45.0,44.0
1055,44.0,43.0
1056,44.0,44.0
1057,43.0,43.0
1058,42.0,43.0
1059,43.0,44.0
1060,43.0,44.0
1061,42.0,43.0
1062,41.0,42.0
1063,41.0,42.0
1064,41.0,41.0
1065,40.0,41.0
1066,41.0,41.0
1067,40.0,41.0
1068,39.0,40.0
1069,39.0,39.0
1070,39.0,39.0
1071,38.0,39.0
1072,38.0,40.0
1073,39.0,41.0
1074,39.0,42.0
1075,39.0,41.0
1076,40.0,41.0
1077,39.0,40.0
1078,39.0,40.0
1079,39.0,40.0
1080,39.0,40.0
1081,39.0,40.0
1082,39.0,40.0
1083,39.0,39.0
1084,39.0,39.0
1085,38.0,38.0
1086,38.0,38.0
1087,38.0,38.0
1088,37.0,37.0
1089,36.0,36.0
1090,36.0,36.0
1091,36.0,36.0
1092,36.0,36.0
1093,35.0,35.0
1094,35.0,35.0
1095,35.0,35.0
1096,34.0,34.0
1097,33.0,34.0
1098,33.0,34.0
1099,33.0,34.0
1100,32.0,33.0
1101,31.0,32.0
1102,30.0,31.0
1103,30.0,31.0
1104,30.0,31.0
1105,30.0,31.0
1106,28.999999999999996,30.0
1107,28.999999999999996,31.0
1108,30.0,31.0
1109,30.0,31.0
1110,31.0,32.0
1111,30.0,32.0
1112,31.0,33.0
1113,31.0,32.0
1114,32.0,33.0
1115,32.0,33.0
1116,33.0,33.0
1117,33.0,33.0
1118,32.0,32.0
1119,33.0,32.0
1120,32.0,31.0
1121,31.0,30.0
1122,31.0,30.0
1123,31.0,30.0
1124,31.0,30.0
1125,30.0,30.0
1126,28.999999999999996,28.999999999999996
1127,28.999999999999996,28.999999999999996
1128,28.999999999999996,28.999999999999996
1129,30.0,30.0
1130,30.0,30.0
1131,30.0,30.0
1132,30.0,30.0
1133,28.999999999999996,28.999999999999996
1134,28.999999999999996,30.0
1135,28.000000000000004,28.999999999999996
1136,28.000000000000004,28.000000000000004
1137,27.0,27.0
1138,26.0,26.0
1139,25.0,26.0
