pointer,NC_028366
517,97.0
518,97.0
519,97.0
520,97.0
521,96.0
522,96.0
523,95.0
524,96.0
525,96.0
526,96.0
527,96.0
528,96.0
529,96.0
530,96.0
531,96.0
532,96.0
533,96.0
534,96.0
535,96.0
536,96.0
537,96.0
538,96.0
539,96.0
540,96.0
541,96.0
542,96.0
543,96.0
544,95.0
545,95.0
546,95.0
547,95.0
548,95.0
549,95.0
550,95.0
551,95.0
552,95.0
553,95.0
554,95.0
555,95.0
556,95.0
557,95.0
558,95.0
559,95.0
560,95.0
561,95.0
562,95.0
563,95.0
564,95.0
565,95.0
566,95.0
567,95.0
568,95.0
569,95.0
570,95.0
571,95.0
572,95.0
573,95.0
574,95.0
575,95.0
576,95.0
577,95.0
578,95.0
579,94.0
580,93.0
581,92.0
582,92.0
583,92.0
584,91.0
585,91.0
586,91.0
587,90.0
588,90.0
589,91.0
590,91.0
591,91.0
592,91.0
593,91.0
594,91.0
595,91.0
596,91.0
597,91.0
598,90.0
599,89.0
600,89.0
601,88.0
602,88.0
603,88.0
604,87.0
605,86.0
606,86.0
607,86.0
608,86.0
609,86.0
610,86.0
611,85.0
612,85.0
613,85.0
614,85.0
615,85.0
616,85.0
617,86.0
618,86.0
619,85.0
620,85.0
621,86.0
622,86.0
623,87.0
624,87.0
625,87.0
626,87.0
627,87.0
628,87.0
629,87.0
630,87.0
631,87.0
632,87.0
633,87.0
634,87.0
635,87.0
636,87.0
637,87.0
638,87.0
639,87.0
640,87.0
641,87.0
642,87.0
643,87.0
644,88.0
645,87.0
646,86.0
647,85.0
648,85.0
649,85.0
650,84.0
651,84.0
652,84.0
653,84.0
654,83.0
655,82.0
656,82.0
657,82.0
658,81.0
659,80.0
660,79.0
661,78.0
662,78.0
663,77.0
664,76.0
665,76.0
666,76.0
667,76.0
668,75.0
669,74.0
670,74.0
671,74.0
672,74.0
673,74.0
674,74.0
675,74.0
676,74.0
677,74.0
678,74.0
679,74.0
680,75.0
681,76.0
682,75.0
683,75.0
684,76.0
685,75.0
686,75.0
687,76.0
688,75.0
689,75.0
690,75.0
691,74.0
692,74.0
693,74.0
694,73.0
695,73.0
696,73.0
697,73.0
698,74.0
699,75.0
700,75.0
701,76.0
702,76.0
703,75.0
704,76.0
705,77.0
706,76.0
707,76.0
708,76.0
709,76.0
710,76.0
711,77.0
712,76.0
713,76.0
714,76.0
715,75.0
716,75.0
717,75.0
718,75.0
719,76.0
720,76.0
721,75.0
722,75.0
723,75.0
724,74.0
725,74.0
726,74.0
727,73.0
728,73.0
729,73.0
730,72.0
731,72.0
732,72.0
733,71.0
734,71.0
735,71.0
736,71.0
737,71.0
738,71.0
739,71.0
740,71.0
741,71.0
742,71.0
743,71.0
744,71.0
745,71.0
746,72.0
747,73.0
748,73.0
749,73.0
750,74.0
751,74.0
752,74.0
753,74.0
754,75.0
755,76.0
756,76.0
757,75.0
758,76.0
759,77.0
760,78.0
761,79.0
762,79.0
763,80.0
764,81.0
765,81.0
766,81.0
767,80.0
768,81.0
769,81.0
770,81.0
771,81.0
772,80.0
773,80.0
774,80.0
775,79.0
776,79.0
777,79.0
778,79.0
779,80.0
780,80.0
781,79.0
782,80.0
783,80.0
784,79.0
785,80.0
786,80.0
787,80.0
788,81.0
789,81.0
790,80.0
791,81.0
792,81.0
793,81.0
794,82.0
795,82.0
796,82.0
797,82.0
798,82.0
799,82.0
800,82.0
801,82.0
802,82.0
803,83.0
804,83.0
805,82.0
806,83.0
807,83.0
808,82.0
809,82.0
810,82.0
811,81.0
812,82.0
813,82.0
814,81.0
815,82.0
816,82.0
817,81.0
818,81.0
819,81.0
820,80.0
821,81.0
822,81.0
823,81.0
824,82.0
825,82.0
826,82.0
827,83.0
828,83.0
829,83.0
830,84.0
831,84.0
832,83.0
833,84.0
834,84.0
835,84.0
836,84.0
837,84.0
838,84.0
839,84.0
840,83.0
841,82.0
842,82.0
843,82.0
844,82.0
845,83.0
846,83.0
847,83.0
848,83.0
849,82.0
850,81.0
851,81.0
852,81.0
853,81.0
854,80.0
855,80.0
856,79.0
857,80.0
858,80.0
859,79.0
860,79.0
861,79.0
862,79.0
863,79.0
864,79.0
865,79.0
866,79.0
867,80.0
868,80.0
869,81.0
870,81.0
871,80.0
872,81.0
873,81.0
874,81.0
875,82.0
876,82.0
877,82.0
878,82.0
879,82.0
880,82.0
881,83.0
882,83.0
883,82.0
884,83.0
885,83.0
886,82.0
887,82.0
888,82.0
889,81.0
890,82.0
891,82.0
892,81.0
893,81.0
894,81.0
895,80.0
896,80.0
897,80.0
898,79.0
899,79.0
900,79.0
901,78.0
902,78.0
903,78.0
904,78.0
905,79.0
906,79.0
907,79.0
908,80.0
909,80.0
910,80.0
911,81.0
912,81.0
913,81.0
914,81.0
915,81.0
916,80.0
917,81.0
918,81.0
919,80.0
920,81.0
921,81.0
922,80.0
923,80.0
924,80.0
925,80.0
926,80.0
927,80.0
928,80.0
929,80.0
930,80.0
931,79.0
932,80.0
933,80.0
934,80.0
935,80.0
936,80.0
937,80.0
938,80.0
939,80.0
940,80.0
941,81.0
942,81.0
943,80.0
944,80.0
945,80.0
946,79.0
947,79.0
948,79.0
949,79.0
950,80.0
951,80.0
952,79.0
953,79.0
954,80.0
955,79.0
956,80.0
957,80.0
958,80.0
959,81.0
960,81.0
961,81.0
962,81.0
963,81.0
964,80.0
965,80.0
966,80.0
967,79.0
968,79.0
969,79.0
970,79.0
971,80.0
972,80.0
973,80.0
974,80.0
975,80.0
976,80.0
977,80.0
978,80.0
979,80.0
980,80.0
981,80.0
982,79.0
983,80.0
984,80.0
985,80.0
986,80.0
987,80.0
988,80.0
989,81.0
990,81.0
991,81.0
992,82.0
993,82.0
994,82.0
995,83.0
996,83.0
997,83.0
998,84.0
999,84.0
1000,84.0
1001,85.0
1002,85.0
1003,85.0
1004,85.0
1005,85.0
1006,85.0
1007,85.0
1008,85.0
1009,84.0
1010,84.0
1011,84.0
1012,84.0
1013,84.0
1014,85.0
1015,85.0
1016,86.0
1017,86.0
1018,86.0
1019,86.0
1020,86.0
1021,85.0
1022,86.0
1023,86.0
1024,85.0
1025,85.0
1026,85.0
1027,85.0
1028,85.0
1029,85.0
1030,85.0
1031,86.0
1032,86.0
1033,85.0
1034,85.0
1035,85.0
1036,85.0
1037,85.0
1038,85.0
1039,85.0
1040,86.0
1041,86.0
1042,85.0
1043,86.0
1044,86.0
1045,86.0
1046,87.0
1047,87.0
1048,87.0
1049,88.0
1050,88.0
1051,87.0
1052,87.0
1053,87.0
1054,86.0
1055,87.0
1056,87.0
1057,86.0
1058,86.0
1059,86.0
1060,85.0
1061,85.0
1062,85.0
1063,84.0
1064,85.0
1065,85.0
1066,85.0
1067,86.0
1068,86.0
1069,85.0
1070,85.0
1071,85.0
1072,84.0
1073,84.0
1074,84.0
1075,84.0
1076,84.0
1077,84.0
1078,84.0
1079,84.0
1080,84.0
1081,83.0
1082,84.0
1083,84.0
1084,83.0
1085,83.0
1086,84.0
1087,84.0
1088,84.0
1089,84.0
1090,84.0
1091,84.0
1092,84.0
1093,84.0
1094,84.0
1095,84.0
1096,83.0
1097,83.0
1098,83.0
1099,82.0
1100,82.0
1101,82.0
1102,81.0
1103,81.0
1104,81.0
1105,80.0
1106,80.0
1107,80.0
1108,80.0
1109,81.0
1110,81.0
1111,80.0
1112,80.0
1113,80.0
1114,80.0
1115,80.0
1116,80.0
1117,79.0
1118,79.0
1119,80.0
1120,80.0
1121,81.0
1122,81.0
1123,81.0
1124,82.0
1125,82.0
1126,81.0
1127,81.0
1128,81.0
1129,80.0
1130,80.0
1131,80.0
1132,80.0
1133,81.0
1134,81.0
1135,80.0
1136,80.0
1137,80.0
1138,79.0
1139,79.0
1140,79.0
1141,78.0
1142,78.0
1143,78.0
1144,77.0
1145,77.0
1146,77.0
1147,77.0
1148,77.0
1149,77.0
1150,76.0
1151,76.0
1152,77.0
1153,76.0
1154,77.0
1155,77.0
1156,77.0
1157,78.0
1158,78.0
1159,77.0
1160,78.0
1161,78.0
1162,78.0
1163,79.0
1164,79.0
1165,78.0
1166,78.0
1167,78.0
1168,78.0
1169,79.0
1170,79.0
1171,79.0
1172,79.0
1173,79.0
1174,78.0
1175,77.0
1176,77.0
1177,77.0
1178,77.0
1179,77.0
1180,77.0
1181,78.0
1182,78.0
1183,77.0
1184,78.0
1185,78.0
1186,77.0
1187,77.0
1188,77.0
1189,76.0
1190,76.0
1191,76.0
1192,76.0
1193,76.0
1194,76.0
1195,76.0
1196,77.0
1197,77.0
1198,76.0
1199,77.0
1200,77.0
1201,76.0
1202,76.0
1203,76.0
1204,76.0
1205,77.0
1206,77.0
1207,76.0
1208,76.0
1209,76.0
1210,75.0
1211,76.0
1212,76.0
1213,75.0
1214,75.0
1215,75.0
1216,74.0
1217,75.0
1218,75.0
1219,75.0
1220,75.0
1221,75.0
1222,75.0
1223,75.0
1224,75.0
1225,74.0
1226,75.0
1227,75.0
1228,74.0
1229,75.0
1230,75.0
1231,75.0
1232,75.0
1233,75.0
1234,74.0
1235,75.0
1236,75.0
1237,75.0
1238,76.0
1239,76.0
1240,75.0
1241,76.0
1242,77.0
1243,77.0
1244,78.0
1245,78.0
1246,77.0
1247,77.0
1248,77.0
1249,76.0
1250,77.0
1251,78.0
1252,78.0
1253,79.0
1254,79.0
1255,79.0
1256,79.0
1257,79.0
1258,79.0
1259,80.0
1260,80.0
1261,79.0
1262,79.0
1263,79.0
1264,79.0
1265,80.0
1266,80.0
1267,80.0
1268,80.0
1269,80.0
1270,80.0
1271,80.0
1272,81.0
1273,80.0
1274,81.0
1275,82.0
1276,81.0
1277,81.0
1278,81.0
1279,80.0
1280,79.0
1281,79.0
1282,78.0
1283,79.0
1284,79.0
1285,79.0
1286,80.0
1287,80.0
1288,80.0
1289,81.0
1290,81.0
1291,81.0
1292,81.0
1293,81.0
1294,81.0
1295,81.0
1296,81.0
1297,81.0
1298,82.0
1299,82.0
1300,82.0
1301,83.0
1302,84.0
1303,83.0
1304,83.0
1305,83.0
1306,82.0
1307,83.0
1308,83.0
1309,82.0
1310,83.0
1311,83.0
1312,83.0
1313,84.0
1314,84.0
1315,83.0
1316,84.0
1317,84.0
1318,84.0
1319,84.0
1320,84.0
1321,83.0
1322,83.0
1323,83.0
1324,82.0
1325,83.0
1326,83.0
1327,82.0
1328,83.0
1329,83.0
1330,83.0
1331,83.0
1332,83.0
1333,83.0
1334,84.0
1335,84.0
1336,84.0
1337,84.0
1338,84.0
1339,84.0
1340,84.0
1341,84.0
1342,84.0
1343,83.0
1344,83.0
1345,82.0
1346,83.0
1347,83.0
1348,83.0
1349,84.0
1350,84.0
1351,84.0
1352,84.0
1353,84.0
1354,84.0
1355,84.0
1356,84.0
1357,83.0
1358,83.0
1359,83.0
1360,82.0
1361,83.0
1362,83.0
1363,83.0
1364,83.0
1365,83.0
1366,83.0
1367,82.0
1368,82.0
1369,81.0
1370,81.0
1371,81.0
1372,81.0
1373,82.0
1374,82.0
1375,81.0
1376,81.0
1377,81.0
1378,80.0
1379,81.0
1380,82.0
1381,82.0
1382,83.0
1383,83.0
1384,82.0
1385,82.0
1386,82.0
1387,81.0
1388,81.0
1389,81.0
1390,81.0
1391,81.0
1392,81.0
1393,81.0
1394,81.0
1395,81.0
1396,81.0
1397,81.0
1398,81.0
1399,81.0
1400,81.0
1401,81.0
1402,81.0
1403,82.0
1404,82.0
1405,81.0
1406,82.0
1407,82.0
1408,82.0
1409,83.0
1410,83.0
1411,82.0
1412,82.0
1413,82.0
1414,82.0
1415,83.0
1416,83.0
1417,83.0
1418,83.0
1419,83.0
1420,83.0
1421,84.0
1422,84.0
1423,84.0
1424,85.0
1425,85.0
1426,85.0
1427,86.0
1428,86.0
1429,85.0
1430,85.0
1431,85.0
1432,84.0
1433,84.0
1434,84.0
1435,84.0
1436,84.0
1437,84.0
1438,84.0
1439,84.0
1440,85.0
1441,85.0
1442,85.0
1443,86.0
1444,86.0
1445,86.0
1446,86.0
1447,86.0
1448,86.0
1449,86.0
1450,86.0
1451,86.0
1452,86.0
1453,86.0
1454,86.0
1455,86.0
1456,86.0
1457,87.0
1458,87.0
1459,87.0
1460,88.0
1461,88.0
1462,88.0
1463,88.0
1464,88.0
1465,87.0
1466,87.0
1467,88.0
1468,88.0
1469,89.0
1470,89.0
1471,88.0
1472,88.0
1473,88.0
1474,88.0
1475,89.0
1476,90.0
1477,89.0
1478,90.0
1479,90.0
1480,90.0
1481,90.0
1482,90.0
1483,89.0
1484,90.0
1485,90.0
1486,89.0
1487,89.0
1488,89.0
1489,88.0
1490,88.0
1491,88.0
1492,87.0
1493,87.0
1494,87.0
1495,87.0
1496,87.0
1497,87.0
1498,87.0
1499,87.0
1500,87.0
1501,87.0
1502,87.0
1503,87.0
1504,87.0
1505,88.0
1506,88.0
1507,88.0
1508,88.0
1509,88.0
1510,88.0
1511,89.0
1512,89.0
1513,89.0
1514,89.0
1515,89.0
1516,89.0
1517,89.0
1518,89.0
1519,88.0
1520,88.0
1521,88.0
1522,87.0
1523,87.0
1524,87.0
1525,86.0
1526,86.0
1527,86.0
1528,86.0
1529,87.0
1530,87.0
1531,87.0
1532,87.0
1533,87.0
1534,86.0
1535,86.0
1536,86.0
1537,85.0
1538,85.0
1539,85.0
1540,85.0
1541,85.0
1542,85.0
1543,84.0
1544,84.0
1545,85.0
1546,85.0
1547,85.0
1548,85.0
1549,84.0
1550,84.0
1551,84.0
1552,83.0
1553,83.0
1554,83.0
1555,82.0
1556,82.0
1557,82.0
1558,82.0
1559,82.0
1560,82.0
1561,81.0
1562,81.0
1563,81.0
1564,81.0
1565,82.0
1566,82.0
1567,82.0
1568,82.0
1569,82.0
1570,82.0
1571,83.0
1572,83.0
1573,82.0
1574,82.0
1575,82.0
1576,81.0
1577,82.0
1578,82.0
1579,82.0
1580,82.0
1581,82.0
1582,82.0
1583,83.0
1584,83.0
1585,83.0
1586,84.0
1587,85.0
1588,85.0
1589,86.0
1590,86.0
1591,86.0
1592,87.0
1593,87.0
1594,87.0
1595,87.0
1596,87.0
1597,87.0
1598,87.0
1599,87.0
1600,87.0
1601,87.0
1602,87.0
1603,87.0
1604,87.0
1605,87.0
1606,87.0
1607,87.0
1608,87.0
1609,87.0
1610,87.0
1611,87.0
1612,87.0
1613,87.0
1614,87.0
1615,86.0
1616,86.0
1617,86.0
1618,85.0
1619,86.0
1620,86.0
1621,85.0
1622,86.0
1623,86.0
1624,86.0
1625,87.0
1626,87.0
1627,86.0
1628,86.0
1629,86.0
1630,86.0
1631,86.0
1632,87.0
1633,87.0
1634,88.0
1635,88.0
1636,88.0
1637,89.0
1638,89.0
1639,88.0
1640,88.0
1641,88.0
1642,87.0
1643,88.0
1644,88.0
1645,87.0
1646,87.0
1647,87.0
1648,87.0
1649,88.0
1650,88.0
1651,88.0
1652,89.0
1653,89.0
1654,88.0
1655,89.0
1656,89.0
1657,88.0
1658,88.0
1659,88.0
1660,88.0
1661,89.0
1662,89.0
1663,89.0
1664,89.0
1665,89.0
1666,89.0
1667,89.0
1668,89.0
1669,89.0
1670,89.0
1671,89.0
1672,89.0
1673,90.0
1674,90.0
1675,89.0
1676,90.0
1677,89.0
1678,88.0
1679,88.0
1680,88.0
1681,88.0
1682,88.0
1683,88.0
1684,88.0
1685,88.0
1686,88.0
1687,87.0
1688,87.0
1689,87.0
1690,86.0
1691,86.0
1692,86.0
1693,85.0
1694,85.0
1695,85.0
1696,84.0
1697,83.0
1698,83.0
1699,82.0
1700,82.0
1701,82.0
1702,82.0
1703,82.0
1704,82.0
1705,81.0
1706,81.0
1707,81.0
1708,81.0
1709,80.0
1710,80.0
1711,79.0
1712,79.0
1713,79.0
1714,78.0
1715,79.0
1716,79.0
1717,79.0
1718,80.0
1719,79.0
1720,78.0
1721,79.0
1722,79.0
1723,78.0
1724,78.0
1725,78.0
1726,78.0
1727,79.0
1728,79.0
1729,79.0
1730,79.0
1731,79.0
1732,79.0
1733,79.0
1734,79.0
1735,78.0
1736,78.0
1737,78.0
1738,78.0
1739,78.0
1740,78.0
1741,77.0
1742,78.0
1743,78.0
1744,78.0
1745,79.0
1746,79.0
1747,79.0
1748,79.0
1749,79.0
1750,78.0
1751,78.0
1752,78.0
1753,77.0
1754,78.0
1755,78.0
1756,77.0
1757,78.0
1758,78.0
1759,77.0
1760,77.0
1761,77.0
1762,77.0
1763,77.0
1764,77.0
1765,77.0
1766,77.0
1767,77.0
1768,77.0
1769,77.0
1770,77.0
1771,77.0
1772,77.0
1773,77.0
1774,77.0
1775,78.0
1776,78.0
1777,78.0
1778,79.0
1779,79.0
1780,79.0
1781,79.0
1782,79.0
1783,78.0
1784,78.0
1785,78.0
1786,78.0
1787,79.0
1788,79.0
1789,78.0
1790,78.0
1791,78.0
1792,78.0
1793,79.0
1794,79.0
1795,78.0
1796,79.0
1797,80.0
1798,80.0
1799,81.0
1800,81.0
1801,81.0
1802,81.0
1803,81.0
1804,80.0
1805,81.0
1806,81.0
1807,81.0
1808,81.0
1809,82.0
1810,81.0
1811,82.0
1812,82.0
1813,81.0
1814,82.0
1815,82.0
1816,81.0
1817,81.0
1818,81.0
1819,82.0
1820,83.0
1821,83.0
1822,83.0
1823,84.0
1824,84.0
1825,84.0
1826,84.0
1827,84.0
1828,83.0
1829,83.0
1830,83.0
1831,82.0
1832,82.0
1833,82.0
1834,82.0
1835,83.0
1836,83.0
1837,82.0
1838,82.0
1839,83.0
1840,82.0
1841,82.0
1842,82.0
1843,81.0
1844,81.0
1845,81.0
1846,81.0
1847,81.0
1848,81.0
1849,81.0
1850,82.0
1851,82.0
1852,81.0
1853,82.0
1854,82.0
1855,81.0
1856,82.0
1857,82.0
1858,81.0
1859,82.0
1860,82.0
1861,82.0
1862,82.0
1863,82.0
1864,81.0
1865,81.0
1866,81.0
1867,81.0
1868,81.0
1869,81.0
1870,80.0
1871,80.0
1872,80.0
1873,80.0
1874,80.0
1875,80.0
1876,80.0
1877,81.0
1878,81.0
1879,80.0
1880,80.0
1881,80.0
1882,79.0
1883,80.0
1884,80.0
1885,79.0
1886,79.0
1887,79.0
1888,79.0
1889,80.0
1890,81.0
1891,80.0
1892,80.0
1893,80.0
1894,80.0
1895,81.0
1896,81.0
1897,80.0
1898,80.0
1899,80.0
1900,79.0
1901,78.0
1902,78.0
1903,78.0
1904,79.0
1905,79.0
1906,78.0
1907,78.0
1908,78.0
1909,78.0
1910,78.0
1911,78.0
1912,77.0
1913,78.0
1914,78.0
1915,78.0
1916,79.0
1917,79.0
1918,78.0
1919,78.0
1920,78.0
1921,78.0
1922,78.0
1923,78.0
1924,78.0
1925,78.0
1926,78.0
1927,78.0
1928,79.0
1929,79.0
1930,79.0
1931,80.0
1932,80.0
1933,80.0
1934,80.0
1935,80.0
1936,79.0
1937,80.0
1938,80.0
1939,80.0
1940,81.0
1941,82.0
1942,81.0
1943,82.0
1944,82.0
1945,81.0
1946,81.0
1947,81.0
1948,81.0
1949,80.0
1950,80.0
1951,79.0
1952,80.0
1953,80.0
1954,79.0
1955,80.0
1956,80.0
1957,79.0
1958,80.0
1959,80.0
1960,80.0
1961,80.0
1962,80.0
1963,80.0
1964,81.0
1965,81.0
1966,80.0
1967,80.0
1968,80.0
1969,80.0
1970,81.0
1971,81.0
1972,80.0
1973,80.0
1974,80.0
1975,80.0
1976,80.0
1977,80.0
1978,80.0
1979,81.0
1980,81.0
1981,81.0
1982,82.0
1983,82.0
1984,81.0
1985,82.0
1986,82.0
1987,82.0
1988,82.0
1989,82.0
1990,81.0
1991,82.0
1992,82.0
1993,81.0
1994,81.0
1995,81.0
1996,80.0
1997,81.0
1998,81.0
1999,80.0
2000,81.0
2001,82.0
2002,81.0
2003,81.0
2004,81.0
2005,81.0
2006,82.0
2007,82.0
2008,81.0
2009,81.0
2010,82.0
2011,82.0
2012,83.0
2013,83.0
2014,82.0
2015,82.0
2016,82.0
2017,82.0
2018,83.0
2019,83.0
2020,82.0
2021,82.0
2022,82.0
2023,82.0
2024,82.0
2025,82.0
2026,81.0
2027,81.0
2028,81.0
2029,81.0
2030,81.0
2031,81.0
2032,81.0
2033,81.0
2034,81.0
2035,81.0
2036,82.0
2037,82.0
2038,82.0
2039,82.0
2040,82.0
2041,82.0
2042,83.0
2043,83.0
2044,82.0
2045,83.0
2046,83.0
2047,82.0
2048,82.0
2049,83.0
2050,82.0
2051,83.0
2052,83.0
2053,83.0
2054,84.0
2055,84.0
2056,83.0
2057,84.0
2058,84.0
2059,83.0
2060,83.0
2061,83.0
2062,82.0
2063,82.0
2064,82.0
2065,82.0
2066,83.0
2067,83.0
2068,82.0
2069,82.0
2070,82.0
2071,82.0
2072,83.0
2073,83.0
2074,83.0
2075,83.0
2076,83.0
2077,82.0
2078,82.0
2079,82.0
2080,81.0
2081,81.0
2082,81.0
2083,81.0
2084,82.0
2085,82.0
2086,82.0
2087,82.0
2088,82.0
2089,82.0
2090,83.0
2091,83.0
2092,83.0
2093,83.0
2094,83.0
2095,82.0
2096,83.0
2097,83.0
2098,83.0
2099,84.0
2100,84.0
2101,83.0
2102,84.0
2103,84.0
2104,84.0
2105,84.0
2106,84.0
2107,83.0
2108,84.0
2109,84.0
2110,84.0
2111,84.0
2112,84.0
2113,84.0
2114,85.0
2115,85.0
2116,84.0
2117,84.0
2118,84.0
2119,84.0
2120,85.0
2121,85.0
2122,85.0
2123,85.0
2124,85.0
2125,84.0
2126,85.0
2127,85.0
2128,85.0
2129,85.0
2130,85.0
2131,84.0
2132,84.0
2133,84.0
2134,84.0
2135,84.0
2136,84.0
2137,83.0
2138,83.0
2139,83.0
2140,83.0
2141,83.0
2142,83.0
2143,82.0
2144,83.0
2145,83.0
2146,83.0
2147,84.0
2148,84.0
2149,84.0
2150,85.0
2151,85.0
2152,84.0
2153,84.0
2154,84.0
2155,83.0
2156,84.0
2157,84.0
2158,84.0
2159,85.0
2160,85.0
2161,84.0
2162,85.0
2163,85.0
2164,85.0
2165,85.0
2166,85.0
2167,85.0
2168,86.0
2169,86.0
2170,86.0
2171,86.0
2172,86.0
2173,85.0
2174,85.0
2175,84.0
