pointer,KX759623
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,0.0
532,0.0
533,0.0
534,0.0
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,0.0
541,0.0
542,0.0
543,0.0
544,0.0
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,0.0
560,0.0
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,0.0
631,0.0
632,0.0
633,0.0
634,0.0
635,0.0
636,0.0
637,0.0
638,0.0
639,0.0
640,0.0
641,0.0
642,0.0
643,0.0
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,0.0
651,0.0
652,0.0
653,0.0
654,0.0
655,0.0
656,0.0
657,0.0
658,0.0
659,0.0
660,0.0
661,0.0
662,0.0
663,0.0
664,0.0
665,0.0
666,0.0
667,0.0
668,0.0
669,0.0
670,0.0
671,0.0
672,0.0
673,0.0
674,0.0
675,0.0
676,0.0
677,0.0
678,0.0
679,0.0
680,0.0
681,0.0
682,0.0
683,0.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,0.0
702,0.0
703,0.0
704,0.0
705,0.0
706,0.0
707,0.0
708,0.0
709,0.0
710,0.0
711,0.0
712,0.0
713,0.0
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,0.0
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,0.0
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,0.0
751,0.0
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
760,0.0
761,0.0
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0
776,0.0
777,0.0
778,0.0
779,0.0
780,0.0
781,0.0
782,0.0
783,0.0
784,0.0
785,0.0
786,0.0
787,0.0
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,0.0
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.0
806,0.0
807,0.0
808,0.0
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.0
823,0.0
824,0.0
825,0.0
826,0.0
827,0.0
828,0.0
829,0.0
830,0.0
831,0.0
832,0.0
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,0.0
845,0.0
846,0.0
847,0.0
848,0.0
849,0.0
850,0.0
851,0.0
852,0.0
853,0.0
854,0.0
855,0.0
856,0.0
857,0.0
858,0.0
859,0.0
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,0.0
874,0.0
875,0.0
876,0.0
877,0.0
878,0.0
879,0.0
880,0.0
881,0.0
882,0.0
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.0
897,0.0
898,0.0
899,0.0
900,0.0
901,0.0
902,0.0
903,0.0
904,0.0
905,0.0
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,0.0
919,0.0
920,0.0
921,0.0
922,0.0
923,0.0
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
929,0.0
930,0.0
931,0.0
932,0.0
933,1.0
934,2.0
935,2.0
936,3.0
937,3.0
938,4.0
939,5.0
940,5.0
941,6.0
942,7.000000000000001
943,7.000000000000001
944,7.000000000000001
945,8.0
946,8.0
947,9.0
948,10.0
949,10.0
950,11.0
951,12.0
952,12.0
953,13.0
954,14.000000000000002
955,15.0
956,16.0
957,17.0
958,17.0
959,17.0
960,17.0
961,17.0
962,18.0
963,19.0
964,19.0
965,20.0
966,21.0
967,21.0
968,22.0
969,23.0
970,23.0
971,23.0
972,23.0
973,23.0
974,23.0
975,24.0
976,24.0
977,25.0
978,26.0
979,26.0
980,26.0
981,27.0
982,27.0
983,27.0
984,28.000000000000004
985,28.999999999999996
986,30.0
987,31.0
988,32.0
989,32.0
990,33.0
991,33.0
992,34.0
993,35.0
994,36.0
995,36.0
996,36.0
997,36.0
998,37.0
999,38.0
1000,38.0
1001,38.0
1002,39.0
1003,40.0
1004,41.0
1005,42.0
1006,42.0
1007,42.0
1008,43.0
1009,44.0
1010,45.0
1011,46.0
1012,47.0
1013,48.0
1014,49.0
1015,49.0
1016,50.0
1017,51.0
1018,52.0
1019,53.0
1020,53.0
1021,53.0
1022,54.0
1023,55.00000000000001
1024,55.00000000000001
1025,56.00000000000001
1026,56.99999999999999
1027,57.99999999999999
1028,59.0
1029,60.0
1030,60.0
1031,61.0
1032,62.0
1033,61.0
1034,61.0
1035,62.0
1036,61.0
1037,61.0
1038,61.0
1039,61.0
1040,62.0
1041,62.0
1042,62.0
1043,63.0
1044,63.0
1045,62.0
1046,63.0
1047,63.0
1048,63.0
1049,64.0
1050,64.0
1051,64.0
1052,65.0
1053,65.0
1054,65.0
1055,65.0
1056,65.0
1057,65.0
1058,66.0
1059,67.0
1060,67.0
1061,68.0
1062,68.0
1063,67.0
1064,68.0
1065,67.0
1066,66.0
1067,66.0
1068,65.0
1069,64.0
1070,65.0
1071,66.0
1072,66.0
1073,66.0
1074,67.0
1075,67.0
1076,68.0
1077,68.0
1078,68.0
1079,68.0
1080,68.0
1081,67.0
1082,68.0
1083,69.0
1084,68.0
1085,67.0
1086,66.0
1087,65.0
1088,65.0
1089,66.0
1090,65.0
1091,66.0
1092,66.0
1093,65.0
1094,65.0
1095,66.0
1096,66.0
1097,66.0
1098,66.0
1099,66.0
1100,67.0
1101,68.0
1102,67.0
1103,66.0
1104,66.0
1105,65.0
1106,66.0
1107,67.0
1108,67.0
1109,67.0
1110,67.0
1111,66.0
1112,66.0
1113,66.0
1114,65.0
1115,66.0
1116,66.0
1117,66.0
1118,65.0
1119,65.0
1120,65.0
1121,66.0
1122,66.0
1123,66.0
1124,67.0
1125,67.0
1126,67.0
1127,66.0
1128,66.0
1129,65.0
1130,66.0
1131,66.0
1132,66.0
1133,67.0
1134,67.0
1135,67.0
1136,67.0
1137,67.0
1138,66.0
1139,65.0
1140,64.0
1141,63.0
1142,63.0
1143,63.0
1144,64.0
1145,65.0
1146,65.0
1147,65.0
1148,65.0
1149,65.0
1150,65.0
1151,65.0
1152,65.0
1153,64.0
1154,63.0
1155,62.0
1156,61.0
1157,61.0
1158,61.0
1159,61.0
1160,62.0
1161,62.0
1162,62.0
1163,62.0
1164,62.0
1165,62.0
1166,63.0
1167,64.0
1168,64.0
1169,64.0
1170,64.0
1171,63.0
1172,63.0
1173,64.0
1174,63.0
1175,63.0
1176,62.0
1177,61.0
1178,61.0
1179,62.0
1180,63.0
1181,64.0
1182,64.0
1183,64.0
1184,65.0
1185,66.0
1186,66.0
1187,66.0
1188,66.0
1189,65.0
1190,66.0
1191,66.0
1192,65.0
1193,65.0
1194,65.0
1195,65.0
1196,66.0
1197,67.0
1198,67.0
1199,67.0
1200,67.0
1201,66.0
1202,67.0
1203,68.0
1204,68.0
1205,69.0
1206,69.0
1207,69.0
1208,69.0
1209,69.0
1210,68.0
1211,69.0
1212,69.0
1213,68.0
1214,69.0
1215,69.0
1216,69.0
1217,68.0
1218,69.0
1219,68.0
1220,69.0
1221,69.0
1222,69.0
1223,69.0
1224,69.0
1225,68.0
1226,68.0
1227,69.0
1228,68.0
1229,69.0
1230,69.0
1231,68.0
1232,68.0
1233,68.0
1234,68.0
1235,67.0
1236,68.0
1237,69.0
1238,70.0
1239,70.0
1240,71.0
1241,71.0
1242,70.0
1243,70.0
1244,70.0
1245,70.0
1246,69.0
1247,69.0
1248,69.0
1249,68.0
1250,67.0
1251,67.0
1252,67.0
1253,67.0
1254,68.0
1255,68.0
1256,68.0
1257,68.0
1258,67.0
1259,66.0
1260,66.0
1261,65.0
1262,65.0
1263,66.0
1264,66.0
1265,66.0
1266,66.0
1267,65.0
1268,65.0
1269,66.0
1270,65.0
1271,66.0
1272,67.0
1273,67.0
1274,68.0
1275,68.0
1276,68.0
1277,69.0
1278,69.0
1279,68.0
1280,68.0
1281,68.0
1282,67.0
1283,67.0
1284,67.0
1285,66.0
1286,66.0
1287,66.0
1288,66.0
1289,67.0
1290,66.0
1291,65.0
1292,66.0
1293,67.0
1294,66.0
1295,65.0
1296,65.0
1297,64.0
1298,64.0
1299,64.0
1300,63.0
1301,64.0
1302,64.0
1303,64.0
1304,64.0
1305,64.0
1306,64.0
1307,64.0
1308,64.0
1309,63.0
1310,64.0
1311,64.0
1312,64.0
1313,65.0
1314,65.0
1315,65.0
1316,65.0
1317,66.0
1318,65.0
1319,66.0
1320,66.0
1321,65.0
1322,65.0
1323,65.0
1324,65.0
1325,65.0
1326,65.0
1327,65.0
1328,66.0
1329,66.0
1330,65.0
1331,66.0
1332,66.0
1333,66.0
1334,66.0
1335,67.0
1336,67.0
1337,67.0
1338,67.0
1339,68.0
1340,68.0
1341,69.0
1342,69.0
1343,68.0
1344,68.0
1345,67.0
1346,68.0
1347,68.0
1348,68.0
1349,69.0
1350,70.0
1351,69.0
1352,69.0
1353,70.0
1354,70.0
1355,71.0
1356,72.0
1357,71.0
1358,72.0
1359,73.0
1360,73.0
1361,74.0
1362,74.0
1363,73.0
1364,73.0
1365,74.0
1366,74.0
1367,75.0
1368,76.0
1369,75.0
1370,76.0
1371,76.0
1372,75.0
1373,75.0
1374,75.0
1375,74.0
1376,74.0
1377,73.0
1378,72.0
1379,72.0
1380,72.0
1381,71.0
1382,71.0
1383,70.0
1384,70.0
1385,71.0
1386,72.0
1387,73.0
1388,72.0
1389,72.0
1390,73.0
1391,73.0
1392,73.0
1393,73.0
1394,74.0
1395,75.0
1396,75.0
1397,75.0
1398,75.0
1399,74.0
1400,74.0
1401,73.0
1402,73.0
1403,72.0
1404,72.0
1405,71.0
1406,71.0
1407,71.0
1408,70.0
1409,70.0
1410,70.0
1411,69.0
1412,68.0
1413,67.0
1414,66.0
1415,66.0
1416,66.0
1417,65.0
1418,66.0
1419,66.0
1420,66.0
1421,67.0
1422,66.0
1423,65.0
1424,65.0
1425,66.0
1426,65.0
1427,65.0
1428,65.0
1429,64.0
1430,64.0
1431,64.0
1432,63.0
1433,62.0
1434,61.0
1435,60.0
1436,60.0
1437,60.0
1438,59.0
1439,59.0
1440,59.0
1441,57.99999999999999
1442,59.0
1443,60.0
1444,59.0
1445,60.0
1446,60.0
1447,60.0
1448,60.0
1449,60.0
1450,59.0
1451,60.0
1452,60.0
1453,59.0
1454,59.0
1455,59.0
1456,59.0
1457,60.0
1458,60.0
1459,59.0
1460,59.0
1461,59.0
1462,57.99999999999999
1463,59.0
1464,59.0
1465,59.0
1466,59.0
1467,59.0
1468,57.99999999999999
1469,59.0
1470,57.99999999999999
1471,57.99999999999999
1472,59.0
1473,59.0
1474,57.99999999999999
1475,59.0
1476,60.0
1477,60.0
1478,61.0
1479,62.0
1480,62.0
1481,63.0
1482,64.0
1483,65.0
1484,65.0
1485,65.0
1486,64.0
1487,64.0
1488,65.0
1489,65.0
1490,65.0
1491,66.0
1492,66.0
1493,66.0
1494,66.0
1495,66.0
1496,66.0
1497,67.0
1498,67.0
1499,68.0
1500,69.0
1501,69.0
1502,68.0
1503,69.0
1504,68.0
1505,69.0
1506,69.0
1507,68.0
1508,68.0
1509,68.0
1510,67.0
1511,68.0
1512,69.0
1513,70.0
1514,70.0
1515,70.0
1516,70.0
1517,71.0
1518,71.0
1519,71.0
1520,71.0
1521,71.0
1522,71.0
1523,71.0
1524,70.0
1525,69.0
1526,69.0
1527,69.0
1528,69.0
1529,69.0
1530,70.0
1531,70.0
1532,71.0
1533,72.0
1534,72.0
1535,72.0
1536,72.0
1537,71.0
1538,72.0
1539,72.0
1540,71.0
1541,72.0
1542,72.0
1543,72.0
1544,72.0
1545,72.0
1546,72.0
1547,72.0
1548,72.0
1549,71.0
1550,72.0
1551,71.0
1552,71.0
1553,72.0
1554,72.0
1555,71.0
1556,71.0
1557,71.0
1558,71.0
1559,72.0
1560,72.0
1561,72.0
1562,73.0
1563,73.0
1564,73.0
1565,73.0
1566,73.0
1567,73.0
1568,74.0
1569,74.0
1570,74.0
1571,74.0
1572,74.0
1573,73.0
1574,74.0
1575,74.0
1576,73.0
1577,74.0
1578,74.0
1579,73.0
1580,73.0
1581,73.0
1582,73.0
1583,73.0
1584,73.0
1585,73.0
1586,74.0
1587,74.0
1588,73.0
1589,73.0
1590,73.0
1591,73.0
1592,73.0
1593,73.0
1594,73.0
1595,72.0
1596,72.0
1597,72.0
1598,72.0
1599,72.0
1600,72.0
1601,72.0
1602,73.0
1603,73.0
1604,74.0
1605,74.0
1606,73.0
1607,73.0
1608,74.0
1609,74.0
1610,74.0
1611,74.0
1612,73.0
1613,73.0
1614,74.0
1615,73.0
1616,73.0
1617,73.0
1618,72.0
1619,72.0
1620,72.0
1621,71.0
1622,72.0
1623,73.0
1624,74.0
1625,75.0
1626,76.0
1627,76.0
1628,76.0
1629,77.0
1630,77.0
1631,77.0
1632,77.0
1633,76.0
1634,77.0
1635,78.0
1636,77.0
1637,78.0
1638,78.0
1639,78.0
1640,78.0
1641,78.0
1642,77.0
1643,77.0
1644,78.0
1645,77.0
1646,76.0
1647,75.0
1648,75.0
1649,76.0
1650,76.0
1651,77.0
1652,77.0
1653,77.0
1654,76.0
1655,77.0
1656,77.0
1657,76.0
1658,76.0
1659,76.0
1660,75.0
1661,74.0
1662,74.0
1663,73.0
1664,73.0
1665,73.0
1666,72.0
1667,72.0
1668,72.0
1669,72.0
1670,73.0
1671,73.0
1672,73.0
1673,74.0
1674,74.0
1675,73.0
1676,74.0
1677,74.0
1678,73.0
1679,74.0
1680,74.0
1681,73.0
1682,72.0
1683,72.0
1684,72.0
1685,72.0
1686,72.0
1687,72.0
1688,73.0
1689,73.0
1690,73.0
1691,73.0
1692,73.0
1693,73.0
1694,73.0
1695,74.0
1696,74.0
1697,74.0
1698,73.0
1699,73.0
1700,72.0
1701,73.0
1702,72.0
1703,72.0
1704,72.0
1705,71.0
1706,72.0
1707,73.0
1708,72.0
1709,73.0
1710,74.0
1711,73.0
1712,74.0
1713,74.0
1714,73.0
1715,74.0
1716,74.0
1717,73.0
1718,74.0
1719,74.0
1720,74.0
1721,74.0
1722,74.0
1723,73.0
1724,73.0
1725,73.0
1726,72.0
1727,71.0
1728,71.0
1729,70.0
1730,69.0
1731,69.0
1732,69.0
1733,70.0
1734,70.0
1735,69.0
1736,70.0
1737,70.0
1738,70.0
1739,69.0
1740,69.0
1741,68.0
1742,68.0
1743,67.0
1744,66.0
1745,67.0
1746,68.0
1747,68.0
1748,68.0
1749,68.0
1750,67.0
1751,67.0
1752,67.0
1753,66.0
1754,66.0
1755,65.0
1756,65.0
1757,66.0
1758,66.0
1759,65.0
1760,66.0
1761,66.0
1762,65.0
1763,66.0
1764,66.0
1765,66.0
1766,66.0
1767,66.0
1768,65.0
1769,65.0
1770,65.0
1771,65.0
1772,65.0
1773,64.0
1774,64.0
1775,65.0
1776,65.0
1777,65.0
1778,66.0
1779,66.0
1780,65.0
1781,65.0
1782,66.0
1783,65.0
1784,65.0
1785,65.0
1786,65.0
1787,65.0
1788,65.0
1789,64.0
1790,63.0
1791,63.0
1792,62.0
1793,61.0
1794,61.0
1795,60.0
1796,60.0
1797,60.0
1798,60.0
1799,60.0
1800,61.0
1801,60.0
1802,60.0
1803,60.0
1804,59.0
1805,59.0
1806,59.0
1807,57.99999999999999
1808,59.0
1809,59.0
1810,57.99999999999999
1811,57.99999999999999
1812,57.99999999999999
1813,56.99999999999999
1814,56.99999999999999
1815,56.00000000000001
1816,55.00000000000001
1817,56.00000000000001
1818,56.00000000000001
1819,55.00000000000001
1820,55.00000000000001
1821,56.00000000000001
1822,55.00000000000001
1823,56.00000000000001
1824,56.00000000000001
1825,55.00000000000001
1826,55.00000000000001
1827,55.00000000000001
1828,55.00000000000001
1829,56.00000000000001
1830,56.99999999999999
1831,56.99999999999999
1832,56.99999999999999
1833,56.99999999999999
1834,56.99999999999999
1835,57.99999999999999
1836,57.99999999999999
1837,56.99999999999999
1838,56.99999999999999
1839,57.99999999999999
1840,57.99999999999999
1841,59.0
1842,60.0
1843,60.0
1844,61.0
1845,61.0
1846,61.0
1847,62.0
1848,62.0
1849,61.0
1850,62.0
1851,62.0
1852,61.0
1853,61.0
1854,62.0
1855,63.0
1856,63.0
1857,63.0
1858,62.0
1859,63.0
1860,63.0
1861,64.0
1862,64.0
1863,64.0
1864,63.0
1865,63.0
1866,64.0
1867,63.0
1868,64.0
1869,64.0
1870,63.0
1871,63.0
1872,63.0
1873,63.0
1874,63.0
1875,63.0
1876,62.0
1877,61.0
1878,61.0
1879,60.0
1880,61.0
1881,61.0
1882,60.0
1883,61.0
1884,60.0
1885,59.0
1886,59.0
1887,59.0
1888,57.99999999999999
1889,59.0
1890,60.0
1891,60.0
1892,61.0
1893,62.0
1894,61.0
1895,62.0
1896,62.0
1897,61.0
1898,61.0
1899,61.0
1900,61.0
1901,62.0
1902,62.0
1903,62.0
1904,63.0
1905,64.0
1906,63.0
1907,64.0
1908,64.0
1909,63.0
1910,64.0
1911,65.0
1912,65.0
1913,66.0
1914,67.0
1915,67.0
1916,67.0
1917,67.0
1918,66.0
1919,67.0
1920,66.0
1921,65.0
1922,66.0
1923,66.0
1924,66.0
1925,67.0
1926,68.0
1927,69.0
1928,69.0
1929,69.0
1930,69.0
1931,69.0
1932,69.0
1933,68.0
1934,68.0
1935,68.0
1936,68.0
1937,69.0
1938,69.0
1939,68.0
1940,69.0
1941,69.0
1942,68.0
1943,69.0
1944,68.0
1945,67.0
1946,67.0
1947,67.0
1948,67.0
1949,68.0
1950,68.0
1951,68.0
1952,69.0
1953,70.0
1954,70.0
1955,70.0
1956,70.0
1957,70.0
1958,70.0
1959,70.0
1960,69.0
1961,68.0
1962,69.0
1963,68.0
1964,69.0
1965,68.0
1966,67.0
1967,68.0
1968,68.0
1969,67.0
1970,67.0
1971,67.0
1972,67.0
1973,68.0
1974,68.0
1975,68.0
1976,69.0
1977,69.0
1978,69.0
1979,69.0
1980,69.0
1981,70.0
1982,71.0
1983,71.0
1984,72.0
1985,72.0
1986,72.0
1987,72.0
1988,72.0
1989,72.0
1990,72.0
1991,72.0
1992,72.0
1993,72.0
1994,72.0
1995,72.0
1996,72.0
1997,73.0
1998,73.0
1999,73.0
2000,72.0
2001,72.0
2002,73.0
2003,72.0
2004,71.0
2005,70.0
2006,70.0
2007,70.0
2008,70.0
2009,71.0
2010,70.0
2011,70.0
2012,70.0
2013,70.0
2014,70.0
2015,70.0
2016,70.0
2017,70.0
2018,70.0
2019,70.0
2020,71.0
2021,72.0
2022,72.0
2023,72.0
2024,71.0
2025,71.0
2026,70.0
2027,69.0
2028,69.0
2029,69.0
2030,68.0
2031,67.0
2032,67.0
2033,67.0
2034,67.0
2035,67.0
2036,66.0
2037,66.0
2038,66.0
2039,67.0
2040,67.0
2041,67.0
2042,68.0
2043,67.0
2044,68.0
2045,68.0
2046,68.0
2047,67.0
2048,66.0
2049,66.0
2050,66.0
2051,66.0
2052,65.0
2053,65.0
2054,64.0
2055,64.0
2056,64.0
2057,63.0
2058,63.0
2059,63.0
2060,64.0
2061,65.0
2062,65.0
2063,65.0
2064,65.0
2065,66.0
2066,67.0
2067,67.0
2068,67.0
2069,67.0
2070,68.0
2071,67.0
2072,66.0
2073,66.0
2074,66.0
2075,66.0
2076,66.0
2077,67.0
2078,66.0
2079,67.0
2080,67.0
2081,67.0
2082,67.0
2083,67.0
2084,67.0
2085,68.0
2086,68.0
2087,67.0
2088,68.0
2089,68.0
2090,67.0
2091,67.0
2092,67.0
2093,67.0
2094,68.0
2095,68.0
2096,67.0
2097,67.0
2098,68.0
2099,67.0
2100,67.0
2101,66.0
2102,65.0
2103,66.0
2104,67.0
2105,67.0
2106,68.0
2107,68.0
2108,67.0
2109,66.0
2110,66.0
2111,65.0
2112,65.0
2113,65.0
2114,65.0
2115,66.0
2116,67.0
2117,66.0
2118,67.0
2119,67.0
2120,66.0
2121,66.0
2122,65.0
2123,64.0
2124,65.0
2125,64.0
2126,65.0
2127,66.0
2128,66.0
2129,66.0
2130,67.0
2131,68.0
2132,67.0
2133,68.0
2134,68.0
2135,68.0
2136,69.0
2137,69.0
2138,69.0
2139,69.0
2140,69.0
2141,69.0
2142,69.0
2143,70.0
2144,70.0
2145,70.0
2146,69.0
2147,69.0
2148,69.0
2149,68.0
2150,67.0
2151,66.0
2152,67.0
