pointer,NC_033818
211,82.0
212,82.0
213,82.0
214,82.0
215,82.0
216,82.0
217,82.0
218,83.0
219,83.0
220,82.0
221,82.0
222,82.0
223,83.0
224,83.0
225,83.0
226,83.0
227,83.0
228,83.0
229,83.0
230,83.0
231,83.0
232,83.0
233,83.0
234,83.0
235,83.0
236,83.0
237,83.0
238,82.0
239,82.0
240,82.0
241,82.0
242,82.0
243,82.0
244,82.0
245,82.0
246,82.0
247,82.0
248,82.0
249,82.0
250,82.0
251,81.0
252,81.0
253,82.0
254,83.0
255,83.0
256,83.0
257,84.0
258,85.0
259,85.0
260,86.0
261,86.0
262,86.0
263,86.0
264,86.0
265,86.0
266,86.0
267,86.0
268,86.0
269,86.0
270,86.0
271,85.0
272,86.0
273,87.0
274,87.0
275,87.0
276,87.0
277,87.0
278,87.0
279,87.0
280,87.0
281,87.0
282,87.0
283,87.0
284,88.0
285,88.0
286,89.0
287,89.0
288,90.0
289,90.0
290,91.0
291,91.0
292,91.0
293,91.0
294,92.0
295,92.0
296,92.0
297,92.0
298,92.0
299,93.0
300,93.0
301,94.0
302,95.0
303,95.0
304,95.0
305,95.0
306,95.0
307,95.0
308,95.0
309,95.0
310,95.0
311,95.0
312,95.0
313,95.0
314,95.0
315,95.0
316,95.0
317,95.0
318,95.0
319,95.0
320,96.0
321,96.0
322,96.0
323,96.0
324,96.0
325,96.0
326,96.0
327,96.0
328,96.0
329,96.0
330,96.0
331,96.0
332,96.0
333,96.0
334,96.0
335,96.0
336,96.0
337,96.0
338,97.0
339,97.0
340,98.0
341,98.0
342,98.0
343,98.0
344,98.0
345,98.0
346,98.0
347,98.0
348,98.0
349,98.0
350,98.0
351,99.0
352,99.0
353,99.0
354,99.0
355,99.0
356,99.0
357,99.0
358,99.0
359,99.0
360,99.0
361,99.0
362,99.0
363,98.0
364,98.0
365,98.0
366,98.0
367,98.0
368,98.0
369,98.0
370,98.0
371,99.0
372,99.0
373,99.0
374,99.0
375,99.0
376,99.0
377,99.0
378,99.0
379,99.0
380,99.0
381,99.0
382,99.0
383,99.0
384,99.0
385,98.0
386,98.0
387,98.0
388,98.0
389,98.0
390,98.0
391,98.0
392,98.0
393,98.0
394,98.0
395,98.0
396,98.0
397,98.0
398,98.0
399,98.0
400,98.0
401,98.0
402,98.0
403,98.0
404,98.0
405,98.0
406,98.0
407,98.0
408,98.0
409,98.0
410,98.0
411,98.0
412,98.0
413,98.0
414,98.0
415,98.0
416,98.0
417,98.0
418,98.0
419,98.0
420,98.0
421,98.0
422,98.0
423,98.0
424,98.0
425,98.0
426,98.0
427,98.0
428,98.0
429,97.0
430,97.0
431,96.0
432,96.0
433,96.0
434,96.0
435,96.0
436,96.0
437,96.0
438,96.0
439,96.0
440,96.0
441,96.0
442,96.0
443,96.0
444,96.0
445,96.0
446,96.0
447,96.0
448,96.0
449,96.0
450,96.0
451,96.0
452,96.0
453,96.0
454,96.0
455,96.0
456,96.0
457,96.0
458,96.0
459,96.0
460,96.0
461,96.0
462,96.0
463,97.0
464,97.0
465,97.0
466,97.0
467,97.0
468,97.0
469,97.0
470,97.0
471,97.0
472,97.0
473,97.0
474,97.0
475,97.0
476,97.0
477,97.0
478,97.0
479,97.0
480,97.0
481,97.0
482,97.0
483,97.0
484,97.0
485,98.0
486,98.0
487,98.0
488,98.0
489,98.0
490,98.0
491,98.0
492,98.0
493,98.0
494,98.0
495,98.0
496,98.0
497,98.0
498,97.0
499,97.0
500,97.0
501,97.0
502,97.0
503,96.0
504,95.0
505,95.0
506,95.0
507,95.0
508,95.0
509,94.0
510,94.0
511,94.0
512,94.0
513,94.0
514,94.0
515,94.0
516,94.0
517,94.0
518,93.0
519,93.0
520,93.0
521,93.0
522,93.0
523,93.0
524,93.0
525,93.0
526,93.0
527,93.0
528,93.0
529,94.0
530,94.0
531,95.0
532,95.0
533,95.0
534,95.0
535,95.0
536,94.0
537,94.0
538,94.0
539,94.0
540,94.0
541,94.0
542,94.0
543,94.0
544,94.0
545,94.0
546,94.0
547,94.0
548,94.0
549,94.0
550,94.0
551,94.0
552,94.0
553,94.0
554,94.0
555,94.0
556,94.0
557,94.0
558,94.0
559,94.0
560,94.0
561,94.0
562,93.0
563,93.0
564,92.0
565,92.0
566,92.0
567,92.0
568,92.0
569,92.0
570,92.0
571,92.0
572,92.0
573,92.0
574,92.0
575,92.0
576,92.0
577,92.0
578,92.0
579,92.0
580,92.0
581,92.0
582,91.0
583,91.0
584,91.0
585,91.0
586,91.0
587,91.0
588,91.0
589,91.0
590,91.0
591,91.0
592,91.0
593,91.0
594,91.0
595,91.0
596,91.0
597,91.0
598,92.0
599,92.0
600,92.0
601,92.0
602,92.0
603,93.0
604,94.0
605,93.0
606,93.0
607,93.0
608,93.0
609,94.0
610,94.0
611,94.0
612,94.0
613,94.0
614,94.0
615,94.0
616,94.0
617,94.0
618,95.0
619,95.0
620,95.0
621,95.0
622,95.0
623,95.0
624,95.0
625,95.0
626,95.0
627,95.0
628,95.0
629,95.0
630,95.0
631,95.0
632,95.0
633,95.0
634,95.0
635,95.0
636,96.0
637,96.0
638,96.0
639,96.0
640,96.0
641,96.0
642,96.0
643,96.0
644,96.0
645,96.0
646,96.0
647,96.0
648,96.0
649,96.0
650,96.0
651,96.0
652,96.0
653,96.0
654,96.0
655,96.0
656,96.0
657,96.0
658,96.0
659,96.0
660,95.0
661,95.0
662,96.0
663,96.0
664,97.0
665,97.0
666,97.0
667,97.0
668,96.0
669,96.0
670,96.0
671,96.0
672,96.0
673,96.0
674,96.0
675,96.0
676,96.0
677,96.0
678,96.0
679,96.0
680,96.0
681,96.0
682,97.0
683,97.0
684,96.0
685,96.0
686,95.0
687,95.0
688,95.0
689,95.0
690,95.0
691,95.0
692,95.0
693,95.0
694,95.0
695,95.0
696,95.0
697,95.0
698,94.0
699,93.0
700,93.0
701,93.0
702,93.0
703,93.0
704,93.0
705,94.0
706,94.0
707,94.0
708,94.0
709,94.0
710,94.0
711,94.0
712,94.0
713,94.0
714,94.0
715,94.0
716,94.0
717,94.0
718,94.0
719,94.0
720,94.0
721,94.0
722,94.0
723,94.0
724,94.0
725,94.0
726,94.0
727,94.0
728,94.0
729,94.0
730,94.0
731,94.0
732,94.0
733,94.0
734,94.0
735,94.0
736,94.0
737,94.0
738,94.0
739,94.0
740,94.0
741,94.0
742,94.0
743,94.0
744,94.0
745,94.0
746,94.0
747,94.0
748,94.0
749,94.0
750,94.0
751,94.0
752,94.0
753,94.0
754,94.0
755,94.0
756,94.0
757,94.0
758,94.0
759,94.0
760,95.0
761,95.0
762,95.0
763,95.0
764,94.0
765,94.0
766,94.0
767,94.0
768,95.0
769,95.0
770,95.0
771,95.0
772,95.0
773,95.0
774,95.0
775,95.0
776,95.0
777,95.0
778,95.0
779,95.0
780,95.0
781,95.0
782,95.0
783,95.0
784,96.0
785,96.0
786,97.0
787,97.0
788,97.0
789,97.0
790,97.0
791,97.0
792,97.0
793,97.0
794,97.0
795,97.0
796,97.0
797,97.0
798,98.0
799,99.0
800,99.0
801,99.0
802,99.0
803,99.0
804,99.0
805,99.0
806,99.0
807,99.0
808,99.0
809,99.0
810,98.0
811,98.0
812,98.0
813,98.0
814,98.0
815,98.0
816,98.0
817,98.0
818,98.0
819,98.0
820,98.0
821,98.0
822,98.0
823,98.0
824,98.0
825,98.0
826,98.0
827,98.0
828,98.0
829,98.0
830,98.0
831,98.0
832,98.0
833,98.0
834,98.0
835,98.0
836,98.0
837,98.0
838,98.0
839,98.0
840,98.0
841,98.0
842,98.0
843,98.0
844,98.0
845,98.0
846,98.0
847,98.0
848,98.0
849,97.0
850,97.0
851,96.0
852,96.0
853,96.0
854,96.0
855,96.0
856,96.0
857,96.0
858,96.0
859,96.0
860,96.0
861,96.0
862,96.0
863,96.0
864,97.0
865,97.0
866,97.0
867,97.0
868,97.0
869,96.0
870,95.0
871,95.0
872,95.0
873,95.0
874,95.0
875,95.0
876,95.0
877,95.0
878,95.0
879,95.0
880,95.0
881,95.0
882,95.0
883,95.0
884,95.0
885,95.0
886,95.0
887,95.0
888,95.0
889,95.0
890,95.0
891,95.0
892,95.0
893,94.0
894,93.0
895,92.0
896,91.0
897,91.0
898,91.0
899,91.0
900,90.0
901,90.0
902,90.0
903,90.0
904,90.0
905,90.0
906,90.0
907,90.0
908,90.0
909,90.0
910,90.0
911,90.0
912,90.0
913,90.0
914,90.0
915,90.0
916,90.0
917,90.0
918,90.0
919,90.0
920,90.0
921,90.0
922,90.0
923,90.0
924,90.0
925,90.0
926,90.0
927,90.0
928,90.0
929,90.0
930,90.0
931,90.0
932,90.0
933,90.0
934,90.0
935,90.0
936,90.0
937,90.0
938,90.0
939,90.0
940,90.0
941,90.0
942,90.0
943,89.0
944,88.0
945,88.0
946,88.0
947,88.0
948,88.0
949,89.0
950,89.0
951,89.0
952,88.0
953,88.0
954,88.0
955,88.0
956,88.0
957,88.0
958,88.0
959,88.0
960,88.0
961,88.0
962,88.0
963,88.0
964,87.0
965,87.0
966,87.0
967,87.0
968,87.0
969,88.0
970,89.0
971,89.0
972,89.0
973,89.0
974,89.0
975,89.0
976,89.0
977,89.0
978,89.0
979,89.0
980,89.0
981,89.0
982,89.0
983,89.0
984,89.0
985,89.0
986,89.0
987,89.0
988,89.0
989,89.0
990,89.0
991,89.0
992,89.0
993,90.0
994,91.0
995,92.0
996,93.0
997,93.0
998,93.0
999,93.0
1000,93.0
1001,93.0
1002,93.0
1003,93.0
1004,93.0
1005,93.0
1006,93.0
1007,93.0
1008,93.0
1009,93.0
1010,93.0
1011,93.0
1012,93.0
1013,93.0
1014,93.0
1015,93.0
1016,93.0
1017,93.0
1018,93.0
1019,93.0
1020,93.0
1021,93.0
1022,93.0
1023,92.0
1024,92.0
1025,92.0
1026,92.0
1027,92.0
1028,92.0
1029,92.0
1030,92.0
1031,92.0
1032,92.0
1033,92.0
1034,92.0
1035,92.0
1036,92.0
1037,92.0
1038,92.0
1039,92.0
1040,92.0
1041,92.0
1042,92.0
1043,93.0
1044,94.0
1045,94.0
1046,94.0
1047,93.0
1048,93.0
1049,93.0
1050,93.0
1051,94.0
1052,95.0
1053,95.0
1054,95.0
1055,95.0
1056,95.0
1057,95.0
1058,95.0
1059,95.0
1060,95.0
1061,95.0
1062,95.0
1063,95.0
1064,96.0
1065,96.0
1066,95.0
1067,95.0
1068,95.0
1069,95.0
1070,95.0
1071,95.0
1072,95.0
1073,95.0
1074,95.0
1075,95.0
1076,95.0
1077,95.0
1078,95.0
1079,95.0
1080,95.0
1081,95.0
1082,95.0
1083,95.0
1084,95.0
1085,95.0
1086,95.0
1087,95.0
1088,95.0
1089,95.0
1090,95.0
1091,95.0
1092,95.0
1093,95.0
1094,95.0
1095,95.0
1096,95.0
1097,95.0
1098,95.0
1099,95.0
1100,96.0
1101,96.0
1102,96.0
1103,96.0
1104,96.0
1105,96.0
1106,96.0
1107,96.0
1108,96.0
1109,96.0
1110,97.0
1111,97.0
1112,97.0
1113,97.0
1114,97.0
1115,97.0
1116,97.0
1117,97.0
1118,97.0
1119,97.0
1120,97.0
1121,97.0
1122,97.0
1123,98.0
1124,98.0
1125,98.0
1126,98.0
1127,98.0
1128,98.0
1129,98.0
1130,98.0
1131,98.0
1132,98.0
1133,98.0
1134,98.0
1135,98.0
1136,98.0
1137,98.0
1138,98.0
1139,98.0
1140,98.0
1141,98.0
1142,98.0
1143,98.0
1144,98.0
1145,98.0
1146,98.0
1147,98.0
1148,98.0
1149,98.0
1150,98.0
1151,98.0
1152,98.0
1153,98.0
1154,98.0
1155,97.0
1156,97.0
1157,97.0
1158,97.0
1159,97.0
1160,97.0
1161,97.0
1162,97.0
1163,97.0
1164,97.0
1165,97.0
1166,98.0
1167,98.0
1168,98.0
1169,98.0
1170,98.0
1171,98.0
1172,98.0
1173,98.0
1174,98.0
1175,98.0
1176,98.0
1177,98.0
1178,98.0
1179,98.0
1180,98.0
1181,98.0
1182,98.0
1183,98.0
1184,98.0
1185,98.0
1186,98.0
1187,98.0
1188,98.0
1189,98.0
1190,98.0
1191,98.0
1192,98.0
1193,98.0
1194,98.0
1195,98.0
1196,98.0
1197,98.0
1198,98.0
1199,98.0
1200,98.0
1201,98.0
1202,98.0
1203,98.0
1204,98.0
1205,98.0
1206,98.0
1207,97.0
1208,97.0
1209,97.0
1210,97.0
1211,96.0
1212,96.0
1213,96.0
1214,96.0
1215,96.0
1216,95.0
1217,95.0
1218,95.0
1219,95.0
1220,94.0
1221,94.0
1222,94.0
1223,94.0
1224,94.0
1225,93.0
1226,93.0
1227,93.0
1228,93.0
1229,93.0
1230,93.0
1231,93.0
1232,93.0
1233,93.0
1234,93.0
1235,93.0
1236,93.0
1237,93.0
1238,93.0
1239,93.0
1240,93.0
1241,93.0
1242,93.0
1243,93.0
1244,93.0
1245,93.0
1246,93.0
1247,94.0
1248,93.0
1249,93.0
1250,92.0
1251,92.0
1252,91.0
1253,91.0
1254,91.0
1255,92.0
1256,92.0
1257,92.0
1258,91.0
1259,90.0
1260,90.0
1261,89.0
1262,88.0
1263,88.0
1264,88.0
1265,88.0
1266,88.0
1267,88.0
1268,88.0
1269,87.0
1270,87.0
1271,87.0
1272,87.0
1273,86.0
1274,86.0
1275,85.0
1276,84.0
1277,84.0
1278,84.0
1279,84.0
1280,84.0
1281,84.0
1282,84.0
1283,84.0
1284,84.0
1285,84.0
1286,84.0
1287,84.0
1288,84.0
1289,84.0
1290,84.0
1291,84.0
1292,83.0
1293,83.0
1294,83.0
1295,82.0
1296,82.0
1297,82.0
1298,82.0
1299,82.0
1300,82.0
1301,82.0
1302,81.0
1303,80.0
1304,79.0
1305,79.0
1306,79.0
1307,80.0
1308,80.0
1309,80.0
1310,80.0
1311,81.0
1312,81.0
1313,80.0
1314,80.0
1315,80.0
1316,81.0
1317,80.0
1318,80.0
1319,80.0
1320,81.0
1321,81.0
1322,81.0
1323,81.0
1324,81.0
1325,82.0
1326,82.0
1327,82.0
1328,82.0
1329,82.0
1330,82.0
1331,82.0
1332,82.0
1333,82.0
1334,82.0
1335,82.0
1336,82.0
1337,82.0
1338,82.0
1339,82.0
1340,82.0
1341,82.0
1342,82.0
1343,82.0
1344,82.0
1345,82.0
1346,82.0
1347,82.0
1348,83.0
1349,83.0
1350,84.0
1351,83.0
1352,84.0
1353,84.0
1354,84.0
1355,84.0
1356,84.0
1357,84.0
1358,85.0
1359,85.0
1360,85.0
1361,86.0
1362,87.0
1363,87.0
1364,87.0
1365,87.0
1366,86.0
1367,86.0
1368,86.0
1369,87.0
1370,87.0
1371,87.0
1372,87.0
1373,88.0
1374,88.0
1375,89.0
1376,90.0
1377,90.0
1378,89.0
1379,89.0
1380,89.0
1381,89.0
1382,89.0
1383,89.0
1384,89.0
1385,89.0
1386,89.0
1387,89.0
1388,89.0
1389,89.0
1390,89.0
1391,89.0
1392,90.0
1393,90.0
1394,90.0
1395,91.0
1396,91.0
1397,91.0
1398,91.0
1399,91.0
1400,91.0
1401,91.0
1402,92.0
1403,93.0
1404,94.0
1405,94.0
1406,94.0
1407,94.0
1408,94.0
1409,93.0
1410,93.0
1411,93.0
1412,93.0
1413,94.0
1414,94.0
1415,94.0
1416,94.0
1417,95.0
1418,95.0
1419,95.0
1420,95.0
1421,95.0
1422,95.0
1423,95.0
1424,95.0
1425,94.0
1426,94.0
1427,94.0
1428,94.0
1429,94.0
1430,94.0
1431,94.0
1432,94.0
1433,94.0
1434,94.0
1435,94.0
1436,94.0
1437,94.0
1438,94.0
1439,94.0
1440,94.0
1441,94.0
1442,94.0
1443,94.0
1444,94.0
1445,94.0
1446,94.0
1447,94.0
1448,94.0
1449,94.0
1450,94.0
1451,95.0
1452,95.0
1453,94.0
1454,94.0
1455,93.0
1456,93.0
1457,93.0
1458,93.0
1459,94.0
1460,94.0
1461,94.0
1462,94.0
1463,94.0
1464,94.0
1465,94.0
1466,95.0
1467,95.0
1468,94.0
1469,94.0
1470,94.0
1471,94.0
1472,94.0
1473,94.0
1474,94.0
1475,94.0
1476,94.0
1477,94.0
1478,95.0
1479,95.0
1480,95.0
1481,95.0
1482,95.0
1483,95.0
1484,95.0
1485,94.0
1486,94.0
1487,94.0
1488,94.0
1489,94.0
1490,94.0
1491,94.0
1492,94.0
1493,94.0
1494,94.0
1495,94.0
1496,94.0
1497,94.0
1498,94.0
1499,94.0
1500,94.0
1501,94.0
1502,94.0
1503,93.0
1504,93.0
1505,92.0
1506,91.0
1507,90.0
1508,90.0
1509,90.0
1510,90.0
1511,90.0
1512,90.0
1513,90.0
1514,90.0
1515,90.0
1516,90.0
1517,90.0
1518,90.0
1519,90.0
1520,89.0
1521,89.0
1522,89.0
1523,88.0
1524,88.0
1525,89.0
1526,89.0
1527,89.0
1528,89.0
1529,89.0
1530,89.0
1531,88.0
1532,88.0
1533,88.0
1534,88.0
1535,88.0
1536,88.0
1537,88.0
1538,88.0
1539,88.0
1540,88.0
1541,88.0
1542,87.0
1543,86.0
1544,86.0
1545,86.0
1546,86.0
1547,85.0
1548,85.0
1549,84.0
1550,84.0
1551,84.0
1552,84.0
1553,85.0
1554,85.0
1555,86.0
1556,86.0
1557,86.0
1558,86.0
1559,85.0
1560,85.0
1561,85.0
1562,85.0
1563,85.0
1564,85.0
1565,84.0
1566,84.0
1567,84.0
1568,85.0
1569,85.0
1570,85.0
1571,85.0
1572,85.0
1573,85.0
1574,84.0
1575,83.0
1576,83.0
1577,82.0
1578,82.0
1579,82.0
1580,81.0
1581,81.0
1582,81.0
1583,81.0
1584,81.0
1585,82.0
1586,81.0
1587,81.0
1588,81.0
1589,81.0
1590,81.0
1591,81.0
1592,81.0
1593,81.0
1594,81.0
1595,81.0
1596,81.0
1597,81.0
1598,81.0
1599,81.0
1600,81.0
1601,81.0
1602,81.0
1603,82.0
1604,82.0
1605,82.0
1606,83.0
1607,83.0
1608,83.0
1609,84.0
1610,84.0
1611,84.0
1612,84.0
1613,84.0
1614,83.0
1615,83.0
1616,83.0
1617,83.0
1618,83.0
1619,83.0
1620,84.0
1621,84.0
1622,84.0
1623,85.0
1624,85.0
1625,85.0
1626,85.0
1627,85.0
1628,85.0
1629,85.0
1630,85.0
1631,86.0
1632,86.0
1633,86.0
1634,86.0
1635,86.0
1636,86.0
1637,86.0
1638,86.0
1639,86.0
1640,86.0
1641,86.0
1642,87.0
1643,88.0
1644,88.0
1645,88.0
1646,88.0
1647,89.0
1648,89.0
1649,90.0
1650,90.0
1651,90.0
1652,90.0
1653,90.0
1654,90.0
1655,90.0
1656,90.0
1657,90.0
1658,90.0
1659,91.0
1660,91.0
1661,91.0
1662,91.0
1663,90.0
1664,90.0
1665,91.0
1666,91.0
1667,91.0
1668,90.0
1669,90.0
1670,90.0
1671,89.0
1672,89.0
1673,89.0
1674,90.0
1675,91.0
1676,90.0
1677,91.0
1678,91.0
1679,91.0
1680,92.0
1681,91.0
1682,91.0
1683,91.0
1684,91.0
1685,91.0
1686,92.0
1687,92.0
1688,92.0
1689,92.0
1690,92.0
1691,92.0
1692,92.0
1693,92.0
1694,92.0
1695,92.0
1696,92.0
1697,91.0
1698,91.0
1699,91.0
1700,91.0
1701,91.0
1702,91.0
1703,91.0
1704,91.0
1705,92.0
1706,91.0
1707,91.0
1708,91.0
1709,91.0
1710,91.0
1711,91.0
1712,91.0
1713,91.0
1714,92.0
1715,92.0
1716,92.0
1717,92.0
1718,92.0
1719,92.0
1720,92.0
1721,92.0
1722,92.0
1723,92.0
1724,92.0
1725,92.0
1726,92.0
1727,92.0
1728,92.0
1729,92.0
1730,92.0
1731,92.0
1732,92.0
1733,92.0
1734,92.0
1735,92.0
1736,92.0
1737,92.0
1738,92.0
1739,92.0
1740,91.0
1741,91.0
1742,91.0
1743,90.0
1744,90.0
1745,90.0
1746,90.0
1747,90.0
1748,90.0
1749,90.0
1750,90.0
1751,90.0
1752,90.0
1753,89.0
1754,89.0
1755,89.0
1756,89.0
1757,89.0
1758,89.0
1759,89.0
1760,89.0
1761,89.0
1762,89.0
1763,90.0
1764,90.0
1765,90.0
1766,90.0
1767,89.0
1768,90.0
1769,90.0
1770,90.0
1771,91.0
1772,91.0
1773,91.0
1774,91.0
1775,91.0
1776,92.0
1777,92.0
1778,91.0
1779,90.0
1780,90.0
1781,91.0
1782,91.0
1783,91.0
1784,91.0
1785,90.0
1786,90.0
1787,90.0
1788,90.0
1789,90.0
1790,90.0
1791,90.0
1792,90.0
1793,90.0
1794,90.0
1795,90.0
1796,90.0
1797,91.0
1798,91.0
1799,91.0
1800,91.0
1801,91.0
1802,91.0
1803,91.0
1804,91.0
1805,91.0
1806,92.0
1807,93.0
1808,93.0
1809,93.0
1810,93.0
1811,93.0
1812,93.0
1813,93.0
1814,93.0
1815,93.0
1816,93.0
1817,93.0
1818,93.0
1819,93.0
1820,93.0
1821,93.0
1822,93.0
1823,93.0
1824,92.0
1825,92.0
1826,92.0
1827,92.0
1828,92.0
1829,92.0
1830,92.0
1831,92.0
1832,92.0
1833,92.0
1834,92.0
1835,92.0
1836,91.0
1837,91.0
1838,91.0
1839,91.0
1840,91.0
1841,91.0
1842,91.0
1843,92.0
1844,92.0
1845,92.0
1846,92.0
1847,92.0
1848,92.0
1849,92.0
1850,92.0
1851,92.0
1852,92.0
1853,93.0
1854,93.0
1855,93.0
1856,93.0
1857,93.0
1858,93.0
1859,93.0
1860,93.0
1861,93.0
1862,93.0
1863,93.0
1864,93.0
1865,93.0
1866,93.0
1867,94.0
1868,94.0
1869,94.0
1870,94.0
1871,94.0
1872,94.0
1873,94.0
1874,94.0
1875,94.0
1876,94.0
1877,94.0
1878,95.0
1879,95.0
1880,95.0
1881,95.0
1882,95.0
1883,95.0
1884,95.0
1885,96.0
1886,95.0
1887,95.0
1888,95.0
1889,94.0
1890,94.0
1891,94.0
1892,94.0
1893,94.0
1894,94.0
1895,94.0
1896,94.0
1897,94.0
1898,94.0
1899,94.0
1900,94.0
1901,94.0
1902,94.0
1903,94.0
1904,93.0
1905,93.0
1906,92.0
1907,92.0
1908,92.0
1909,92.0
1910,92.0
1911,92.0
1912,92.0
1913,92.0
1914,92.0
1915,91.0
1916,91.0
1917,91.0
1918,91.0
1919,91.0
1920,91.0
1921,91.0
1922,91.0
1923,91.0
1924,91.0
1925,91.0
1926,91.0
1927,91.0
1928,91.0
1929,91.0
1930,91.0
1931,91.0
1932,91.0
1933,91.0
1934,91.0
1935,90.0
1936,91.0
1937,91.0
1938,91.0
1939,91.0
1940,92.0
1941,92.0
1942,92.0
1943,92.0
1944,92.0
1945,92.0
1946,92.0
1947,92.0
1948,92.0
1949,91.0
1950,91.0
1951,91.0
1952,91.0
1953,91.0
1954,91.0
1955,91.0
1956,91.0
1957,91.0
1958,91.0
1959,91.0
1960,91.0
1961,91.0
1962,91.0
1963,91.0
1964,91.0
1965,91.0
1966,91.0
1967,91.0
1968,91.0
1969,91.0
1970,91.0
1971,90.0
1972,89.0
1973,89.0
1974,89.0
1975,89.0
1976,89.0
1977,89.0
1978,89.0
1979,90.0
1980,90.0
1981,90.0
1982,90.0
1983,90.0
1984,90.0
1985,90.0
1986,91.0
1987,91.0
1988,91.0
1989,92.0
1990,92.0
1991,91.0
1992,91.0
1993,90.0
1994,90.0
1995,90.0
1996,90.0
1997,90.0
1998,90.0
1999,90.0
2000,90.0
2001,90.0
2002,90.0
2003,90.0
2004,91.0
2005,91.0
2006,92.0
2007,92.0
2008,92.0
2009,92.0
2010,92.0
2011,92.0
2012,92.0
2013,91.0
2014,91.0
2015,91.0
2016,91.0
2017,91.0
2018,91.0
2019,91.0
2020,91.0
2021,91.0
2022,91.0
2023,91.0
2024,92.0
2025,92.0
2026,91.0
2027,91.0
2028,91.0
2029,91.0
2030,91.0
2031,91.0
2032,91.0
2033,91.0
2034,91.0
2035,92.0
2036,92.0
2037,92.0
2038,92.0
2039,91.0
2040,91.0
2041,91.0
2042,91.0
2043,91.0
2044,91.0
2045,91.0
2046,91.0
2047,91.0
2048,91.0
2049,92.0
2050,92.0
2051,92.0
2052,92.0
2053,92.0
2054,92.0
2055,92.0
2056,92.0
2057,92.0
2058,92.0
2059,92.0
2060,92.0
2061,92.0
2062,92.0
2063,92.0
2064,92.0
2065,92.0
2066,91.0
2067,91.0
2068,91.0
2069,91.0
2070,91.0
2071,91.0
2072,92.0
2073,92.0
2074,92.0
2075,92.0
2076,92.0
2077,92.0
2078,92.0
2079,92.0
2080,92.0
2081,92.0
2082,92.0
2083,92.0
2084,92.0
2085,92.0
2086,92.0
2087,92.0
2088,92.0
2089,92.0
2090,91.0
2091,92.0
2092,92.0
2093,93.0
2094,93.0
2095,92.0
2096,92.0
2097,91.0
2098,91.0
2099,91.0
2100,91.0
2101,90.0
2102,90.0
2103,90.0
2104,90.0
2105,90.0
2106,90.0
2107,90.0
2108,90.0
2109,90.0
2110,90.0
2111,90.0
2112,90.0
2113,91.0
2114,91.0
2115,92.0
2116,92.0
2117,91.0
2118,91.0
2119,91.0
2120,91.0
2121,91.0
2122,91.0
2123,91.0
2124,91.0
2125,91.0
2126,91.0
2127,91.0
2128,91.0
2129,91.0
2130,91.0
2131,91.0
2132,91.0
2133,91.0
2134,91.0
2135,91.0
2136,91.0
2137,91.0
2138,91.0
2139,92.0
2140,91.0
2141,91.0
2142,91.0
2143,91.0
2144,91.0
2145,91.0
2146,91.0
2147,90.0
2148,89.0
2149,89.0
2150,89.0
2151,89.0
2152,89.0
2153,89.0
2154,89.0
2155,89.0
2156,89.0
2157,89.0
2158,89.0
2159,89.0
2160,89.0
2161,89.0
2162,88.0
2163,88.0
2164,88.0
2165,88.0
2166,89.0
2167,89.0
2168,89.0
2169,89.0
2170,89.0
2171,90.0
2172,90.0
2173,90.0
2174,90.0
2175,90.0
2176,90.0
2177,90.0
