pointer,OQ818347,OQ818348,OP963671
106,35.0,30.0,0.0
107,35.59322033898305,28.999999999999996,0.0
108,35.59322033898305,28.999999999999996,0.0
109,35.59322033898305,28.000000000000004,0.0
110,37.28813559322034,28.000000000000004,0.0
111,38.983050847457626,28.000000000000004,0.0
112,38.983050847457626,27.0,0.0
113,38.983050847457626,26.0,0.0
114,40.0,27.0,0.0
115,39.34426229508197,28.000000000000004,0.0
116,39.34426229508197,28.000000000000004,0.0
117,39.34426229508197,28.000000000000004,0.0
118,39.34426229508197,28.999999999999996,0.0
119,40.0,28.999999999999996,0.0
120,40.67796610169492,28.000000000000004,0.0
121,39.6551724137931,27.0,0.0
122,38.59649122807017,27.0,0.0
123,37.5,26.0,0.0
124,38.18181818181819,26.0,0.0
125,38.18181818181819,26.0,0.0
126,38.18181818181819,26.0,0.0
127,38.18181818181819,26.0,0.0
128,38.18181818181819,26.0,0.0
129,38.18181818181819,26.0,0.0
130,38.18181818181819,26.0,0.0
131,38.18181818181819,26.0,0.0
132,38.18181818181819,26.0,0.0
133,38.18181818181819,26.0,0.0
134,38.18181818181819,26.0,0.0
135,38.18181818181819,26.0,0.0
136,38.18181818181819,26.0,0.0
137,38.18181818181819,26.0,0.0
138,38.18181818181819,26.0,0.0
139,38.18181818181819,26.0,0.0
140,38.88888888888889,25.0,0.0
141,39.62264150943396,24.0,0.0
142,40.38461538461539,24.0,0.0
143,41.17647058823529,24.0,0.0
144,40.0,23.0,0.0
145,40.816326530612244,23.0,0.0
146,39.58333333333333,22.0,0.0
147,40.42553191489361,22.0,0.0
148,39.130434782608695,21.0,0.0
149,40.0,21.0,0.0
150,38.63636363636363,20.0,0.0
151,37.2093023255814,20.0,0.0
152,35.714285714285715,20.0,0.0
153,36.58536585365854,20.0,0.0
154,35.0,19.0,0.0
155,33.33333333333333,18.0,0.0
156,34.21052631578947,18.0,0.0
157,32.432432432432435,17.0,0.0
158,33.33333333333333,16.0,0.0
159,33.33333333333333,16.0,0.0
160,33.33333333333333,16.0,0.0
161,33.33333333333333,16.0,0.0
162,33.33333333333333,16.0,0.0
163,34.285714285714285,16.0,0.0
164,35.294117647058826,16.0,0.0
165,36.36363636363637,16.0,0.0
166,37.5,15.0,0.0
167,38.70967741935484,14.000000000000002,0.0
168,40.0,14.000000000000002,0.0
169,41.37931034482759,14.000000000000002,0.0
170,41.37931034482759,14.000000000000002,0.0
171,39.285714285714285,13.0,0.0
172,40.74074074074074,13.0,0.0
173,38.46153846153847,13.0,0.0
174,40.0,13.0,0.0
175,41.66666666666667,13.0,0.0
176,43.47826086956522,13.0,0.0
177,45.45454545454545,12.0,0.0
178,42.857142857142854,12.0,0.0
179,45.0,12.0,0.0
180,47.368421052631575,11.0,0.0
181,44.44444444444444,10.0,0.0
182,41.17647058823529,10.0,0.0
183,37.5,9.0,0.0
184,33.33333333333333,8.0,0.0
185,28.57142857142857,7.000000000000001,0.0
186,30.76923076923077,7.000000000000001,0.0
187,25.0,6.0,0.0
188,27.27272727272727,5.0,0.0
189,27.27272727272727,5.0,0.0
190,27.27272727272727,5.0,0.0
191,27.27272727272727,5.0,0.0
192,27.27272727272727,5.0,0.0
193,27.27272727272727,5.0,0.0
194,25.0,6.0,0.0
195,23.076923076923077,7.000000000000001,0.0
196,21.428571428571427,8.0,0.0
197,20.0,8.0,0.0
198,18.75,8.0,0.0
199,17.647058823529413,8.0,0.0
200,16.666666666666664,8.0,0.0
201,15.789473684210526,9.0,0.0
202,15.0,9.0,0.0
203,14.285714285714285,9.0,0.0
204,13.636363636363635,9.0,0.0
205,13.043478260869565,9.0,0.0
206,12.5,9.0,0.0
207,12.0,9.0,0.0
208,16.0,9.0,0.0
209,20.0,10.0,0.0
210,20.0,10.0,0.0
211,16.0,10.0,0.0
212,16.0,11.0,0.0
213,20.0,11.0,0.0
214,20.0,11.0,0.0
215,20.0,10.0,0.0
216,24.0,11.0,0.0
217,28.000000000000004,12.0,0.0
218,32.0,12.0,0.0
219,30.76923076923077,12.0,0.0
220,33.33333333333333,12.0,0.0
221,32.142857142857146,13.0,0.0
222,31.03448275862069,13.0,0.0
223,30.0,13.0,0.0
224,29.03225806451613,13.0,0.0
225,28.125,13.0,0.0
226,27.27272727272727,13.0,0.0
227,26.47058823529412,13.0,0.0
228,25.71428571428571,13.0,0.0
229,25.0,14.000000000000002,0.0
230,24.324324324324326,14.000000000000002,0.0
231,23.684210526315788,15.0,0.0
232,23.076923076923077,16.0,0.0
233,22.5,16.0,0.0
234,21.951219512195124,17.0,0.0
235,21.951219512195124,17.0,0.0
236,21.951219512195124,17.0,0.0
237,21.951219512195124,17.0,0.0
238,21.951219512195124,17.0,0.0
239,21.951219512195124,17.0,0.0
240,21.951219512195124,17.0,0.0
241,21.951219512195124,17.0,0.0
242,21.951219512195124,17.0,0.0
243,21.951219512195124,17.0,0.0
244,21.951219512195124,17.0,0.0
245,21.951219512195124,17.0,0.0
246,21.951219512195124,17.0,0.0
247,21.951219512195124,17.0,0.0
248,21.951219512195124,17.0,0.0
249,21.951219512195124,17.0,0.0
250,21.951219512195124,17.0,0.0
251,21.951219512195124,17.0,0.0
252,21.951219512195124,17.0,0.0
253,21.951219512195124,17.0,0.0
254,21.951219512195124,17.0,0.0
255,21.951219512195124,17.0,0.0
256,21.951219512195124,17.0,0.0
257,21.951219512195124,17.0,0.0
258,21.951219512195124,17.0,0.0
259,21.951219512195124,17.0,0.0
260,21.951219512195124,17.0,0.0
261,21.951219512195124,17.0,0.0
262,21.951219512195124,17.0,0.0
263,21.951219512195124,17.0,0.0
264,21.951219512195124,17.0,0.0
265,21.951219512195124,17.0,0.0
266,21.951219512195124,17.0,0.0
267,21.951219512195124,17.0,0.0
268,21.951219512195124,17.0,0.0
269,21.951219512195124,17.0,0.0
270,21.951219512195124,17.0,0.0
271,21.951219512195124,17.0,0.0
272,21.951219512195124,17.0,0.0
273,21.951219512195124,17.0,0.0
274,21.951219512195124,17.0,0.0
275,21.951219512195124,17.0,0.0
276,21.951219512195124,17.0,0.0
277,21.951219512195124,17.0,0.0
278,21.951219512195124,17.0,0.0
279,21.951219512195124,17.0,0.0
280,21.951219512195124,17.0,0.0
281,21.951219512195124,17.0,0.0
282,21.951219512195124,17.0,0.0
283,21.951219512195124,17.0,0.0
284,21.951219512195124,17.0,0.0
285,21.951219512195124,17.0,0.0
286,21.951219512195124,17.0,0.0
287,21.951219512195124,17.0,0.0
288,21.951219512195124,17.0,0.0
289,21.951219512195124,17.0,0.0
290,21.951219512195124,17.0,0.0
291,21.951219512195124,17.0,0.0
292,21.951219512195124,17.0,0.0
293,21.951219512195124,17.0,0.0
294,22.5,16.0,0.0
295,23.076923076923077,15.0,0.0
296,23.684210526315788,14.000000000000002,0.0
297,24.324324324324326,14.000000000000002,0.0
298,24.324324324324326,14.000000000000002,0.0
299,27.027027027027028,15.0,0.0
300,27.027027027027028,15.0,0.0
301,27.027027027027028,15.0,0.0
302,27.027027027027028,16.0,0.0
303,27.027027027027028,16.0,0.0
304,29.72972972972973,17.0,0.0
305,32.432432432432435,18.0,0.0
306,35.13513513513514,19.0,0.0
307,37.83783783783784,20.0,0.0
308,35.13513513513514,19.0,0.0
309,35.13513513513514,19.0,0.0
310,33.33333333333333,19.0,0.0
311,34.285714285714285,18.0,0.0
312,35.294117647058826,17.0,0.0
313,33.33333333333333,17.0,0.0
314,31.25,16.0,0.0
315,32.25806451612903,16.0,0.0
316,30.0,15.0,0.0
317,27.586206896551722,14.000000000000002,0.0
318,25.0,13.0,0.0
319,25.925925925925924,13.0,0.0
320,23.076923076923077,13.0,0.0
321,24.0,12.0,0.0
322,25.0,12.0,0.0
323,26.08695652173913,12.0,0.0
324,27.27272727272727,12.0,0.0
325,28.57142857142857,12.0,0.0
326,30.0,12.0,0.0
327,31.57894736842105,12.0,0.0
328,33.33333333333333,12.0,0.0
329,35.294117647058826,11.0,0.0
330,37.5,11.0,0.0
331,40.0,10.0,0.0
332,42.857142857142854,9.0,0.0
333,46.15384615384615,9.0,0.0
334,50.0,8.0,0.0
335,50.0,8.0,0.0
336,50.0,8.0,0.0
337,50.0,8.0,0.0
338,50.0,8.0,0.0
339,50.0,8.0,0.0
340,50.0,8.0,0.0
341,50.0,8.0,0.0
342,50.0,8.0,0.0
343,50.0,8.0,0.0
344,50.0,8.0,0.0
345,50.0,8.0,0.0
346,50.0,8.0,0.0
347,50.0,8.0,0.0
348,50.0,8.0,0.0
349,50.0,8.0,0.0
350,50.0,8.0,0.0
351,50.0,8.0,0.0
352,50.0,8.0,0.0
353,50.0,8.0,0.0
354,50.0,8.0,0.0
355,50.0,8.0,0.0
356,50.0,8.0,0.0
357,50.0,8.0,0.0
358,50.0,8.0,0.0
359,50.0,8.0,0.0
360,50.0,8.0,0.0
361,50.0,8.0,0.0
362,50.0,8.0,0.0
363,50.0,8.0,0.0
364,50.0,8.0,0.0
365,50.0,8.0,0.0
366,46.15384615384615,8.0,0.0
367,42.857142857142854,9.0,0.0
368,40.0,10.0,0.0
369,37.5,11.0,0.0
370,35.294117647058826,12.0,0.0
371,33.33333333333333,13.0,0.0
372,31.57894736842105,14.000000000000002,0.0
373,30.0,15.0,0.0
374,30.0,15.0,0.0
375,30.0,15.0,0.0
376,30.0,15.0,0.0
377,30.0,15.0,0.0
378,30.0,15.0,0.0
379,30.0,15.0,0.0
380,30.0,15.0,0.0
381,30.0,15.0,0.0
382,30.0,15.0,0.0
383,30.0,15.0,0.0
384,30.0,15.0,0.0
385,30.0,15.0,0.0
386,30.0,15.0,0.0
387,30.0,15.0,0.0
388,30.0,15.0,0.0
389,30.0,15.0,0.0
390,30.0,15.0,0.0
391,30.0,15.0,0.0
392,30.0,15.0,0.0
393,30.0,15.0,0.0
394,30.0,15.0,0.0
395,30.0,15.0,0.0
396,30.0,15.0,0.0
397,30.0,15.0,0.0
398,31.57894736842105,15.0,0.0
399,27.77777777777778,14.000000000000002,0.0
400,29.411764705882355,14.000000000000002,0.0
401,31.25,13.0,0.0
402,33.33333333333333,12.0,0.0
403,35.714285714285715,12.0,0.0
404,30.76923076923077,11.0,0.0
405,25.0,10.0,0.0
406,18.181818181818183,9.0,0.0
407,10.0,8.0,0.0
408,11.11111111111111,8.0,0.0
409,0.0,7.000000000000001,0.0
410,0.0,7.000000000000001,0.0
411,0.0,7.000000000000001,0.0
412,0.0,7.000000000000001,0.0
413,0.0,7.000000000000001,0.0
414,0.0,7.000000000000001,0.0
415,0.0,7.000000000000001,0.0
416,0.0,7.000000000000001,0.0
417,0.0,7.000000000000001,0.0
418,0.0,7.000000000000001,0.0
419,0.0,7.000000000000001,0.0
420,0.0,7.000000000000001,0.0
421,0.0,7.000000000000001,0.0
422,0.0,7.000000000000001,0.0
423,0.0,8.0,0.0
424,0.0,9.0,0.0
425,0.0,9.0,0.0
426,0.0,9.0,0.0
427,0.0,10.0,0.0
428,0.0,10.0,0.0
429,0.0,11.0,0.0
430,0.0,12.0,0.0
431,0.0,12.0,0.0
432,0.0,12.0,0.0
433,0.0,13.0,0.0
434,0.0,13.0,0.0
435,0.0,14.000000000000002,0.0
436,0.0,15.0,0.0
437,0.0,15.0,0.0
438,0.0,16.0,0.0
439,0.0,17.0,0.0
440,4.0,18.0,0.0
441,3.8461538461538463,18.0,0.0
442,7.4074074074074066,18.0,0.0
443,10.714285714285714,19.0,0.0
444,10.344827586206897,19.0,0.0
445,10.0,19.0,0.0
446,9.67741935483871,19.0,0.0
447,12.5,19.0,0.0
448,12.121212121212121,19.0,0.0
449,14.705882352941178,20.0,0.0
450,14.285714285714285,20.0,0.0
451,13.88888888888889,20.0,0.0
452,13.88888888888889,20.0,0.0
453,13.88888888888889,20.0,0.0
454,13.88888888888889,20.0,0.0
455,13.88888888888889,20.0,0.0
456,13.88888888888889,20.0,0.0
457,13.88888888888889,20.0,0.0
458,13.88888888888889,20.0,0.0
459,13.88888888888889,20.0,0.0
460,13.88888888888889,20.0,0.0
461,13.88888888888889,20.0,0.0
462,13.88888888888889,20.0,0.0
463,13.88888888888889,20.0,0.0
464,13.88888888888889,20.0,0.0
465,13.88888888888889,20.0,0.0
466,14.285714285714285,20.0,0.0
467,14.705882352941178,19.0,0.0
468,15.151515151515152,18.0,0.0
469,15.625,17.0,0.0
470,16.129032258064516,16.0,0.0
471,16.666666666666664,15.0,0.0
472,17.24137931034483,14.000000000000002,0.0
473,20.689655172413794,14.000000000000002,0.0
474,23.333333333333332,15.0,0.0
475,25.806451612903224,16.0,0.0
476,28.125,17.0,0.0
477,27.27272727272727,18.0,0.0
478,26.47058823529412,18.0,0.0
479,28.57142857142857,19.0,0.0
480,27.77777777777778,20.0,0.0
481,29.72972972972973,21.0,0.0
482,31.57894736842105,22.0,0.0
483,30.76923076923077,22.0,0.0
484,30.0,22.0,0.0
485,29.268292682926827,22.0,0.0
486,30.952380952380953,23.0,0.0
487,32.55813953488372,24.0,0.0
488,31.818181818181817,24.0,0.0
489,31.818181818181817,24.0,0.0
490,31.818181818181817,24.0,0.0
491,31.818181818181817,24.0,0.0
492,31.818181818181817,24.0,0.0
493,31.818181818181817,24.0,0.0
494,31.818181818181817,24.0,0.0
495,31.818181818181817,24.0,0.0
496,31.818181818181817,24.0,0.0
497,31.818181818181817,24.0,0.0
498,31.818181818181817,24.0,0.0
499,31.818181818181817,24.0,0.0
500,31.11111111111111,24.0,0.0
501,30.434782608695656,24.0,0.0
502,29.78723404255319,24.0,0.0
503,29.166666666666668,24.0,0.0
504,28.57142857142857,24.0,0.0
505,28.57142857142857,24.0,0.0
506,28.57142857142857,24.0,0.0
507,28.57142857142857,24.0,0.0
508,30.0,25.0,0.0
509,29.411764705882355,25.0,0.0
510,30.76923076923077,26.0,0.0
511,30.18867924528302,26.0,0.0
512,29.629629629629626,26.0,0.0
513,29.09090909090909,27.0,0.0
514,28.57142857142857,27.0,0.0
515,28.07017543859649,27.0,0.0
516,27.586206896551722,27.0,0.0
517,28.8135593220339,28.000000000000004,0.0
518,28.333333333333332,28.000000000000004,0.0
519,27.86885245901639,28.999999999999996,0.0
520,29.03225806451613,30.0,0.0
521,28.57142857142857,30.0,0.0
522,28.125,31.0,0.0
523,29.6875,31.0,0.0
524,31.25,31.0,0.0
525,32.8125,32.0,0.0
526,32.8125,33.0,0.0
527,33.33333333333333,32.0,0.0
528,33.87096774193548,32.0,0.0
529,33.87096774193548,31.0,0.0
530,33.87096774193548,30.0,0.0
531,34.92063492063492,31.0,0.0
532,34.92063492063492,31.0,0.0
533,36.507936507936506,30.0,0.0
534,36.507936507936506,30.0,0.0
535,38.095238095238095,30.0,0.0
536,39.682539682539684,30.0,0.0
537,39.682539682539684,30.0,0.0
538,41.269841269841265,28.999999999999996,0.0
539,41.269841269841265,28.999999999999996,0.0
540,39.682539682539684,28.000000000000004,0.0
541,39.682539682539684,28.000000000000004,0.0
542,38.095238095238095,28.999999999999996,0.0
543,36.507936507936506,28.000000000000004,0.0
544,38.095238095238095,28.999999999999996,0.0
545,39.682539682539684,28.999999999999996,0.0
546,41.269841269841265,30.0,0.0
547,41.269841269841265,31.0,0.0
548,41.269841269841265,31.0,0.0
549,39.682539682539684,30.0,0.0
550,39.682539682539684,30.0,0.0
551,39.682539682539684,30.0,0.0
552,39.0625,30.0,0.0
553,38.46153846153847,30.0,0.0
554,37.878787878787875,30.0,0.0
555,37.3134328358209,30.0,0.0
556,36.76470588235294,30.0,0.0
557,36.231884057971016,30.0,0.0
558,35.714285714285715,30.0,0.0
559,35.2112676056338,30.0,0.0
560,34.72222222222222,30.0,0.0
561,34.72222222222222,30.0,0.0
562,34.72222222222222,30.0,0.0
563,34.72222222222222,30.0,0.0
564,34.72222222222222,30.0,0.0
565,34.72222222222222,30.0,0.0
566,34.72222222222222,30.0,0.0
567,34.72222222222222,30.0,0.0
568,35.61643835616438,31.0,0.0
569,36.486486486486484,32.0,0.0
570,36.0,32.0,0.0
571,35.526315789473685,32.0,0.0
572,36.36363636363637,33.0,0.0
573,36.36363636363637,33.0,0.0
574,35.064935064935064,32.0,0.0
575,35.064935064935064,31.0,0.0
576,33.76623376623377,30.0,0.0
577,33.76623376623377,28.999999999999996,0.0
578,33.76623376623377,28.999999999999996,0.0
579,33.76623376623377,28.999999999999996,0.0
580,35.064935064935064,28.999999999999996,0.0
581,33.76623376623377,28.000000000000004,0.0
582,32.89473684210527,27.0,0.0
583,33.33333333333333,27.0,0.0
584,33.78378378378378,27.0,0.0
585,34.24657534246575,27.0,0.0
586,32.87671232876712,26.0,0.0
587,31.506849315068493,25.0,0.0
588,31.506849315068493,25.0,0.0
589,31.506849315068493,25.0,0.0
590,31.506849315068493,25.0,0.0
591,31.506849315068493,25.0,0.0
592,31.506849315068493,25.0,0.0
593,31.506849315068493,25.0,0.0
594,31.506849315068493,25.0,0.0
595,31.506849315068493,25.0,0.0
596,31.506849315068493,25.0,0.0
597,31.506849315068493,25.0,0.0
598,31.506849315068493,25.0,0.0
599,31.506849315068493,25.0,0.0
600,31.944444444444443,25.0,0.0
601,32.3943661971831,25.0,0.0
602,32.857142857142854,25.0,0.0
603,33.33333333333333,25.0,0.0
604,33.82352941176471,25.0,0.0
605,33.82352941176471,25.0,0.0
606,33.82352941176471,25.0,0.0
607,33.82352941176471,25.0,0.0
608,32.83582089552239,24.0,0.0
609,33.33333333333333,24.0,0.0
610,32.30769230769231,23.0,0.0
611,32.8125,23.0,0.0
612,33.33333333333333,23.0,0.0
613,33.87096774193548,22.0,0.0
614,34.42622950819672,22.0,0.0
615,35.0,22.0,0.0
616,35.59322033898305,22.0,0.0
617,34.48275862068966,21.0,0.0
618,34.48275862068966,21.0,0.0
619,36.206896551724135,21.0,0.0
620,36.206896551724135,21.0,0.0
621,37.93103448275862,22.0,0.0
622,37.93103448275862,21.0,0.0
623,37.93103448275862,20.0,0.0
624,36.206896551724135,19.0,0.0
625,36.206896551724135,19.0,0.0
626,37.93103448275862,18.0,0.0
627,38.983050847457626,18.0,0.0
628,40.0,19.0,0.0
629,40.0,20.0,0.0
630,40.0,20.0,0.0
631,38.333333333333336,20.0,0.0
632,40.0,20.0,0.0
633,38.333333333333336,20.0,0.0
634,38.333333333333336,20.0,0.0
635,36.666666666666664,19.0,0.0
636,35.0,18.0,0.0
637,35.0,18.0,0.0
638,33.33333333333333,18.0,0.0
639,33.33333333333333,17.0,0.0
640,33.33333333333333,17.0,0.0
641,33.33333333333333,17.0,0.0
642,33.33333333333333,16.0,0.0
643,33.33333333333333,16.0,0.0
644,32.20338983050847,15.0,0.0
645,31.03448275862069,15.0,0.0
646,29.82456140350877,14.000000000000002,0.0
647,28.57142857142857,13.0,0.0
648,29.09090909090909,13.0,0.0
649,29.629629629629626,13.0,0.0
650,30.18867924528302,13.0,0.0
651,30.76923076923077,13.0,0.0
652,31.372549019607842,13.0,0.0
653,32.0,13.0,0.0
654,32.6530612244898,13.0,0.0
655,33.33333333333333,13.0,0.0
656,34.04255319148936,13.0,0.0
657,34.78260869565217,13.0,0.0
658,35.55555555555556,13.0,0.0
659,36.36363636363637,13.0,0.0
660,37.2093023255814,13.0,0.0
661,37.2093023255814,13.0,0.0
662,37.2093023255814,13.0,0.0
663,37.2093023255814,13.0,0.0
664,37.2093023255814,13.0,0.0
665,37.2093023255814,13.0,0.0
666,37.2093023255814,13.0,0.0
667,36.36363636363637,13.0,0.0
668,36.36363636363637,13.0,0.0
669,34.090909090909086,12.0,0.0
670,36.36363636363637,13.0,0.0
671,38.63636363636363,14.000000000000002,0.0
672,38.63636363636363,14.000000000000002,0.0
673,38.63636363636363,14.000000000000002,0.0
674,38.63636363636363,15.0,0.0
675,38.63636363636363,15.0,0.0
676,40.909090909090914,16.0,0.0
677,40.909090909090914,16.0,0.0
678,40.909090909090914,16.0,0.0
679,38.63636363636363,16.0,0.0
680,38.63636363636363,16.0,0.0
681,38.63636363636363,16.0,0.0
682,38.63636363636363,16.0,0.0
683,38.63636363636363,16.0,0.0
684,38.63636363636363,16.0,0.0
685,38.63636363636363,16.0,0.0
686,39.53488372093023,16.0,0.0
687,40.476190476190474,16.0,0.0
688,41.46341463414634,16.0,0.0
689,41.46341463414634,16.0,0.0
690,41.46341463414634,16.0,0.0
691,41.46341463414634,16.0,0.0
692,41.46341463414634,16.0,0.0
693,41.46341463414634,16.0,0.0
694,41.46341463414634,16.0,0.0
695,41.46341463414634,16.0,0.0
696,41.46341463414634,16.0,0.0
697,41.46341463414634,16.0,0.0
698,41.46341463414634,16.0,0.0
699,41.46341463414634,16.0,0.0
700,41.46341463414634,16.0,0.0
701,41.46341463414634,16.0,0.0
702,41.46341463414634,16.0,0.0
703,41.46341463414634,16.0,0.0
704,41.46341463414634,16.0,0.0
705,41.46341463414634,16.0,0.0
706,41.46341463414634,16.0,0.0
707,41.46341463414634,16.0,0.0
708,41.46341463414634,16.0,0.0
709,41.46341463414634,16.0,0.0
710,41.46341463414634,16.0,0.0
711,41.46341463414634,16.0,0.0
712,41.46341463414634,16.0,0.0
713,41.46341463414634,16.0,0.0
714,41.46341463414634,16.0,0.0
715,40.476190476190474,16.0,0.0
716,39.53488372093023,16.0,0.0
717,38.63636363636363,16.0,0.0
718,40.909090909090914,16.0,0.0
719,40.909090909090914,16.0,0.0
720,38.63636363636363,15.0,0.0
721,36.36363636363637,14.000000000000002,0.0
722,36.36363636363637,15.0,0.0
723,34.090909090909086,15.0,0.0
724,34.090909090909086,16.0,0.0
725,31.818181818181817,15.0,0.0
726,31.818181818181817,15.0,0.0
727,31.818181818181817,16.0,0.0
728,31.818181818181817,16.0,0.0
729,31.818181818181817,15.0,0.0
730,34.090909090909086,15.0,0.0
731,34.090909090909086,14.000000000000002,0.0
732,34.090909090909086,15.0,0.0
733,34.090909090909086,15.0,0.0
734,34.090909090909086,15.0,0.0
735,36.36363636363637,15.0,0.0
736,38.63636363636363,16.0,0.0
737,38.63636363636363,17.0,0.0
738,38.63636363636363,18.0,0.0
739,38.63636363636363,18.0,0.0
740,38.63636363636363,18.0,0.0
741,38.63636363636363,18.0,0.0
742,38.63636363636363,18.0,0.0
743,38.63636363636363,18.0,0.0
744,37.77777777777778,18.0,0.0
745,36.95652173913043,18.0,0.0
746,36.17021276595745,18.181818181818183,0.0
747,35.41666666666667,18.181818181818183,0.0
748,34.69387755102041,18.181818181818183,0.0
749,34.0,18.181818181818183,0.0
750,33.33333333333333,18.181818181818183,0.0
751,32.69230769230769,18.181818181818183,0.0
752,32.075471698113205,18.181818181818183,0.0
753,31.48148148148148,18.181818181818183,0.0
754,30.909090909090907,18.181818181818183,0.0
755,30.357142857142854,18.181818181818183,0.0
756,29.82456140350877,18.181818181818183,0.0
757,29.310344827586203,18.181818181818183,0.0
758,28.8135593220339,18.181818181818183,0.0
759,28.333333333333332,18.181818181818183,0.0
760,27.86885245901639,18.181818181818183,0.0
761,27.419354838709676,18.181818181818183,0.0
762,26.984126984126984,18.181818181818183,0.0
763,26.5625,18.181818181818183,0.0
764,26.153846153846157,18.181818181818183,0.0
765,25.757575757575758,18.181818181818183,0.0
766,25.37313432835821,18.181818181818183,0.0
767,25.37313432835821,18.181818181818183,0.0
768,23.88059701492537,17.17171717171717,0.0
769,23.88059701492537,17.17171717171717,0.0
770,22.388059701492537,16.161616161616163,0.0
771,20.8955223880597,15.151515151515152,0.0
772,19.402985074626866,14.14141414141414,0.0
773,17.91044776119403,13.131313131313133,0.0
774,17.91044776119403,12.121212121212121,0.0
775,16.417910447761194,12.121212121212121,0.0
776,14.925373134328357,11.11111111111111,0.0
777,14.925373134328357,11.11111111111111,0.0
778,14.925373134328357,11.11111111111111,0.0
779,14.925373134328357,10.1010101010101,0.0
780,13.432835820895523,9.090909090909092,0.0
781,13.432835820895523,9.090909090909092,0.0
782,13.23529411764706,9.090909090909092,0.0
783,13.043478260869565,9.090909090909092,0.0
784,12.857142857142856,9.090909090909092,0.0
785,12.676056338028168,9.090909090909092,0.0
786,12.5,9.090909090909092,0.0
787,12.32876712328767,9.090909090909092,0.0
788,12.162162162162163,9.090909090909092,0.0
789,12.0,9.090909090909092,0.0
790,11.842105263157894,9.090909090909092,0.0
791,11.688311688311687,9.090909090909092,0.0
792,11.538461538461538,9.183673469387756,0.0
793,11.39240506329114,9.278350515463918,0.0
794,11.25,9.375,0.0
795,11.11111111111111,9.473684210526317,0.0
796,10.975609756097562,9.473684210526317,0.0
797,12.048192771084338,10.526315789473683,0.0
798,13.095238095238097,10.526315789473683,0.0
799,12.941176470588237,10.526315789473683,0.0
800,12.790697674418606,10.526315789473683,0.0
801,12.643678160919542,10.526315789473683,0.0
802,13.636363636363635,11.578947368421053,0.0
803,14.606741573033707,12.631578947368421,0.0
804,14.444444444444443,13.684210526315791,0.0
805,15.384615384615385,14.736842105263156,0.0
806,16.304347826086957,15.789473684210526,0.0
807,17.20430107526882,16.842105263157894,0.0
808,17.02127659574468,16.842105263157894,0.0
809,16.842105263157894,17.894736842105264,0.0
810,16.666666666666664,17.894736842105264,0.0
811,16.49484536082474,17.894736842105264,0.0
812,17.346938775510203,18.947368421052634,0.0
813,18.181818181818183,18.947368421052634,0.0
814,18.0,18.947368421052634,0.0
815,18.0,18.947368421052634,0.0
816,18.0,18.947368421052634,0.0
817,19.0,20.0,0.0
818,18.0,20.0,0.0
819,17.0,18.947368421052634,0.0
820,18.0,20.0,0.0
821,18.0,20.0,0.0
822,19.0,20.0,0.0
823,20.0,21.052631578947366,0.0
824,20.0,20.0,0.0
825,20.0,20.0,0.0
826,19.0,20.0,0.0
827,19.0,20.0,0.0
828,18.0,18.947368421052634,0.0
829,18.0,18.947368421052634,0.0
830,17.0,18.947368421052634,0.0
831,18.0,20.0,0.0
832,17.0,20.0,0.0
833,17.0,20.0,0.0
834,17.0,20.0,0.0
